nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-14499;Gita Santoso;M;28/01/1996;
N-14500;Eka Permata;Female;18/10/1973;Reguler
N-14501;Dewi Setiawan;Laki-laki;12/01/1993;Prioritas
N-14502;Sari Lestari;M;20/05/1961;Reguler
N-14503;Putri Kusuma;M;06/08/1968;
N-14504;Lutfi Utami;Laki-laki;28/10/1967;Prioritas
N-14505;Yuni Kusuma;;10/03/1961;RETAIL
N-14506;Putri Hakim;Laki-laki;21/07/1991;Reguler
N-14507;Gita Santoso;Wanita;17/10/2003;
N-14508;Fajar Permata;Pria;08/04/1969;Reguler
N-14509;Andi Saputra;Female;27/10/1967;Reguler
N-14510;Putri Saputra;M;18/09/1981;prio
N-14511;Wawan Lestari;L;31/02/1999;
N-14512;Tono Hidayat;P;31/02/1999;Private
N-14513;Fajar Setiawan;Laki-laki;25/06/2000;
N-14514;Dewi Lestari;Laki-laki;03/01/2000;prio
N-14515;Sari Maharani;L;25/09/1960;RETAIL
N-14516;Rizal Hakim;Wanita;29/12/1966;
N-14517;Dewi Hidayat;Wanita;28/05/1969;Reguler
N-14518;Maya Setiawan;M;20/01/1983;prio
N-14519;Umi Santoso;Female;22/12/1979;
N-14520;Sari Santoso;P;12/02/1997;Prioritas
N-14521;Fajar Maharani;L;04/02/1978;Prioritas
N-14522;Hadi Saputra;Laki-laki;23/12/1968;Prioritas
N-14523;Joko Permata;M;24/01/2005;Prioritas
N-14524;Citra Santoso;M;18/03/1977;Reguler
N-14525;Wawan Pratama;Laki-laki;23/08/1964;Private
N-14526;Eka Santoso;Pria;17/08/1963;
N-14527;Indah Permata;L;13/11/1979;
N-14528;Kartika Kusuma;L;24/03/1968;
N-14529;Dewi Lestari;L;04/01/1971;RETAIL
N-14530;Budi Lestari;Pria;31/03/1961;Prioritas
N-14531;Zaki Kusuma;Wanita;26/03/1973;Prioritas
N-14532;Andi Kusuma;M;27/01/1981;Reguler
N-14533;Lutfi Kusuma;;06/02/1962;Prioritas
N-14534;Budi Permata;M;12/10/1992;
N-14535;Tono Permata;;26/02/1983;Prioritas
N-14536;Yuni Hidayat;Laki-laki;22/10/1982;prio
N-14537;Fajar Lestari;M;11/08/1992;prio
N-14538;Vina Utami;L;28/08/1980;Reguler
N-14539;Eka Wijaya;Female;21/05/1969;RETAIL
N-14540;Indah Setiawan;M;27/06/1961;Private
N-14541;Hadi Santoso;L;20/10/1986;Prioritas
N-14542;Budi Maharani;Wanita;12/02/1976;prio
N-14543;Oki Saputra;Laki-laki;18/04/1987;prio
N-14544;Dewi Saputra;P;19/01/1963;prio
N-14545;Nanda Pratama;;20/03/2000;RETAIL
N-14546;Maya Wijaya;Laki-laki;02/10/1975;Reguler
N-14547;Indah Setiawan;M;31/02/1999;prio
N-14548;Eka Santoso;P;02/04/1993;Prioritas
N-14549;Kartika Hidayat;Female;08/12/2002;prio
N-14550;Maya Lestari;Laki-laki;21/01/1961;RETAIL
N-14551;Nanda Pratama;Laki-laki;02/06/1962;Private
N-14552;Fajar Lestari;P;11/10/1986;prio
N-14553;Citra Setiawan;Pria;07/06/1986;Prioritas
N-14554;Andi Maharani;P;20/02/1973;prio
N-14555;Sari Santoso;Pria;03/11/1991;Prioritas
N-14556;Lutfi Saputra;Female;28/06/1995;
N-14557;Andi Lestari;P;09/03/1978;Private
N-14558;Fajar Pratama;Pria;05/10/1980;Private
N-14559;Putri Utami;Pria;30/04/1974;Prioritas
N-14560;Kartika Kusuma;Female;11/08/1962;RETAIL
N-14561;Sari Maharani;L;03/08/2005;Private
N-14562;Dewi Hakim;Laki-laki;;
N-14563;Gita Santoso;Wanita;21/12/1983;prio
N-14564;Indah Hidayat;P;29/07/1984;RETAIL
N-14565;Fajar Pratama;;22/01/1979;Prioritas
N-14566;Lutfi Wijaya;Wanita;20/04/1965;prio
N-14567;Rizal Santoso;;29/05/1984;
N-14568;Maya Pratama;P;16/08/1971;prio
N-14569;Joko Utami;;09/07/2004;RETAIL
N-14570;Wawan Maharani;M;17/08/1970;Reguler
N-14571;Lutfi Utami;Wanita;25/02/1974;Private
N-14572;Tono Utami;P;04/11/1968;RETAIL
N-14573;Maya Maharani;;24/06/1999;prio
N-14574;Tono Pratama;P;03/02/1983;prio
N-14575;Wawan Utami;P;20/11/1987;Private
N-14576;Indah Utami;Laki-laki;19/01/1967;Reguler
N-14577;Wawan Setiawan;M;18/03/1974;Private
N-14578;Maya Hidayat;Pria;20/03/2000;Reguler
N-14579;Fajar Hakim;L;26/04/1960;Reguler
N-14580;Kartika Setiawan;P;25/01/1978;Private
N-14581;Wawan Utami;Pria;22/02/1978;RETAIL
N-14582;Gita Saputra;Female;16/04/1980;Private
N-14583;Sari Maharani;Female;11/08/1987;Reguler
N-14584;Budi Hidayat;P;17/05/1980;RETAIL
N-14585;Citra Wijaya;Laki-laki;17/08/2005;Prioritas
N-14586;Sari Saputra;Female;24/12/1998;Private
N-14587;Vina Maharani;Pria;24/05/1964;
N-14588;Putri Santoso;Laki-laki;27/03/1963;
N-14589;Tono Hakim;M;16/09/2003;Prioritas
N-14590;Putri Saputra;P;25/07/2002;Prioritas
N-14591;Joko Kusuma;Pria;28/01/1971;prio
N-14592;Joko Setiawan;Laki-laki;08/07/2003;RETAIL
N-14593;Vina Utami;P;22/03/1979;Reguler
N-14594;Kartika Hidayat;;07/10/1976;prio
N-14595;Fajar Kusuma;M;27/06/1967;Reguler
N-14596;Yuni Santoso;Laki-laki;23/06/1995;Prioritas
N-14597;Nanda Kusuma;P;16/02/1989;RETAIL
N-14598;Tono Santoso;;02/08/1978;RETAIL
N-14599;Lutfi Permata;Wanita;31/02/1999;Private
N-14600;Andi Saputra;;12/12/2003;Reguler
N-14601;Joko Maharani;Laki-laki;25/11/1960;Prioritas
N-14602;Tono Maharani;P;05/01/1971;Private
N-14603;Maya Santoso;;26/02/1993;prio
N-14604;Andi Maharani;L;08/08/1995;Reguler
N-14605;Oki Pratama;Wanita;03/01/1979;prio
N-14606;Citra Saputra;P;15/12/1966;Prioritas
N-14607;Budi Maharani;Pria;04/09/1980;prio
N-14608;Citra Hakim;L;;prio
N-14609;Andi Maharani;L;14/07/1989;Prioritas
N-14610;Zaki Utami;Wanita;24/06/1973;Reguler
N-14611;Nanda Permata;L;21/03/1981;Prioritas
N-14612;Indah Utami;Wanita;03/08/2002;Reguler
N-14613;Joko Lestari;L;27/04/1991;RETAIL
N-14614;Eka Pratama;Female;31/02/1999;Reguler
N-14615;Joko Hakim;Pria;12/11/1976;Reguler
N-14616;Hadi Permata;Laki-laki;22/02/1984;Reguler
N-14617;Tono Hakim;Pria;09/08/1963;Reguler
N-14618;Joko Permata;Pria;28/03/1974;Private
N-14619;Nanda Wijaya;P;07/08/1980;RETAIL
N-14620;Lutfi Permata;Laki-laki;14/09/2005;Private
N-14621;Indah Permata;Wanita;21/08/1978;Reguler
N-14622;Eka Wijaya;Wanita;15/01/1972;Reguler
N-14623;Rizal Hakim;L;31/12/1994;RETAIL
N-14624;Hadi Utami;P;02/04/1982;RETAIL
N-14625;Hadi Lestari;;11/11/1974;prio
N-14626;Vina Lestari;Wanita;24/07/2002;RETAIL
N-14627;Yuni Wijaya;;03/01/1967;Prioritas
N-14628;Putri Hakim;Laki-laki;27/10/1970;
N-14629;Nanda Saputra;Female;;Private
N-14630;Lutfi Wijaya;;07/12/1968;Private
N-14631;Indah Utami;L;19/10/1973;Private
N-14632;Umi Utami;Female;16/10/2001;RETAIL
N-14633;Budi Saputra;Pria;10/02/1984;RETAIL
N-14634;Eka Hakim;Wanita;28/10/1983;RETAIL
N-14635;Lutfi Santoso;Wanita;05/04/1997;
N-14636;Wawan Saputra;P;;Prioritas
N-14637;Hadi Santoso;Laki-laki;27/08/1994;prio
N-14638;Tono Hakim;Female;11/11/1963;Prioritas
N-14639;Budi Hidayat;Female;02/05/1987;Prioritas
N-14640;Yuni Maharani;M;02/06/1966;prio
N-14641;Tono Wijaya;;27/04/1986;prio
N-14642;Wawan Saputra;M;15/07/1995;Private
N-14643;Oki Utami;Laki-laki;;prio
N-14644;Wawan Lestari;;09/03/1991;RETAIL
N-14645;Hadi Lestari;Wanita;31/10/1972;Prioritas
N-14646;Wawan Saputra;;31/08/1965;RETAIL
N-14647;Fajar Permata;L;21/07/1964;RETAIL
N-14648;Wawan Hakim;Pria;19/02/1982;
N-14649;Eka Hidayat;Laki-laki;04/04/1971;Reguler
N-14650;Umi Permata;Laki-laki;;prio
N-14651;Fajar Setiawan;Laki-laki;30/03/1996;
N-14652;Fajar Pratama;Pria;25/04/1961;Reguler
N-14653;Wawan Kusuma;;14/05/1979;prio
N-14654;Andi Maharani;Pria;12/04/1980;prio
N-14655;Fajar Wijaya;P;27/04/1969;RETAIL
N-14656;Citra Permata;Pria;27/04/2004;Prioritas
N-14657;Budi Maharani;Pria;06/07/1994;
N-14658;Oki Hidayat;Female;28/06/1965;
N-14659;Zaki Maharani;P;09/11/1978;Private
N-14660;Dewi Hidayat;P;06/01/1994;Reguler
N-14661;Putri Maharani;;06/11/1984;RETAIL
N-14662;Vina Wijaya;;13/11/1986;Prioritas
N-14663;Lutfi Lestari;P;30/10/1985;Prioritas
N-14664;Hadi Hakim;Wanita;12/07/1996;RETAIL
N-14665;Wawan Utami;Laki-laki;28/07/1976;prio
N-14666;Dewi Pratama;Laki-laki;31/02/1999;
N-14667;Andi Wijaya;Female;06/05/1995;RETAIL
N-14668;Maya Utami;M;05/10/2003;prio
N-14669;Gita Lestari;L;;Reguler
N-14670;Nanda Setiawan;Female;15/06/1990;Private
N-14671;Oki Setiawan;;26/07/1989;Private
N-14672;Eka Pratama;Pria;29/10/2002;
N-14673;Umi Hakim;Wanita;12/09/1983;
N-14674;Kartika Saputra;P;16/04/1994;
N-14675;Vina Hidayat;Pria;11/11/1968;prio
N-14676;Citra Lestari;Wanita;23/04/1961;Prioritas
N-14677;Fajar Maharani;L;03/11/1962;Private
N-14678;Gita Hidayat;Female;15/09/1998;Prioritas
N-14679;Budi Hakim;Female;;
N-14680;Rizal Pratama;Laki-laki;06/07/1980;Prioritas
N-14681;Hadi Saputra;L;06/04/2003;
N-14682;Putri Setiawan;Pria;08/10/1990;prio
N-14683;Fajar Permata;P;25/09/1967;Private
N-14684;Nanda Hakim;M;07/07/1986;Reguler
N-14685;Wawan Hidayat;M;30/05/1993;Prioritas
N-14686;Nanda Setiawan;Laki-laki;07/02/1979;RETAIL
N-14687;Umi Lestari;M;18/02/2001;
N-14688;Citra Hidayat;L;02/11/1995;prio
N-14689;Wawan Utami;P;22/06/2005;Private
N-14690;Tono Maharani;M;26/03/1992;Reguler
N-14691;Gita Maharani;Wanita;04/05/1993;Private
N-14692;Hadi Pratama;Pria;01/01/1987;Private
N-14693;Hadi Permata;Pria;26/09/1966;Prioritas
N-14694;Eka Utami;P;18/08/1978;Private
N-14695;Yuni Permata;M;04/09/1999;Prioritas
N-14696;Vina Lestari;;05/04/1962;Private
N-14697;Budi Wijaya;Wanita;21/11/1980;Reguler
N-14698;Eka Kusuma;Wanita;14/03/1987;Private
N-14699;Rizal Hakim;Pria;20/09/1965;
N-14700;Eka Santoso;;06/08/1994;prio
N-14701;Nanda Wijaya;Laki-laki;16/08/1980;Reguler
N-14702;Vina Utami;Wanita;22/02/1969;Reguler
N-14703;Indah Hidayat;P;06/03/1989;RETAIL
N-14704;Rizal Permata;;;
N-14705;Indah Hakim;Laki-laki;08/07/1982;RETAIL
N-14706;Umi Setiawan;Wanita;16/05/1973;prio
N-14707;Oki Hakim;;28/12/1979;Private
N-14708;Citra Wijaya;;21/09/1964;
N-14709;Sari Utami;;01/11/1980;Private
N-14710;Wawan Kusuma;;09/12/1999;Private
N-14711;Yuni Pratama;Female;;Reguler
N-14712;Maya Kusuma;;28/03/2001;prio
N-14713;Citra Permata;M;02/01/1978;Private
N-14714;Nanda Hakim;P;16/11/1990;Prioritas
N-14715;Andi Santoso;Female;28/07/1979;prio
N-14716;Putri Hidayat;;03/10/1969;prio
N-14717;Oki Santoso;Wanita;09/09/1997;prio
N-14718;Maya Wijaya;Laki-laki;09/04/1986;prio
N-14719;Citra Utami;Pria;09/11/1979;
N-14720;Yuni Hidayat;M;29/12/1972;RETAIL
N-14721;Zaki Maharani;Laki-laki;01/09/1991;Prioritas
N-14722;Wawan Hidayat;Pria;;RETAIL
N-14723;Oki Saputra;Laki-laki;22/04/1978;
N-14724;Hadi Maharani;Female;31/12/1965;prio
N-14725;Indah Hakim;;07/10/1981;Prioritas
N-14726;Nanda Utami;Wanita;28/07/1961;Reguler
N-14727;Nanda Maharani;M;17/02/1977;Prioritas
N-14728;Rizal Maharani;Pria;;
N-14729;Rizal Setiawan;L;21/11/1998;RETAIL
N-14730;Andi Wijaya;P;24/01/2005;prio
N-14731;Nanda Saputra;L;29/11/1979;Private
N-14732;Gita Setiawan;Laki-laki;17/07/1984;
N-14733;Dewi Lestari;Wanita;31/02/1999;Reguler
N-14734;Citra Permata;M;04/03/2001;Reguler
N-14735;Nanda Pratama;M;;Reguler
N-14736;Zaki Utami;Pria;31/01/1962;Private
N-14737;Kartika Santoso;L;22/04/2002;
N-14738;Dewi Maharani;Wanita;28/03/1983;Private
N-14739;Eka Utami;L;29/03/1983;
N-14740;Joko Kusuma;L;23/04/1974;prio
N-14741;Hadi Hidayat;;09/12/1987;Reguler
N-14742;Kartika Wijaya;Female;08/08/1971;prio
N-14743;Wawan Saputra;M;20/01/1964;Private
N-14744;Wawan Santoso;M;16/02/2003;RETAIL
N-14745;Lutfi Santoso;Female;28/07/1987;prio
N-14746;Rizal Santoso;Female;20/02/1978;Private
N-14747;Joko Saputra;Wanita;10/10/1973;Reguler
N-14748;Dewi Santoso;L;22/02/1964;
N-14749;Sari Maharani;P;05/06/1984;
N-14750;Kartika Setiawan;Female;31/02/1999;Private
N-14751;Joko Kusuma;Pria;12/02/1977;Reguler
N-14752;Maya Setiawan;Female;14/06/1994;prio
N-14753;Sari Pratama;;19/09/1993;RETAIL
N-14754;Maya Lestari;Female;20/12/2004;Private
N-14755;Indah Saputra;;13/05/1975;Prioritas
N-14756;Oki Lestari;;17/01/1969;prio
N-14757;Joko Hidayat;L;23/02/1964;Reguler
N-14758;Vina Santoso;M;10/05/1995;Prioritas
N-14759;Vina Hakim;Wanita;31/02/1999;Reguler
N-14760;Rizal Maharani;L;04/07/1994;
N-14761;Wawan Utami;Wanita;;Reguler
N-14762;Tono Saputra;Wanita;13/10/1969;Private
N-14763;Kartika Utami;;31/02/1999;prio
N-14764;Oki Permata;P;15/10/2004;Prioritas
N-14765;Oki Santoso;Laki-laki;12/12/1970;prio
N-14766;Joko Hakim;;27/03/1985;Reguler
N-14767;Joko Saputra;Wanita;25/01/2004;
N-14768;Dewi Santoso;L;16/07/1989;Prioritas
N-14769;Kartika Lestari;;17/08/1996;Reguler
N-14770;Umi Hidayat;M;25/07/1981;
N-14771;Citra Pratama;Wanita;29/01/1996;prio
N-14772;Tono Saputra;M;17/12/1973;Private
N-14773;Umi Maharani;Laki-laki;06/01/1964;Reguler
N-14774;Gita Wijaya;;11/12/1986;Prioritas
N-14775;Rizal Kusuma;P;24/08/1982;
N-14776;Gita Kusuma;L;30/10/2003;prio
N-14777;Maya Kusuma;P;20/06/1960;Private
N-14778;Yuni Maharani;Wanita;29/12/1999;Reguler
N-14779;Budi Santoso;;14/06/1993;Prioritas
N-14780;Fajar Hakim;Laki-laki;02/06/2005;prio
N-14781;Andi Wijaya;Female;23/06/1968;Private
N-14782;Dewi Kusuma;Female;06/12/1986;Prioritas
N-14783;Oki Maharani;M;14/08/1982;Prioritas
N-14784;Dewi Maharani;Wanita;31/08/1991;
N-14785;Tono Pratama;Pria;18/07/1978;Reguler
N-14786;Eka Santoso;P;26/05/1972;prio
N-14787;Joko Wijaya;M;03/07/2003;Private
N-14788;Andi Hidayat;L;20/03/1961;Private
N-14789;Zaki Saputra;M;01/08/1982;
N-14790;Citra Setiawan;Wanita;01/01/2003;Private
N-14791;Oki Setiawan;Female;31/02/1999;Prioritas
N-14792;Tono Santoso;L;11/07/1973;Prioritas
N-14793;Umi Setiawan;Pria;09/05/1962;Reguler
N-14794;Rizal Santoso;Pria;;Reguler
N-14795;Andi Lestari;;12/01/1966;prio
N-14796;Tono Setiawan;L;27/12/1962;
N-14797;Eka Kusuma;Pria;13/04/1978;Prioritas
N-14798;Gita Hidayat;Wanita;24/05/1979;
N-14799;Rizal Wijaya;Laki-laki;15/11/1988;
N-14800;Putri Wijaya;Pria;27/08/1976;Prioritas
N-14801;Umi Lestari;Female;06/10/1976;prio
N-14802;Gita Setiawan;Laki-laki;15/07/2001;prio
N-14803;Joko Hakim;M;25/11/2001;Reguler
N-14804;Maya Kusuma;;15/08/2002;Private
N-14805;Lutfi Lestari;Wanita;07/01/1971;Reguler
N-14806;Citra Lestari;Laki-laki;24/08/1963;Private
N-14807;Vina Santoso;;20/08/1995;Prioritas
N-14808;Indah Kusuma;Pria;04/02/2001;Prioritas
N-14809;Yuni Utami;P;08/03/1967;Private
N-14810;Dewi Hidayat;Female;14/12/1990;Reguler
N-14811;Indah Utami;M;25/04/1981;prio
N-14812;Hadi Wijaya;;24/04/1987;prio
N-14813;Maya Lestari;Laki-laki;12/09/2000;
N-14814;Umi Santoso;;11/08/1971;
N-14815;Nanda Hidayat;Laki-laki;28/12/1966;Reguler
N-14816;Lutfi Hidayat;Wanita;30/01/1979;Private
N-14817;Lutfi Saputra;Pria;16/01/1968;Prioritas
N-14818;Gita Utami;L;07/10/1998;prio
N-14819;Zaki Hakim;P;01/08/1971;Prioritas
N-14820;Fajar Utami;P;20/06/1964;
N-14821;Nanda Pratama;P;17/12/1992;Private
N-14822;Vina Lestari;;31/02/1999;Reguler
N-14823;Rizal Lestari;Female;07/08/1991;Reguler
N-14824;Lutfi Maharani;L;17/05/1996;Private
N-14825;Andi Pratama;;03/04/1993;
N-14826;Maya Setiawan;P;27/12/1992;Private
N-14827;Lutfi Maharani;Female;03/08/1964;prio
N-14828;Yuni Utami;L;06/11/1992;Private
N-14829;Dewi Lestari;;20/04/2000;Prioritas
N-14830;Wawan Utami;M;01/10/1960;Reguler
N-14831;Gita Wijaya;P;07/08/1988;Reguler
N-14832;Umi Santoso;L;04/09/1973;
N-14833;Joko Pratama;Wanita;18/04/2001;Prioritas
N-14834;Gita Pratama;Laki-laki;13/10/1961;prio
N-14835;Andi Saputra;P;29/07/1989;Prioritas
N-14836;Citra Hakim;Laki-laki;04/10/1974;RETAIL
N-14837;Vina Hakim;Pria;11/11/1993;RETAIL
N-14838;Lutfi Setiawan;L;17/10/1999;RETAIL
N-14839;Fajar Lestari;Female;01/07/2002;prio
N-14840;Joko Setiawan;Pria;18/02/1998;Reguler
N-14841;Citra Kusuma;Laki-laki;20/09/1984;Prioritas
N-14842;Lutfi Utami;;27/06/1967;Reguler
N-14843;Gita Utami;;26/10/1985;Prioritas
N-14844;Nanda Pratama;Pria;23/05/1965;
N-14845;Fajar Utami;Pria;02/07/1972;Reguler
N-14846;Sari Santoso;Female;03/11/1976;
N-14847;Kartika Wijaya;P;;RETAIL
N-14848;Indah Pratama;Female;;Prioritas
N-14849;Yuni Setiawan;P;29/12/1974;
N-14850;Budi Hakim;Female;24/01/1979;Prioritas
N-14851;Joko Utami;Wanita;13/11/1966;
N-14852;Eka Kusuma;L;29/10/1981;prio
N-14853;Andi Hidayat;M;11/06/1972;RETAIL
N-14854;Kartika Saputra;Laki-laki;28/05/2002;Prioritas
N-14855;Yuni Pratama;Female;20/01/1960;Reguler
N-14856;Umi Utami;Wanita;08/09/1986;Reguler
N-14857;Putri Santoso;L;25/06/1982;Private
N-14858;Oki Lestari;Laki-laki;20/01/1988;
N-14859;Yuni Maharani;Wanita;18/03/1989;RETAIL
N-14860;Zaki Saputra;Pria;03/06/1998;Prioritas
N-14861;Budi Hidayat;M;31/10/1983;Private
N-14862;Joko Permata;P;21/10/1991;RETAIL
N-14863;Nanda Saputra;L;24/09/1978;
N-14864;Citra Saputra;Wanita;20/08/1998;prio
N-14865;Hadi Setiawan;Laki-laki;03/07/1983;RETAIL
N-14866;Rizal Lestari;P;09/12/2003;prio
N-14867;Joko Hidayat;Laki-laki;29/10/1963;Reguler
N-14868;Lutfi Santoso;Female;31/05/1962;prio
N-14869;Zaki Kusuma;;12/01/1984;Reguler
N-14870;Maya Pratama;Laki-laki;17/02/1983;Private
N-14871;Fajar Utami;Wanita;19/08/1963;
N-14872;Lutfi Lestari;Wanita;15/11/1979;Prioritas
N-14873;Yuni Hakim;Wanita;19/05/1961;Reguler
N-14874;Sari Setiawan;;22/07/1982;prio
N-14875;Vina Permata;Laki-laki;24/08/1974;Private
N-14876;Umi Santoso;L;01/02/1979;RETAIL
N-14877;Rizal Setiawan;Female;23/11/1965;Private
N-14878;Maya Maharani;Laki-laki;21/10/1985;RETAIL
N-14879;Putri Pratama;L;24/05/1975;
N-14880;Fajar Utami;L;01/09/1978;RETAIL
N-14881;Dewi Maharani;Female;01/01/1996;Prioritas
N-14882;Sari Kusuma;Wanita;17/07/1983;
N-14883;Vina Lestari;P;24/07/1971;RETAIL
N-14884;Fajar Hakim;M;31/02/1999;
N-14885;Tono Lestari;Laki-laki;19/12/1990;Reguler
N-14886;Maya Kusuma;Pria;18/04/1984;
N-14887;Indah Maharani;Pria;10/10/1979;Prioritas
N-14888;Gita Pratama;M;03/10/1984;RETAIL
N-14889;Tono Lestari;Laki-laki;25/10/1986;prio
N-14890;Indah Lestari;P;03/06/1985;Private
N-14891;Nanda Utami;Pria;26/04/2002;Reguler
N-14892;Eka Lestari;L;28/02/1964;Reguler
N-14893;Tono Permata;M;26/09/1965;prio
N-14894;Oki Wijaya;Laki-laki;20/02/1977;prio
N-14895;Tono Kusuma;P;26/02/2001;prio
N-14896;Yuni Hidayat;Pria;14/10/2002;Prioritas
N-14897;Citra Kusuma;L;08/03/1992;Private
N-14898;Yuni Setiawan;M;05/04/1984;Private
N-14899;Eka Utami;Laki-laki;19/03/1972;Private
N-14900;Yuni Utami;M;02/06/1995;Prioritas
N-14901;Kartika Wijaya;Laki-laki;31/03/1992;Reguler
N-14902;Umi Utami;Laki-laki;27/07/1974;RETAIL
N-14903;Umi Pratama;;26/06/1997;Reguler
N-14904;Oki Setiawan;Pria;28/10/1974;Private
N-14905;Tono Hidayat;P;17/12/1985;
N-14906;Putri Kusuma;P;31/12/1988;Prioritas
N-14907;Umi Pratama;Female;06/08/1965;Reguler
N-14908;Rizal Saputra;Wanita;11/07/1991;Reguler
N-14909;Budi Setiawan;Pria;17/08/1983;prio
N-14910;Sari Utami;Pria;04/08/1980;Reguler
N-14911;Maya Hakim;;22/06/1986;Reguler
N-14912;Indah Permata;Female;20/04/1963;Private
N-14913;Dewi Kusuma;M;31/02/1999;Reguler
N-14914;Zaki Saputra;;12/08/1995;RETAIL
N-14915;Tono Permata;Laki-laki;02/07/1975;
N-14916;Dewi Hakim;Laki-laki;05/09/1961;Prioritas
N-14917;Vina Saputra;;26/01/1983;
N-14918;Dewi Wijaya;Wanita;14/07/1974;Prioritas
N-14919;Joko Saputra;M;10/09/1984;Prioritas
N-14920;Kartika Utami;Pria;;RETAIL
N-14921;Rizal Maharani;;06/10/1968;RETAIL
N-14922;Putri Wijaya;M;;Reguler
N-14923;Oki Hidayat;M;16/09/1977;RETAIL
N-14924;Zaki Utami;M;18/04/1975;RETAIL
N-14925;Rizal Hakim;L;07/09/1979;prio
N-14926;Oki Saputra;Wanita;28/12/1983;RETAIL
N-14927;Dewi Hakim;L;16/12/1995;prio
N-14928;Wawan Maharani;P;05/10/2000;RETAIL
N-14929;Andi Setiawan;;04/11/1988;Prioritas
N-14930;Wawan Saputra;Female;01/01/1989;RETAIL
N-14931;Fajar Setiawan;L;13/11/1985;Private
N-14932;Putri Hakim;Female;17/08/2003;
N-14933;Dewi Pratama;P;24/05/2000;Reguler
N-14934;Andi Wijaya;Female;29/02/1988;prio
N-14935;Wawan Wijaya;M;23/03/1968;Private
N-14936;Umi Setiawan;P;29/09/1967;Reguler
N-14937;Maya Hidayat;;15/05/1962;
N-14938;Sari Wijaya;Wanita;19/10/1974;
N-14939;Gita Utami;Female;29/07/1987;Prioritas
N-14940;Sari Kusuma;M;10/11/1966;Reguler
N-14941;Fajar Utami;L;07/02/1999;RETAIL
N-14942;Zaki Maharani;;12/10/1991;Reguler
N-14943;Fajar Santoso;Laki-laki;04/04/1983;prio
N-14944;Zaki Lestari;Pria;17/05/1964;
N-14945;Nanda Kusuma;;11/09/1977;
N-14946;Kartika Wijaya;M;26/04/1982;Prioritas
N-14947;Zaki Permata;Female;09/03/1971;Prioritas
N-14948;Kartika Hakim;P;03/04/1992;
N-14949;Joko Permata;Laki-laki;27/06/2000;Private
N-14950;Budi Santoso;Wanita;23/04/1968;Private
N-14951;Putri Hidayat;Wanita;21/05/1990;Reguler
N-14952;Gita Lestari;Female;17/11/1965;
N-14953;Wawan Utami;Female;07/04/2005;Reguler
N-14954;Umi Santoso;M;10/09/2002;Reguler
N-14955;Joko Hakim;Laki-laki;19/03/1980;Reguler
N-14956;Lutfi Kusuma;L;29/12/2002;
N-14957;Yuni Setiawan;Pria;28/12/1973;RETAIL
N-14958;Vina Setiawan;;20/08/1964;RETAIL
N-14959;Hadi Hidayat;L;27/11/1976;prio
N-14960;Joko Hakim;P;;prio
N-14961;Maya Saputra;L;22/12/1968;RETAIL
N-14962;Budi Maharani;L;09/08/1983;prio
N-14963;Kartika Lestari;Female;23/11/1978;prio
N-14964;Zaki Pratama;Wanita;14/03/1974;Reguler
N-14965;Hadi Hakim;P;02/06/2004;prio
N-14966;Gita Kusuma;;16/01/2002;Private
N-14967;Gita Santoso;P;;prio
N-14968;Kartika Lestari;Female;21/01/1982;Prioritas
N-14969;Fajar Permata;P;11/10/1982;Reguler
N-14970;Zaki Wijaya;Pria;08/05/1963;Private
N-14971;Budi Utami;P;08/11/1983;prio
N-14972;Zaki Saputra;Wanita;25/12/1984;
N-14973;Tono Setiawan;L;03/11/1992;Prioritas
N-14974;Sari Kusuma;Pria;30/03/1965;
N-14975;Indah Kusuma;Pria;22/01/1968;Reguler
N-14976;Indah Wijaya;M;27/01/1981;prio
N-14977;Rizal Wijaya;Laki-laki;09/06/1990;RETAIL
N-14978;Zaki Wijaya;P;14/01/1967;Prioritas
N-14979;Umi Wijaya;Pria;19/02/1960;Reguler
N-14980;Vina Wijaya;M;01/08/1992;
N-14981;Nanda Kusuma;L;31/02/1999;Private
N-14982;Sari Hidayat;M;14/10/1963;prio
N-14983;Zaki Pratama;Female;31/02/1999;RETAIL
N-14984;Maya Permata;;06/01/1995;Reguler
N-14985;Gita Kusuma;L;10/12/1991;prio
N-14986;Sari Hidayat;Wanita;18/08/1986;Reguler
N-14987;Sari Wijaya;Wanita;28/05/1977;Prioritas
N-14988;Dewi Hidayat;P;09/03/1995;RETAIL
N-14989;Eka Permata;M;26/12/1980;Private
N-14990;Indah Pratama;Female;;prio
N-14991;Eka Hidayat;M;20/02/1967;Private
N-14992;Indah Santoso;Pria;23/04/2004;Prioritas
N-14993;Rizal Setiawan;M;26/06/1992;
N-14994;Indah Wijaya;Pria;06/04/1962;
N-14995;Vina Saputra;P;16/12/1984;Private
N-14996;Hadi Setiawan;Laki-laki;06/04/1974;Prioritas
N-14997;Yuni Maharani;Laki-laki;19/07/1990;
N-14998;Oki Santoso;L;10/11/1987;Prioritas
N-14999;Indah Permata;L;26/05/2000;Reguler
N-15000;Rizal Setiawan;Female;22/05/1998;Reguler
