nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-27507;Eka Kusuma;Laki-laki;08/08/1970;Prioritas
N-27508;Kartika Setiawan;;19/02/1974;Reguler
N-27509;Indah Kusuma;;11/04/1982;
N-27510;Kartika Saputra;Laki-laki;18/03/1970;Private
N-27511;Umi Santoso;;19/12/2000;Prioritas
N-27512;Hadi Lestari;;11/04/1984;Private
N-27513;Hadi Permata;Pria;04/10/2005;Reguler
N-27514;Rizal Maharani;Pria;05/11/1964;Prioritas
N-27515;Maya Pratama;Pria;03/05/1966;Prioritas
N-27516;Maya Pratama;Female;06/11/1970;
N-27517;Wawan Wijaya;;19/04/1971;
N-27518;Vina Setiawan;P;12/10/1975;RETAIL
N-27519;Umi Lestari;P;16/08/1977;prio
N-27520;Lutfi Santoso;Female;09/06/1975;
N-27521;Indah Hakim;Laki-laki;20/04/1972;Prioritas
N-27522;Vina Saputra;Wanita;;
N-27523;Nanda Utami;P;28/12/1985;Private
N-27524;Indah Saputra;Laki-laki;02/07/2003;RETAIL
N-27525;Joko Maharani;M;10/03/2004;RETAIL
N-27526;Maya Pratama;M;22/05/1964;
N-27527;Budi Maharani;P;17/09/1986;
N-27528;Joko Utami;L;04/10/2005;Private
N-27529;Putri Kusuma;;07/01/2002;prio
N-27530;Kartika Kusuma;Wanita;25/12/1995;prio
N-27531;Fajar Utami;;07/05/1983;
N-27532;Tono Lestari;Wanita;20/02/1969;prio
N-27533;Oki Santoso;Wanita;21/06/1990;prio
N-27534;Tono Maharani;P;20/08/1970;prio
N-27535;Tono Hakim;L;31/02/1999;Prioritas
N-27536;Gita Hakim;L;12/11/2003;Prioritas
N-27537;Indah Maharani;Wanita;26/09/2003;Private
N-27538;Joko Santoso;Wanita;25/02/1986;RETAIL
N-27539;Dewi Saputra;P;;prio
N-27540;Joko Saputra;Wanita;27/11/2001;Reguler
N-27541;Tono Kusuma;M;02/12/1966;Private
N-27542;Wawan Kusuma;;07/04/1975;
N-27543;Sari Utami;M;28/12/1999;Prioritas
N-27544;Dewi Lestari;L;25/06/1975;
N-27545;Vina Permata;L;02/03/1966;
N-27546;Sari Hakim;L;05/01/1981;
N-27547;Wawan Saputra;Pria;18/10/1995;Reguler
N-27548;Nanda Hidayat;Laki-laki;07/02/1971;RETAIL
N-27549;Zaki Maharani;Female;10/01/2004;
N-27550;Nanda Wijaya;P;13/11/2005;Private
N-27551;Yuni Wijaya;L;26/07/1993;prio
N-27552;Oki Saputra;Female;28/09/1980;prio
N-27553;Budi Hidayat;Laki-laki;13/10/1986;Prioritas
N-27554;Dewi Hidayat;Pria;07/09/1996;
N-27555;Citra Wijaya;M;26/03/1983;Prioritas
N-27556;Yuni Setiawan;L;08/10/2004;Reguler
N-27557;Yuni Hidayat;P;24/11/1992;Reguler
N-27558;Fajar Hakim;Female;30/03/1961;Reguler
N-27559;Putri Setiawan;M;12/08/2004;Private
N-27560;Andi Hidayat;Female;11/03/1978;RETAIL
N-27561;Gita Setiawan;Pria;01/08/1986;Reguler
N-27562;Joko Maharani;Female;08/07/1982;prio
N-27563;Nanda Hakim;M;;Private
N-27564;Andi Setiawan;L;09/10/1983;prio
N-27565;Rizal Lestari;P;12/05/1987;Private
N-27566;Eka Maharani;L;18/09/1994;Prioritas
N-27567;Fajar Permata;Female;22/11/1973;Reguler
N-27568;Hadi Kusuma;Pria;31/03/2001;Private
N-27569;Dewi Saputra;Wanita;25/03/1977;Private
N-27570;Joko Hakim;Pria;07/02/1987;Reguler
N-27571;Budi Pratama;;24/02/1967;prio
N-27572;Zaki Lestari;Female;10/09/1969;RETAIL
N-27573;Indah Kusuma;Female;12/02/1996;Reguler
N-27574;Zaki Lestari;Laki-laki;22/11/1965;prio
N-27575;Kartika Maharani;;28/02/1979;prio
N-27576;Indah Maharani;Female;23/07/1975;prio
N-27577;Vina Permata;Pria;03/09/1961;prio
N-27578;Dewi Pratama;Female;01/04/1996;prio
N-27579;Rizal Lestari;M;17/07/2003;Private
N-27580;Rizal Santoso;Pria;28/07/2000;
N-27581;Oki Hidayat;P;04/11/1965;Reguler
N-27582;Indah Permata;M;25/11/1988;RETAIL
N-27583;Oki Lestari;M;16/07/1977;
N-27584;Indah Maharani;Female;06/11/1995;Reguler
N-27585;Fajar Utami;Female;31/12/2005;Prioritas
N-27586;Hadi Utami;Wanita;20/12/1995;RETAIL
N-27587;Kartika Hakim;Laki-laki;21/04/1978;prio
N-27588;Umi Santoso;M;12/09/1968;
N-27589;Citra Hidayat;;03/10/1984;
N-27590;Kartika Hakim;Female;31/07/1975;RETAIL
N-27591;Gita Saputra;M;23/08/1974;Private
N-27592;Fajar Santoso;;28/02/1965;Private
N-27593;Zaki Lestari;Pria;14/08/1967;Private
N-27594;Oki Hakim;P;28/04/1963;RETAIL
N-27595;Lutfi Kusuma;;;Reguler
N-27596;Wawan Pratama;Pria;31/02/1999;
N-27597;Vina Utami;Pria;19/01/1973;
N-27598;Kartika Hakim;Laki-laki;19/02/1970;Private
N-27599;Indah Utami;Laki-laki;31/02/1999;Private
N-27600;Oki Permata;P;03/08/1977;prio
N-27601;Oki Santoso;M;19/04/1999;Prioritas
N-27602;Lutfi Utami;;;Reguler
N-27603;Putri Setiawan;;07/11/2004;prio
N-27604;Gita Kusuma;Pria;13/09/1986;RETAIL
N-27605;Sari Utami;P;05/07/1990;Reguler
N-27606;Nanda Pratama;;24/05/1972;Private
N-27607;Tono Pratama;P;26/10/1983;RETAIL
N-27608;Indah Hidayat;Pria;19/09/1977;prio
N-27609;Joko Wijaya;Laki-laki;19/09/1969;Reguler
N-27610;Dewi Maharani;P;21/08/2003;prio
N-27611;Nanda Utami;Laki-laki;17/10/2002;RETAIL
N-27612;Yuni Santoso;P;08/04/2000;Private
N-27613;Kartika Maharani;M;10/09/1991;prio
N-27614;Lutfi Pratama;M;23/09/1996;Reguler
N-27615;Kartika Kusuma;Laki-laki;26/02/2004;Prioritas
N-27616;Wawan Santoso;Female;01/09/1963;
N-27617;Tono Maharani;L;06/03/1962;
N-27618;Fajar Hidayat;;18/08/1987;Private
N-27619;Umi Wijaya;Female;;Reguler
N-27620;Rizal Saputra;Pria;06/03/1984;
N-27621;Andi Kusuma;;15/11/1971;prio
N-27622;Umi Hidayat;L;10/12/1994;Reguler
N-27623;Indah Maharani;M;04/12/1965;Prioritas
N-27624;Zaki Setiawan;Laki-laki;;RETAIL
N-27625;Hadi Lestari;Pria;24/02/1976;prio
N-27626;Eka Santoso;;27/06/1995;Private
N-27627;Fajar Saputra;P;03/10/1994;RETAIL
N-27628;Maya Hakim;Wanita;31/08/1970;Prioritas
N-27629;Vina Setiawan;Pria;12/12/1976;Prioritas
N-27630;Kartika Permata;M;09/08/1972;prio
N-27631;Oki Pratama;L;11/03/1991;
N-27632;Wawan Lestari;M;06/11/1978;Prioritas
N-27633;Rizal Hidayat;M;15/06/1968;Reguler
N-27634;Umi Setiawan;Female;07/10/1999;prio
N-27635;Nanda Permata;P;11/10/2000;Prioritas
N-27636;Rizal Utami;Wanita;31/02/1999;
N-27637;Putri Wijaya;M;07/10/1987;prio
N-27638;Hadi Saputra;L;11/11/1975;prio
N-27639;Gita Setiawan;M;22/08/1963;prio
N-27640;Citra Hidayat;Pria;08/08/1963;
N-27641;Gita Kusuma;Laki-laki;;Reguler
N-27642;Citra Hidayat;;20/08/1985;prio
N-27643;Wawan Saputra;Female;24/11/1998;Prioritas
N-27644;Eka Permata;L;30/04/1980;Private
N-27645;Wawan Hidayat;M;25/09/1976;Prioritas
N-27646;Hadi Hidayat;Laki-laki;01/11/1975;
N-27647;Hadi Pratama;;31/12/1977;Reguler
N-27648;Nanda Permata;Laki-laki;20/05/1966;Reguler
N-27649;Kartika Hidayat;Pria;07/04/1963;prio
N-27650;Maya Hidayat;Laki-laki;30/10/2003;Private
N-27651;Eka Hakim;Laki-laki;29/08/1997;Prioritas
N-27652;Wawan Lestari;Laki-laki;05/05/1991;Prioritas
N-27653;Fajar Saputra;P;;Reguler
N-27654;Lutfi Hakim;Laki-laki;09/08/1965;Private
N-27655;Joko Santoso;L;;Reguler
N-27656;Joko Permata;;26/12/1985;Private
N-27657;Lutfi Santoso;L;12/07/1996;Private
N-27658;Yuni Setiawan;Laki-laki;09/12/2001;
N-27659;Rizal Hakim;Pria;07/10/1975;prio
N-27660;Yuni Pratama;P;31/02/1999;RETAIL
N-27661;Oki Maharani;M;25/06/1986;prio
N-27662;Fajar Hakim;Female;07/08/1982;RETAIL
N-27663;Dewi Utami;Wanita;01/04/1968;prio
N-27664;Vina Permata;Female;02/04/1992;
N-27665;Umi Saputra;M;13/10/1984;Private
N-27666;Zaki Maharani;P;10/01/1974;
N-27667;Nanda Wijaya;Laki-laki;;RETAIL
N-27668;Nanda Setiawan;Wanita;03/05/1977;prio
N-27669;Indah Utami;;28/08/1973;RETAIL
N-27670;Indah Maharani;;10/04/1973;Reguler
N-27671;Nanda Santoso;;03/11/1997;Private
N-27672;Joko Hidayat;Pria;14/03/1967;prio
N-27673;Andi Kusuma;Laki-laki;26/01/1990;Prioritas
N-27674;Yuni Kusuma;Laki-laki;13/05/1982;RETAIL
N-27675;Kartika Kusuma;L;;Reguler
N-27676;Indah Wijaya;Female;19/12/1980;Private
N-27677;Tono Lestari;Female;01/11/1980;RETAIL
N-27678;Lutfi Setiawan;L;23/07/1983;Prioritas
N-27679;Wawan Utami;Laki-laki;18/06/1997;Prioritas
N-27680;Maya Hakim;L;07/07/2005;Private
N-27681;Andi Wijaya;L;03/01/1995;
N-27682;Zaki Santoso;P;30/05/1980;Private
N-27683;Gita Saputra;M;22/12/1963;Reguler
N-27684;Umi Setiawan;Pria;03/10/1997;Reguler
N-27685;Indah Kusuma;M;09/01/1982;RETAIL
N-27686;Yuni Maharani;M;03/09/1974;Prioritas
N-27687;Yuni Santoso;;07/11/1969;prio
N-27688;Nanda Hakim;L;11/10/1980;
N-27689;Oki Saputra;;;Reguler
N-27690;Andi Hidayat;Female;09/04/1965;RETAIL
N-27691;Fajar Lestari;P;03/03/1960;RETAIL
N-27692;Rizal Saputra;;26/09/1989;Reguler
N-27693;Umi Hakim;L;31/02/1999;RETAIL
N-27694;Umi Santoso;Female;05/03/1974;RETAIL
N-27695;Putri Santoso;P;15/07/1999;prio
N-27696;Wawan Hakim;M;15/03/1974;Prioritas
N-27697;Andi Hakim;Laki-laki;02/08/1978;Private
N-27698;Nanda Hidayat;L;13/12/1999;Prioritas
N-27699;Sari Wijaya;P;02/11/1965;Private
N-27700;Yuni Santoso;Laki-laki;11/07/1971;RETAIL
N-27701;Andi Kusuma;L;03/05/1971;RETAIL
N-27702;Citra Wijaya;M;14/06/1998;prio
N-27703;Putri Lestari;Female;02/11/1998;Prioritas
N-27704;Rizal Lestari;M;06/10/1992;prio
N-27705;Eka Hakim;Pria;10/02/1961;
N-27706;Kartika Kusuma;Pria;27/06/1962;Private
N-27707;Zaki Setiawan;Pria;02/10/1975;
N-27708;Vina Wijaya;Laki-laki;18/02/1965;Prioritas
N-27709;Fajar Permata;L;21/08/1986;RETAIL
N-27710;Rizal Hidayat;Laki-laki;31/12/1987;prio
N-27711;Nanda Saputra;Laki-laki;02/08/1997;Reguler
N-27712;Kartika Permata;Pria;27/11/1975;Private
N-27713;Umi Wijaya;P;01/10/1992;Reguler
N-27714;Dewi Utami;Wanita;28/08/1970;RETAIL
N-27715;Rizal Kusuma;;05/11/2001;
N-27716;Vina Saputra;;31/02/1999;Reguler
N-27717;Budi Pratama;Female;08/10/1965;Private
N-27718;Sari Utami;P;03/03/1994;prio
N-27719;Umi Santoso;M;20/06/1967;RETAIL
N-27720;Budi Hidayat;Wanita;26/04/1983;Reguler
N-27721;Kartika Permata;Female;26/12/2005;prio
N-27722;Wawan Permata;Female;11/11/1997;RETAIL
N-27723;Yuni Saputra;L;14/04/1991;prio
N-27724;Kartika Utami;Laki-laki;16/05/1995;Prioritas
N-27725;Umi Saputra;Wanita;06/11/1975;Private
N-27726;Oki Utami;Wanita;31/02/1999;RETAIL
N-27727;Lutfi Lestari;;04/05/1993;prio
N-27728;Maya Lestari;Laki-laki;02/04/1961;Prioritas
N-27729;Sari Wijaya;;25/04/1978;prio
N-27730;Budi Wijaya;L;02/08/1966;Reguler
N-27731;Indah Saputra;L;03/10/2000;Reguler
N-27732;Yuni Utami;L;13/11/1963;prio
N-27733;Sari Lestari;Laki-laki;22/09/1963;Reguler
N-27734;Budi Saputra;Wanita;03/01/1995;Reguler
N-27735;Indah Pratama;L;23/05/1974;
N-27736;Maya Utami;Female;17/06/2003;Reguler
N-27737;Lutfi Lestari;M;04/03/1966;Prioritas
N-27738;Dewi Pratama;;14/12/1978;Private
N-27739;Citra Wijaya;Laki-laki;16/11/1983;prio
N-27740;Gita Permata;Female;17/11/1960;
N-27741;Zaki Hakim;L;21/05/1992;prio
N-27742;Lutfi Setiawan;P;23/12/1973;Reguler
N-27743;Indah Utami;L;13/12/1961;Reguler
N-27744;Kartika Lestari;M;27/05/1998;Prioritas
N-27745;Sari Santoso;M;12/10/1982;prio
N-27746;Citra Pratama;Pria;21/12/2005;Prioritas
N-27747;Nanda Kusuma;;16/11/1971;RETAIL
N-27748;Sari Setiawan;L;14/07/1991;Prioritas
N-27749;Vina Wijaya;;24/02/1987;prio
N-27750;Nanda Lestari;Pria;04/10/1995;Reguler
N-27751;Budi Maharani;Wanita;24/05/1972;Reguler
N-27752;Tono Kusuma;Wanita;24/09/1991;prio
N-27753;Citra Hakim;M;02/06/1973;prio
N-27754;Fajar Maharani;Wanita;26/11/1983;Reguler
N-27755;Putri Saputra;Laki-laki;05/03/1983;Reguler
N-27756;Citra Maharani;Pria;13/03/1985;Prioritas
N-27757;Putri Lestari;L;03/11/1989;
N-27758;Hadi Kusuma;Wanita;10/06/1985;prio
N-27759;Rizal Lestari;L;16/08/1991;
N-27760;Eka Hidayat;Female;27/07/1977;
N-27761;Rizal Setiawan;M;02/04/1998;
N-27762;Fajar Hakim;L;27/12/1992;prio
N-27763;Lutfi Santoso;P;21/11/1988;RETAIL
N-27764;Zaki Lestari;Laki-laki;07/05/2002;Private
N-27765;Tono Maharani;;06/11/1965;
N-27766;Maya Permata;Laki-laki;15/06/1994;RETAIL
N-27767;Wawan Permata;Laki-laki;20/12/1964;
N-27768;Kartika Hakim;Laki-laki;01/05/1972;RETAIL
N-27769;Putri Hidayat;;;Prioritas
N-27770;Gita Kusuma;Wanita;24/01/1977;RETAIL
N-27771;Citra Utami;Laki-laki;19/02/1991;prio
N-27772;Indah Maharani;Wanita;10/03/1980;Reguler
N-27773;Sari Saputra;L;07/03/1984;Reguler
N-27774;Nanda Hidayat;P;22/07/1996;Reguler
N-27775;Gita Pratama;;27/01/1981;Reguler
N-27776;Citra Lestari;P;30/05/1995;Private
N-27777;Dewi Wijaya;Pria;23/03/2003;
N-27778;Lutfi Maharani;;19/02/1980;Reguler
N-27779;Fajar Maharani;;05/11/1973;prio
N-27780;Hadi Lestari;Female;01/06/1960;
N-27781;Zaki Permata;Pria;12/02/1971;Reguler
N-27782;Nanda Hakim;;03/10/1972;RETAIL
N-27783;Kartika Maharani;P;29/05/1994;Reguler
N-27784;Umi Utami;L;09/06/1978;RETAIL
N-27785;Maya Kusuma;L;04/10/1989;Prioritas
N-27786;Oki Saputra;Laki-laki;21/06/1977;Prioritas
N-27787;Putri Wijaya;L;30/09/1984;
N-27788;Citra Lestari;;28/05/1962;RETAIL
N-27789;Yuni Utami;Laki-laki;25/10/1997;Prioritas
N-27790;Joko Wijaya;;06/03/1999;Reguler
N-27791;Eka Setiawan;;;Reguler
N-27792;Sari Pratama;Pria;05/02/1964;prio
N-27793;Eka Pratama;L;18/07/1962;Reguler
N-27794;Zaki Pratama;Laki-laki;20/03/1994;Reguler
N-27795;Zaki Kusuma;Female;;RETAIL
N-27796;Rizal Saputra;L;10/10/1973;Prioritas
N-27797;Joko Utami;;21/12/1986;prio
N-27798;Joko Maharani;Laki-laki;01/11/2004;Private
N-27799;Oki Pratama;M;;prio
N-27800;Joko Permata;L;19/07/2004;prio
N-27801;Kartika Hidayat;Laki-laki;27/10/1969;prio
N-27802;Lutfi Saputra;P;17/04/1962;Prioritas
N-27803;Kartika Hakim;Pria;26/10/1961;
N-27804;Eka Permata;Pria;07/09/1998;Prioritas
N-27805;Zaki Wijaya;Wanita;11/02/1983;Prioritas
N-27806;Rizal Permata;Laki-laki;27/05/2000;Prioritas
N-27807;Tono Wijaya;Laki-laki;05/10/1994;
N-27808;Rizal Santoso;Wanita;03/05/1976;Reguler
N-27809;Lutfi Pratama;L;16/07/1984;Private
N-27810;Rizal Maharani;Female;16/07/1984;prio
N-27811;Vina Santoso;P;09/10/1982;Private
N-27812;Oki Hakim;Pria;12/01/1962;
N-27813;Sari Kusuma;P;12/06/2003;Prioritas
N-27814;Andi Wijaya;M;24/01/1972;Prioritas
N-27815;Lutfi Saputra;M;23/09/2005;prio
N-27816;Kartika Permata;M;28/01/1983;
N-27817;Fajar Wijaya;M;01/11/1994;prio
N-27818;Yuni Setiawan;Pria;15/01/2003;
N-27819;Lutfi Utami;M;14/01/1965;
N-27820;Umi Hakim;Laki-laki;25/02/1990;Reguler
N-27821;Gita Utami;Laki-laki;21/02/1963;
N-27822;Umi Kusuma;Laki-laki;04/07/1999;Prioritas
N-27823;Kartika Pratama;L;04/01/1975;Reguler
N-27824;Zaki Kusuma;P;15/11/2002;RETAIL
N-27825;Gita Lestari;L;16/05/2005;Prioritas
N-27826;Fajar Hidayat;Female;08/09/1989;Prioritas
N-27827;Putri Lestari;Laki-laki;02/10/1960;
N-27828;Nanda Hakim;Laki-laki;20/08/1972;RETAIL
N-27829;Lutfi Santoso;;17/06/1974;prio
N-27830;Maya Kusuma;Laki-laki;21/07/2004;RETAIL
N-27831;Dewi Santoso;M;08/01/2003;Private
N-27832;Indah Hakim;Laki-laki;16/09/1977;prio
N-27833;Hadi Permata;Laki-laki;03/04/2002;prio
N-27834;Lutfi Setiawan;Laki-laki;05/12/1983;
N-27835;Indah Hidayat;M;16/02/1974;Private
N-27836;Zaki Lestari;M;26/08/1983;Private
N-27837;Gita Setiawan;Laki-laki;13/04/2001;RETAIL
N-27838;Yuni Saputra;Wanita;11/05/1960;Private
N-27839;Dewi Santoso;Pria;25/05/1982;prio
N-27840;Maya Setiawan;Laki-laki;22/03/1993;RETAIL
N-27841;Dewi Kusuma;L;31/02/1999;Reguler
N-27842;Hadi Wijaya;L;19/11/1976;RETAIL
N-27843;Hadi Maharani;L;19/11/1983;RETAIL
N-27844;Zaki Hakim;Wanita;09/04/1981;RETAIL
N-27845;Andi Hidayat;Pria;22/06/2005;RETAIL
N-27846;Andi Hakim;Laki-laki;;Reguler
N-27847;Fajar Kusuma;P;08/06/2005;Prioritas
N-27848;Gita Lestari;P;21/09/2004;Private
N-27849;Fajar Lestari;P;21/12/1998;Private
N-27850;Nanda Hidayat;Laki-laki;17/12/1969;Reguler
N-27851;Kartika Setiawan;L;09/01/1966;prio
N-27852;Kartika Saputra;Laki-laki;25/09/2005;Prioritas
N-27853;Dewi Permata;L;31/05/2000;Prioritas
N-27854;Fajar Wijaya;Laki-laki;13/11/1963;
N-27855;Gita Permata;P;21/12/2000;Private
N-27856;Putri Maharani;P;21/02/1970;Prioritas
N-27857;Andi Hakim;P;22/07/1976;RETAIL
N-27858;Maya Hidayat;P;08/03/1971;prio
N-27859;Zaki Saputra;;13/06/1979;Reguler
N-27860;Vina Pratama;M;28/04/1960;Prioritas
N-27861;Dewi Santoso;Wanita;24/12/1996;Prioritas
N-27862;Maya Wijaya;Wanita;14/08/1968;Reguler
N-27863;Nanda Maharani;P;31/02/1999;Prioritas
N-27864;Rizal Pratama;Laki-laki;23/12/1972;prio
N-27865;Indah Hidayat;;10/04/1992;Reguler
N-27866;Andi Lestari;Laki-laki;05/07/1973;Reguler
N-27867;Gita Pratama;Wanita;13/05/2003;RETAIL
N-27868;Citra Pratama;Pria;23/12/1981;Reguler
N-27869;Dewi Setiawan;;12/11/1990;prio
N-27870;Citra Setiawan;Pria;03/07/1972;Reguler
N-27871;Vina Saputra;Wanita;03/05/1962;Prioritas
N-27872;Maya Santoso;Wanita;02/12/2005;Prioritas
N-27873;Andi Permata;;13/03/1992;
N-27874;Kartika Pratama;M;17/05/1973;Prioritas
N-27875;Dewi Permata;M;01/01/1960;Prioritas
N-27876;Andi Lestari;L;15/03/2002;prio
N-27877;Oki Hakim;Laki-laki;;RETAIL
N-27878;Eka Santoso;L;26/06/1981;
N-27879;Oki Lestari;;18/07/1979;Prioritas
N-27880;Gita Maharani;L;29/12/2001;Reguler
N-27881;Budi Wijaya;L;23/04/1974;
N-27882;Tono Setiawan;Pria;20/03/1963;Prioritas
N-27883;Tono Santoso;M;25/03/2000;Reguler
N-27884;Wawan Permata;M;14/07/1999;Private
N-27885;Dewi Lestari;Female;19/02/1978;prio
N-27886;Gita Lestari;L;14/06/1976;Prioritas
N-27887;Putri Setiawan;P;19/01/1981;prio
N-27888;Umi Pratama;Laki-laki;26/06/1965;RETAIL
N-27889;Maya Kusuma;M;02/10/1988;Reguler
N-27890;Sari Santoso;Pria;12/05/1993;Private
N-27891;Gita Saputra;P;13/03/1995;
N-27892;Eka Kusuma;Laki-laki;20/06/1972;Private
N-27893;Yuni Santoso;M;05/01/2004;
N-27894;Kartika Pratama;Wanita;;RETAIL
N-27895;Rizal Hidayat;Pria;10/07/1994;prio
N-27896;Fajar Wijaya;Pria;21/11/1986;RETAIL
N-27897;Tono Santoso;Laki-laki;13/07/1982;
N-27898;Fajar Wijaya;L;04/09/1965;prio
N-27899;Hadi Setiawan;;25/10/1996;prio
N-27900;Zaki Setiawan;;25/05/1965;prio
N-27901;Tono Kusuma;Pria;01/11/1996;prio
N-27902;Lutfi Kusuma;Female;;Reguler
N-27903;Joko Hakim;Pria;06/11/1996;Reguler
N-27904;Kartika Lestari;L;27/05/1991;
N-27905;Zaki Wijaya;Laki-laki;14/03/1972;prio
N-27906;Budi Permata;Female;;Reguler
N-27907;Tono Kusuma;L;15/10/1994;prio
N-27908;Rizal Kusuma;Pria;17/11/1976;
N-27909;Putri Kusuma;M;24/08/1980;
N-27910;Andi Maharani;Wanita;29/04/2002;prio
N-27911;Putri Hidayat;L;14/03/1994;prio
N-27912;Vina Hidayat;Female;28/04/1982;RETAIL
N-27913;Gita Pratama;Laki-laki;08/05/1979;
N-27914;Oki Pratama;;27/08/1981;Private
N-27915;Andi Hidayat;P;05/02/1983;Reguler
N-27916;Maya Kusuma;Wanita;02/04/1992;prio
N-27917;Putri Utami;M;24/07/1986;Private
N-27918;Tono Pratama;Wanita;01/09/1999;Reguler
N-27919;Rizal Saputra;Female;28/01/1983;
N-27920;Maya Hakim;Pria;;Reguler
N-27921;Rizal Maharani;;31/02/1999;prio
N-27922;Fajar Saputra;Wanita;14/02/1967;Reguler
N-27923;Eka Setiawan;Female;;Prioritas
N-27924;Eka Pratama;;04/09/1991;Reguler
N-27925;Wawan Setiawan;M;29/08/2005;Private
N-27926;Gita Hidayat;P;04/03/1972;Reguler
N-27927;Nanda Wijaya;Female;04/10/2004;Reguler
N-27928;Yuni Utami;;15/01/1976;RETAIL
N-27929;Putri Hakim;P;21/12/1975;Private
N-27930;Budi Pratama;Laki-laki;02/07/1968;prio
N-27931;Gita Utami;Laki-laki;30/07/1992;Prioritas
N-27932;Eka Kusuma;L;22/07/1980;
N-27933;Zaki Wijaya;Pria;04/05/1966;prio
N-27934;Fajar Setiawan;Female;07/11/1980;
N-27935;Yuni Utami;Wanita;20/10/1990;prio
N-27936;Vina Kusuma;Pria;11/06/1980;Prioritas
N-27937;Budi Maharani;L;19/06/1996;Prioritas
N-27938;Joko Setiawan;Pria;28/08/1984;Private
N-27939;Andi Hakim;Pria;;RETAIL
N-27940;Maya Hidayat;Wanita;23/03/1962;Reguler
N-27941;Zaki Santoso;Pria;14/03/1990;RETAIL
N-27942;Budi Hakim;P;03/03/1975;Private
N-27943;Umi Saputra;Wanita;21/05/1981;Prioritas
N-27944;Fajar Maharani;Female;11/02/1985;RETAIL
N-27945;Citra Wijaya;;13/06/1973;prio
N-27946;Citra Kusuma;Female;24/02/1991;Prioritas
N-27947;Putri Saputra;Pria;04/05/1992;prio
N-27948;Tono Hidayat;M;31/02/1999;Reguler
N-27949;Kartika Utami;M;14/12/1996;Reguler
N-27950;Maya Hidayat;Wanita;07/04/1981;Reguler
N-27951;Citra Wijaya;Wanita;25/04/1996;prio
N-27952;Citra Utami;Pria;11/05/1976;Prioritas
N-27953;Oki Saputra;Pria;07/05/1995;
N-27954;Budi Utami;P;12/07/1963;Reguler
N-27955;Eka Hakim;Wanita;20/08/1968;Private
N-27956;Hadi Maharani;Pria;22/03/1998;Reguler
N-27957;Indah Lestari;Wanita;02/07/1989;Reguler
N-27958;Nanda Santoso;Female;;Private
N-27959;Tono Santoso;Female;15/07/1990;Private
N-27960;Oki Setiawan;P;29/01/1961;RETAIL
N-27961;Rizal Kusuma;Pria;14/12/2000;Private
N-27962;Joko Kusuma;Female;06/02/1972;prio
N-27963;Andi Wijaya;Female;16/02/1972;Prioritas
N-27964;Lutfi Lestari;Pria;19/01/1972;Reguler
N-27965;Sari Hidayat;Laki-laki;03/04/1966;Reguler
N-27966;Andi Maharani;Pria;07/12/1993;Reguler
N-27967;Joko Kusuma;Wanita;20/01/1987;Private
N-27968;Fajar Lestari;Wanita;26/07/1993;RETAIL
N-27969;Kartika Santoso;P;04/12/1983;RETAIL
N-27970;Kartika Hidayat;P;18/06/1991;
N-27971;Zaki Wijaya;Pria;23/09/1972;Reguler
N-27972;Yuni Saputra;Wanita;31/02/1999;Private
N-27973;Nanda Wijaya;Wanita;10/02/1972;prio
N-27974;Gita Pratama;;05/07/1999;Reguler
N-27975;Rizal Wijaya;L;15/01/1991;
N-27976;Hadi Wijaya;;17/01/1991;
N-27977;Dewi Maharani;Laki-laki;24/07/2002;prio
N-27978;Hadi Pratama;Female;23/10/1979;RETAIL
N-27979;Joko Maharani;Pria;18/12/1962;Private
N-27980;Citra Hakim;M;06/01/1961;prio
N-27981;Hadi Hakim;M;02/09/1971;prio
N-27982;Dewi Santoso;Pria;10/01/1994;Prioritas
N-27983;Budi Santoso;M;25/03/1977;Reguler
N-27984;Oki Lestari;Female;18/06/1992;RETAIL
N-27985;Yuni Saputra;Laki-laki;23/04/1990;Prioritas
N-27986;Budi Setiawan;L;09/09/1983;Prioritas
N-27987;Nanda Lestari;;17/07/1982;RETAIL
N-27988;Kartika Kusuma;Laki-laki;01/03/1968;prio
N-27989;Sari Santoso;Laki-laki;16/06/1993;Prioritas
N-27990;Maya Saputra;L;;RETAIL
N-27991;Gita Permata;L;23/10/1978;Prioritas
N-27992;Eka Saputra;L;23/01/1991;prio
N-27993;Putri Permata;Pria;07/08/1996;Reguler
N-27994;Vina Permata;Pria;02/12/1992;Prioritas
N-27995;Maya Utami;P;19/08/1966;Reguler
N-27996;Vina Hakim;P;19/12/1982;RETAIL
N-27997;Maya Hidayat;Laki-laki;22/03/1998;prio
N-27998;Kartika Hidayat;;26/04/1979;Prioritas
N-27999;Oki Lestari;M;30/06/1989;RETAIL
N-28000;Hadi Wijaya;Female;04/12/1964;RETAIL
