nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-20501;Dewi Santoso;Pria;25/09/1963;
N-20502;Oki Permata;Laki-laki;09/03/1969;
N-20503;Vina Pratama;Female;22/11/1962;prio
N-20504;Indah Hidayat;P;13/07/1970;Prioritas
N-20505;Gita Setiawan;Pria;31/05/1998;Prioritas
N-20506;Umi Lestari;Laki-laki;29/04/1965;Private
N-20507;Lutfi Permata;Female;08/02/1975;RETAIL
N-20508;Yuni Santoso;Female;17/07/1968;Prioritas
N-20509;Nanda Saputra;Female;20/05/1971;
N-20510;Eka Pratama;M;17/03/1982;
N-20511;Maya Kusuma;M;09/02/1984;
N-20512;Nanda Maharani;;31/02/1999;Reguler
N-20513;Maya Permata;Female;09/02/1993;prio
N-20514;Putri Hidayat;L;10/05/1968;
N-20515;Oki Utami;Pria;06/09/1995;Prioritas
N-20516;Nanda Pratama;;10/06/1985;RETAIL
N-20517;Sari Hakim;M;17/07/2003;RETAIL
N-20518;Wawan Saputra;L;25/03/2001;Reguler
N-20519;Dewi Lestari;;19/05/1998;Prioritas
N-20520;Yuni Lestari;Female;01/08/1984;Reguler
N-20521;Vina Hidayat;Female;06/11/1974;Reguler
N-20522;Maya Utami;Female;02/01/1981;prio
N-20523;Vina Wijaya;P;;prio
N-20524;Citra Lestari;Laki-laki;05/12/1999;Reguler
N-20525;Andi Setiawan;Pria;20/11/1997;
N-20526;Eka Kusuma;P;06/01/1968;
N-20527;Dewi Wijaya;Pria;05/11/1986;Prioritas
N-20528;Maya Lestari;M;31/02/1999;Private
N-20529;Andi Hakim;M;11/02/1979;
N-20530;Zaki Lestari;Wanita;09/09/1999;Prioritas
N-20531;Citra Wijaya;M;14/06/1994;RETAIL
N-20532;Nanda Hidayat;M;23/07/1967;Prioritas
N-20533;Sari Hakim;Female;28/05/1962;
N-20534;Joko Pratama;Laki-laki;07/07/1986;
N-20535;Budi Pratama;;17/08/1981;prio
N-20536;Vina Hakim;P;30/01/1961;RETAIL
N-20537;Kartika Lestari;Wanita;03/10/1997;RETAIL
N-20538;Sari Utami;M;19/07/1966;Reguler
N-20539;Tono Wijaya;L;29/07/1963;Reguler
N-20540;Maya Permata;Female;13/12/2004;prio
N-20541;Nanda Setiawan;Wanita;12/09/1973;RETAIL
N-20542;Citra Santoso;P;25/03/1978;Prioritas
N-20543;Sari Hidayat;Wanita;06/12/1965;RETAIL
N-20544;Yuni Maharani;Laki-laki;31/02/1999;Reguler
N-20545;Nanda Wijaya;;08/12/1964;RETAIL
N-20546;Wawan Setiawan;M;23/04/1972;
N-20547;Andi Lestari;;05/04/1983;Prioritas
N-20548;Lutfi Lestari;Female;04/08/1970;Reguler
N-20549;Kartika Maharani;Female;04/08/1983;
N-20550;Tono Utami;P;28/10/2005;RETAIL
N-20551;Budi Kusuma;M;20/11/1982;Reguler
N-20552;Tono Utami;P;25/08/2005;Reguler
N-20553;Budi Saputra;Laki-laki;;RETAIL
N-20554;Maya Lestari;M;04/03/1963;Private
N-20555;Yuni Setiawan;Wanita;10/04/1982;prio
N-20556;Zaki Hidayat;Female;12/06/1993;Reguler
N-20557;Rizal Utami;L;13/02/1964;prio
N-20558;Citra Kusuma;Female;15/11/1987;RETAIL
N-20559;Citra Permata;;;Prioritas
N-20560;Joko Hakim;Female;05/10/1981;prio
N-20561;Lutfi Hakim;;13/07/1977;
N-20562;Sari Pratama;M;;prio
N-20563;Andi Pratama;Pria;10/11/1960;RETAIL
N-20564;Andi Utami;Wanita;03/08/1987;Reguler
N-20565;Gita Permata;Laki-laki;16/05/1965;Prioritas
N-20566;Yuni Santoso;P;;Prioritas
N-20567;Rizal Maharani;Pria;14/08/1967;Private
N-20568;Dewi Permata;M;19/05/1995;Reguler
N-20569;Tono Hakim;L;23/09/1971;Prioritas
N-20570;Joko Santoso;Pria;03/04/1995;
N-20571;Zaki Hidayat;Pria;15/12/1980;Reguler
N-20572;Gita Lestari;P;30/09/1974;prio
N-20573;Oki Hidayat;Wanita;22/02/1992;Prioritas
N-20574;Oki Santoso;;04/10/1970;Reguler
N-20575;Fajar Utami;Female;14/08/1963;Prioritas
N-20576;Kartika Lestari;P;30/11/1991;prio
N-20577;Rizal Saputra;Female;07/08/1975;Reguler
N-20578;Maya Kusuma;Laki-laki;21/02/1969;Prioritas
N-20579;Dewi Saputra;L;10/12/1979;Prioritas
N-20580;Gita Maharani;Pria;16/07/1967;Private
N-20581;Tono Santoso;P;;Reguler
N-20582;Gita Utami;;01/04/1968;RETAIL
N-20583;Dewi Saputra;;31/02/1999;Private
N-20584;Nanda Setiawan;Wanita;03/05/1994;
N-20585;Nanda Lestari;Pria;15/10/1976;RETAIL
N-20586;Indah Kusuma;M;;Private
N-20587;Umi Pratama;Female;22/12/2002;Reguler
N-20588;Citra Santoso;Wanita;22/11/1977;
N-20589;Rizal Pratama;L;20/03/1992;prio
N-20590;Sari Kusuma;Pria;26/01/2005;RETAIL
N-20591;Maya Santoso;M;;Private
N-20592;Hadi Saputra;Female;31/02/1999;prio
N-20593;Rizal Hidayat;Laki-laki;25/12/1968;Prioritas
N-20594;Wawan Pratama;Female;06/01/1965;Prioritas
N-20595;Tono Maharani;Pria;02/08/1975;Prioritas
N-20596;Hadi Hakim;Pria;09/03/1992;Private
N-20597;Andi Setiawan;Pria;30/09/1972;Private
N-20598;Gita Kusuma;Female;28/05/1963;Reguler
N-20599;Budi Pratama;Laki-laki;;prio
N-20600;Andi Hidayat;Laki-laki;27/07/1990;
N-20601;Fajar Hidayat;L;;Private
N-20602;Yuni Lestari;P;25/09/1992;Reguler
N-20603;Lutfi Setiawan;Wanita;12/03/1990;RETAIL
N-20604;Kartika Lestari;M;12/03/1999;
N-20605;Putri Utami;Pria;05/01/1992;Prioritas
N-20606;Wawan Hakim;M;03/06/1986;Prioritas
N-20607;Fajar Setiawan;L;17/02/1995;Private
N-20608;Budi Lestari;Pria;26/10/1979;
N-20609;Tono Wijaya;;24/12/1966;Prioritas
N-20610;Lutfi Hidayat;M;17/12/1967;
N-20611;Wawan Utami;Pria;17/10/1983;Prioritas
N-20612;Hadi Setiawan;P;10/09/1969;
N-20613;Andi Saputra;Wanita;25/08/1997;Prioritas
N-20614;Nanda Kusuma;Wanita;03/09/1993;Reguler
N-20615;Putri Hakim;Laki-laki;12/08/1966;Reguler
N-20616;Joko Saputra;Pria;24/05/1969;Reguler
N-20617;Kartika Lestari;Wanita;23/09/1966;Private
N-20618;Citra Hidayat;;11/09/1998;
N-20619;Fajar Hakim;Wanita;31/01/1969;RETAIL
N-20620;Gita Pratama;Wanita;19/10/1983;
N-20621;Joko Santoso;Laki-laki;01/04/1995;Private
N-20622;Sari Kusuma;M;31/02/1999;Reguler
N-20623;Nanda Wijaya;Female;03/02/2003;Prioritas
N-20624;Dewi Saputra;Laki-laki;07/03/1986;Reguler
N-20625;Putri Wijaya;Female;01/04/2002;prio
N-20626;Wawan Santoso;P;07/10/1994;Prioritas
N-20627;Lutfi Maharani;Pria;02/01/1964;RETAIL
N-20628;Oki Kusuma;Female;04/02/1984;Private
N-20629;Budi Lestari;P;04/11/1990;Private
N-20630;Nanda Hakim;Laki-laki;23/09/1994;Private
N-20631;Nanda Permata;;20/02/1981;prio
N-20632;Joko Wijaya;Wanita;11/02/1963;Private
N-20633;Tono Permata;M;14/04/2000;Prioritas
N-20634;Fajar Pratama;Laki-laki;25/12/1997;Reguler
N-20635;Wawan Maharani;Laki-laki;07/04/1973;Private
N-20636;Indah Hidayat;P;25/08/1995;Private
N-20637;Kartika Santoso;;09/02/1961;
N-20638;Umi Hakim;Wanita;04/06/1973;Prioritas
N-20639;Tono Hakim;P;22/01/1969;RETAIL
N-20640;Sari Hidayat;Wanita;25/07/2003;Private
N-20641;Umi Kusuma;L;25/02/1996;Prioritas
N-20642;Umi Hakim;Wanita;;RETAIL
N-20643;Yuni Pratama;L;04/02/1984;RETAIL
N-20644;Andi Hidayat;Female;08/02/2004;
N-20645;Wawan Wijaya;Laki-laki;02/10/1999;RETAIL
N-20646;Indah Setiawan;Wanita;04/01/1968;Prioritas
N-20647;Oki Pratama;Wanita;18/07/1993;Reguler
N-20648;Rizal Lestari;P;19/06/2005;prio
N-20649;Eka Permata;L;03/01/1978;Reguler
N-20650;Hadi Saputra;;31/02/1999;RETAIL
N-20651;Yuni Pratama;Female;24/08/2001;Private
N-20652;Maya Utami;P;14/09/1981;RETAIL
N-20653;Putri Hakim;;30/07/2002;Private
N-20654;Sari Hidayat;Pria;16/03/1983;
N-20655;Yuni Wijaya;Female;;Reguler
N-20656;Fajar Hakim;Laki-laki;12/03/1980;
N-20657;Gita Santoso;Wanita;18/10/1960;prio
N-20658;Eka Utami;M;04/10/1960;Prioritas
N-20659;Indah Hakim;Female;14/09/1984;prio
N-20660;Maya Hidayat;;13/11/2001;RETAIL
N-20661;Wawan Permata;Wanita;28/08/1960;Private
N-20662;Wawan Hidayat;Female;12/09/1969;prio
N-20663;Citra Hidayat;Female;02/11/1984;RETAIL
N-20664;Vina Setiawan;Female;23/07/1981;Reguler
N-20665;Umi Maharani;Pria;14/04/1962;
N-20666;Putri Santoso;Female;18/04/1996;prio
N-20667;Zaki Saputra;Laki-laki;13/12/1979;
N-20668;Sari Utami;;29/02/1992;Private
N-20669;Joko Lestari;M;27/03/2002;Prioritas
N-20670;Zaki Santoso;M;10/02/1990;
N-20671;Citra Pratama;Pria;20/07/1987;prio
N-20672;Kartika Hidayat;Female;09/08/2001;Reguler
N-20673;Putri Saputra;P;14/06/1977;Private
N-20674;Dewi Utami;Wanita;22/01/1997;Reguler
N-20675;Eka Lestari;Laki-laki;18/01/2001;Prioritas
N-20676;Kartika Setiawan;M;29/09/2003;RETAIL
N-20677;Vina Lestari;Pria;03/06/1960;prio
N-20678;Indah Pratama;M;19/03/1974;prio
N-20679;Citra Lestari;Wanita;10/03/1996;prio
N-20680;Putri Maharani;L;;Prioritas
N-20681;Zaki Hidayat;L;04/02/1977;Reguler
N-20682;Wawan Saputra;Laki-laki;22/11/1990;RETAIL
N-20683;Eka Wijaya;Wanita;18/06/1987;Prioritas
N-20684;Citra Saputra;Female;25/11/2000;
N-20685;Rizal Hakim;Pria;02/01/1972;RETAIL
N-20686;Putri Hidayat;Laki-laki;10/03/1996;Reguler
N-20687;Hadi Pratama;M;19/12/1961;Private
N-20688;Rizal Lestari;P;09/05/1963;prio
N-20689;Vina Santoso;L;20/04/1964;
N-20690;Dewi Utami;L;;Reguler
N-20691;Nanda Kusuma;Wanita;03/09/1982;prio
N-20692;Yuni Lestari;Laki-laki;31/10/1960;RETAIL
N-20693;Nanda Utami;P;21/03/1984;Private
N-20694;Umi Setiawan;M;30/05/1969;Private
N-20695;Zaki Hakim;P;14/07/1969;prio
N-20696;Gita Hakim;Laki-laki;03/02/1978;RETAIL
N-20697;Yuni Maharani;Female;12/07/2004;Prioritas
N-20698;Yuni Kusuma;Pria;21/02/1961;
N-20699;Citra Wijaya;;30/01/1968;Private
N-20700;Citra Setiawan;P;26/09/1980;prio
N-20701;Joko Santoso;;31/02/1999;Prioritas
N-20702;Budi Santoso;Pria;20/01/1988;prio
N-20703;Zaki Wijaya;P;12/02/1964;Reguler
N-20704;Eka Utami;M;09/04/1999;Private
N-20705;Indah Setiawan;P;30/09/1990;Prioritas
N-20706;Dewi Maharani;Wanita;21/05/1984;prio
N-20707;Yuni Kusuma;Wanita;18/12/1974;Reguler
N-20708;Eka Setiawan;L;20/04/1974;Reguler
N-20709;Nanda Hakim;;23/04/1999;Prioritas
N-20710;Umi Maharani;Pria;21/09/1971;prio
N-20711;Putri Wijaya;Wanita;06/09/1965;RETAIL
N-20712;Vina Hidayat;L;04/02/1980;
N-20713;Kartika Permata;P;20/04/1982;prio
N-20714;Lutfi Utami;Wanita;23/11/1964;Reguler
N-20715;Vina Lestari;;02/11/1974;Reguler
N-20716;Putri Hidayat;Laki-laki;14/12/1984;Reguler
N-20717;Rizal Pratama;Wanita;30/01/1981;Reguler
N-20718;Oki Kusuma;;19/09/2004;prio
N-20719;Kartika Wijaya;;05/08/1961;Reguler
N-20720;Maya Maharani;L;06/01/1960;Reguler
N-20721;Umi Hakim;Female;23/07/1978;
N-20722;Wawan Kusuma;Pria;13/11/1964;Prioritas
N-20723;Oki Hidayat;;04/08/1992;
N-20724;Oki Wijaya;P;23/11/1979;Reguler
N-20725;Kartika Hidayat;Female;17/07/1993;
N-20726;Dewi Saputra;M;17/09/1996;Reguler
N-20727;Indah Hakim;Laki-laki;01/04/1995;Prioritas
N-20728;Oki Pratama;Pria;08/03/1997;Reguler
N-20729;Vina Utami;P;01/06/2000;prio
N-20730;Wawan Hakim;M;22/05/1960;Private
N-20731;Zaki Saputra;Wanita;29/04/2003;Private
N-20732;Fajar Setiawan;M;08/07/1971;Reguler
N-20733;Maya Utami;Pria;05/07/1994;prio
N-20734;Umi Setiawan;Laki-laki;04/10/1990;RETAIL
N-20735;Oki Lestari;M;16/12/2005;RETAIL
N-20736;Yuni Permata;Pria;01/07/1979;Prioritas
N-20737;Gita Hakim;Female;26/11/1971;
N-20738;Vina Lestari;Pria;08/08/1991;Private
N-20739;Putri Hakim;Wanita;26/08/1985;prio
N-20740;Andi Permata;P;;Prioritas
N-20741;Budi Utami;L;09/06/1974;RETAIL
N-20742;Wawan Santoso;M;24/06/1986;Prioritas
N-20743;Sari Saputra;Pria;12/03/1969;Private
N-20744;Wawan Setiawan;Laki-laki;21/11/1994;Prioritas
N-20745;Rizal Setiawan;Female;19/03/1964;prio
N-20746;Maya Maharani;Pria;28/10/1964;Reguler
N-20747;Zaki Santoso;Laki-laki;01/10/1999;Prioritas
N-20748;Vina Setiawan;Pria;16/08/1977;
N-20749;Gita Santoso;;06/09/1966;Prioritas
N-20750;Fajar Setiawan;P;11/06/1998;RETAIL
N-20751;Sari Santoso;M;17/11/1982;Reguler
N-20752;Kartika Kusuma;M;;RETAIL
N-20753;Umi Saputra;Female;15/02/1992;Reguler
N-20754;Yuni Hidayat;Laki-laki;12/02/1966;Private
N-20755;Fajar Maharani;Wanita;05/11/1979;Prioritas
N-20756;Wawan Hidayat;Pria;07/08/1979;Private
N-20757;Rizal Kusuma;L;15/01/1991;prio
N-20758;Hadi Utami;Laki-laki;16/10/1988;prio
N-20759;Dewi Maharani;Female;16/05/1985;Reguler
N-20760;Rizal Hidayat;;05/08/1986;
N-20761;Gita Hidayat;P;07/01/1975;Private
N-20762;Sari Saputra;P;15/02/1979;
N-20763;Nanda Wijaya;Laki-laki;17/01/1999;
N-20764;Citra Setiawan;M;;
N-20765;Kartika Saputra;P;31/02/1999;Prioritas
N-20766;Indah Permata;P;03/06/1980;RETAIL
N-20767;Nanda Maharani;;06/11/1998;RETAIL
N-20768;Andi Maharani;P;03/09/1965;
N-20769;Tono Saputra;P;09/02/2005;Reguler
N-20770;Joko Utami;Female;03/04/1985;prio
N-20771;Maya Maharani;L;22/09/1979;Prioritas
N-20772;Zaki Maharani;Female;04/12/1972;RETAIL
N-20773;Wawan Setiawan;Pria;31/12/1960;Private
N-20774;Sari Lestari;P;;Private
N-20775;Umi Maharani;P;06/11/1990;Prioritas
N-20776;Nanda Utami;M;22/10/1979;Private
N-20777;Indah Pratama;P;17/11/1964;Private
N-20778;Oki Utami;P;16/01/1966;RETAIL
N-20779;Dewi Pratama;;15/01/1992;Prioritas
N-20780;Wawan Utami;Laki-laki;06/04/1966;Prioritas
N-20781;Kartika Kusuma;;04/06/1987;
N-20782;Tono Lestari;Pria;04/06/1998;Prioritas
N-20783;Andi Hidayat;Laki-laki;15/02/1999;RETAIL
N-20784;Lutfi Lestari;Pria;10/07/2001;prio
N-20785;Lutfi Santoso;;08/10/1975;
N-20786;Umi Wijaya;Female;23/07/1972;Private
N-20787;Gita Santoso;P;02/09/1961;Private
N-20788;Vina Saputra;Wanita;01/02/1979;Reguler
N-20789;Sari Santoso;;02/05/1973;RETAIL
N-20790;Maya Pratama;Female;15/12/2004;Private
N-20791;Citra Maharani;Pria;06/06/1981;Private
N-20792;Wawan Lestari;M;27/01/1976;Private
N-20793;Tono Utami;M;18/05/2003;RETAIL
N-20794;Budi Pratama;;19/09/1983;RETAIL
N-20795;Hadi Saputra;Laki-laki;29/05/1992;prio
N-20796;Putri Kusuma;L;;
N-20797;Kartika Wijaya;Female;16/08/1983;Private
N-20798;Sari Hakim;M;16/12/1993;RETAIL
N-20799;Tono Utami;P;05/10/1993;Prioritas
N-20800;Rizal Maharani;Pria;15/12/1990;prio
N-20801;Putri Hakim;L;19/06/1972;prio
N-20802;Fajar Pratama;P;11/03/1985;Prioritas
N-20803;Eka Lestari;M;13/08/1970;
N-20804;Hadi Maharani;Pria;14/03/2003;
N-20805;Putri Kusuma;Laki-laki;11/11/1996;Reguler
N-20806;Hadi Saputra;M;15/06/1974;Prioritas
N-20807;Vina Permata;L;05/03/1973;Reguler
N-20808;Fajar Santoso;M;16/05/1996;Private
N-20809;Tono Utami;L;06/06/1985;Reguler
N-20810;Gita Kusuma;;21/04/1975;Prioritas
N-20811;Nanda Hakim;M;25/04/1976;Private
N-20812;Wawan Permata;Female;28/09/1990;prio
N-20813;Umi Hakim;P;31/07/1994;Prioritas
N-20814;Dewi Saputra;Laki-laki;31/03/2005;
N-20815;Nanda Lestari;P;03/07/1963;Private
N-20816;Rizal Wijaya;P;10/09/1971;Private
N-20817;Sari Saputra;Wanita;24/03/1993;Reguler
N-20818;Yuni Permata;Wanita;03/04/2003;prio
N-20819;Lutfi Hakim;P;01/11/1982;prio
N-20820;Hadi Wijaya;Female;29/08/1996;RETAIL
N-20821;Gita Saputra;L;28/07/1970;Private
N-20822;Andi Maharani;Laki-laki;04/05/1988;prio
N-20823;Lutfi Wijaya;M;03/10/1982;RETAIL
N-20824;Sari Maharani;Pria;28/08/1995;Prioritas
N-20825;Nanda Permata;;26/05/2003;RETAIL
N-20826;Joko Hakim;Pria;19/09/1995;
N-20827;Eka Utami;P;25/01/2000;
N-20828;Fajar Wijaya;Laki-laki;12/05/1990;Private
N-20829;Umi Setiawan;L;22/06/1960;Reguler
N-20830;Eka Kusuma;Wanita;08/08/1983;Prioritas
N-20831;Lutfi Wijaya;L;11/12/1995;Private
N-20832;Vina Permata;Female;25/02/1965;Prioritas
N-20833;Vina Kusuma;;;
N-20834;Rizal Santoso;Laki-laki;;Private
N-20835;Rizal Permata;Laki-laki;27/03/1963;RETAIL
N-20836;Hadi Utami;L;16/10/1967;RETAIL
N-20837;Maya Hidayat;Wanita;20/12/1977;Private
N-20838;Andi Setiawan;P;10/07/1985;
N-20839;Sari Hakim;Pria;21/10/1984;Prioritas
N-20840;Umi Pratama;;01/06/1960;RETAIL
N-20841;Fajar Maharani;P;20/02/2005;RETAIL
N-20842;Kartika Wijaya;Female;10/06/1982;
N-20843;Oki Maharani;;22/06/1990;prio
N-20844;Wawan Kusuma;L;17/02/1983;Reguler
N-20845;Maya Utami;Laki-laki;17/08/1980;RETAIL
N-20846;Nanda Hidayat;L;17/08/1983;Prioritas
N-20847;Joko Wijaya;Wanita;06/09/1990;Reguler
N-20848;Sari Lestari;;10/08/1979;Private
N-20849;Indah Lestari;Laki-laki;29/11/1977;Prioritas
N-20850;Zaki Pratama;Female;11/03/1978;Prioritas
N-20851;Umi Hidayat;M;03/10/1970;Reguler
N-20852;Wawan Utami;;16/10/1963;prio
N-20853;Lutfi Hakim;Pria;24/08/1984;prio
N-20854;Fajar Permata;Female;04/07/1971;Reguler
N-20855;Rizal Maharani;;03/12/1962;Private
N-20856;Lutfi Maharani;M;19/10/1970;
N-20857;Rizal Kusuma;Pria;22/01/1961;
N-20858;Gita Maharani;P;19/04/1983;Prioritas
N-20859;Sari Santoso;Laki-laki;12/10/1990;RETAIL
N-20860;Fajar Kusuma;Wanita;26/05/1993;RETAIL
N-20861;Maya Santoso;;07/10/1971;Private
N-20862;Wawan Pratama;P;25/02/1981;Private
N-20863;Nanda Maharani;Laki-laki;01/06/1973;prio
N-20864;Andi Lestari;Wanita;28/04/1988;prio
N-20865;Joko Santoso;L;27/08/1974;Reguler
N-20866;Gita Santoso;;21/08/1968;prio
N-20867;Zaki Hidayat;Female;13/02/1983;RETAIL
N-20868;Andi Maharani;P;06/11/1977;Private
N-20869;Tono Utami;M;14/07/1985;RETAIL
N-20870;Kartika Utami;;05/02/2000;Reguler
N-20871;Maya Hakim;Female;29/12/1972;Prioritas
N-20872;Vina Hidayat;Wanita;24/04/1996;Reguler
N-20873;Citra Lestari;Pria;05/06/1988;
N-20874;Joko Setiawan;Female;24/06/1995;RETAIL
N-20875;Oki Hidayat;;30/06/1976;Reguler
N-20876;Eka Setiawan;Laki-laki;08/03/1967;Prioritas
N-20877;Fajar Maharani;P;14/06/2002;Private
N-20878;Budi Saputra;Wanita;20/06/1967;Reguler
N-20879;Indah Hakim;M;22/12/1994;RETAIL
N-20880;Hadi Pratama;Female;05/05/1971;Prioritas
N-20881;Rizal Lestari;L;;RETAIL
N-20882;Kartika Kusuma;;09/06/1984;Private
N-20883;Oki Lestari;M;16/12/2000;
N-20884;Zaki Utami;Wanita;12/10/1987;RETAIL
N-20885;Putri Permata;Laki-laki;22/08/1999;RETAIL
N-20886;Lutfi Maharani;Female;11/12/1960;Reguler
N-20887;Rizal Lestari;Pria;29/09/1960;
N-20888;Putri Kusuma;Female;;prio
N-20889;Joko Hakim;Laki-laki;09/07/1993;Prioritas
N-20890;Nanda Permata;Wanita;25/08/1974;
N-20891;Zaki Utami;Wanita;16/10/1979;RETAIL
N-20892;Citra Maharani;Laki-laki;22/05/1984;RETAIL
N-20893;Vina Setiawan;Female;21/02/1966;Prioritas
N-20894;Eka Santoso;P;14/08/2000;RETAIL
N-20895;Yuni Hakim;;27/09/1961;Prioritas
N-20896;Budi Permata;L;05/03/1969;RETAIL
N-20897;Indah Lestari;;19/11/1980;Reguler
N-20898;Eka Saputra;;13/09/1997;RETAIL
N-20899;Putri Hidayat;;05/11/1962;RETAIL
N-20900;Citra Lestari;L;16/03/1995;Reguler
N-20901;Sari Kusuma;M;08/06/1982;prio
N-20902;Andi Wijaya;Laki-laki;27/09/1999;Prioritas
N-20903;Zaki Saputra;Laki-laki;05/06/1968;Private
N-20904;Wawan Pratama;;01/01/1988;RETAIL
N-20905;Fajar Utami;L;16/12/1970;RETAIL
N-20906;Putri Utami;Female;02/09/1964;
N-20907;Gita Wijaya;Laki-laki;10/02/1989;Reguler
N-20908;Fajar Santoso;P;22/10/1981;Reguler
N-20909;Budi Hakim;;26/11/1973;RETAIL
N-20910;Citra Pratama;M;12/05/1990;
N-20911;Budi Saputra;Pria;20/08/1969;Prioritas
N-20912;Putri Pratama;Pria;27/02/1991;prio
N-20913;Zaki Pratama;L;18/02/1992;
N-20914;Eka Santoso;L;02/04/1999;Private
N-20915;Joko Permata;;28/09/1976;Private
N-20916;Lutfi Hidayat;;21/05/1974;Reguler
N-20917;Rizal Lestari;;17/08/1983;Private
N-20918;Lutfi Kusuma;L;23/05/2005;prio
N-20919;Zaki Lestari;L;30/08/1992;Private
N-20920;Hadi Hidayat;P;06/10/1994;Prioritas
N-20921;Rizal Utami;;29/10/1973;Private
N-20922;Joko Hidayat;Wanita;28/11/1969;Reguler
N-20923;Rizal Utami;P;;Prioritas
N-20924;Fajar Saputra;Laki-laki;10/03/1977;Reguler
N-20925;Budi Hakim;Wanita;17/12/1982;Reguler
N-20926;Lutfi Pratama;P;;Prioritas
N-20927;Vina Kusuma;P;12/06/1965;RETAIL
N-20928;Sari Setiawan;Wanita;25/03/1965;Private
N-20929;Indah Permata;L;07/04/1987;Reguler
N-20930;Gita Permata;P;21/09/1980;Private
N-20931;Maya Pratama;Laki-laki;26/04/1982;Private
N-20932;Vina Lestari;Wanita;11/02/1992;
N-20933;Oki Setiawan;Wanita;19/12/1974;Prioritas
N-20934;Sari Maharani;Pria;29/09/1999;RETAIL
N-20935;Kartika Permata;Pria;28/12/1996;
N-20936;Nanda Setiawan;Pria;11/03/1979;prio
N-20937;Sari Setiawan;Female;02/08/2000;prio
N-20938;Maya Saputra;L;18/06/1961;Private
N-20939;Eka Santoso;L;27/11/1979;Prioritas
N-20940;Kartika Saputra;Female;13/11/2005;Private
N-20941;Tono Hakim;M;20/04/2001;RETAIL
N-20942;Eka Lestari;Female;01/06/1982;Prioritas
N-20943;Indah Santoso;P;04/07/1979;
N-20944;Citra Setiawan;Pria;06/07/1975;prio
N-20945;Yuni Setiawan;P;13/12/1986;Reguler
N-20946;Zaki Hakim;Wanita;31/02/1999;Reguler
N-20947;Kartika Hidayat;Wanita;24/10/1970;Prioritas
N-20948;Zaki Utami;L;25/04/1994;Reguler
N-20949;Joko Permata;L;02/06/1973;RETAIL
N-20950;Rizal Setiawan;Laki-laki;31/03/1995;prio
N-20951;Umi Hakim;P;30/12/1985;prio
N-20952;Eka Lestari;Pria;03/06/1964;Private
N-20953;Maya Santoso;P;24/12/1998;
N-20954;Eka Lestari;;08/10/2003;prio
N-20955;Vina Hakim;Laki-laki;02/02/1982;Prioritas
N-20956;Citra Santoso;Wanita;14/01/1968;Reguler
N-20957;Wawan Maharani;Wanita;01/02/1977;RETAIL
N-20958;Lutfi Hakim;L;09/03/1975;RETAIL
N-20959;Umi Kusuma;M;11/12/1980;Prioritas
N-20960;Wawan Hidayat;M;12/09/1967;Reguler
N-20961;Zaki Saputra;Laki-laki;01/04/1973;RETAIL
N-20962;Andi Hidayat;P;09/04/2002;Reguler
N-20963;Kartika Pratama;Laki-laki;16/03/1983;Private
N-20964;Putri Hakim;M;25/08/1961;prio
N-20965;Tono Utami;L;23/05/1965;RETAIL
N-20966;Gita Setiawan;Female;31/02/1999;
N-20967;Andi Wijaya;Wanita;25/04/1992;Reguler
N-20968;Andi Santoso;Wanita;25/02/1994;Private
N-20969;Yuni Wijaya;Pria;24/11/1967;Prioritas
N-20970;Gita Permata;;05/12/1961;Reguler
N-20971;Hadi Permata;Female;17/04/1995;
N-20972;Fajar Saputra;Pria;19/11/1991;
N-20973;Joko Pratama;Female;12/02/1983;prio
N-20974;Andi Permata;Female;30/08/1990;prio
N-20975;Wawan Lestari;P;27/05/1980;prio
N-20976;Hadi Hakim;M;10/01/1988;Private
N-20977;Kartika Kusuma;M;06/06/1972;Private
N-20978;Sari Utami;Laki-laki;21/09/1987;
N-20979;Yuni Permata;M;08/01/1973;
N-20980;Tono Lestari;Pria;31/02/1999;Private
N-20981;Zaki Wijaya;M;20/01/1973;
N-20982;Andi Hidayat;Wanita;20/03/1987;prio
N-20983;Zaki Utami;Female;10/11/1976;Reguler
N-20984;Eka Lestari;L;10/12/1983;Private
N-20985;Tono Hakim;Laki-laki;18/09/1980;
N-20986;Andi Hidayat;P;04/10/2002;Prioritas
N-20987;Rizal Hakim;;19/07/1993;Prioritas
N-20988;Maya Kusuma;;03/05/1977;Prioritas
N-20989;Budi Maharani;L;20/01/1997;Prioritas
N-20990;Zaki Utami;Laki-laki;07/12/1965;Prioritas
N-20991;Oki Hakim;;17/01/2001;Prioritas
N-20992;Nanda Maharani;L;15/02/1994;
N-20993;Kartika Maharani;L;07/07/2000;prio
N-20994;Budi Pratama;Wanita;10/07/1963;Private
N-20995;Maya Permata;L;08/06/1999;prio
N-20996;Joko Santoso;;31/05/1986;Private
N-20997;Budi Setiawan;M;10/07/2000;Reguler
N-20998;Zaki Permata;P;20/02/1972;prio
N-20999;Nanda Hidayat;;;prio
N-21000;Tono Setiawan;Laki-laki;03/02/1968;RETAIL
N-21001;Kartika Setiawan;M;31/01/1971;Reguler
N-21002;Dewi Setiawan;;27/08/1967;Private
N-21003;Yuni Maharani;M;22/02/1994;Reguler
N-21004;Fajar Hidayat;M;21/12/1972;Prioritas
