nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-22505;Hadi Utami;Pria;31/02/1999;Private
N-22506;Citra Wijaya;Laki-laki;23/02/1987;prio
N-22507;Joko Lestari;Laki-laki;16/10/1973;RETAIL
N-22508;Sari Maharani;Laki-laki;26/04/1964;Reguler
N-22509;Tono Wijaya;Laki-laki;09/12/2004;Reguler
N-22510;Fajar Lestari;Female;13/10/1970;RETAIL
N-22511;Putri Permata;Laki-laki;25/06/1998;
N-22512;Putri Setiawan;P;05/05/2000;prio
N-22513;Yuni Wijaya;;21/03/1976;Prioritas
N-22514;Wawan Permata;P;17/10/1984;
N-22515;Lutfi Hidayat;P;26/07/1985;RETAIL
N-22516;Maya Hakim;L;01/07/1998;RETAIL
N-22517;Umi Utami;;10/06/1985;
N-22518;Maya Santoso;L;12/10/1976;
N-22519;Maya Setiawan;Wanita;01/11/1963;Prioritas
N-22520;Fajar Santoso;P;17/10/1981;prio
N-22521;Dewi Hakim;Female;20/10/2003;Private
N-22522;Budi Saputra;Pria;19/08/1967;Prioritas
N-22523;Lutfi Maharani;Laki-laki;21/12/1987;prio
N-22524;Dewi Setiawan;L;19/08/1975;prio
N-22525;Dewi Utami;Laki-laki;15/05/1967;Prioritas
N-22526;Kartika Maharani;L;10/05/1983;Private
N-22527;Dewi Hakim;Female;24/06/1992;RETAIL
N-22528;Eka Hakim;P;09/06/1966;Private
N-22529;Wawan Hakim;M;12/01/1984;Reguler
N-22530;Nanda Hidayat;Female;09/06/1998;
N-22531;Sari Wijaya;L;12/02/1980;
N-22532;Budi Wijaya;;;RETAIL
N-22533;Dewi Santoso;Wanita;31/01/1978;prio
N-22534;Andi Hidayat;Laki-laki;23/03/1985;
N-22535;Kartika Lestari;Wanita;27/12/1968;prio
N-22536;Nanda Hakim;Female;27/08/1982;Private
N-22537;Yuni Setiawan;L;31/02/1999;prio
N-22538;Gita Kusuma;M;13/04/1973;Reguler
N-22539;Andi Setiawan;;27/12/1985;RETAIL
N-22540;Maya Hidayat;M;10/07/1982;Private
N-22541;Gita Hidayat;P;23/02/1980;
N-22542;Rizal Hakim;Wanita;31/02/1999;Reguler
N-22543;Maya Hidayat;Pria;25/04/1978;
N-22544;Yuni Hakim;Laki-laki;23/07/1969;Prioritas
N-22545;Andi Wijaya;Laki-laki;13/03/1982;
N-22546;Hadi Hakim;Wanita;12/10/1984;RETAIL
N-22547;Andi Hidayat;Female;18/05/1998;Reguler
N-22548;Eka Lestari;M;17/10/1996;Prioritas
N-22549;Nanda Setiawan;Laki-laki;29/01/1985;Reguler
N-22550;Lutfi Pratama;Pria;12/11/1972;Prioritas
N-22551;Eka Setiawan;M;11/02/1993;Private
N-22552;Kartika Pratama;P;29/03/1998;RETAIL
N-22553;Fajar Permata;M;09/03/2002;prio
N-22554;Dewi Saputra;Female;27/07/1982;Private
N-22555;Indah Pratama;;25/05/2001;Prioritas
N-22556;Umi Hidayat;Wanita;06/10/1977;Reguler
N-22557;Oki Hakim;Female;15/06/1999;RETAIL
N-22558;Budi Saputra;Pria;15/04/1996;Prioritas
N-22559;Vina Utami;M;11/11/1980;
N-22560;Kartika Saputra;M;31/02/1999;Private
N-22561;Indah Hidayat;M;07/01/1977;prio
N-22562;Nanda Maharani;Laki-laki;22/01/1967;RETAIL
N-22563;Nanda Kusuma;Wanita;10/05/1964;Prioritas
N-22564;Joko Hakim;Pria;16/04/1973;Reguler
N-22565;Umi Santoso;P;17/09/1972;prio
N-22566;Eka Utami;;01/10/2000;RETAIL
N-22567;Putri Permata;P;26/09/1966;RETAIL
N-22568;Gita Wijaya;P;13/02/1983;Reguler
N-22569;Dewi Santoso;M;21/07/1977;RETAIL
N-22570;Putri Wijaya;M;07/07/1971;Private
N-22571;Indah Kusuma;Pria;24/01/1993;Private
N-22572;Tono Hidayat;Laki-laki;05/03/1988;RETAIL
N-22573;Andi Utami;;21/11/1975;Prioritas
N-22574;Wawan Hidayat;P;17/01/1986;Private
N-22575;Indah Permata;;29/08/1972;
N-22576;Wawan Hidayat;M;15/04/2000;Reguler
N-22577;Putri Setiawan;Laki-laki;20/12/1968;RETAIL
N-22578;Lutfi Maharani;;07/07/1993;RETAIL
N-22579;Oki Hidayat;Wanita;26/07/2001;Prioritas
N-22580;Umi Utami;Female;28/02/1980;
N-22581;Nanda Hakim;Laki-laki;13/12/1973;Prioritas
N-22582;Budi Setiawan;M;;Reguler
N-22583;Tono Utami;M;02/08/1987;Private
N-22584;Hadi Pratama;Wanita;19/06/1979;Reguler
N-22585;Vina Pratama;Wanita;31/10/1970;RETAIL
N-22586;Andi Hidayat;L;03/03/1987;Reguler
N-22587;Budi Setiawan;;02/03/2005;Reguler
N-22588;Joko Hakim;Wanita;26/08/1966;prio
N-22589;Hadi Maharani;Laki-laki;10/12/1982;
N-22590;Rizal Santoso;Pria;30/06/1967;Private
N-22591;Wawan Saputra;Pria;20/09/1973;
N-22592;Budi Saputra;Female;31/08/1979;Private
N-22593;Citra Hidayat;Pria;18/10/1983;RETAIL
N-22594;Putri Lestari;Female;;RETAIL
N-22595;Zaki Wijaya;P;31/02/1999;
N-22596;Joko Utami;;14/09/1994;prio
N-22597;Yuni Utami;Pria;26/05/1991;prio
N-22598;Nanda Wijaya;Female;19/09/1996;
N-22599;Zaki Maharani;M;12/04/2004;Prioritas
N-22600;Umi Wijaya;;03/01/1978;Private
N-22601;Hadi Hakim;P;13/10/1974;Reguler
N-22602;Indah Setiawan;Wanita;18/12/1992;Private
N-22603;Yuni Setiawan;Wanita;18/01/1966;prio
N-22604;Joko Wijaya;Female;25/01/1976;prio
N-22605;Rizal Permata;Female;11/04/1995;
N-22606;Gita Hidayat;M;31/08/1970;Private
N-22607;Joko Setiawan;Wanita;26/07/1986;Prioritas
N-22608;Oki Kusuma;P;12/10/1971;Private
N-22609;Vina Utami;L;18/02/1961;Reguler
N-22610;Joko Permata;Pria;22/02/1968;
N-22611;Maya Pratama;Female;01/10/1981;Private
N-22612;Putri Wijaya;P;15/11/1964;Prioritas
N-22613;Maya Utami;Laki-laki;02/11/1999;prio
N-22614;Indah Maharani;P;28/12/1983;
N-22615;Wawan Maharani;P;30/09/1981;Prioritas
N-22616;Zaki Setiawan;;25/05/2004;Private
N-22617;Lutfi Permata;Female;12/11/1962;Reguler
N-22618;Citra Hakim;P;22/12/1961;RETAIL
N-22619;Indah Saputra;L;15/04/1981;RETAIL
N-22620;Wawan Kusuma;Pria;21/09/1995;prio
N-22621;Rizal Lestari;Pria;01/05/1992;Prioritas
N-22622;Oki Permata;L;07/12/1962;Reguler
N-22623;Lutfi Lestari;;15/01/1973;Private
N-22624;Oki Pratama;M;09/09/1966;Private
N-22625;Oki Hidayat;L;;Prioritas
N-22626;Maya Setiawan;L;16/09/1984;prio
N-22627;Zaki Wijaya;L;08/03/1975;Reguler
N-22628;Umi Utami;;31/12/1960;RETAIL
N-22629;Vina Permata;M;13/07/2002;prio
N-22630;Budi Permata;L;15/06/2003;Private
N-22631;Joko Setiawan;Wanita;17/02/1960;Reguler
N-22632;Eka Wijaya;L;;Reguler
N-22633;Rizal Hakim;Pria;23/07/1960;Prioritas
N-22634;Yuni Kusuma;P;;Prioritas
N-22635;Hadi Lestari;L;05/09/2001;Reguler
N-22636;Fajar Permata;L;11/02/2005;Reguler
N-22637;Dewi Saputra;Pria;31/02/1999;Prioritas
N-22638;Lutfi Kusuma;Pria;21/02/2001;Prioritas
N-22639;Gita Kusuma;Wanita;05/01/1972;RETAIL
N-22640;Budi Utami;Wanita;10/07/1971;
N-22641;Joko Pratama;Female;05/06/1984;
N-22642;Joko Permata;Laki-laki;08/12/1970;Private
N-22643;Sari Pratama;Wanita;13/01/1976;Prioritas
N-22644;Citra Hidayat;Wanita;09/06/1977;RETAIL
N-22645;Budi Hidayat;P;30/11/1999;RETAIL
N-22646;Budi Wijaya;Pria;05/02/1966;
N-22647;Zaki Pratama;P;13/09/1963;Reguler
N-22648;Andi Utami;Laki-laki;30/11/1979;Prioritas
N-22649;Nanda Setiawan;L;25/12/2000;
N-22650;Gita Hakim;;06/04/1968;prio
N-22651;Maya Wijaya;Laki-laki;21/04/1994;RETAIL
N-22652;Maya Setiawan;L;11/06/2005;Private
N-22653;Citra Setiawan;Laki-laki;;Reguler
N-22654;Eka Maharani;P;31/12/2005;Prioritas
N-22655;Kartika Saputra;Laki-laki;10/07/1989;Reguler
N-22656;Gita Santoso;Wanita;01/09/1975;
N-22657;Kartika Wijaya;Wanita;22/11/1970;Prioritas
N-22658;Lutfi Permata;Wanita;18/01/1990;
N-22659;Rizal Utami;Laki-laki;26/05/2001;
N-22660;Nanda Saputra;P;15/05/1999;Prioritas
N-22661;Vina Hakim;Female;03/08/1963;Reguler
N-22662;Kartika Santoso;Laki-laki;06/03/1985;Reguler
N-22663;Fajar Hakim;Laki-laki;14/09/2000;Prioritas
N-22664;Andi Permata;Laki-laki;11/01/1994;
N-22665;Dewi Hidayat;M;12/06/1987;Prioritas
N-22666;Kartika Hidayat;;27/04/2001;
N-22667;Nanda Hidayat;Wanita;07/09/1969;
N-22668;Gita Santoso;M;11/05/1971;
N-22669;Maya Hakim;Female;18/09/2004;Reguler
N-22670;Umi Kusuma;Wanita;;RETAIL
N-22671;Gita Santoso;M;30/04/1965;Private
N-22672;Sari Permata;P;03/05/1986;Prioritas
N-22673;Hadi Saputra;Wanita;04/11/1996;prio
N-22674;Umi Maharani;Laki-laki;08/05/1966;
N-22675;Gita Lestari;Female;07/03/1961;Reguler
N-22676;Hadi Setiawan;L;29/12/1995;RETAIL
N-22677;Fajar Wijaya;Wanita;06/04/1971;prio
N-22678;Wawan Permata;P;10/08/2000;Prioritas
N-22679;Lutfi Permata;P;01/04/1992;
N-22680;Oki Saputra;P;10/02/1960;Reguler
N-22681;Andi Hidayat;L;13/10/1976;RETAIL
N-22682;Wawan Utami;P;07/05/2002;
N-22683;Rizal Utami;Laki-laki;11/02/1960;Prioritas
N-22684;Tono Maharani;;03/11/1967;RETAIL
N-22685;Dewi Saputra;;08/01/1987;Prioritas
N-22686;Eka Maharani;M;16/07/2005;Reguler
N-22687;Wawan Hidayat;Pria;26/01/1983;Private
N-22688;Hadi Hakim;Female;19/08/1969;Prioritas
N-22689;Citra Setiawan;P;17/03/2005;RETAIL
N-22690;Nanda Santoso;Pria;12/12/1981;prio
N-22691;Lutfi Permata;Pria;29/05/1978;RETAIL
N-22692;Tono Hakim;L;21/07/1992;Private
N-22693;Joko Lestari;M;;prio
N-22694;Gita Setiawan;;02/07/1989;Reguler
N-22695;Andi Permata;;08/11/1990;RETAIL
N-22696;Sari Utami;L;11/08/1983;Reguler
N-22697;Sari Setiawan;Laki-laki;01/04/1961;Private
N-22698;Tono Wijaya;;25/04/1965;RETAIL
N-22699;Citra Pratama;Wanita;25/06/1965;
N-22700;Tono Permata;Wanita;12/09/1963;prio
N-22701;Rizal Setiawan;Laki-laki;10/10/1984;Private
N-22702;Fajar Maharani;M;05/06/1968;prio
N-22703;Kartika Hidayat;Pria;11/09/1982;Private
N-22704;Rizal Pratama;Female;14/02/1993;Prioritas
N-22705;Gita Hakim;M;20/10/2003;
N-22706;Kartika Lestari;;20/03/1995;
N-22707;Umi Hakim;P;18/01/1988;Private
N-22708;Hadi Santoso;L;20/01/1996;
N-22709;Wawan Utami;Pria;18/09/2001;Reguler
N-22710;Andi Wijaya;Wanita;24/06/1989;Reguler
N-22711;Wawan Utami;Pria;13/04/1964;Private
N-22712;Zaki Hidayat;M;14/07/1974;Private
N-22713;Eka Utami;Pria;17/04/1964;
N-22714;Zaki Wijaya;P;07/12/2001;Reguler
N-22715;Vina Santoso;Wanita;13/02/1965;prio
N-22716;Vina Maharani;Pria;05/03/1986;
N-22717;Eka Saputra;Wanita;04/09/1979;
N-22718;Indah Hidayat;P;19/02/1971;Private
N-22719;Andi Wijaya;Wanita;03/02/1998;prio
N-22720;Indah Pratama;Female;05/10/1972;prio
N-22721;Wawan Santoso;Pria;11/01/1971;prio
N-22722;Hadi Pratama;Pria;27/07/1995;Reguler
N-22723;Putri Lestari;Pria;11/01/1991;Private
N-22724;Sari Saputra;M;08/04/1999;Prioritas
N-22725;Vina Pratama;Female;12/01/1975;Private
N-22726;Nanda Hidayat;M;01/01/2001;Private
N-22727;Budi Maharani;P;03/04/2005;Reguler
N-22728;Kartika Wijaya;;01/03/1969;Private
N-22729;Indah Kusuma;L;30/09/1966;Private
N-22730;Putri Lestari;;31/02/1999;
N-22731;Fajar Santoso;Female;24/07/1977;prio
N-22732;Gita Hidayat;Female;09/03/2003;prio
N-22733;Hadi Setiawan;Female;04/02/1981;
N-22734;Tono Wijaya;;19/11/2005;Private
N-22735;Kartika Wijaya;M;08/05/1988;Reguler
N-22736;Umi Hakim;P;12/01/1972;RETAIL
N-22737;Kartika Utami;P;26/11/1960;Prioritas
N-22738;Joko Hakim;P;20/12/2002;Private
N-22739;Yuni Pratama;L;06/04/1990;Reguler
N-22740;Rizal Santoso;M;05/11/1966;Reguler
N-22741;Nanda Lestari;M;08/07/1969;
N-22742;Putri Hidayat;M;04/04/1981;Private
N-22743;Tono Hakim;Pria;08/02/1981;Prioritas
N-22744;Oki Pratama;Pria;31/02/1999;RETAIL
N-22745;Rizal Utami;L;04/02/1985;RETAIL
N-22746;Vina Setiawan;Pria;04/09/1965;RETAIL
N-22747;Indah Hakim;Female;31/02/1999;RETAIL
N-22748;Eka Saputra;L;13/02/1960;Reguler
N-22749;Oki Santoso;P;31/12/1971;
N-22750;Sari Kusuma;P;22/04/2005;Prioritas
N-22751;Sari Saputra;Pria;05/04/1969;Prioritas
N-22752;Yuni Utami;P;23/08/1970;Reguler
N-22753;Joko Utami;Wanita;06/11/1992;prio
N-22754;Sari Kusuma;Laki-laki;12/06/1973;
N-22755;Maya Santoso;Female;02/08/1997;prio
N-22756;Citra Permata;;15/02/1985;
N-22757;Sari Kusuma;L;05/11/1968;
N-22758;Andi Permata;Female;04/06/1982;
N-22759;Tono Hakim;L;15/04/1965;
N-22760;Dewi Santoso;;;Prioritas
N-22761;Vina Hidayat;P;01/06/1997;RETAIL
N-22762;Citra Kusuma;Wanita;10/02/1976;Reguler
N-22763;Joko Maharani;Pria;19/07/1976;prio
N-22764;Oki Permata;M;19/01/1966;Private
N-22765;Kartika Maharani;L;19/04/1982;Prioritas
N-22766;Rizal Permata;Wanita;05/06/1977;prio
N-22767;Andi Santoso;Wanita;28/12/1983;Prioritas
N-22768;Budi Lestari;Female;10/04/1970;Prioritas
N-22769;Indah Saputra;P;17/07/1987;prio
N-22770;Kartika Saputra;Laki-laki;21/08/1965;Prioritas
N-22771;Dewi Santoso;M;06/09/1995;Reguler
N-22772;Eka Saputra;Wanita;06/04/1975;Private
N-22773;Budi Saputra;L;15/02/1982;
N-22774;Budi Pratama;;21/11/1986;Private
N-22775;Umi Wijaya;P;31/02/1999;prio
N-22776;Wawan Setiawan;Female;17/08/1998;Reguler
N-22777;Maya Santoso;Pria;26/08/1986;
N-22778;Putri Santoso;Wanita;20/08/1985;prio
N-22779;Gita Kusuma;Laki-laki;07/11/1969;prio
N-22780;Tono Kusuma;P;21/01/1998;
N-22781;Umi Hidayat;Laki-laki;27/12/1964;Private
N-22782;Umi Wijaya;L;19/10/1987;
N-22783;Fajar Hidayat;L;11/06/1990;Private
N-22784;Citra Setiawan;;14/05/1971;Reguler
N-22785;Rizal Maharani;Pria;11/06/1993;prio
N-22786;Sari Santoso;M;21/02/1998;Private
N-22787;Zaki Pratama;;03/10/1998;prio
N-22788;Joko Pratama;P;21/03/1983;Prioritas
N-22789;Sari Permata;Female;07/01/1979;Reguler
N-22790;Joko Permata;Laki-laki;07/10/1961;
N-22791;Putri Lestari;;02/04/1989;Prioritas
N-22792;Kartika Maharani;P;10/09/2005;Reguler
N-22793;Sari Utami;Laki-laki;03/07/1970;RETAIL
N-22794;Putri Hakim;Wanita;;RETAIL
N-22795;Hadi Pratama;L;19/10/1989;RETAIL
N-22796;Vina Kusuma;L;16/09/1986;prio
N-22797;Umi Hakim;Laki-laki;11/06/1977;RETAIL
N-22798;Rizal Kusuma;Female;30/11/1976;Private
N-22799;Gita Wijaya;P;30/08/1973;RETAIL
N-22800;Maya Permata;P;;prio
N-22801;Oki Wijaya;M;16/04/1963;RETAIL
N-22802;Lutfi Permata;Female;;Prioritas
N-22803;Rizal Permata;L;31/12/1976;RETAIL
N-22804;Lutfi Lestari;Wanita;31/02/1999;RETAIL
N-22805;Eka Maharani;Laki-laki;27/09/1968;Reguler
N-22806;Indah Maharani;L;18/11/2005;
N-22807;Rizal Hakim;;18/04/1993;Prioritas
N-22808;Umi Hidayat;;21/10/1975;prio
N-22809;Kartika Lestari;Female;29/04/1999;Prioritas
N-22810;Gita Utami;M;;prio
N-22811;Dewi Utami;;06/03/1985;Private
N-22812;Oki Pratama;P;01/04/1974;Prioritas
N-22813;Rizal Santoso;Female;07/09/1998;Reguler
N-22814;Indah Hidayat;;07/11/1969;Private
N-22815;Lutfi Saputra;Pria;08/07/1977;Private
N-22816;Lutfi Lestari;P;05/09/1995;Prioritas
N-22817;Sari Utami;Wanita;27/02/2001;Private
N-22818;Sari Maharani;Female;06/12/1987;prio
N-22819;Eka Pratama;M;24/03/1991;Reguler
N-22820;Dewi Hidayat;L;29/08/1990;Private
N-22821;Tono Wijaya;;21/02/1976;prio
N-22822;Citra Saputra;;08/04/1992;Reguler
N-22823;Oki Lestari;Laki-laki;03/03/1992;Prioritas
N-22824;Lutfi Saputra;;17/04/1976;
N-22825;Vina Saputra;Laki-laki;31/01/1984;RETAIL
N-22826;Andi Utami;Wanita;04/08/1986;
N-22827;Yuni Kusuma;M;03/02/1972;Reguler
N-22828;Umi Permata;;14/09/1999;RETAIL
N-22829;Tono Wijaya;Laki-laki;12/04/1979;RETAIL
N-22830;Andi Pratama;;;RETAIL
N-22831;Umi Permata;Wanita;23/09/1988;Reguler
N-22832;Dewi Maharani;Pria;05/08/1965;prio
N-22833;Zaki Pratama;P;11/04/1991;
N-22834;Rizal Pratama;L;23/01/1967;RETAIL
N-22835;Wawan Maharani;M;06/08/1998;Reguler
N-22836;Zaki Maharani;Female;03/08/1971;Reguler
N-22837;Sari Maharani;M;18/12/1963;
N-22838;Eka Permata;Pria;11/05/1961;
N-22839;Andi Santoso;Wanita;30/05/1998;prio
N-22840;Maya Pratama;;28/01/1973;prio
N-22841;Umi Hakim;Pria;10/11/1984;
N-22842;Yuni Permata;Female;28/04/1962;
N-22843;Yuni Setiawan;;06/09/1999;
N-22844;Gita Kusuma;Wanita;31/02/1999;RETAIL
N-22845;Maya Setiawan;Female;24/02/1999;
N-22846;Lutfi Santoso;Wanita;03/12/1979;Private
N-22847;Eka Kusuma;M;29/05/1979;Reguler
N-22848;Maya Saputra;M;11/12/2002;prio
N-22849;Umi Setiawan;L;17/08/1979;Prioritas
N-22850;Rizal Lestari;Laki-laki;25/11/1965;Prioritas
N-22851;Putri Permata;L;21/02/1983;Reguler
N-22852;Maya Santoso;L;20/02/1975;Reguler
N-22853;Rizal Kusuma;P;26/01/1979;Prioritas
N-22854;Vina Saputra;P;;Private
N-22855;Rizal Utami;Laki-laki;17/05/2001;
N-22856;Maya Saputra;Wanita;26/08/1998;Reguler
N-22857;Lutfi Saputra;Wanita;21/06/1992;Private
N-22858;Umi Permata;M;23/11/1996;Reguler
N-22859;Indah Saputra;M;31/02/1999;RETAIL
N-22860;Citra Hidayat;Laki-laki;10/12/1981;prio
N-22861;Andi Utami;Laki-laki;07/06/1986;RETAIL
N-22862;Indah Maharani;;04/01/1962;RETAIL
N-22863;Andi Hakim;Wanita;10/09/1973;Prioritas
N-22864;Joko Permata;M;31/02/1999;Prioritas
N-22865;Rizal Utami;P;06/05/1977;prio
N-22866;Umi Permata;P;04/08/1960;prio
N-22867;Zaki Hidayat;Pria;31/02/1999;Prioritas
N-22868;Dewi Utami;L;31/07/1969;Private
N-22869;Umi Hakim;Pria;05/10/1960;Private
N-22870;Vina Utami;Female;30/09/1968;Prioritas
N-22871;Umi Kusuma;Pria;31/02/1999;Reguler
N-22872;Oki Maharani;L;19/03/1964;Private
N-22873;Kartika Setiawan;Female;;Private
N-22874;Joko Hidayat;Female;25/11/1963;Private
N-22875;Fajar Maharani;Wanita;15/06/1994;prio
N-22876;Indah Utami;Female;04/02/1983;
N-22877;Eka Permata;Female;18/08/1997;Private
N-22878;Umi Setiawan;Pria;23/06/1976;prio
N-22879;Indah Kusuma;Laki-laki;01/09/2001;prio
N-22880;Tono Lestari;Female;16/08/1963;Private
N-22881;Citra Kusuma;Female;27/03/1998;Prioritas
N-22882;Lutfi Pratama;Pria;15/06/1971;Prioritas
N-22883;Rizal Kusuma;P;09/11/1987;RETAIL
N-22884;Indah Pratama;;02/08/1965;RETAIL
N-22885;Tono Hakim;M;03/12/1977;
N-22886;Wawan Kusuma;Laki-laki;10/08/1974;RETAIL
N-22887;Indah Permata;M;26/10/1968;Private
N-22888;Andi Hakim;Laki-laki;08/02/2001;
N-22889;Citra Permata;Female;26/02/1982;prio
N-22890;Sari Utami;;17/07/1974;
N-22891;Nanda Pratama;M;;prio
N-22892;Wawan Permata;;20/05/1997;prio
N-22893;Indah Saputra;P;18/10/1969;Reguler
N-22894;Wawan Hakim;Female;20/05/1995;RETAIL
N-22895;Zaki Hidayat;P;16/02/1965;Reguler
N-22896;Citra Maharani;;03/07/1969;prio
N-22897;Tono Permata;Wanita;04/03/1995;Prioritas
N-22898;Umi Hidayat;P;21/04/1980;RETAIL
N-22899;Hadi Pratama;Laki-laki;07/06/1997;RETAIL
N-22900;Kartika Hidayat;L;03/10/1998;Prioritas
N-22901;Putri Santoso;Female;23/10/1997;Reguler
N-22902;Eka Saputra;L;16/12/1975;Prioritas
N-22903;Kartika Utami;Wanita;13/06/1979;prio
N-22904;Budi Saputra;Female;18/12/1977;prio
N-22905;Wawan Setiawan;L;10/08/1992;
N-22906;Vina Utami;L;10/06/1995;RETAIL
N-22907;Tono Hidayat;Wanita;28/06/1982;RETAIL
N-22908;Lutfi Santoso;Pria;15/03/1991;Reguler
N-22909;Fajar Hakim;Female;12/02/1963;Prioritas
N-22910;Sari Hakim;Pria;31/02/1999;RETAIL
N-22911;Zaki Wijaya;Laki-laki;09/03/2004;Private
N-22912;Nanda Hakim;Pria;16/04/1984;
N-22913;Indah Permata;Female;11/03/2001;Private
N-22914;Indah Hakim;Pria;27/05/1983;Private
N-22915;Lutfi Saputra;P;25/06/1965;prio
N-22916;Joko Wijaya;L;21/08/1996;RETAIL
N-22917;Eka Wijaya;Laki-laki;31/02/1999;RETAIL
N-22918;Citra Utami;L;26/01/2005;
N-22919;Maya Lestari;Pria;14/03/1972;Private
N-22920;Gita Permata;Laki-laki;11/03/1978;Prioritas
N-22921;Umi Lestari;P;28/10/1979;RETAIL
N-22922;Zaki Setiawan;M;20/12/1980;Reguler
N-22923;Dewi Santoso;;24/12/1973;
N-22924;Nanda Utami;;17/02/1997;Prioritas
N-22925;Nanda Pratama;Pria;28/08/1992;Private
N-22926;Yuni Kusuma;Wanita;11/02/1977;
N-22927;Rizal Pratama;L;07/10/1964;Private
N-22928;Oki Maharani;Pria;07/04/1971;Reguler
N-22929;Dewi Hakim;Pria;14/01/1977;prio
N-22930;Putri Wijaya;Female;13/06/1973;Private
N-22931;Dewi Santoso;Wanita;23/01/1984;Prioritas
N-22932;Oki Saputra;Pria;30/10/1968;
N-22933;Wawan Utami;L;04/06/1979;RETAIL
N-22934;Kartika Saputra;Wanita;15/08/1993;Private
N-22935;Andi Wijaya;L;15/12/1995;RETAIL
N-22936;Tono Permata;P;28/09/1966;Private
N-22937;Tono Utami;P;31/02/1999;Reguler
N-22938;Sari Utami;M;25/02/1983;Private
N-22939;Dewi Setiawan;Wanita;24/10/1980;prio
N-22940;Joko Saputra;P;;RETAIL
N-22941;Andi Lestari;Female;15/12/2001;RETAIL
N-22942;Rizal Lestari;Pria;19/12/1973;
N-22943;Hadi Hidayat;Laki-laki;25/07/1998;Reguler
N-22944;Joko Hakim;M;21/03/1961;
N-22945;Zaki Hidayat;Wanita;07/06/1981;Reguler
N-22946;Fajar Setiawan;L;22/07/1965;
N-22947;Umi Kusuma;Wanita;19/07/1995;Prioritas
N-22948;Maya Lestari;Pria;27/01/1972;RETAIL
N-22949;Budi Hakim;L;18/10/1984;
N-22950;Nanda Saputra;L;31/02/1999;Private
N-22951;Joko Pratama;Wanita;29/03/1964;Prioritas
N-22952;Zaki Utami;M;05/03/1974;Prioritas
N-22953;Gita Wijaya;L;03/06/1976;
N-22954;Gita Utami;;28/12/1994;Prioritas
N-22955;Maya Utami;M;22/06/2004;Reguler
N-22956;Maya Utami;Pria;24/05/1983;Reguler
N-22957;Putri Kusuma;Female;04/12/1984;Reguler
N-22958;Putri Permata;P;31/02/1999;prio
N-22959;Maya Maharani;P;16/06/2000;prio
N-22960;Kartika Lestari;Female;27/08/1995;Prioritas
N-22961;Wawan Setiawan;Laki-laki;;prio
N-22962;Joko Permata;Laki-laki;15/11/1974;
N-22963;Indah Wijaya;M;29/12/1998;prio
N-22964;Putri Pratama;L;22/02/1991;
N-22965;Rizal Hidayat;Pria;19/04/1986;prio
N-22966;Tono Maharani;;07/03/1991;Reguler
N-22967;Umi Santoso;Laki-laki;26/10/1961;prio
N-22968;Maya Hidayat;M;04/09/1997;Prioritas
N-22969;Oki Maharani;Female;28/02/1989;Private
N-22970;Budi Lestari;;16/04/1965;
N-22971;Dewi Lestari;Wanita;06/12/1973;RETAIL
N-22972;Umi Santoso;L;08/08/1992;Reguler
N-22973;Kartika Maharani;Pria;31/02/1999;Private
N-22974;Indah Pratama;Laki-laki;;
N-22975;Maya Utami;;02/11/1960;Private
N-22976;Budi Lestari;Female;01/10/1970;RETAIL
N-22977;Lutfi Permata;Wanita;15/01/1977;Reguler
N-22978;Citra Saputra;;06/10/1966;Prioritas
N-22979;Andi Utami;L;17/09/1964;Prioritas
N-22980;Nanda Lestari;;25/11/1996;Private
N-22981;Tono Lestari;P;07/10/1974;Reguler
N-22982;Fajar Setiawan;Pria;09/06/1964;Private
N-22983;Sari Santoso;P;06/01/1969;Prioritas
N-22984;Nanda Utami;Wanita;05/07/1979;RETAIL
N-22985;Putri Maharani;L;22/09/1966;prio
N-22986;Wawan Permata;L;27/08/2002;Reguler
N-22987;Oki Permata;P;05/09/1983;prio
N-22988;Indah Pratama;Wanita;22/12/1984;Prioritas
N-22989;Wawan Hakim;;02/04/1997;
N-22990;Tono Pratama;Pria;18/04/1994;RETAIL
N-22991;Kartika Hidayat;;;RETAIL
N-22992;Zaki Hidayat;;17/07/2002;Reguler
N-22993;Maya Hakim;Pria;11/10/1962;prio
N-22994;Kartika Maharani;Pria;17/08/1982;
N-22995;Tono Setiawan;L;;prio
N-22996;Zaki Kusuma;Female;16/08/1990;Reguler
N-22997;Joko Kusuma;Pria;28/08/2001;prio
N-22998;Indah Kusuma;Female;;prio
N-22999;Indah Setiawan;P;17/04/1981;prio
N-23000;Andi Maharani;Wanita;28/03/1982;Reguler
