nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-23505;Sari Setiawan;Pria;05/09/2001;
N-23506;Indah Saputra;;27/08/1967;prio
N-23507;Zaki Hidayat;Laki-laki;23/02/1992;Reguler
N-23508;Dewi Permata;L;06/11/1994;prio
N-23509;Citra Utami;Wanita;31/02/1999;prio
N-23510;Gita Maharani;L;02/10/1983;prio
N-23511;Gita Wijaya;L;06/02/1983;prio
N-23512;Budi Wijaya;Pria;31/02/1999;RETAIL
N-23513;Eka Maharani;L;21/06/1985;prio
N-23514;Maya Lestari;Laki-laki;02/07/1962;Reguler
N-23515;Umi Santoso;;18/10/1973;RETAIL
N-23516;Gita Wijaya;P;06/05/1969;Reguler
N-23517;Fajar Setiawan;L;15/12/2000;
N-23518;Umi Kusuma;Wanita;26/01/2005;Reguler
N-23519;Wawan Permata;;16/09/1999;Private
N-23520;Eka Pratama;Wanita;;Prioritas
N-23521;Wawan Lestari;Laki-laki;30/07/1977;RETAIL
N-23522;Fajar Santoso;P;29/04/1982;RETAIL
N-23523;Wawan Kusuma;;24/02/1973;RETAIL
N-23524;Eka Saputra;Female;29/07/1990;RETAIL
N-23525;Rizal Kusuma;Pria;29/06/1992;
N-23526;Fajar Hakim;P;02/11/2000;RETAIL
N-23527;Joko Lestari;M;14/12/1962;Reguler
N-23528;Yuni Saputra;;27/04/2003;prio
N-23529;Kartika Hakim;;31/02/1999;
N-23530;Oki Setiawan;;28/12/1981;prio
N-23531;Oki Santoso;Female;15/07/2005;RETAIL
N-23532;Tono Setiawan;M;13/02/1991;Private
N-23533;Tono Kusuma;Pria;13/10/1964;Prioritas
N-23534;Nanda Utami;Laki-laki;29/06/1976;RETAIL
N-23535;Umi Pratama;;16/01/1982;Reguler
N-23536;Yuni Pratama;Wanita;25/08/2004;prio
N-23537;Joko Setiawan;Laki-laki;30/05/1982;RETAIL
N-23538;Indah Lestari;Pria;03/05/1967;RETAIL
N-23539;Rizal Lestari;Female;16/06/1986;Private
N-23540;Eka Hidayat;;30/03/1991;Reguler
N-23541;Citra Pratama;;06/06/1984;Reguler
N-23542;Yuni Hakim;Laki-laki;15/05/1967;Prioritas
N-23543;Eka Permata;Pria;13/05/2005;prio
N-23544;Eka Maharani;;01/02/1984;prio
N-23545;Lutfi Hakim;Female;18/01/1978;Prioritas
N-23546;Kartika Wijaya;Laki-laki;14/10/1993;Reguler
N-23547;Maya Pratama;P;12/09/1969;
N-23548;Citra Maharani;Female;10/01/1985;Prioritas
N-23549;Putri Hakim;Female;17/03/1998;Reguler
N-23550;Andi Wijaya;M;06/03/1974;Private
N-23551;Hadi Santoso;L;18/01/1975;RETAIL
N-23552;Nanda Kusuma;Laki-laki;07/06/1973;Reguler
N-23553;Dewi Setiawan;L;12/01/1979;
N-23554;Wawan Pratama;Laki-laki;22/06/1972;Private
N-23555;Tono Saputra;Laki-laki;24/11/2005;
N-23556;Kartika Wijaya;Wanita;10/06/1995;Private
N-23557;Wawan Hidayat;Laki-laki;30/11/1995;prio
N-23558;Sari Hidayat;L;10/11/1983;Private
N-23559;Putri Santoso;Pria;24/11/1996;Prioritas
N-23560;Lutfi Lestari;M;07/09/1975;prio
N-23561;Putri Lestari;;29/07/1973;Private
N-23562;Kartika Utami;Female;13/04/2002;Prioritas
N-23563;Budi Wijaya;P;22/12/1994;Prioritas
N-23564;Vina Permata;Female;31/10/1970;Reguler
N-23565;Gita Wijaya;;09/10/1998;RETAIL
N-23566;Maya Setiawan;P;05/03/1997;prio
N-23567;Dewi Kusuma;Pria;18/02/1993;Reguler
N-23568;Eka Wijaya;L;04/10/1982;prio
N-23569;Indah Permata;Pria;06/06/1981;Prioritas
N-23570;Joko Kusuma;L;01/02/1966;Prioritas
N-23571;Tono Maharani;P;07/11/1985;
N-23572;Sari Maharani;Pria;28/07/1966;RETAIL
N-23573;Lutfi Santoso;P;22/09/1994;Reguler
N-23574;Wawan Hakim;Laki-laki;18/02/1989;prio
N-23575;Dewi Hakim;Pria;24/09/1965;RETAIL
N-23576;Joko Maharani;Female;24/06/1988;Private
N-23577;Budi Pratama;Female;20/07/2003;prio
N-23578;Tono Lestari;P;22/01/1975;Private
N-23579;Zaki Pratama;Wanita;31/02/1999;Private
N-23580;Lutfi Hidayat;Female;13/04/1988;prio
N-23581;Eka Maharani;;11/09/1991;Reguler
N-23582;Lutfi Saputra;P;21/11/1992;RETAIL
N-23583;Kartika Hakim;Laki-laki;05/11/1980;Reguler
N-23584;Sari Hidayat;Pria;21/09/1981;Private
N-23585;Dewi Pratama;Wanita;15/03/1968;RETAIL
N-23586;Wawan Santoso;;18/04/2002;RETAIL
N-23587;Fajar Hakim;;07/06/1994;Prioritas
N-23588;Vina Hakim;L;23/03/1974;RETAIL
N-23589;Gita Wijaya;;11/07/1983;Reguler
N-23590;Dewi Kusuma;Laki-laki;29/04/1987;RETAIL
N-23591;Rizal Hakim;L;06/09/1999;prio
N-23592;Tono Lestari;Wanita;19/01/1963;prio
N-23593;Andi Kusuma;Pria;11/09/1993;Private
N-23594;Vina Hakim;L;20/07/1960;RETAIL
N-23595;Zaki Lestari;L;05/08/1966;Reguler
N-23596;Andi Hakim;P;17/06/2005;Private
N-23597;Citra Hidayat;;15/01/1977;Reguler
N-23598;Andi Pratama;L;04/09/1987;Prioritas
N-23599;Yuni Saputra;P;07/01/1968;Reguler
N-23600;Putri Permata;L;;RETAIL
N-23601;Fajar Saputra;Female;26/08/1989;RETAIL
N-23602;Oki Kusuma;Wanita;20/09/2005;RETAIL
N-23603;Andi Lestari;Laki-laki;;RETAIL
N-23604;Zaki Utami;Wanita;28/10/1981;RETAIL
N-23605;Sari Lestari;Laki-laki;03/10/1986;RETAIL
N-23606;Hadi Wijaya;P;01/04/1967;RETAIL
N-23607;Oki Saputra;P;23/04/1996;RETAIL
N-23608;Yuni Setiawan;Wanita;28/01/1979;
N-23609;Oki Pratama;;10/06/1997;Private
N-23610;Budi Kusuma;Laki-laki;09/03/1997;
N-23611;Fajar Santoso;L;08/09/2000;Reguler
N-23612;Budi Setiawan;M;24/02/1994;
N-23613;Dewi Pratama;M;27/10/1967;Private
N-23614;Oki Permata;P;29/03/1986;
N-23615;Gita Maharani;L;06/07/1968;Reguler
N-23616;Joko Pratama;Pria;15/10/1976;
N-23617;Sari Kusuma;Pria;;Prioritas
N-23618;Kartika Saputra;Laki-laki;10/01/1972;prio
N-23619;Vina Santoso;Laki-laki;10/10/1985;
N-23620;Sari Hakim;Female;23/11/1967;Prioritas
N-23621;Wawan Permata;L;09/11/1979;RETAIL
N-23622;Eka Hakim;Pria;13/04/1988;Reguler
N-23623;Oki Lestari;P;04/11/1978;Reguler
N-23624;Indah Kusuma;P;;Prioritas
N-23625;Yuni Kusuma;;01/02/1996;prio
N-23626;Budi Permata;Pria;25/08/1983;Reguler
N-23627;Yuni Maharani;Female;10/09/1961;
N-23628;Tono Santoso;Pria;15/08/1966;Reguler
N-23629;Gita Lestari;Laki-laki;27/12/1983;prio
N-23630;Hadi Kusuma;Laki-laki;;Private
N-23631;Oki Lestari;Female;31/07/1977;
N-23632;Joko Utami;Female;26/07/1975;prio
N-23633;Yuni Santoso;P;22/06/1983;Private
N-23634;Gita Hakim;M;16/09/1979;prio
N-23635;Joko Pratama;Pria;15/06/1968;Prioritas
N-23636;Rizal Santoso;M;05/08/1960;RETAIL
N-23637;Gita Wijaya;Wanita;;Prioritas
N-23638;Maya Hakim;Female;03/02/1978;Reguler
N-23639;Wawan Pratama;M;07/09/1994;
N-23640;Tono Hakim;Wanita;;
N-23641;Dewi Hakim;Female;28/12/1972;Private
N-23642;Andi Wijaya;Laki-laki;27/06/1992;
N-23643;Sari Saputra;;18/01/1988;Private
N-23644;Putri Setiawan;Pria;17/05/1977;Prioritas
N-23645;Joko Hakim;Laki-laki;12/06/1977;Prioritas
N-23646;Fajar Setiawan;Laki-laki;21/02/2005;
N-23647;Yuni Pratama;;01/08/1981;Private
N-23648;Joko Permata;Female;01/03/1975;Prioritas
N-23649;Gita Permata;Pria;30/03/1967;Reguler
N-23650;Putri Kusuma;Laki-laki;20/11/2003;Reguler
N-23651;Rizal Setiawan;Wanita;17/12/1963;
N-23652;Indah Kusuma;P;12/06/1965;RETAIL
N-23653;Oki Maharani;Pria;10/11/1982;prio
N-23654;Vina Hidayat;M;31/02/1999;Private
N-23655;Nanda Wijaya;L;21/09/1995;Private
N-23656;Sari Santoso;M;09/06/1992;Reguler
N-23657;Vina Permata;Laki-laki;03/02/1972;prio
N-23658;Putri Hidayat;Pria;23/11/1965;prio
N-23659;Oki Lestari;P;09/11/1985;Prioritas
N-23660;Indah Hakim;M;30/08/1989;Private
N-23661;Wawan Santoso;;15/11/1982;RETAIL
N-23662;Andi Hakim;;15/02/1999;Private
N-23663;Sari Hakim;Laki-laki;01/06/1978;
N-23664;Lutfi Hidayat;;07/09/1962;Prioritas
N-23665;Gita Kusuma;Laki-laki;26/07/1997;
N-23666;Eka Saputra;L;17/12/1989;prio
N-23667;Oki Utami;P;08/06/1989;Prioritas
N-23668;Joko Hakim;Wanita;11/03/1991;RETAIL
N-23669;Sari Wijaya;L;27/01/1984;Reguler
N-23670;Sari Wijaya;L;05/12/1994;Private
N-23671;Hadi Wijaya;Wanita;29/03/1971;prio
N-23672;Yuni Hidayat;Wanita;20/03/1992;Prioritas
N-23673;Putri Utami;M;05/09/1970;Reguler
N-23674;Wawan Hidayat;L;09/01/2000;
N-23675;Andi Permata;Laki-laki;09/06/1987;Prioritas
N-23676;Putri Utami;M;04/01/1988;RETAIL
N-23677;Hadi Utami;Female;24/01/2004;
N-23678;Nanda Lestari;;31/02/1999;
N-23679;Maya Utami;Wanita;04/02/1983;
N-23680;Hadi Hakim;Laki-laki;02/06/1988;Private
N-23681;Maya Permata;Wanita;23/09/1985;prio
N-23682;Vina Permata;Female;;Prioritas
N-23683;Putri Utami;;10/11/1973;Prioritas
N-23684;Tono Wijaya;M;21/01/2003;RETAIL
N-23685;Umi Santoso;P;18/03/1972;Reguler
N-23686;Dewi Wijaya;L;25/04/2004;prio
N-23687;Kartika Santoso;;23/08/1973;Private
N-23688;Nanda Permata;Female;19/03/2004;Private
N-23689;Lutfi Hakim;Laki-laki;17/12/1999;
N-23690;Indah Pratama;Pria;27/11/1987;Reguler
N-23691;Rizal Lestari;L;06/01/1990;Prioritas
N-23692;Sari Hakim;Pria;06/06/1979;Reguler
N-23693;Putri Setiawan;P;25/04/2003;prio
N-23694;Lutfi Santoso;L;02/03/1962;
N-23695;Budi Hakim;Laki-laki;29/11/1969;Private
N-23696;Dewi Lestari;Pria;27/08/1971;Private
N-23697;Umi Pratama;M;;RETAIL
N-23698;Indah Santoso;Laki-laki;03/03/2001;Prioritas
N-23699;Putri Utami;Wanita;20/04/1986;Reguler
N-23700;Tono Lestari;P;17/05/1974;Private
N-23701;Sari Pratama;L;24/05/1970;Prioritas
N-23702;Umi Kusuma;Laki-laki;01/05/1990;Reguler
N-23703;Zaki Hakim;;16/07/1965;Private
N-23704;Yuni Pratama;;09/05/1999;Private
N-23705;Umi Setiawan;;23/06/2005;
N-23706;Kartika Lestari;Pria;29/03/1977;Reguler
N-23707;Eka Lestari;Laki-laki;02/09/1997;prio
N-23708;Oki Hakim;P;;Prioritas
N-23709;Wawan Hidayat;M;11/10/1961;RETAIL
N-23710;Maya Pratama;Female;31/02/1999;RETAIL
N-23711;Sari Pratama;Female;12/07/1974;RETAIL
N-23712;Sari Pratama;Pria;10/09/1969;Prioritas
N-23713;Gita Maharani;Laki-laki;21/07/1969;prio
N-23714;Fajar Utami;Pria;20/08/1977;Prioritas
N-23715;Eka Wijaya;Pria;08/06/1984;Reguler
N-23716;Sari Saputra;P;21/11/1969;prio
N-23717;Wawan Maharani;;03/01/1999;Private
N-23718;Kartika Maharani;L;16/06/1993;Reguler
N-23719;Indah Utami;Laki-laki;17/02/1979;RETAIL
N-23720;Rizal Saputra;Wanita;15/12/1993;Reguler
N-23721;Citra Santoso;M;15/03/1979;RETAIL
N-23722;Lutfi Kusuma;Wanita;22/07/1988;
N-23723;Budi Hakim;P;25/12/1974;prio
N-23724;Maya Lestari;Wanita;27/10/1997;
N-23725;Umi Pratama;Laki-laki;05/08/1972;Prioritas
N-23726;Vina Pratama;Female;24/04/1977;
N-23727;Rizal Santoso;P;01/09/1971;Prioritas
N-23728;Citra Santoso;P;14/03/1987;Reguler
N-23729;Rizal Pratama;P;21/11/1964;Private
N-23730;Nanda Kusuma;P;19/05/1972;Prioritas
N-23731;Hadi Pratama;L;11/09/1967;
N-23732;Indah Hakim;L;19/05/1991;Reguler
N-23733;Yuni Utami;P;27/11/1964;Private
N-23734;Citra Setiawan;P;19/09/2003;Private
N-23735;Maya Kusuma;Female;12/01/1996;Reguler
N-23736;Maya Pratama;L;13/04/1973;RETAIL
N-23737;Kartika Utami;;06/01/2005;Reguler
N-23738;Sari Hidayat;Pria;14/02/1988;Prioritas
N-23739;Vina Utami;Female;24/02/1985;Private
N-23740;Gita Santoso;Female;27/06/1970;prio
N-23741;Putri Permata;Laki-laki;03/07/2001;prio
N-23742;Zaki Kusuma;Wanita;25/08/1960;prio
N-23743;Vina Maharani;M;21/02/1984;Reguler
N-23744;Maya Saputra;Wanita;24/04/1983;
N-23745;Tono Saputra;P;22/10/1964;prio
N-23746;Vina Lestari;;;Reguler
N-23747;Yuni Pratama;L;29/03/1967;prio
N-23748;Maya Kusuma;;11/03/1978;RETAIL
N-23749;Joko Hidayat;Pria;18/11/1963;
N-23750;Hadi Utami;M;31/02/1999;Prioritas
N-23751;Gita Kusuma;Laki-laki;19/08/1975;Prioritas
N-23752;Wawan Setiawan;;19/12/1996;
N-23753;Nanda Kusuma;L;26/02/1967;Private
N-23754;Sari Hidayat;L;18/03/1965;Private
N-23755;Putri Pratama;Wanita;16/10/1984;prio
N-23756;Umi Utami;Wanita;10/04/1988;Private
N-23757;Fajar Hidayat;Female;07/08/1973;Prioritas
N-23758;Hadi Kusuma;P;25/06/1968;prio
N-23759;Tono Utami;;24/04/1993;Private
N-23760;Dewi Utami;P;06/04/1996;RETAIL
N-23761;Citra Santoso;Laki-laki;12/01/1998;prio
N-23762;Umi Kusuma;P;08/12/1998;
N-23763;Kartika Utami;;31/07/1996;Prioritas
N-23764;Citra Hakim;Female;24/01/1991;
N-23765;Maya Utami;L;28/10/1972;prio
N-23766;Maya Utami;L;10/03/1961;Private
N-23767;Vina Utami;Pria;19/11/1990;Reguler
N-23768;Putri Hakim;M;18/03/2002;Reguler
N-23769;Budi Saputra;Pria;17/03/1961;
N-23770;Budi Saputra;Laki-laki;20/09/1960;RETAIL
N-23771;Gita Saputra;Laki-laki;19/10/1996;prio
N-23772;Yuni Santoso;;06/11/1984;RETAIL
N-23773;Budi Hidayat;M;10/12/1969;
N-23774;Citra Permata;Pria;07/03/2002;
N-23775;Zaki Hakim;Female;07/05/2000;
N-23776;Indah Wijaya;Laki-laki;29/07/1986;prio
N-23777;Vina Setiawan;Wanita;13/05/1973;
N-23778;Oki Setiawan;;29/03/1979;Prioritas
N-23779;Lutfi Permata;Wanita;11/02/1960;prio
N-23780;Lutfi Kusuma;Laki-laki;03/10/1994;Prioritas
N-23781;Putri Maharani;Laki-laki;09/01/1966;Reguler
N-23782;Joko Setiawan;Female;15/03/1998;Private
N-23783;Umi Setiawan;M;13/01/2005;Prioritas
N-23784;Citra Pratama;Wanita;10/03/1989;prio
N-23785;Lutfi Santoso;L;;
N-23786;Putri Utami;Laki-laki;21/01/1984;Private
N-23787;Putri Maharani;P;31/03/1969;
N-23788;Eka Pratama;Wanita;31/01/1984;RETAIL
N-23789;Lutfi Maharani;Female;21/11/2000;Private
N-23790;Umi Santoso;M;05/11/1987;prio
N-23791;Maya Hakim;Laki-laki;16/10/1987;Reguler
N-23792;Vina Maharani;L;19/06/1975;Private
N-23793;Maya Santoso;Pria;04/08/1996;RETAIL
N-23794;Citra Utami;P;04/08/1988;
N-23795;Oki Santoso;Wanita;03/03/1962;Private
N-23796;Wawan Hakim;P;30/07/1970;
N-23797;Rizal Permata;M;04/09/1964;Reguler
N-23798;Lutfi Kusuma;;31/02/1999;Reguler
N-23799;Joko Lestari;P;19/05/2002;
N-23800;Vina Santoso;L;11/01/1977;Prioritas
N-23801;Andi Hakim;Pria;27/12/1986;
N-23802;Andi Hakim;;16/08/1993;Private
N-23803;Sari Maharani;Female;26/05/1978;Prioritas
N-23804;Budi Hakim;Laki-laki;10/06/2004;RETAIL
N-23805;Indah Permata;Female;25/06/1990;Reguler
N-23806;Eka Pratama;P;26/05/2001;
N-23807;Fajar Lestari;;12/05/1985;Prioritas
N-23808;Maya Hidayat;L;31/02/1999;RETAIL
N-23809;Budi Maharani;L;05/09/1996;Reguler
N-23810;Andi Utami;P;25/11/1984;RETAIL
N-23811;Kartika Lestari;P;22/07/1981;Reguler
N-23812;Wawan Utami;Wanita;11/12/2003;Prioritas
N-23813;Dewi Santoso;Wanita;31/07/1977;prio
N-23814;Tono Lestari;Pria;14/08/1996;Reguler
N-23815;Umi Lestari;Wanita;;
N-23816;Budi Setiawan;Pria;21/09/2003;Private
N-23817;Indah Maharani;Pria;17/10/1963;Private
N-23818;Putri Hidayat;Wanita;19/01/1975;Private
N-23819;Putri Santoso;P;16/09/1984;
N-23820;Oki Hidayat;Female;15/04/1979;RETAIL
N-23821;Wawan Hidayat;Wanita;03/04/1989;prio
N-23822;Tono Wijaya;Laki-laki;11/08/1999;RETAIL
N-23823;Lutfi Hidayat;L;01/09/1977;Prioritas
N-23824;Tono Lestari;;28/12/2003;Private
N-23825;Citra Hakim;;13/07/1965;Prioritas
N-23826;Yuni Kusuma;Pria;21/10/1967;Private
N-23827;Citra Setiawan;M;20/09/1983;RETAIL
N-23828;Yuni Santoso;Wanita;25/08/1982;Private
N-23829;Citra Utami;M;26/06/1969;Prioritas
N-23830;Kartika Setiawan;;16/10/1984;Private
N-23831;Indah Lestari;P;01/06/2005;prio
N-23832;Tono Maharani;Female;29/12/1972;Reguler
N-23833;Sari Utami;Female;25/09/1993;RETAIL
N-23834;Citra Maharani;Laki-laki;15/02/1988;prio
N-23835;Hadi Maharani;Wanita;23/09/1986;
N-23836;Citra Lestari;Female;05/08/1979;Private
N-23837;Kartika Lestari;P;01/04/1971;Reguler
N-23838;Gita Hakim;Wanita;;Reguler
N-23839;Putri Santoso;Pria;25/12/1973;Reguler
N-23840;Fajar Setiawan;L;26/06/1978;
N-23841;Eka Wijaya;L;01/04/1979;RETAIL
N-23842;Vina Wijaya;Wanita;;RETAIL
N-23843;Eka Lestari;Laki-laki;22/10/1996;
N-23844;Lutfi Maharani;Pria;05/01/2001;Reguler
N-23845;Vina Permata;P;20/08/1984;RETAIL
N-23846;Oki Permata;Laki-laki;14/03/1966;Prioritas
N-23847;Sari Pratama;Laki-laki;20/01/1999;Private
N-23848;Umi Utami;Laki-laki;09/12/1973;RETAIL
N-23849;Kartika Saputra;Female;27/08/1970;Prioritas
N-23850;Eka Pratama;P;22/10/1992;RETAIL
N-23851;Joko Wijaya;Laki-laki;31/02/1999;Private
N-23852;Indah Hidayat;L;21/08/1965;RETAIL
N-23853;Nanda Pratama;Pria;27/04/2003;Private
N-23854;Yuni Utami;Pria;09/11/1983;RETAIL
N-23855;Lutfi Santoso;;22/06/2001;Prioritas
N-23856;Andi Setiawan;Female;08/08/2004;Reguler
N-23857;Umi Wijaya;L;01/02/1967;Prioritas
N-23858;Yuni Maharani;Pria;;Prioritas
N-23859;Oki Pratama;Pria;16/07/1961;
N-23860;Maya Santoso;Female;09/09/1964;Prioritas
N-23861;Budi Permata;Laki-laki;29/07/1983;Private
N-23862;Rizal Wijaya;Laki-laki;29/05/1963;prio
N-23863;Gita Wijaya;Wanita;11/12/1991;Prioritas
N-23864;Kartika Maharani;P;25/04/1989;
N-23865;Eka Lestari;Pria;14/08/1993;RETAIL
N-23866;Putri Setiawan;Laki-laki;06/10/1975;prio
N-23867;Hadi Santoso;Pria;16/05/1985;prio
N-23868;Rizal Wijaya;;07/01/1978;RETAIL
N-23869;Dewi Setiawan;L;28/07/1971;Prioritas
N-23870;Eka Wijaya;L;13/05/1986;Private
N-23871;Dewi Lestari;P;06/10/1961;Prioritas
N-23872;Fajar Kusuma;L;27/09/1988;Reguler
N-23873;Dewi Pratama;Laki-laki;15/06/2001;prio
N-23874;Indah Wijaya;Pria;01/07/1997;Private
N-23875;Fajar Santoso;;16/05/1963;
N-23876;Gita Hakim;Pria;;Reguler
N-23877;Fajar Hakim;Laki-laki;21/10/1969;RETAIL
N-23878;Indah Saputra;Female;03/01/1966;RETAIL
N-23879;Zaki Wijaya;Wanita;04/08/1995;
N-23880;Yuni Santoso;P;28/02/1982;Prioritas
N-23881;Dewi Hidayat;Laki-laki;28/07/1984;Private
N-23882;Putri Maharani;Pria;23/08/2000;Reguler
N-23883;Kartika Santoso;L;09/08/1983;prio
N-23884;Eka Permata;Laki-laki;30/03/2005;Private
N-23885;Yuni Hakim;P;29/04/1996;RETAIL
N-23886;Lutfi Lestari;Female;06/01/1986;
N-23887;Vina Pratama;;05/01/1968;RETAIL
N-23888;Vina Utami;L;11/01/2000;Prioritas
N-23889;Tono Wijaya;Laki-laki;09/09/1979;RETAIL
N-23890;Umi Hakim;;;Prioritas
N-23891;Umi Maharani;P;08/06/1996;Private
N-23892;Putri Pratama;Laki-laki;17/09/2004;Prioritas
N-23893;Dewi Pratama;L;22/03/1984;prio
N-23894;Citra Utami;Wanita;11/06/1983;Private
N-23895;Zaki Hidayat;M;28/07/1988;
N-23896;Maya Setiawan;Pria;20/08/1964;prio
N-23897;Joko Permata;M;21/12/1969;Reguler
N-23898;Kartika Pratama;Laki-laki;06/12/1991;prio
N-23899;Lutfi Permata;Female;25/05/1973;RETAIL
N-23900;Kartika Santoso;Pria;12/05/1991;Private
N-23901;Joko Maharani;Pria;16/08/1964;Reguler
N-23902;Wawan Maharani;Female;11/11/2003;Reguler
N-23903;Wawan Wijaya;Female;08/02/1981;Private
N-23904;Gita Pratama;Wanita;30/08/1993;Reguler
N-23905;Indah Wijaya;Laki-laki;31/02/1999;Prioritas
N-23906;Fajar Hidayat;P;26/10/2003;Reguler
N-23907;Lutfi Kusuma;P;05/02/1983;RETAIL
N-23908;Indah Utami;Wanita;20/07/1962;Prioritas
N-23909;Yuni Kusuma;Female;21/06/2005;
N-23910;Citra Lestari;M;06/08/2003;Private
N-23911;Zaki Hakim;Laki-laki;14/07/1980;RETAIL
N-23912;Citra Permata;L;17/07/1998;Private
N-23913;Nanda Pratama;Pria;30/04/1979;
N-23914;Yuni Hakim;L;26/01/1969;Private
N-23915;Zaki Hakim;Pria;02/01/1984;RETAIL
N-23916;Umi Maharani;P;11/03/1975;Prioritas
N-23917;Sari Permata;M;02/12/1974;Reguler
N-23918;Oki Maharani;Pria;07/06/2001;
N-23919;Kartika Wijaya;Wanita;21/04/1983;RETAIL
N-23920;Wawan Saputra;Pria;02/07/1986;Private
N-23921;Vina Hidayat;;08/11/1996;Prioritas
N-23922;Fajar Hidayat;Wanita;07/08/1988;Prioritas
N-23923;Oki Utami;;21/01/1972;RETAIL
N-23924;Joko Pratama;;28/03/1988;RETAIL
N-23925;Rizal Saputra;Wanita;06/11/1980;Reguler
N-23926;Sari Wijaya;Female;25/08/1985;prio
N-23927;Kartika Maharani;;;Private
N-23928;Tono Maharani;Wanita;09/11/1984;prio
N-23929;Dewi Saputra;Wanita;25/12/1963;Prioritas
N-23930;Eka Maharani;;09/12/1979;Prioritas
N-23931;Indah Pratama;Wanita;14/03/1981;Reguler
N-23932;Maya Maharani;Laki-laki;02/12/1982;RETAIL
N-23933;Joko Saputra;Pria;05/07/1971;RETAIL
N-23934;Fajar Saputra;Pria;16/06/1997;Reguler
N-23935;Vina Maharani;Wanita;14/03/1998;
N-23936;Eka Permata;P;31/02/1999;Private
N-23937;Vina Hakim;Laki-laki;27/07/1960;Prioritas
N-23938;Hadi Lestari;Laki-laki;14/02/1981;Reguler
N-23939;Maya Maharani;Laki-laki;12/10/1966;
N-23940;Maya Saputra;Female;02/06/1961;Private
N-23941;Oki Wijaya;M;03/01/1960;Reguler
N-23942;Rizal Hakim;L;11/02/1996;Reguler
N-23943;Wawan Hidayat;P;11/03/1965;RETAIL
N-23944;Wawan Lestari;Wanita;09/07/1984;RETAIL
N-23945;Budi Maharani;;11/09/1961;Private
N-23946;Dewi Hakim;M;29/07/1970;Private
N-23947;Wawan Maharani;Wanita;15/04/1964;Reguler
N-23948;Maya Permata;L;03/03/1988;RETAIL
N-23949;Dewi Permata;Wanita;19/12/1967;Prioritas
N-23950;Hadi Lestari;P;07/01/1998;
N-23951;Citra Setiawan;Pria;26/08/2001;Reguler
N-23952;Yuni Setiawan;Pria;01/03/1960;Prioritas
N-23953;Citra Kusuma;Female;14/07/1968;prio
N-23954;Gita Permata;Laki-laki;20/05/1981;Private
N-23955;Nanda Lestari;Wanita;06/03/1989;Reguler
N-23956;Citra Lestari;Female;19/03/1999;Prioritas
N-23957;Nanda Santoso;P;02/01/1991;Private
N-23958;Vina Kusuma;Female;02/01/1969;prio
N-23959;Gita Pratama;L;24/09/1967;Reguler
N-23960;Sari Kusuma;P;20/03/1960;Private
N-23961;Sari Wijaya;;31/02/1999;Private
N-23962;Budi Santoso;L;02/07/1991;
N-23963;Umi Pratama;Pria;13/12/1998;Prioritas
N-23964;Sari Maharani;;30/09/1974;Reguler
N-23965;Andi Lestari;Pria;10/11/1991;RETAIL
N-23966;Tono Pratama;Laki-laki;02/07/1963;Prioritas
N-23967;Zaki Wijaya;;14/04/1977;prio
N-23968;Yuni Lestari;Female;20/01/1990;
N-23969;Budi Utami;;11/05/1981;Prioritas
N-23970;Lutfi Utami;;10/12/1971;Reguler
N-23971;Dewi Lestari;L;17/04/1962;Private
N-23972;Vina Setiawan;L;30/10/1973;RETAIL
N-23973;Dewi Hidayat;Pria;24/09/2000;prio
N-23974;Kartika Lestari;;06/05/1978;Private
N-23975;Yuni Setiawan;Wanita;04/04/1995;Private
N-23976;Lutfi Wijaya;L;08/06/1966;Reguler
N-23977;Umi Utami;Wanita;10/09/1976;Reguler
N-23978;Sari Hidayat;;08/03/1998;
N-23979;Nanda Lestari;M;;Reguler
N-23980;Vina Santoso;L;27/06/1984;
N-23981;Joko Hidayat;;22/10/1968;Reguler
N-23982;Andi Hakim;Laki-laki;;Prioritas
N-23983;Nanda Wijaya;;14/01/1960;Private
N-23984;Sari Hakim;Female;16/01/1987;Private
N-23985;Oki Saputra;Pria;14/02/1970;Private
N-23986;Nanda Wijaya;P;01/03/1968;prio
N-23987;Lutfi Kusuma;Laki-laki;31/08/1987;Prioritas
N-23988;Andi Hidayat;L;09/12/2003;prio
N-23989;Putri Saputra;L;09/03/1996;Private
N-23990;Rizal Hidayat;P;22/02/1986;Private
N-23991;Tono Utami;Female;20/05/1975;Private
N-23992;Dewi Setiawan;Female;13/11/2001;Reguler
N-23993;Tono Permata;Female;03/08/1998;Private
N-23994;Vina Maharani;P;01/10/1977;Reguler
N-23995;Gita Lestari;P;06/06/1999;Prioritas
N-23996;Zaki Saputra;Laki-laki;29/04/1987;RETAIL
N-23997;Wawan Pratama;Laki-laki;08/04/1975;Prioritas
N-23998;Indah Permata;Pria;29/06/1997;prio
N-23999;Tono Lestari;P;07/11/1984;RETAIL
N-24000;Putri Pratama;Female;28/10/2005;Prioritas
