nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-26506;Wawan Setiawan;Laki-laki;27/07/1986;
N-26507;Zaki Wijaya;P;05/08/1999;RETAIL
N-26508;Citra Pratama;;27/03/1965;RETAIL
N-26509;Wawan Pratama;M;12/03/1962;Prioritas
N-26510;Budi Maharani;Female;21/02/1989;RETAIL
N-26511;Yuni Pratama;M;16/10/1989;Private
N-26512;Sari Wijaya;Pria;28/09/1984;
N-26513;Yuni Utami;;;Prioritas
N-26514;Putri Santoso;Pria;27/06/1997;Reguler
N-26515;Lutfi Saputra;Wanita;09/03/1971;RETAIL
N-26516;Wawan Wijaya;;03/01/1963;Prioritas
N-26517;Tono Santoso;Laki-laki;27/12/1966;RETAIL
N-26518;Andi Santoso;L;19/04/1985;Reguler
N-26519;Oki Santoso;;16/11/1988;
N-26520;Kartika Wijaya;P;22/09/1962;Prioritas
N-26521;Vina Wijaya;Female;10/10/1964;Private
N-26522;Oki Hakim;Wanita;02/06/1977;prio
N-26523;Sari Pratama;L;09/07/2001;prio
N-26524;Andi Kusuma;M;11/04/1982;prio
N-26525;Oki Santoso;Laki-laki;16/07/1978;Prioritas
N-26526;Budi Pratama;Female;15/12/1971;Private
N-26527;Zaki Wijaya;;26/03/2004;prio
N-26528;Fajar Hidayat;;14/02/1977;Prioritas
N-26529;Nanda Wijaya;;18/05/2002;
N-26530;Budi Setiawan;Wanita;22/09/1984;prio
N-26531;Indah Santoso;M;21/09/1989;Private
N-26532;Andi Hakim;;06/04/2001;Reguler
N-26533;Nanda Kusuma;Laki-laki;18/06/2003;Private
N-26534;Wawan Setiawan;Laki-laki;21/03/2002;Prioritas
N-26535;Dewi Hakim;Female;;RETAIL
N-26536;Hadi Hakim;L;18/05/1978;prio
N-26537;Gita Hidayat;M;11/08/1973;prio
N-26538;Dewi Saputra;Female;;RETAIL
N-26539;Nanda Hidayat;Female;31/10/1971;prio
N-26540;Yuni Santoso;Pria;;prio
N-26541;Indah Saputra;;31/10/1973;Reguler
N-26542;Oki Utami;Female;04/04/1983;Reguler
N-26543;Tono Permata;M;04/06/1963;Reguler
N-26544;Citra Wijaya;P;04/08/1976;RETAIL
N-26545;Oki Saputra;;25/07/1989;Prioritas
N-26546;Tono Pratama;Wanita;16/07/1990;Reguler
N-26547;Sari Lestari;Laki-laki;22/05/1965;
N-26548;Lutfi Maharani;Laki-laki;29/04/1960;
N-26549;Hadi Saputra;Wanita;23/08/1962;prio
N-26550;Lutfi Lestari;Wanita;21/11/1995;prio
N-26551;Gita Maharani;Wanita;10/07/1972;RETAIL
N-26552;Gita Maharani;;10/01/1997;Private
N-26553;Sari Lestari;;17/06/1988;Reguler
N-26554;Vina Santoso;;;Private
N-26555;Nanda Saputra;;13/09/1978;RETAIL
N-26556;Joko Santoso;;25/03/1960;Private
N-26557;Hadi Hidayat;M;03/01/1987;Reguler
N-26558;Indah Hakim;L;;Private
N-26559;Zaki Lestari;;27/12/1992;
N-26560;Hadi Saputra;;19/11/1980;Private
N-26561;Eka Wijaya;Female;28/11/1978;Prioritas
N-26562;Sari Wijaya;Pria;06/07/2004;Private
N-26563;Kartika Lestari;;16/02/1995;prio
N-26564;Maya Santoso;Female;10/02/1981;
N-26565;Andi Pratama;M;19/05/1979;Private
N-26566;Joko Hakim;M;27/10/1987;RETAIL
N-26567;Vina Hakim;Female;02/11/1987;Prioritas
N-26568;Maya Setiawan;L;09/05/1985;Prioritas
N-26569;Gita Santoso;P;27/12/1992;prio
N-26570;Putri Santoso;Female;28/08/1966;
N-26571;Tono Santoso;;30/12/1960;Prioritas
N-26572;Citra Permata;P;20/05/2005;
N-26573;Sari Santoso;;14/10/1996;
N-26574;Tono Hakim;L;31/02/1999;Private
N-26575;Lutfi Saputra;L;;Private
N-26576;Dewi Permata;L;21/06/1995;Private
N-26577;Fajar Hakim;L;15/08/1973;prio
N-26578;Hadi Saputra;Pria;31/08/1980;prio
N-26579;Putri Maharani;Pria;18/09/1970;Private
N-26580;Eka Hidayat;L;24/11/1970;Prioritas
N-26581;Joko Hidayat;Wanita;15/02/1984;Prioritas
N-26582;Citra Kusuma;Laki-laki;02/10/1987;Private
N-26583;Umi Lestari;L;21/11/1987;
N-26584;Fajar Setiawan;M;12/03/1966;
N-26585;Tono Hakim;Wanita;14/03/1986;Prioritas
N-26586;Hadi Hakim;Pria;15/12/1996;Prioritas
N-26587;Indah Lestari;Pria;08/10/1988;RETAIL
N-26588;Indah Pratama;L;;
N-26589;Eka Hakim;;14/05/1999;Private
N-26590;Joko Wijaya;M;24/04/1990;
N-26591;Fajar Wijaya;Female;31/02/1999;Prioritas
N-26592;Fajar Setiawan;P;04/12/1978;prio
N-26593;Nanda Pratama;Laki-laki;14/05/1994;RETAIL
N-26594;Yuni Pratama;M;;prio
N-26595;Citra Lestari;;12/03/1978;
N-26596;Wawan Hakim;L;15/12/1964;Reguler
N-26597;Yuni Kusuma;Female;22/03/2004;Prioritas
N-26598;Nanda Lestari;Laki-laki;03/06/1997;
N-26599;Budi Saputra;Female;23/12/1965;Reguler
N-26600;Lutfi Setiawan;L;11/12/1990;Private
N-26601;Nanda Utami;;05/05/1967;Prioritas
N-26602;Zaki Hakim;Pria;13/03/1986;prio
N-26603;Joko Kusuma;Wanita;26/11/2003;RETAIL
N-26604;Joko Saputra;L;29/02/1980;Private
N-26605;Yuni Setiawan;M;08/01/1972;Private
N-26606;Fajar Utami;;;RETAIL
N-26607;Sari Pratama;M;02/04/1988;Private
N-26608;Oki Pratama;Female;08/03/1969;
N-26609;Tono Lestari;Laki-laki;22/12/1963;prio
N-26610;Joko Maharani;Pria;;Reguler
N-26611;Dewi Santoso;M;19/06/1983;prio
N-26612;Putri Setiawan;L;07/08/2005;RETAIL
N-26613;Gita Pratama;Pria;14/01/1984;Private
N-26614;Hadi Wijaya;L;10/05/1960;
N-26615;Nanda Santoso;Pria;28/05/1964;Prioritas
N-26616;Wawan Utami;Wanita;14/08/1985;Prioritas
N-26617;Kartika Wijaya;Wanita;13/04/1972;Private
N-26618;Kartika Santoso;Female;02/04/1964;Prioritas
N-26619;Kartika Utami;L;29/10/1990;prio
N-26620;Wawan Lestari;P;31/02/1999;
N-26621;Vina Wijaya;M;25/04/1966;RETAIL
N-26622;Lutfi Lestari;Female;15/07/1968;RETAIL
N-26623;Nanda Lestari;Laki-laki;25/10/2004;Reguler
N-26624;Eka Santoso;Female;12/09/1989;RETAIL
N-26625;Rizal Lestari;M;16/07/1979;prio
N-26626;Gita Permata;Wanita;13/03/1980;
N-26627;Fajar Hakim;Wanita;25/05/2000;
N-26628;Gita Santoso;Female;17/10/1999;Prioritas
N-26629;Dewi Setiawan;Wanita;;RETAIL
N-26630;Putri Kusuma;Laki-laki;30/11/1988;Private
N-26631;Andi Utami;Female;18/06/2001;prio
N-26632;Budi Kusuma;L;13/08/1969;RETAIL
N-26633;Fajar Hakim;P;10/08/1980;Prioritas
N-26634;Yuni Saputra;M;24/12/1982;prio
N-26635;Indah Hidayat;Female;03/06/2002;RETAIL
N-26636;Yuni Kusuma;Wanita;20/10/1994;RETAIL
N-26637;Dewi Saputra;M;03/10/1979;prio
N-26638;Budi Utami;;28/01/1968;Private
N-26639;Nanda Hidayat;P;22/12/1965;RETAIL
N-26640;Maya Permata;Wanita;06/04/1980;
N-26641;Dewi Hakim;M;10/11/1973;Reguler
N-26642;Dewi Kusuma;Laki-laki;;Reguler
N-26643;Lutfi Permata;P;19/07/1982;Private
N-26644;Andi Kusuma;M;;Private
N-26645;Hadi Pratama;L;07/03/1988;Prioritas
N-26646;Nanda Utami;;11/06/2001;
N-26647;Wawan Saputra;P;18/12/1992;Private
N-26648;Joko Saputra;;19/05/1991;Private
N-26649;Budi Utami;;12/07/1982;
N-26650;Eka Saputra;Laki-laki;08/02/1974;prio
N-26651;Sari Lestari;M;;Reguler
N-26652;Indah Setiawan;P;12/02/2002;Reguler
N-26653;Eka Maharani;;04/12/2002;Prioritas
N-26654;Tono Hidayat;Wanita;08/04/1999;prio
N-26655;Rizal Kusuma;Pria;30/12/1999;Private
N-26656;Citra Pratama;;18/07/1983;prio
N-26657;Lutfi Maharani;Wanita;;RETAIL
N-26658;Hadi Santoso;;24/12/1997;RETAIL
N-26659;Dewi Hakim;Female;08/03/1997;prio
N-26660;Oki Hakim;M;28/12/1978;Private
N-26661;Fajar Santoso;Pria;20/02/1973;
N-26662;Vina Saputra;Laki-laki;10/11/1974;Reguler
N-26663;Joko Wijaya;L;05/03/1968;RETAIL
N-26664;Rizal Utami;M;05/12/1975;
N-26665;Umi Setiawan;L;14/12/1966;RETAIL
N-26666;Tono Wijaya;P;11/07/1960;RETAIL
N-26667;Maya Utami;M;15/08/1992;
N-26668;Sari Setiawan;Laki-laki;11/12/1977;prio
N-26669;Zaki Saputra;P;06/10/1973;Prioritas
N-26670;Kartika Permata;L;31/02/1999;
N-26671;Budi Lestari;M;11/09/1993;Private
N-26672;Oki Permata;Female;23/01/2003;
N-26673;Andi Pratama;;02/10/1993;Prioritas
N-26674;Andi Pratama;Wanita;13/06/1995;Reguler
N-26675;Hadi Maharani;L;25/08/1977;
N-26676;Zaki Maharani;M;18/01/1986;
N-26677;Eka Lestari;M;29/09/1972;prio
N-26678;Lutfi Hidayat;M;26/10/1984;
N-26679;Andi Lestari;L;10/09/1970;Private
N-26680;Vina Maharani;Female;01/06/1964;prio
N-26681;Yuni Utami;P;04/06/1968;prio
N-26682;Dewi Lestari;Female;10/03/1981;Private
N-26683;Wawan Hakim;P;19/12/1975;
N-26684;Wawan Lestari;;10/06/1993;RETAIL
N-26685;Gita Kusuma;L;31/02/1999;Reguler
N-26686;Andi Permata;Wanita;12/07/1977;Reguler
N-26687;Dewi Lestari;;11/09/1999;Prioritas
N-26688;Joko Saputra;Wanita;28/01/1988;RETAIL
N-26689;Lutfi Hidayat;P;02/09/1966;
N-26690;Citra Setiawan;Female;;Private
N-26691;Wawan Saputra;;;prio
N-26692;Umi Pratama;Wanita;06/10/2003;RETAIL
N-26693;Tono Saputra;Pria;10/06/1969;Prioritas
N-26694;Rizal Wijaya;Wanita;10/08/1972;prio
N-26695;Budi Kusuma;P;05/05/1976;
N-26696;Hadi Wijaya;Wanita;16/10/1968;Prioritas
N-26697;Yuni Wijaya;L;24/01/1969;RETAIL
N-26698;Rizal Wijaya;M;09/08/1993;
N-26699;Sari Utami;L;13/01/1984;Private
N-26700;Oki Setiawan;P;10/07/1964;Prioritas
N-26701;Umi Pratama;Female;26/01/1966;
N-26702;Putri Santoso;Laki-laki;20/04/1988;Prioritas
N-26703;Wawan Lestari;Pria;20/01/2000;prio
N-26704;Budi Hidayat;Pria;04/09/1978;Prioritas
N-26705;Kartika Hidayat;;17/09/1967;Reguler
N-26706;Oki Setiawan;Female;23/08/1970;RETAIL
N-26707;Eka Lestari;Female;28/12/1965;Private
N-26708;Rizal Kusuma;;19/09/1981;Prioritas
N-26709;Eka Saputra;M;29/05/1973;Private
N-26710;Sari Utami;;07/08/1990;Prioritas
N-26711;Rizal Hidayat;Laki-laki;17/06/1994;prio
N-26712;Maya Kusuma;;;prio
N-26713;Vina Saputra;Laki-laki;20/09/1986;RETAIL
N-26714;Citra Hakim;Laki-laki;03/01/1999;Prioritas
N-26715;Budi Hidayat;P;08/12/1991;Prioritas
N-26716;Yuni Kusuma;L;16/06/1962;RETAIL
N-26717;Putri Permata;P;29/03/1975;
N-26718;Yuni Utami;M;20/09/1997;prio
N-26719;Rizal Wijaya;M;25/01/1977;
N-26720;Tono Pratama;;28/12/1962;prio
N-26721;Maya Utami;Pria;05/12/2005;
N-26722;Dewi Saputra;Pria;14/04/1972;Prioritas
N-26723;Hadi Wijaya;P;13/09/1982;Prioritas
N-26724;Indah Utami;Laki-laki;12/01/1965;Reguler
N-26725;Rizal Santoso;Pria;21/04/2000;
N-26726;Umi Permata;Pria;;Private
N-26727;Gita Hidayat;Wanita;23/04/1973;Reguler
N-26728;Budi Kusuma;L;24/01/1960;RETAIL
N-26729;Vina Maharani;Wanita;17/10/1990;Private
N-26730;Maya Saputra;L;15/07/1975;Private
N-26731;Zaki Hidayat;Female;25/11/1990;RETAIL
N-26732;Indah Permata;Female;17/09/1963;Reguler
N-26733;Lutfi Saputra;P;22/04/1968;
N-26734;Indah Maharani;;08/01/2002;
N-26735;Sari Saputra;Laki-laki;17/11/1963;Prioritas
N-26736;Eka Setiawan;L;21/11/1994;Reguler
N-26737;Tono Permata;P;16/09/1973;Private
N-26738;Budi Setiawan;;25/08/1995;prio
N-26739;Vina Utami;Wanita;27/04/2003;Private
N-26740;Umi Setiawan;P;20/10/1985;
N-26741;Budi Utami;Laki-laki;20/11/2001;
N-26742;Rizal Maharani;;19/01/1997;Reguler
N-26743;Zaki Hidayat;M;05/11/2002;
N-26744;Tono Wijaya;Female;05/04/2000;prio
N-26745;Yuni Pratama;Pria;23/08/1997;Prioritas
N-26746;Hadi Saputra;Wanita;31/08/1972;Private
N-26747;Maya Santoso;Female;09/11/1972;prio
N-26748;Budi Wijaya;Female;19/06/1980;
N-26749;Eka Santoso;Pria;15/12/1978;Reguler
N-26750;Gita Maharani;M;27/06/2003;Reguler
N-26751;Eka Hakim;M;29/04/2004;Prioritas
N-26752;Oki Saputra;Laki-laki;25/08/1993;Prioritas
N-26753;Joko Permata;L;18/12/1982;prio
N-26754;Rizal Utami;M;11/01/2002;Prioritas
N-26755;Zaki Hakim;Wanita;;RETAIL
N-26756;Lutfi Hakim;M;13/01/1995;Private
N-26757;Andi Lestari;Wanita;09/10/1971;Private
N-26758;Hadi Kusuma;Laki-laki;15/08/1992;Reguler
N-26759;Dewi Santoso;;14/01/1996;
N-26760;Gita Permata;L;12/07/2003;RETAIL
N-26761;Rizal Permata;P;;Private
N-26762;Zaki Pratama;Wanita;31/10/1974;
N-26763;Joko Pratama;;29/08/1979;Private
N-26764;Budi Permata;Pria;18/12/1962;Prioritas
N-26765;Joko Kusuma;Female;09/02/1971;RETAIL
N-26766;Yuni Pratama;Laki-laki;19/03/1989;Prioritas
N-26767;Vina Santoso;P;09/02/1993;Private
N-26768;Eka Wijaya;Laki-laki;28/11/1973;RETAIL
N-26769;Tono Lestari;M;07/06/1998;Private
N-26770;Tono Hidayat;M;14/10/1967;prio
N-26771;Hadi Hakim;;23/07/2003;RETAIL
N-26772;Nanda Wijaya;Pria;31/07/1990;RETAIL
N-26773;Hadi Saputra;Female;11/10/1965;
N-26774;Rizal Lestari;Wanita;28/09/1972;Reguler
N-26775;Lutfi Maharani;Wanita;07/04/1997;Reguler
N-26776;Yuni Utami;;31/07/1999;RETAIL
N-26777;Eka Lestari;;11/02/2002;Prioritas
N-26778;Budi Saputra;Pria;28/06/2002;Reguler
N-26779;Eka Maharani;Laki-laki;05/11/1994;Private
N-26780;Wawan Wijaya;;19/03/1984;
N-26781;Hadi Wijaya;Laki-laki;14/08/1980;Private
N-26782;Eka Saputra;M;;
N-26783;Dewi Saputra;L;30/07/1976;Private
N-26784;Joko Permata;Laki-laki;17/03/1993;prio
N-26785;Oki Maharani;L;28/07/1967;Prioritas
N-26786;Vina Santoso;Pria;03/04/1962;Prioritas
N-26787;Tono Kusuma;P;24/03/1969;Private
N-26788;Maya Hidayat;P;09/12/1975;Reguler
N-26789;Nanda Utami;Laki-laki;14/10/1982;Prioritas
N-26790;Kartika Santoso;Laki-laki;07/01/1975;Prioritas
N-26791;Zaki Lestari;Pria;29/09/1993;Reguler
N-26792;Yuni Utami;L;08/11/2002;prio
N-26793;Budi Pratama;P;25/08/1992;Private
N-26794;Tono Setiawan;L;25/04/2001;Prioritas
N-26795;Oki Santoso;Pria;29/09/1965;Reguler
N-26796;Wawan Setiawan;Female;14/06/1976;
N-26797;Fajar Wijaya;Pria;07/11/1997;Prioritas
N-26798;Oki Hidayat;Wanita;31/02/1999;Reguler
N-26799;Yuni Saputra;Laki-laki;12/03/1996;Reguler
N-26800;Indah Wijaya;Laki-laki;23/07/1976;Private
N-26801;Andi Lestari;Female;16/06/1975;Prioritas
N-26802;Oki Hidayat;Wanita;24/09/1981;Reguler
N-26803;Indah Hidayat;Laki-laki;10/01/1995;prio
N-26804;Oki Pratama;Wanita;05/09/1972;Reguler
N-26805;Vina Maharani;L;24/04/1990;
N-26806;Yuni Hakim;Female;08/11/1991;Prioritas
N-26807;Kartika Hidayat;M;21/11/1962;RETAIL
N-26808;Rizal Setiawan;Female;09/05/1983;RETAIL
N-26809;Yuni Utami;L;13/05/1970;Prioritas
N-26810;Rizal Wijaya;Pria;16/04/1989;RETAIL
N-26811;Oki Saputra;L;27/02/2000;
N-26812;Hadi Maharani;Pria;23/09/1980;Prioritas
N-26813;Fajar Wijaya;Laki-laki;;RETAIL
N-26814;Vina Permata;L;14/08/2004;Prioritas
N-26815;Eka Pratama;Pria;31/02/1999;
N-26816;Wawan Saputra;L;31/02/1999;Reguler
N-26817;Zaki Wijaya;;07/11/1999;
N-26818;Joko Maharani;;02/02/1971;prio
N-26819;Eka Kusuma;Laki-laki;18/03/1978;Reguler
N-26820;Maya Kusuma;Laki-laki;04/03/1971;prio
N-26821;Dewi Maharani;;18/02/2005;
N-26822;Nanda Saputra;Pria;19/04/1991;Private
N-26823;Joko Pratama;Wanita;06/06/1987;RETAIL
N-26824;Andi Utami;L;15/01/1993;Private
N-26825;Fajar Maharani;M;29/01/1996;Reguler
N-26826;Indah Hakim;P;25/02/2005;RETAIL
N-26827;Joko Setiawan;M;21/10/1991;Private
N-26828;Putri Santoso;Pria;14/11/1992;Prioritas
N-26829;Fajar Kusuma;P;05/02/1974;
N-26830;Vina Pratama;P;12/01/1973;Prioritas
N-26831;Sari Lestari;Pria;26/01/2000;prio
N-26832;Lutfi Maharani;Wanita;19/07/1964;prio
N-26833;Budi Hakim;;11/12/1991;
N-26834;Joko Hidayat;L;18/02/1965;RETAIL
N-26835;Indah Kusuma;Wanita;05/06/1997;Reguler
N-26836;Nanda Kusuma;M;31/02/1999;prio
N-26837;Umi Setiawan;Pria;14/08/1992;
N-26838;Zaki Kusuma;P;07/10/1982;Prioritas
N-26839;Citra Lestari;P;19/07/1962;
N-26840;Indah Utami;Pria;16/02/1970;Reguler
N-26841;Maya Saputra;Wanita;31/10/1971;Reguler
N-26842;Nanda Lestari;Female;02/03/1975;Prioritas
N-26843;Indah Lestari;P;27/12/2003;Private
N-26844;Nanda Santoso;L;07/06/1982;RETAIL
N-26845;Gita Hakim;Female;08/09/1977;Prioritas
N-26846;Umi Santoso;Pria;13/08/1993;Reguler
N-26847;Citra Permata;P;31/02/1999;Prioritas
N-26848;Maya Wijaya;Wanita;14/11/1977;Private
N-26849;Andi Setiawan;L;22/01/1977;Reguler
N-26850;Umi Saputra;M;26/02/1990;prio
N-26851;Eka Lestari;Pria;20/10/1968;prio
N-26852;Lutfi Lestari;P;04/05/1989;prio
N-26853;Vina Santoso;Pria;22/12/1970;prio
N-26854;Joko Hakim;;31/02/1999;Private
N-26855;Putri Saputra;Wanita;26/04/1962;Private
N-26856;Indah Utami;P;06/05/1983;prio
N-26857;Eka Saputra;Female;14/08/1994;Prioritas
N-26858;Andi Santoso;Pria;13/05/1965;RETAIL
N-26859;Lutfi Maharani;P;24/08/1961;prio
N-26860;Putri Maharani;P;17/02/2004;Prioritas
N-26861;Umi Hidayat;M;08/08/2004;prio
N-26862;Vina Saputra;Laki-laki;18/02/1995;Prioritas
N-26863;Nanda Setiawan;Wanita;06/03/1964;
N-26864;Kartika Saputra;;07/12/1973;prio
N-26865;Lutfi Hakim;P;08/08/1982;Reguler
N-26866;Wawan Lestari;P;08/09/1960;prio
N-26867;Wawan Kusuma;;03/08/1962;Private
N-26868;Andi Maharani;L;03/01/1966;prio
N-26869;Nanda Setiawan;Wanita;02/09/1987;Reguler
N-26870;Rizal Utami;;26/11/1983;Reguler
N-26871;Andi Utami;P;07/04/1983;Reguler
N-26872;Wawan Kusuma;Laki-laki;21/04/1992;Reguler
N-26873;Vina Wijaya;Female;15/06/1977;RETAIL
N-26874;Eka Kusuma;Laki-laki;06/05/1990;prio
N-26875;Kartika Utami;L;10/06/2000;Reguler
N-26876;Yuni Santoso;L;06/04/1986;Prioritas
N-26877;Yuni Utami;M;16/06/1991;Prioritas
N-26878;Maya Lestari;Wanita;18/05/2002;Prioritas
N-26879;Joko Kusuma;P;25/06/1963;RETAIL
N-26880;Hadi Hakim;Wanita;03/11/1978;Prioritas
N-26881;Eka Pratama;Female;08/10/1979;Private
N-26882;Andi Saputra;;30/07/1981;prio
N-26883;Oki Utami;Female;10/06/1976;Private
N-26884;Tono Kusuma;Pria;08/01/1995;RETAIL
N-26885;Sari Kusuma;Pria;07/04/1991;Prioritas
N-26886;Wawan Permata;Wanita;14/01/1972;RETAIL
N-26887;Nanda Pratama;Female;14/09/2003;RETAIL
N-26888;Wawan Wijaya;P;03/06/1976;Reguler
N-26889;Maya Hidayat;P;07/02/1987;RETAIL
N-26890;Eka Setiawan;L;18/04/2001;Reguler
N-26891;Fajar Hakim;Laki-laki;04/03/2001;Private
N-26892;Zaki Lestari;Female;;prio
N-26893;Wawan Hidayat;Laki-laki;04/02/2000;Prioritas
N-26894;Lutfi Lestari;P;07/03/1982;Prioritas
N-26895;Sari Utami;Wanita;24/03/1977;Private
N-26896;Putri Permata;Pria;24/09/1961;prio
N-26897;Indah Kusuma;M;28/07/2001;Prioritas
N-26898;Nanda Pratama;P;03/02/2001;
N-26899;Lutfi Lestari;Laki-laki;11/08/1994;Reguler
N-26900;Kartika Hakim;Pria;06/06/2005;prio
N-26901;Citra Hidayat;M;01/12/1968;Private
N-26902;Indah Pratama;L;29/10/1990;
N-26903;Umi Saputra;L;16/01/2004;Reguler
N-26904;Gita Hakim;Wanita;10/12/1999;Prioritas
N-26905;Eka Kusuma;M;13/08/1989;Prioritas
N-26906;Wawan Hidayat;Wanita;;prio
N-26907;Hadi Santoso;;23/09/1994;Reguler
N-26908;Wawan Wijaya;Wanita;27/07/1990;prio
N-26909;Citra Permata;Female;08/01/1974;
N-26910;Fajar Kusuma;P;09/08/1991;Prioritas
N-26911;Nanda Saputra;M;20/10/1977;prio
N-26912;Tono Maharani;M;31/02/1999;Prioritas
N-26913;Lutfi Maharani;P;23/03/1996;RETAIL
N-26914;Vina Hakim;M;09/12/1971;
N-26915;Umi Kusuma;P;29/05/1982;Reguler
N-26916;Wawan Wijaya;L;19/04/1983;
N-26917;Vina Utami;M;11/04/1983;Prioritas
N-26918;Sari Maharani;Laki-laki;01/05/1995;
N-26919;Dewi Pratama;Wanita;23/12/1977;Prioritas
N-26920;Dewi Kusuma;Pria;25/11/1980;Private
N-26921;Rizal Lestari;;11/09/1984;
N-26922;Tono Saputra;M;25/12/1960;Private
N-26923;Budi Lestari;Female;26/08/1971;Private
N-26924;Maya Hidayat;M;01/06/1999;
N-26925;Citra Maharani;Laki-laki;24/10/1994;RETAIL
N-26926;Nanda Wijaya;Laki-laki;;
N-26927;Andi Setiawan;P;27/07/1971;prio
N-26928;Eka Utami;M;27/06/1976;Private
N-26929;Hadi Lestari;M;01/03/2003;Prioritas
N-26930;Indah Wijaya;P;29/08/1994;RETAIL
N-26931;Joko Saputra;;24/05/2003;Prioritas
N-26932;Andi Pratama;P;24/09/1971;prio
N-26933;Sari Permata;Wanita;20/07/1986;
N-26934;Tono Kusuma;;01/01/1983;Reguler
N-26935;Vina Wijaya;Wanita;15/03/1986;Reguler
N-26936;Putri Setiawan;Female;13/06/2003;
N-26937;Lutfi Permata;P;31/02/1999;
N-26938;Andi Wijaya;;07/06/1978;Private
N-26939;Kartika Maharani;Pria;31/02/1999;Prioritas
N-26940;Maya Setiawan;P;13/03/1979;Prioritas
N-26941;Dewi Permata;;18/02/1963;Reguler
N-26942;Kartika Wijaya;Wanita;14/10/1987;Reguler
N-26943;Joko Wijaya;Wanita;07/08/2000;RETAIL
N-26944;Eka Lestari;Female;21/02/1971;
N-26945;Lutfi Santoso;;24/06/2000;Private
N-26946;Kartika Santoso;P;15/09/1986;
N-26947;Dewi Saputra;Laki-laki;20/04/1982;
N-26948;Umi Permata;P;31/05/1974;Prioritas
N-26949;Indah Utami;Pria;15/04/2000;
N-26950;Tono Permata;Laki-laki;28/09/2005;Reguler
N-26951;Putri Hidayat;M;08/08/1967;Private
N-26952;Tono Lestari;Female;27/11/1968;prio
N-26953;Joko Lestari;M;26/07/1988;
N-26954;Kartika Maharani;L;14/07/1993;Private
N-26955;Fajar Maharani;Female;09/05/1976;RETAIL
N-26956;Indah Pratama;;30/11/1979;RETAIL
N-26957;Gita Utami;Wanita;19/10/2000;RETAIL
N-26958;Indah Hakim;Female;22/09/1989;prio
N-26959;Umi Pratama;Wanita;19/08/1970;prio
N-26960;Umi Lestari;P;19/05/1978;Reguler
N-26961;Putri Santoso;M;18/09/1969;Reguler
N-26962;Zaki Setiawan;L;06/07/1991;prio
N-26963;Budi Kusuma;;05/12/1987;RETAIL
N-26964;Tono Lestari;;07/09/1969;RETAIL
N-26965;Zaki Permata;Laki-laki;14/01/1961;RETAIL
N-26966;Kartika Hidayat;Laki-laki;19/10/1991;Private
N-26967;Yuni Pratama;Female;;Prioritas
N-26968;Dewi Saputra;Laki-laki;08/10/1970;Reguler
N-26969;Umi Maharani;Wanita;27/01/2003;Private
N-26970;Yuni Lestari;Female;27/09/2002;Private
N-26971;Budi Kusuma;Wanita;;
N-26972;Vina Lestari;P;27/08/1994;Prioritas
N-26973;Oki Kusuma;Female;17/08/2000;
N-26974;Dewi Setiawan;Laki-laki;28/02/1989;Prioritas
N-26975;Hadi Hakim;Pria;19/11/1992;
N-26976;Vina Utami;Wanita;16/09/1963;Prioritas
N-26977;Wawan Maharani;Wanita;12/10/2000;
N-26978;Oki Hakim;Wanita;18/03/1987;
N-26979;Budi Permata;Pria;25/01/1986;Private
N-26980;Andi Wijaya;Female;28/06/1981;
N-26981;Lutfi Kusuma;L;17/06/1991;prio
N-26982;Hadi Saputra;Wanita;03/10/1990;prio
N-26983;Sari Saputra;Wanita;31/01/1962;
N-26984;Lutfi Kusuma;Pria;23/07/1966;Private
N-26985;Sari Pratama;P;;RETAIL
N-26986;Kartika Utami;Female;06/09/1969;prio
N-26987;Maya Maharani;Pria;21/04/1993;Private
N-26988;Hadi Setiawan;M;15/12/1963;Prioritas
N-26989;Eka Saputra;L;03/06/2001;
N-26990;Eka Pratama;Laki-laki;26/11/1960;Private
N-26991;Tono Permata;P;14/05/1994;Prioritas
N-26992;Yuni Maharani;Female;31/05/1990;
N-26993;Budi Permata;;15/12/1995;Private
N-26994;Gita Utami;L;30/08/1997;RETAIL
N-26995;Gita Pratama;P;30/01/1988;Prioritas
N-26996;Wawan Lestari;Laki-laki;09/06/1975;Private
N-26997;Eka Wijaya;M;30/06/1982;RETAIL
N-26998;Zaki Hakim;P;19/08/1994;prio
N-26999;Joko Saputra;Pria;05/01/1965;prio
N-27000;Oki Kusuma;;29/05/1998;
