nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-29505;Putri Kusuma;Female;09/01/1978;prio
N-29506;Kartika Saputra;;04/12/1985;
N-29507;Budi Pratama;P;18/03/2001;
N-29508;Citra Hakim;M;03/09/1987;Private
N-29509;Zaki Maharani;Female;17/05/1965;prio
N-29510;Gita Hidayat;;19/06/1994;prio
N-29511;Umi Lestari;Pria;23/06/1982;RETAIL
N-29512;Nanda Santoso;M;09/03/1976;Prioritas
N-29513;Joko Wijaya;;16/03/1988;Private
N-29514;Andi Wijaya;Pria;03/03/1968;Prioritas
N-29515;Umi Hidayat;L;24/09/1994;Prioritas
N-29516;Wawan Wijaya;P;31/02/1999;RETAIL
N-29517;Lutfi Maharani;Female;07/09/1965;Private
N-29518;Putri Saputra;;30/01/1961;Reguler
N-29519;Lutfi Saputra;Wanita;02/08/1993;
N-29520;Tono Hidayat;Female;29/03/1980;Prioritas
N-29521;Eka Maharani;L;29/08/1966;
N-29522;Indah Setiawan;Female;16/03/2004;Reguler
N-29523;Budi Lestari;Laki-laki;26/02/1976;RETAIL
N-29524;Oki Pratama;Pria;21/03/1962;Prioritas
N-29525;Eka Kusuma;Female;03/06/2003;Prioritas
N-29526;Andi Saputra;Pria;23/09/1961;Private
N-29527;Sari Setiawan;Female;15/03/1975;prio
N-29528;Umi Saputra;;10/07/2001;
N-29529;Sari Wijaya;;18/03/1987;Private
N-29530;Umi Saputra;Wanita;14/05/1969;prio
N-29531;Umi Pratama;Female;07/01/1962;
N-29532;Budi Pratama;Female;;prio
N-29533;Wawan Maharani;;18/12/1982;Reguler
N-29534;Hadi Lestari;Wanita;01/07/1997;Private
N-29535;Gita Permata;P;07/02/1975;prio
N-29536;Yuni Maharani;Wanita;22/03/1972;Prioritas
N-29537;Rizal Santoso;;18/07/1983;
N-29538;Umi Wijaya;L;24/07/1993;Prioritas
N-29539;Lutfi Maharani;;26/05/1960;Reguler
N-29540;Hadi Saputra;Pria;04/04/1992;RETAIL
N-29541;Fajar Pratama;P;28/07/1999;Private
N-29542;Citra Kusuma;P;28/02/1986;Reguler
N-29543;Oki Hidayat;Wanita;23/02/1991;Private
N-29544;Eka Setiawan;;;RETAIL
N-29545;Tono Maharani;P;31/02/1999;RETAIL
N-29546;Andi Permata;P;22/06/1999;RETAIL
N-29547;Citra Kusuma;P;16/02/1994;prio
N-29548;Fajar Pratama;Wanita;;RETAIL
N-29549;Dewi Permata;Wanita;07/04/1965;Prioritas
N-29550;Tono Kusuma;P;20/07/1969;Prioritas
N-29551;Indah Pratama;;04/02/1968;Reguler
N-29552;Dewi Permata;Wanita;08/10/1980;Prioritas
N-29553;Sari Wijaya;L;09/10/1969;RETAIL
N-29554;Maya Utami;Female;13/05/2001;Private
N-29555;Vina Hakim;L;31/02/1999;prio
N-29556;Joko Setiawan;Pria;22/04/1960;RETAIL
N-29557;Zaki Hidayat;Pria;16/12/1997;Private
N-29558;Oki Permata;L;10/09/1998;RETAIL
N-29559;Andi Kusuma;Female;07/06/1990;Private
N-29560;Andi Maharani;M;08/01/1969;Private
N-29561;Zaki Utami;L;31/02/1999;prio
N-29562;Fajar Saputra;M;02/07/1968;prio
N-29563;Rizal Pratama;M;14/07/1982;Prioritas
N-29564;Gita Hidayat;;04/09/1995;
N-29565;Dewi Kusuma;;14/07/1971;Prioritas
N-29566;Joko Maharani;Laki-laki;06/09/2003;Private
N-29567;Joko Pratama;Wanita;21/07/1979;
N-29568;Eka Setiawan;Laki-laki;14/04/1991;
N-29569;Rizal Utami;P;03/06/1996;Reguler
N-29570;Hadi Utami;P;27/04/1979;Private
N-29571;Putri Santoso;Wanita;08/05/1965;Reguler
N-29572;Indah Setiawan;Wanita;11/12/1964;RETAIL
N-29573;Eka Setiawan;Pria;26/11/2004;Reguler
N-29574;Lutfi Utami;Wanita;01/04/1989;prio
N-29575;Putri Kusuma;M;15/09/1996;
N-29576;Hadi Utami;L;07/05/1988;Prioritas
N-29577;Gita Pratama;Wanita;06/06/1970;
N-29578;Zaki Permata;Female;04/05/2005;prio
N-29579;Hadi Permata;Wanita;;
N-29580;Kartika Utami;L;24/02/2000;prio
N-29581;Lutfi Setiawan;;29/09/1978;
N-29582;Yuni Saputra;Pria;27/01/1984;Reguler
N-29583;Wawan Setiawan;Female;06/12/2004;Prioritas
N-29584;Kartika Pratama;;31/02/1999;Prioritas
N-29585;Rizal Maharani;P;28/03/2001;prio
N-29586;Rizal Permata;Laki-laki;19/11/1968;prio
N-29587;Eka Saputra;Pria;16/04/1964;RETAIL
N-29588;Budi Lestari;Wanita;02/12/2001;Private
N-29589;Gita Wijaya;;10/02/2005;prio
N-29590;Joko Kusuma;P;02/01/1994;RETAIL
N-29591;Tono Pratama;Laki-laki;05/01/1972;Reguler
N-29592;Hadi Wijaya;Laki-laki;02/04/1972;Private
N-29593;Lutfi Maharani;Female;25/11/2003;Prioritas
N-29594;Yuni Permata;Laki-laki;10/11/1974;RETAIL
N-29595;Yuni Hidayat;P;03/11/1980;
N-29596;Tono Permata;Laki-laki;07/11/1982;Reguler
N-29597;Lutfi Lestari;Pria;25/03/2000;Reguler
N-29598;Hadi Permata;Laki-laki;31/01/1991;RETAIL
N-29599;Fajar Setiawan;Female;05/09/1974;RETAIL
N-29600;Eka Hidayat;M;05/09/1960;prio
N-29601;Hadi Wijaya;L;26/11/1973;prio
N-29602;Eka Kusuma;M;13/10/1975;Reguler
N-29603;Budi Santoso;M;07/06/1983;Prioritas
N-29604;Citra Pratama;P;08/10/1979;Reguler
N-29605;Kartika Saputra;M;05/01/1998;Reguler
N-29606;Zaki Setiawan;;28/01/1976;Prioritas
N-29607;Kartika Setiawan;L;20/11/1964;Private
N-29608;Citra Wijaya;Female;09/12/1978;Private
N-29609;Vina Santoso;;26/04/2005;prio
N-29610;Dewi Hakim;Laki-laki;08/09/1999;Private
N-29611;Umi Santoso;Female;;RETAIL
N-29612;Lutfi Saputra;P;18/07/1961;Prioritas
N-29613;Lutfi Hakim;Laki-laki;15/06/1999;prio
N-29614;Rizal Pratama;Female;18/08/1996;Reguler
N-29615;Zaki Pratama;Wanita;21/07/1981;RETAIL
N-29616;Yuni Utami;Pria;25/11/1989;Prioritas
N-29617;Hadi Pratama;L;21/12/1970;RETAIL
N-29618;Hadi Hidayat;;02/06/2004;Reguler
N-29619;Lutfi Permata;Wanita;12/11/1998;RETAIL
N-29620;Eka Santoso;Pria;;RETAIL
N-29621;Umi Santoso;M;18/06/1992;Private
N-29622;Maya Setiawan;Female;24/05/1987;RETAIL
N-29623;Sari Pratama;Female;06/12/1984;Reguler
N-29624;Tono Saputra;P;19/02/1997;Reguler
N-29625;Nanda Setiawan;Wanita;05/04/1970;prio
N-29626;Wawan Maharani;Female;30/05/1963;
N-29627;Maya Wijaya;L;28/07/1991;RETAIL
N-29628;Gita Utami;M;09/09/1964;Private
N-29629;Dewi Hakim;L;02/04/1965;
N-29630;Oki Setiawan;;08/09/2003;RETAIL
N-29631;Rizal Santoso;Female;02/04/1964;Prioritas
N-29632;Kartika Kusuma;M;21/11/1978;Prioritas
N-29633;Oki Lestari;M;15/02/1971;Private
N-29634;Lutfi Santoso;Wanita;17/11/1966;RETAIL
N-29635;Tono Lestari;Laki-laki;25/09/1967;RETAIL
N-29636;Umi Maharani;M;30/07/2003;Reguler
N-29637;Nanda Maharani;Laki-laki;02/08/1974;RETAIL
N-29638;Vina Permata;;;
N-29639;Yuni Lestari;Laki-laki;21/06/2000;Prioritas
N-29640;Sari Utami;Pria;28/01/1996;Private
N-29641;Sari Utami;P;09/02/1991;RETAIL
N-29642;Budi Lestari;P;27/02/1974;Prioritas
N-29643;Rizal Hakim;Pria;30/12/1986;
N-29644;Wawan Kusuma;L;20/04/1970;RETAIL
N-29645;Wawan Lestari;Laki-laki;18/05/1976;Private
N-29646;Citra Pratama;Female;25/09/2003;RETAIL
N-29647;Lutfi Setiawan;Pria;;Private
N-29648;Joko Hidayat;Pria;17/11/1970;Reguler
N-29649;Budi Santoso;;07/01/1968;Private
N-29650;Putri Saputra;Laki-laki;16/04/1966;
N-29651;Zaki Utami;Laki-laki;21/07/1988;Prioritas
N-29652;Citra Maharani;M;02/12/1969;RETAIL
N-29653;Umi Utami;P;22/05/2002;RETAIL
N-29654;Eka Kusuma;Female;03/04/1997;Private
N-29655;Wawan Hakim;Female;03/09/1982;Private
N-29656;Putri Wijaya;Female;17/03/1972;Private
N-29657;Indah Permata;Female;22/07/2002;Private
N-29658;Maya Hidayat;L;02/06/1974;
N-29659;Andi Utami;L;19/10/1993;
N-29660;Wawan Wijaya;L;28/04/1990;prio
N-29661;Lutfi Utami;;29/01/1973;Reguler
N-29662;Indah Maharani;Female;17/02/1974;Prioritas
N-29663;Tono Permata;P;03/02/1997;Private
N-29664;Gita Hidayat;P;28/11/1982;Prioritas
N-29665;Fajar Hakim;Laki-laki;08/09/1995;
N-29666;Dewi Hidayat;Pria;17/04/1997;RETAIL
N-29667;Vina Wijaya;Female;01/07/2003;
N-29668;Budi Pratama;M;12/09/1981;Prioritas
N-29669;Andi Wijaya;;06/02/2000;
N-29670;Budi Santoso;;08/10/2001;Reguler
N-29671;Umi Wijaya;M;15/10/1993;Reguler
N-29672;Joko Setiawan;M;30/05/1987;Private
N-29673;Fajar Permata;M;19/02/1969;RETAIL
N-29674;Putri Santoso;Wanita;30/11/1968;prio
N-29675;Citra Utami;Female;28/10/2001;RETAIL
N-29676;Budi Utami;M;08/04/1999;Private
N-29677;Zaki Utami;P;02/07/1989;RETAIL
N-29678;Zaki Lestari;M;31/12/1968;Prioritas
N-29679;Fajar Wijaya;L;29/01/1994;Private
N-29680;Rizal Lestari;L;07/06/1986;Prioritas
N-29681;Zaki Pratama;P;16/01/1967;Prioritas
N-29682;Wawan Maharani;P;23/12/1974;Prioritas
N-29683;Wawan Permata;M;07/11/1968;Reguler
N-29684;Fajar Setiawan;Female;11/03/1966;RETAIL
N-29685;Rizal Saputra;Laki-laki;28/09/1966;Private
N-29686;Indah Permata;Pria;19/11/1987;Private
N-29687;Hadi Santoso;;31/07/1976;Private
N-29688;Maya Permata;L;24/05/1962;prio
N-29689;Sari Santoso;M;;Private
N-29690;Hadi Permata;Wanita;22/04/2005;
N-29691;Oki Santoso;P;13/09/1989;Reguler
N-29692;Gita Kusuma;Wanita;31/02/1999;
N-29693;Andi Hakim;Pria;13/08/1999;Private
N-29694;Eka Hakim;Laki-laki;31/10/1968;Prioritas
N-29695;Zaki Lestari;Laki-laki;17/09/1988;RETAIL
N-29696;Eka Utami;Pria;20/01/1970;RETAIL
N-29697;Citra Hakim;P;08/09/1986;Prioritas
N-29698;Dewi Saputra;Pria;15/03/1979;RETAIL
N-29699;Indah Utami;Pria;01/05/1987;Prioritas
N-29700;Kartika Hakim;Female;28/06/1961;prio
N-29701;Umi Hakim;L;07/10/1980;prio
N-29702;Eka Maharani;;;Private
N-29703;Yuni Lestari;Pria;02/03/1997;RETAIL
N-29704;Hadi Hidayat;Wanita;28/08/2000;Reguler
N-29705;Rizal Santoso;P;09/09/1974;Private
N-29706;Zaki Santoso;M;07/10/1996;Private
N-29707;Gita Setiawan;P;29/07/1998;Private
N-29708;Wawan Maharani;;06/09/1971;
N-29709;Hadi Saputra;Female;13/02/1969;RETAIL
N-29710;Andi Hidayat;Wanita;09/03/1988;Reguler
N-29711;Rizal Hakim;Wanita;05/02/1969;
N-29712;Nanda Saputra;P;25/06/2001;prio
N-29713;Zaki Kusuma;Pria;25/03/1992;
N-29714;Joko Utami;P;10/08/1999;Prioritas
N-29715;Tono Maharani;Wanita;15/10/2001;Prioritas
N-29716;Citra Saputra;;31/12/1969;Reguler
N-29717;Lutfi Hakim;P;27/02/1968;Prioritas
N-29718;Kartika Utami;Female;08/08/2002;RETAIL
N-29719;Joko Utami;Pria;09/05/1997;
N-29720;Umi Santoso;M;31/05/1971;prio
N-29721;Zaki Pratama;Female;27/06/1980;
N-29722;Putri Santoso;Laki-laki;14/07/1980;RETAIL
N-29723;Lutfi Saputra;P;27/03/1974;Reguler
N-29724;Nanda Lestari;Wanita;01/08/2001;RETAIL
N-29725;Hadi Santoso;P;04/12/1980;Private
N-29726;Yuni Hakim;M;21/04/1994;prio
N-29727;Lutfi Santoso;Laki-laki;;RETAIL
N-29728;Sari Lestari;Female;06/01/1972;Private
N-29729;Yuni Setiawan;;07/02/1980;Private
N-29730;Sari Santoso;Wanita;06/10/1976;
N-29731;Zaki Pratama;L;02/06/1993;Prioritas
N-29732;Tono Maharani;M;17/07/2001;
N-29733;Indah Saputra;Pria;01/11/2005;Private
N-29734;Wawan Saputra;Female;28/05/1972;
N-29735;Citra Setiawan;Laki-laki;29/12/1974;RETAIL
N-29736;Zaki Saputra;Laki-laki;02/03/1960;prio
N-29737;Eka Wijaya;Pria;27/04/1986;prio
N-29738;Maya Hakim;;22/07/1998;
N-29739;Dewi Hakim;M;;Reguler
N-29740;Zaki Santoso;M;30/06/1969;RETAIL
N-29741;Oki Santoso;Wanita;21/10/1961;RETAIL
N-29742;Eka Hakim;L;22/05/1970;Reguler
N-29743;Oki Maharani;M;16/06/1980;
N-29744;Zaki Saputra;Laki-laki;20/11/1988;Prioritas
N-29745;Joko Wijaya;Female;02/01/1978;prio
N-29746;Sari Utami;Pria;08/09/1996;Prioritas
N-29747;Vina Setiawan;L;14/07/1989;Reguler
N-29748;Tono Pratama;Pria;02/06/1986;RETAIL
N-29749;Dewi Santoso;;11/02/1964;RETAIL
N-29750;Tono Santoso;M;03/12/2001;prio
N-29751;Citra Hakim;Pria;20/05/1970;RETAIL
N-29752;Vina Lestari;P;31/02/1999;RETAIL
N-29753;Putri Saputra;L;23/01/1979;Reguler
N-29754;Wawan Pratama;Wanita;08/07/1972;RETAIL
N-29755;Wawan Hidayat;;14/03/1960;Prioritas
N-29756;Zaki Kusuma;M;20/06/2000;RETAIL
N-29757;Kartika Utami;Female;11/02/1990;Prioritas
N-29758;Eka Permata;M;31/08/1975;Private
N-29759;Lutfi Setiawan;Female;06/09/1991;
N-29760;Zaki Hakim;P;30/03/1992;
N-29761;Yuni Wijaya;Pria;29/03/1975;Reguler
N-29762;Umi Hidayat;M;11/07/1995;Private
N-29763;Oki Saputra;;24/10/1993;Prioritas
N-29764;Citra Hakim;P;29/03/2001;prio
N-29765;Maya Hidayat;Wanita;07/06/1966;
N-29766;Eka Pratama;L;30/09/1965;Reguler
N-29767;Citra Maharani;Laki-laki;01/11/1966;
N-29768;Citra Hidayat;Pria;02/10/2001;Prioritas
N-29769;Indah Lestari;Pria;02/02/1971;RETAIL
N-29770;Hadi Kusuma;Laki-laki;22/10/1988;prio
N-29771;Tono Permata;Laki-laki;31/02/1999;Reguler
N-29772;Putri Maharani;Pria;22/07/1965;Private
N-29773;Zaki Saputra;Wanita;04/06/1992;Prioritas
N-29774;Sari Wijaya;M;30/04/1995;Private
N-29775;Yuni Santoso;Pria;15/06/1975;RETAIL
N-29776;Hadi Hidayat;Laki-laki;07/05/1971;Private
N-29777;Lutfi Kusuma;Female;19/02/1989;Private
N-29778;Gita Hidayat;M;10/09/1963;
N-29779;Fajar Utami;L;11/09/1980;Private
N-29780;Citra Permata;M;30/07/1986;RETAIL
N-29781;Maya Permata;;31/02/1999;RETAIL
N-29782;Joko Pratama;Laki-laki;10/12/1962;Prioritas
N-29783;Vina Pratama;M;01/02/1986;
N-29784;Oki Lestari;P;14/06/1963;Reguler
N-29785;Nanda Kusuma;;08/08/1971;prio
N-29786;Oki Pratama;P;02/12/1981;Prioritas
N-29787;Umi Kusuma;P;08/02/1994;Prioritas
N-29788;Putri Kusuma;P;07/09/1966;RETAIL
N-29789;Rizal Pratama;;31/02/1999;Reguler
N-29790;Oki Maharani;M;01/09/1961;Prioritas
N-29791;Citra Santoso;Pria;09/01/1988;RETAIL
N-29792;Umi Wijaya;Laki-laki;31/02/1999;Reguler
N-29793;Maya Utami;Wanita;12/10/1985;Private
N-29794;Eka Utami;Pria;03/05/1967;Private
N-29795;Rizal Lestari;L;01/10/1963;RETAIL
N-29796;Nanda Lestari;Laki-laki;18/10/1964;
N-29797;Oki Utami;Wanita;02/01/1978;prio
N-29798;Maya Hidayat;L;26/05/1972;prio
N-29799;Kartika Lestari;Female;02/04/1984;
N-29800;Sari Kusuma;Wanita;03/09/1972;Reguler
N-29801;Tono Permata;L;21/05/1981;prio
N-29802;Joko Hakim;P;05/10/1962;Prioritas
N-29803;Budi Permata;L;09/06/1965;Prioritas
N-29804;Tono Utami;Pria;22/08/1985;Private
N-29805;Oki Santoso;L;;Private
N-29806;Wawan Kusuma;Female;03/08/1975;RETAIL
N-29807;Umi Wijaya;M;15/05/1967;Reguler
N-29808;Zaki Setiawan;P;19/06/1963;Reguler
N-29809;Dewi Hakim;P;24/03/2003;RETAIL
N-29810;Vina Pratama;M;22/06/1969;Reguler
N-29811;Fajar Maharani;L;31/02/1999;prio
N-29812;Gita Setiawan;M;01/10/1992;RETAIL
N-29813;Kartika Kusuma;L;25/05/1990;Prioritas
N-29814;Nanda Hakim;M;31/10/1973;
N-29815;Oki Permata;Female;06/09/1962;Private
N-29816;Maya Maharani;Pria;29/04/1972;
N-29817;Eka Hakim;Wanita;30/06/2003;RETAIL
N-29818;Joko Saputra;M;01/12/1984;prio
N-29819;Maya Hakim;;15/09/1988;Prioritas
N-29820;Joko Pratama;Laki-laki;03/04/1961;prio
N-29821;Zaki Utami;L;04/04/1993;Private
N-29822;Nanda Hakim;Pria;26/11/1989;Prioritas
N-29823;Umi Santoso;M;06/10/2004;Reguler
N-29824;Joko Kusuma;Wanita;23/06/1973;Prioritas
N-29825;Oki Hidayat;Pria;31/02/1999;
N-29826;Lutfi Wijaya;Laki-laki;16/11/1963;prio
N-29827;Putri Hakim;P;31/01/1964;prio
N-29828;Putri Hakim;L;01/06/1963;RETAIL
N-29829;Zaki Permata;M;18/01/1991;prio
N-29830;Andi Hidayat;;10/12/1992;prio
N-29831;Maya Setiawan;P;27/12/1960;
N-29832;Hadi Hakim;;01/09/1964;Prioritas
N-29833;Oki Santoso;;22/10/1977;Private
N-29834;Citra Maharani;;19/09/1990;prio
N-29835;Dewi Santoso;Laki-laki;22/11/1964;
N-29836;Indah Permata;Wanita;20/06/1998;Private
N-29837;Eka Wijaya;M;25/08/1998;Reguler
N-29838;Joko Hakim;Pria;02/11/1975;prio
N-29839;Gita Maharani;;09/07/1964;Prioritas
N-29840;Wawan Permata;Laki-laki;11/08/1989;prio
N-29841;Sari Lestari;L;12/06/1963;Prioritas
N-29842;Hadi Saputra;Laki-laki;08/05/1973;Reguler
N-29843;Hadi Setiawan;Laki-laki;28/04/2001;RETAIL
N-29844;Eka Permata;Laki-laki;02/08/1999;Private
N-29845;Eka Maharani;Laki-laki;31/02/1999;Private
N-29846;Zaki Maharani;Wanita;10/05/1995;prio
N-29847;Tono Maharani;M;22/06/1961;prio
N-29848;Wawan Hakim;Female;11/02/1967;Private
N-29849;Wawan Kusuma;P;02/09/1983;Reguler
N-29850;Budi Saputra;Female;26/12/1966;prio
N-29851;Citra Saputra;Laki-laki;27/02/1972;Private
N-29852;Putri Lestari;M;14/11/1982;Prioritas
N-29853;Vina Saputra;;23/11/1964;Private
N-29854;Umi Setiawan;;15/03/1989;RETAIL
N-29855;Nanda Lestari;;13/08/1982;Prioritas
N-29856;Zaki Maharani;Wanita;07/02/1964;
N-29857;Fajar Setiawan;P;03/05/1995;RETAIL
N-29858;Andi Kusuma;L;18/04/1988;Prioritas
N-29859;Vina Hidayat;L;31/02/1999;
N-29860;Lutfi Hakim;L;29/10/1972;Reguler
N-29861;Andi Maharani;M;06/09/2001;Prioritas
N-29862;Wawan Pratama;M;07/07/1995;Prioritas
N-29863;Hadi Permata;Laki-laki;14/12/1971;Prioritas
N-29864;Indah Saputra;L;27/10/1964;Prioritas
N-29865;Eka Hidayat;P;20/05/1996;RETAIL
N-29866;Kartika Permata;Female;06/02/1984;Private
N-29867;Citra Utami;L;21/09/1998;
N-29868;Nanda Permata;Pria;17/06/1989;
N-29869;Umi Setiawan;L;06/07/1970;Private
N-29870;Sari Saputra;M;20/01/2004;Prioritas
N-29871;Lutfi Setiawan;Pria;14/08/1976;
N-29872;Zaki Hidayat;Wanita;20/02/1978;RETAIL
N-29873;Yuni Pratama;P;12/07/1960;prio
N-29874;Maya Santoso;Laki-laki;15/09/1966;prio
N-29875;Kartika Pratama;M;21/07/1971;Reguler
N-29876;Joko Maharani;Female;04/11/1971;
N-29877;Hadi Kusuma;;12/09/1974;Reguler
N-29878;Lutfi Maharani;;10/04/1962;Reguler
N-29879;Wawan Setiawan;Pria;22/02/1970;
N-29880;Joko Pratama;Female;16/08/1977;
N-29881;Citra Utami;;31/05/2005;Reguler
N-29882;Vina Setiawan;M;23/10/1985;
N-29883;Wawan Saputra;Laki-laki;09/01/2003;Private
N-29884;Sari Setiawan;L;19/11/1998;
N-29885;Eka Kusuma;Wanita;14/05/1988;Reguler
N-29886;Eka Saputra;Laki-laki;29/09/1967;
N-29887;Yuni Wijaya;L;01/01/1962;Private
N-29888;Zaki Kusuma;;16/11/1995;
N-29889;Putri Hidayat;Wanita;18/06/2005;Private
N-29890;Umi Pratama;L;03/06/1984;prio
N-29891;Joko Saputra;Female;05/05/1973;
N-29892;Sari Lestari;P;02/01/1980;prio
N-29893;Nanda Kusuma;Pria;19/12/2001;Private
N-29894;Vina Utami;Pria;31/01/1965;prio
N-29895;Sari Saputra;Wanita;03/09/1989;Prioritas
N-29896;Nanda Maharani;Pria;16/01/1967;Private
N-29897;Andi Pratama;P;22/02/1965;
N-29898;Dewi Lestari;Pria;16/11/1969;
N-29899;Hadi Setiawan;M;31/07/1972;Private
N-29900;Gita Saputra;L;01/05/1962;Prioritas
N-29901;Budi Hidayat;P;23/11/1990;
N-29902;Oki Utami;M;04/04/1975;RETAIL
N-29903;Gita Permata;Pria;19/01/1982;Prioritas
N-29904;Gita Lestari;;03/07/2001;RETAIL
N-29905;Fajar Saputra;P;13/06/1993;Prioritas
N-29906;Citra Wijaya;Female;12/04/1985;Reguler
N-29907;Oki Hidayat;Pria;07/11/1964;
N-29908;Dewi Lestari;Pria;26/07/1991;prio
N-29909;Eka Santoso;Female;02/03/1978;
N-29910;Rizal Santoso;Female;03/04/1975;
N-29911;Fajar Maharani;L;14/07/1991;
N-29912;Indah Permata;P;11/09/1993;Private
N-29913;Tono Kusuma;Pria;11/03/1997;Prioritas
N-29914;Oki Pratama;L;30/12/1998;
N-29915;Tono Wijaya;L;10/09/1976;RETAIL
N-29916;Umi Permata;Pria;09/08/2004;
N-29917;Lutfi Permata;;19/06/1980;RETAIL
N-29918;Maya Kusuma;Laki-laki;06/04/1972;RETAIL
N-29919;Putri Permata;Laki-laki;17/07/1986;prio
N-29920;Kartika Kusuma;Wanita;23/11/2000;prio
N-29921;Eka Hidayat;Laki-laki;11/05/2000;prio
N-29922;Vina Permata;Laki-laki;31/02/1999;Reguler
N-29923;Dewi Permata;L;;prio
N-29924;Eka Maharani;;;Private
N-29925;Tono Hidayat;Female;21/07/1972;Private
N-29926;Sari Utami;Wanita;22/04/1972;Prioritas
N-29927;Umi Wijaya;P;07/04/2005;
N-29928;Lutfi Kusuma;Laki-laki;23/05/1975;Prioritas
N-29929;Eka Wijaya;Wanita;07/01/1972;
N-29930;Vina Pratama;L;02/11/2005;Prioritas
N-29931;Maya Lestari;Laki-laki;07/11/1977;Reguler
N-29932;Vina Permata;Laki-laki;;prio
N-29933;Citra Hidayat;P;;
N-29934;Wawan Maharani;Female;09/07/1964;Private
N-29935;Wawan Santoso;Female;11/09/1970;Reguler
N-29936;Joko Hakim;Female;07/06/1988;Prioritas
N-29937;Eka Hidayat;Laki-laki;24/07/2000;prio
N-29938;Yuni Hakim;Female;10/07/1999;Prioritas
N-29939;Lutfi Utami;Wanita;25/06/1973;Reguler
N-29940;Andi Kusuma;L;22/08/2005;Prioritas
N-29941;Zaki Kusuma;Pria;;Prioritas
N-29942;Wawan Utami;P;31/02/1999;
N-29943;Citra Saputra;M;01/10/1964;prio
N-29944;Lutfi Hakim;M;19/12/1976;prio
N-29945;Citra Pratama;Pria;;
N-29946;Umi Santoso;Female;12/03/2002;Private
N-29947;Vina Permata;Laki-laki;26/01/1966;
N-29948;Hadi Hakim;M;14/07/1993;Private
N-29949;Rizal Santoso;Laki-laki;01/02/1960;prio
N-29950;Wawan Utami;L;10/04/1969;RETAIL
N-29951;Hadi Lestari;M;08/08/1964;
N-29952;Gita Pratama;;24/08/1964;Prioritas
N-29953;Joko Hakim;;;RETAIL
N-29954;Indah Santoso;Female;05/04/1966;Private
N-29955;Gita Utami;Pria;;Private
N-29956;Oki Setiawan;Pria;01/06/1969;Private
N-29957;Tono Pratama;P;31/03/2002;Private
N-29958;Kartika Maharani;Pria;18/10/1981;RETAIL
N-29959;Dewi Utami;Wanita;07/06/1989;Private
N-29960;Andi Hakim;;07/10/2002;Private
N-29961;Joko Hidayat;L;22/08/1985;prio
N-29962;Hadi Wijaya;M;25/04/1992;Reguler
N-29963;Hadi Pratama;Female;04/06/1995;RETAIL
N-29964;Maya Hidayat;Wanita;03/10/1992;Private
N-29965;Kartika Lestari;Wanita;04/04/1987;
N-29966;Tono Permata;M;07/08/1995;Private
N-29967;Rizal Kusuma;Laki-laki;17/03/1980;Prioritas
N-29968;Maya Hidayat;L;29/10/1980;prio
N-29969;Budi Santoso;Female;11/06/1993;Private
N-29970;Sari Pratama;Wanita;11/05/1965;
N-29971;Citra Hakim;Pria;17/03/1964;RETAIL
N-29972;Maya Hidayat;Female;21/01/1981;Reguler
N-29973;Gita Utami;L;06/05/1987;Private
N-29974;Rizal Hakim;P;18/06/1993;
N-29975;Tono Wijaya;Laki-laki;;prio
N-29976;Kartika Maharani;P;02/10/2001;prio
N-29977;Hadi Maharani;M;02/05/1992;Private
N-29978;Umi Lestari;M;24/06/1964;Private
N-29979;Vina Lestari;Wanita;16/07/1978;Prioritas
N-29980;Maya Lestari;Laki-laki;16/02/1982;prio
N-29981;Yuni Pratama;Female;23/11/1971;Prioritas
N-29982;Lutfi Saputra;Wanita;08/04/1971;Prioritas
N-29983;Dewi Hidayat;L;08/09/1971;Reguler
N-29984;Fajar Kusuma;Pria;24/01/1968;Private
N-29985;Joko Setiawan;;20/03/1964;prio
N-29986;Citra Lestari;Pria;13/10/1962;RETAIL
N-29987;Indah Lestari;Pria;22/05/1988;
N-29988;Lutfi Setiawan;P;05/12/1964;Prioritas
N-29989;Yuni Hakim;L;12/04/1963;
N-29990;Kartika Saputra;Female;01/01/1963;Reguler
N-29991;Rizal Utami;Pria;09/08/1976;prio
N-29992;Nanda Maharani;Pria;04/11/1973;Private
N-29993;Maya Lestari;Laki-laki;23/01/1990;
N-29994;Indah Hidayat;P;03/11/1991;Prioritas
N-29995;Gita Kusuma;Pria;26/01/1992;Reguler
N-29996;Eka Hidayat;Female;24/12/1984;Private
N-29997;Tono Hakim;Wanita;06/08/1972;prio
N-29998;Zaki Kusuma;Female;25/07/1997;RETAIL
N-29999;Gita Hakim;L;19/04/1984;prio
N-30000;Citra Wijaya;L;04/06/1980;Prioritas
