nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-30505;Gita Hidayat;Laki-laki;24/06/1995;Reguler
N-30506;Gita Setiawan;Female;13/03/1962;Reguler
N-30507;Nanda Utami;Laki-laki;27/03/1966;Reguler
N-30508;Yuni Saputra;Female;05/01/1982;RETAIL
N-30509;Dewi Hakim;Wanita;22/06/1985;Prioritas
N-30510;Lutfi Wijaya;L;16/08/1983;Reguler
N-30511;Nanda Kusuma;P;09/01/1983;Private
N-30512;Dewi Permata;P;29/03/1971;Prioritas
N-30513;Andi Santoso;Laki-laki;27/12/1995;prio
N-30514;Putri Wijaya;L;26/01/1987;Prioritas
N-30515;Wawan Saputra;L;13/12/1969;
N-30516;Indah Utami;Female;11/09/1961;Prioritas
N-30517;Budi Wijaya;;20/03/1980;
N-30518;Joko Santoso;Pria;03/10/1965;prio
N-30519;Nanda Santoso;;;Prioritas
N-30520;Maya Santoso;Pria;07/06/1991;Reguler
N-30521;Sari Utami;M;10/02/1997;prio
N-30522;Gita Hidayat;M;26/04/1992;Reguler
N-30523;Kartika Wijaya;Laki-laki;10/11/1971;Reguler
N-30524;Lutfi Hidayat;Laki-laki;18/08/1989;prio
N-30525;Dewi Hidayat;Female;12/05/1966;Private
N-30526;Gita Santoso;L;14/06/1994;prio
N-30527;Citra Permata;Laki-laki;31/05/2002;prio
N-30528;Gita Hakim;Female;05/04/1965;prio
N-30529;Hadi Permata;;17/04/1967;
N-30530;Hadi Hidayat;L;05/10/1964;RETAIL
N-30531;Yuni Santoso;P;29/10/1998;RETAIL
N-30532;Budi Hakim;P;05/03/1978;Reguler
N-30533;Tono Hakim;Female;10/06/1986;prio
N-30534;Sari Pratama;;17/10/1986;
N-30535;Fajar Setiawan;;28/07/1997;Prioritas
N-30536;Vina Wijaya;Female;26/04/1998;Reguler
N-30537;Vina Saputra;Female;16/04/1999;Reguler
N-30538;Joko Santoso;Pria;20/05/1962;Prioritas
N-30539;Dewi Hakim;Pria;24/04/1964;Private
N-30540;Wawan Hidayat;P;17/06/1965;RETAIL
N-30541;Wawan Permata;Pria;02/06/1989;prio
N-30542;Oki Pratama;Wanita;09/09/1968;Reguler
N-30543;Putri Setiawan;Pria;16/10/1961;Prioritas
N-30544;Zaki Hidayat;;;
N-30545;Indah Wijaya;L;23/07/1964;Reguler
N-30546;Lutfi Setiawan;P;;Private
N-30547;Fajar Lestari;Pria;22/10/1971;RETAIL
N-30548;Joko Pratama;Wanita;28/03/1990;prio
N-30549;Sari Setiawan;Laki-laki;11/08/2000;Private
N-30550;Fajar Utami;Pria;04/10/1993;
N-30551;Vina Saputra;;21/02/1994;RETAIL
N-30552;Umi Lestari;;06/09/1969;Private
N-30553;Nanda Utami;Pria;17/02/1980;Private
N-30554;Eka Utami;L;19/09/1963;
N-30555;Rizal Lestari;L;03/08/1981;RETAIL
N-30556;Wawan Santoso;L;25/08/1986;Prioritas
N-30557;Nanda Kusuma;;18/04/1994;Reguler
N-30558;Gita Hidayat;;03/04/1985;Prioritas
N-30559;Maya Setiawan;Female;31/02/1999;Private
N-30560;Hadi Santoso;M;01/08/1982;Private
N-30561;Umi Permata;Female;13/08/1983;
N-30562;Umi Kusuma;P;27/05/2003;
N-30563;Andi Hidayat;M;02/04/1962;
N-30564;Maya Hidayat;L;13/05/1985;Private
N-30565;Zaki Maharani;L;10/01/1975;Reguler
N-30566;Fajar Utami;Laki-laki;18/06/1987;
N-30567;Putri Setiawan;L;;Private
N-30568;Umi Wijaya;P;01/05/1965;Prioritas
N-30569;Lutfi Setiawan;L;08/05/1993;Prioritas
N-30570;Indah Pratama;M;;
N-30571;Umi Kusuma;;15/03/1970;prio
N-30572;Nanda Pratama;;22/08/1978;prio
N-30573;Maya Utami;L;21/05/1978;RETAIL
N-30574;Indah Permata;Wanita;05/11/1994;Prioritas
N-30575;Andi Setiawan;Female;03/07/2005;prio
N-30576;Hadi Maharani;Wanita;13/02/1976;Prioritas
N-30577;Yuni Lestari;P;20/05/2004;Reguler
N-30578;Umi Permata;Laki-laki;29/03/1998;Prioritas
N-30579;Andi Hidayat;Female;08/11/2001;Reguler
N-30580;Lutfi Hidayat;Laki-laki;01/11/1969;Reguler
N-30581;Nanda Saputra;Pria;29/04/1963;
N-30582;Dewi Maharani;L;25/11/1997;Prioritas
N-30583;Dewi Kusuma;L;01/08/1980;RETAIL
N-30584;Nanda Santoso;M;27/01/1984;RETAIL
N-30585;Lutfi Saputra;L;18/04/2001;Reguler
N-30586;Umi Setiawan;P;08/08/1972;Reguler
N-30587;Gita Wijaya;Pria;10/07/1972;Reguler
N-30588;Oki Maharani;M;;Prioritas
N-30589;Gita Kusuma;Laki-laki;12/10/1984;Prioritas
N-30590;Nanda Kusuma;Female;17/08/1988;Prioritas
N-30591;Yuni Permata;Wanita;29/04/1967;prio
N-30592;Dewi Setiawan;P;18/06/1967;Prioritas
N-30593;Zaki Lestari;;31/02/1999;Reguler
N-30594;Umi Setiawan;Pria;27/12/1990;Prioritas
N-30595;Yuni Saputra;Wanita;18/03/1970;Reguler
N-30596;Hadi Kusuma;P;02/01/1989;Private
N-30597;Tono Hidayat;;31/02/1999;Prioritas
N-30598;Vina Wijaya;M;26/12/1999;Prioritas
N-30599;Budi Kusuma;;07/08/1990;
N-30600;Yuni Hakim;M;14/04/1988;
N-30601;Yuni Pratama;M;09/01/2005;Private
N-30602;Zaki Maharani;Laki-laki;17/11/2005;Prioritas
N-30603;Indah Lestari;Pria;04/10/1984;Private
N-30604;Fajar Setiawan;Pria;01/07/1971;
N-30605;Sari Hakim;;01/01/1971;RETAIL
N-30606;Eka Utami;Female;02/02/1967;Reguler
N-30607;Yuni Pratama;Wanita;29/11/1983;RETAIL
N-30608;Andi Pratama;;05/01/1969;RETAIL
N-30609;Gita Hakim;M;06/09/1993;prio
N-30610;Nanda Wijaya;Laki-laki;12/12/1962;
N-30611;Eka Pratama;Pria;20/03/1970;Reguler
N-30612;Andi Maharani;L;17/03/1981;RETAIL
N-30613;Vina Setiawan;M;29/05/2000;prio
N-30614;Indah Wijaya;Laki-laki;02/01/1962;Private
N-30615;Fajar Santoso;L;14/03/1971;RETAIL
N-30616;Yuni Saputra;P;25/05/2001;Prioritas
N-30617;Vina Hakim;P;13/03/1984;prio
N-30618;Fajar Lestari;;27/04/1996;RETAIL
N-30619;Rizal Santoso;Female;;prio
N-30620;Putri Maharani;Wanita;09/12/2000;Reguler
N-30621;Fajar Maharani;P;05/03/1989;RETAIL
N-30622;Gita Wijaya;P;29/01/1993;prio
N-30623;Joko Saputra;M;;prio
N-30624;Kartika Utami;L;22/09/2004;
N-30625;Hadi Hidayat;Female;14/10/1985;Private
N-30626;Maya Hidayat;;27/11/1994;
N-30627;Kartika Setiawan;L;02/09/1979;prio
N-30628;Budi Kusuma;;19/09/1998;Reguler
N-30629;Nanda Hidayat;Female;09/05/1962;RETAIL
N-30630;Kartika Wijaya;P;02/05/1964;
N-30631;Budi Lestari;Wanita;22/02/1975;RETAIL
N-30632;Gita Santoso;L;17/09/1979;Reguler
N-30633;Hadi Hidayat;Pria;22/05/1997;RETAIL
N-30634;Citra Utami;P;29/03/1984;Reguler
N-30635;Zaki Permata;M;06/12/1965;Private
N-30636;Tono Hidayat;Pria;10/05/1997;Private
N-30637;Lutfi Pratama;Laki-laki;31/12/1964;Reguler
N-30638;Joko Permata;Wanita;09/02/1996;
N-30639;Citra Saputra;Female;01/03/2002;prio
N-30640;Maya Hidayat;M;09/12/1992;
N-30641;Wawan Kusuma;P;04/10/1987;Prioritas
N-30642;Putri Saputra;;10/05/1963;Private
N-30643;Dewi Pratama;Pria;16/01/1987;RETAIL
N-30644;Lutfi Pratama;Laki-laki;29/06/1967;
N-30645;Kartika Santoso;;27/09/1973;prio
N-30646;Joko Saputra;Pria;15/06/1962;prio
N-30647;Andi Santoso;Pria;05/06/1982;prio
N-30648;Budi Setiawan;Pria;10/01/2004;RETAIL
N-30649;Joko Saputra;P;07/10/1962;Reguler
N-30650;Vina Setiawan;Female;17/12/1971;prio
N-30651;Indah Kusuma;Wanita;25/12/1995;Private
N-30652;Gita Utami;L;07/12/1991;RETAIL
N-30653;Indah Kusuma;M;15/09/1987;Prioritas
N-30654;Indah Maharani;Female;01/07/1994;prio
N-30655;Oki Maharani;Pria;04/02/1989;RETAIL
N-30656;Oki Santoso;Female;18/08/1978;RETAIL
N-30657;Tono Saputra;L;31/02/1999;Prioritas
N-30658;Kartika Hidayat;Pria;24/12/1967;Reguler
N-30659;Joko Setiawan;L;01/02/1983;Private
N-30660;Vina Pratama;;13/01/1992;Private
N-30661;Andi Pratama;Wanita;10/10/1960;Reguler
N-30662;Eka Maharani;Female;27/11/1994;RETAIL
N-30663;Citra Setiawan;Female;01/11/1989;
N-30664;Andi Permata;Female;13/12/1967;Private
N-30665;Vina Lestari;Pria;29/10/1969;
N-30666;Wawan Setiawan;Female;17/11/1976;Prioritas
N-30667;Wawan Santoso;Pria;01/01/1968;
N-30668;Wawan Hakim;Female;25/01/1998;prio
N-30669;Tono Wijaya;L;05/01/1965;Private
N-30670;Yuni Hidayat;P;17/09/1968;
N-30671;Citra Hakim;L;05/01/1967;Prioritas
N-30672;Yuni Kusuma;Wanita;21/06/1966;RETAIL
N-30673;Maya Saputra;L;15/03/1990;
N-30674;Nanda Pratama;Laki-laki;22/02/1974;Prioritas
N-30675;Wawan Wijaya;Female;07/07/1993;Prioritas
N-30676;Putri Pratama;Pria;04/07/1991;Reguler
N-30677;Gita Saputra;Female;14/07/1985;Prioritas
N-30678;Citra Hakim;P;13/03/1980;Reguler
N-30679;Budi Saputra;;06/06/1987;Prioritas
N-30680;Dewi Utami;Laki-laki;21/02/2001;Private
N-30681;Wawan Saputra;Female;04/11/1969;Private
N-30682;Zaki Setiawan;Pria;;prio
N-30683;Hadi Saputra;;;Reguler
N-30684;Indah Maharani;L;17/10/1997;prio
N-30685;Eka Hakim;Female;31/01/1983;RETAIL
N-30686;Rizal Santoso;;;Prioritas
N-30687;Maya Santoso;P;10/08/1993;prio
N-30688;Lutfi Saputra;;24/02/1964;RETAIL
N-30689;Nanda Utami;Laki-laki;16/03/1979;Prioritas
N-30690;Indah Wijaya;L;25/03/1973;Reguler
N-30691;Tono Setiawan;Laki-laki;10/08/1992;RETAIL
N-30692;Oki Santoso;Pria;02/12/1998;Private
N-30693;Joko Kusuma;M;04/05/1973;RETAIL
N-30694;Wawan Maharani;Laki-laki;01/09/1976;Reguler
N-30695;Hadi Maharani;L;;Prioritas
N-30696;Dewi Santoso;L;03/03/1971;Reguler
N-30697;Maya Utami;Laki-laki;08/10/1975;Reguler
N-30698;Tono Saputra;Pria;27/10/1968;Reguler
N-30699;Dewi Hakim;Laki-laki;07/07/1984;Prioritas
N-30700;Hadi Saputra;;31/02/1999;Reguler
N-30701;Dewi Hakim;Female;29/04/1995;
N-30702;Umi Hakim;P;26/01/1964;prio
N-30703;Nanda Setiawan;P;13/09/1962;prio
N-30704;Hadi Hidayat;;21/11/2004;RETAIL
N-30705;Gita Kusuma;P;06/03/1967;Reguler
N-30706;Putri Saputra;Wanita;24/10/2005;Private
N-30707;Andi Permata;M;06/03/1965;Private
N-30708;Oki Santoso;P;25/01/1981;Private
N-30709;Umi Hidayat;Wanita;04/06/1984;Private
N-30710;Yuni Maharani;Pria;17/12/1989;Reguler
N-30711;Maya Utami;M;27/02/1994;
N-30712;Sari Kusuma;Female;27/11/2005;Private
N-30713;Budi Permata;L;04/07/1960;RETAIL
N-30714;Maya Pratama;Pria;15/09/1998;
N-30715;Zaki Santoso;Female;04/04/2003;RETAIL
N-30716;Wawan Maharani;Pria;27/09/1966;
N-30717;Lutfi Maharani;Wanita;26/12/1992;Reguler
N-30718;Eka Pratama;P;13/01/1990;Reguler
N-30719;Budi Maharani;Wanita;16/07/1968;Prioritas
N-30720;Tono Wijaya;Female;04/09/1993;Prioritas
N-30721;Wawan Setiawan;Female;05/11/1974;Prioritas
N-30722;Andi Permata;;01/06/2003;RETAIL
N-30723;Nanda Saputra;P;27/01/1980;Private
N-30724;Wawan Hakim;Laki-laki;27/04/1987;prio
N-30725;Umi Hidayat;Female;28/10/1991;Private
N-30726;Nanda Santoso;Pria;12/11/1984;Reguler
N-30727;Lutfi Pratama;Pria;05/06/1988;Private
N-30728;Yuni Utami;M;03/02/1963;prio
N-30729;Sari Wijaya;;15/03/1970;Prioritas
N-30730;Wawan Kusuma;P;11/02/1989;
N-30731;Vina Wijaya;Wanita;06/12/2003;Reguler
N-30732;Gita Kusuma;Pria;06/05/1969;
N-30733;Budi Hidayat;Female;14/02/1975;RETAIL
N-30734;Gita Lestari;Pria;15/06/1970;Private
N-30735;Kartika Permata;Laki-laki;28/03/1993;Prioritas
N-30736;Indah Lestari;Laki-laki;31/02/1999;Private
N-30737;Tono Saputra;;09/04/2003;Prioritas
N-30738;Rizal Maharani;;28/03/1964;prio
N-30739;Kartika Maharani;Female;;Reguler
N-30740;Joko Maharani;Female;26/04/1968;prio
N-30741;Kartika Maharani;Female;18/10/1968;prio
N-30742;Andi Kusuma;L;16/07/1966;RETAIL
N-30743;Hadi Hidayat;M;06/02/1965;prio
N-30744;Wawan Santoso;M;03/08/1974;Reguler
N-30745;Gita Santoso;P;20/02/1968;prio
N-30746;Joko Hidayat;Laki-laki;06/06/2002;Reguler
N-30747;Budi Utami;Wanita;29/04/1979;
N-30748;Joko Santoso;M;05/08/1999;prio
N-30749;Umi Hakim;Wanita;02/08/1997;
N-30750;Dewi Hidayat;Female;29/08/1999;Private
N-30751;Hadi Permata;Laki-laki;24/04/1997;
N-30752;Rizal Hakim;Female;22/03/1965;RETAIL
N-30753;Yuni Setiawan;Pria;23/02/1966;Reguler
N-30754;Budi Hakim;L;04/05/2004;Private
N-30755;Vina Lestari;;30/11/1973;prio
N-30756;Budi Maharani;;02/04/1980;Private
N-30757;Joko Santoso;Laki-laki;09/10/2002;Private
N-30758;Tono Kusuma;Wanita;27/09/1978;
N-30759;Kartika Kusuma;P;17/02/1964;Prioritas
N-30760;Sari Setiawan;L;21/05/1988;RETAIL
N-30761;Eka Wijaya;Pria;10/03/1981;Prioritas
N-30762;Hadi Setiawan;Female;20/10/1980;
N-30763;Kartika Hidayat;M;;Prioritas
N-30764;Putri Saputra;;01/04/2000;
N-30765;Joko Lestari;L;29/10/1980;RETAIL
N-30766;Eka Saputra;Female;31/02/1999;
N-30767;Gita Pratama;Female;19/12/1964;prio
N-30768;Budi Maharani;M;05/01/1963;RETAIL
N-30769;Wawan Hakim;P;23/08/1964;RETAIL
N-30770;Citra Setiawan;M;06/08/1989;Reguler
N-30771;Vina Saputra;M;29/11/1998;prio
N-30772;Dewi Hidayat;P;09/10/1960;
N-30773;Indah Maharani;L;06/05/1972;Prioritas
N-30774;Budi Pratama;Female;07/08/1993;Prioritas
N-30775;Lutfi Hakim;Pria;11/12/1995;Reguler
N-30776;Sari Saputra;Pria;08/07/1992;Prioritas
N-30777;Lutfi Pratama;M;20/11/1967;Prioritas
N-30778;Nanda Maharani;M;08/03/1998;
N-30779;Fajar Utami;P;20/05/1993;
N-30780;Rizal Wijaya;Laki-laki;12/09/1999;Reguler
N-30781;Vina Pratama;M;26/10/1981;RETAIL
N-30782;Hadi Permata;Female;03/07/1973;Prioritas
N-30783;Budi Hakim;Wanita;25/06/1964;
N-30784;Lutfi Pratama;Wanita;06/07/1975;Reguler
N-30785;Wawan Maharani;Pria;15/10/1970;
N-30786;Citra Hidayat;Female;26/04/1964;Prioritas
N-30787;Andi Hakim;Laki-laki;23/11/2000;Reguler
N-30788;Citra Pratama;;22/08/1982;prio
N-30789;Eka Saputra;P;26/03/2000;RETAIL
N-30790;Budi Santoso;L;20/01/1996;Prioritas
N-30791;Wawan Maharani;;13/08/1987;Private
N-30792;Zaki Wijaya;Laki-laki;02/04/1975;Prioritas
N-30793;Zaki Lestari;Pria;17/07/1998;Prioritas
N-30794;Budi Permata;L;;Reguler
N-30795;Lutfi Maharani;Laki-laki;02/09/1996;Reguler
N-30796;Maya Kusuma;Pria;04/06/1999;prio
N-30797;Kartika Permata;Laki-laki;05/04/1993;
N-30798;Oki Permata;Pria;26/02/2000;RETAIL
N-30799;Andi Hakim;;05/12/1985;prio
N-30800;Eka Santoso;Wanita;19/04/1974;prio
N-30801;Oki Kusuma;Female;05/11/1972;
N-30802;Tono Lestari;P;19/04/1997;Prioritas
N-30803;Dewi Pratama;Laki-laki;27/06/1964;Reguler
N-30804;Sari Pratama;P;02/05/2000;Reguler
N-30805;Wawan Hakim;Laki-laki;;
N-30806;Umi Pratama;Laki-laki;06/03/1979;prio
N-30807;Rizal Maharani;L;01/12/1985;prio
N-30808;Vina Utami;M;11/07/1988;prio
N-30809;Oki Kusuma;P;17/07/2002;Private
N-30810;Tono Permata;M;04/09/1969;
N-30811;Gita Lestari;Laki-laki;;Private
N-30812;Rizal Santoso;M;29/05/1967;Private
N-30813;Lutfi Saputra;P;31/02/1999;Private
N-30814;Gita Setiawan;M;23/01/1982;
N-30815;Nanda Utami;;21/07/1964;Reguler
N-30816;Umi Hidayat;L;03/08/1971;RETAIL
N-30817;Sari Pratama;Pria;17/08/1984;Private
N-30818;Zaki Kusuma;P;16/01/1994;Prioritas
N-30819;Dewi Utami;Female;30/01/1996;Prioritas
N-30820;Andi Saputra;L;29/03/1972;RETAIL
N-30821;Maya Pratama;Laki-laki;06/11/1988;Prioritas
N-30822;Citra Kusuma;Wanita;24/12/1969;Prioritas
N-30823;Lutfi Santoso;;25/11/1993;Reguler
N-30824;Andi Kusuma;Female;13/08/1988;prio
N-30825;Fajar Santoso;L;10/04/1996;Reguler
N-30826;Eka Permata;P;12/01/2000;
N-30827;Fajar Lestari;Laki-laki;10/12/2005;RETAIL
N-30828;Umi Maharani;P;04/02/1964;RETAIL
N-30829;Joko Hakim;Pria;23/12/1984;prio
N-30830;Eka Setiawan;P;21/07/1964;RETAIL
N-30831;Oki Kusuma;;24/05/1999;Prioritas
N-30832;Wawan Kusuma;Female;27/03/1977;prio
N-30833;Lutfi Pratama;Female;31/05/2005;Reguler
N-30834;Vina Lestari;Female;05/04/1967;Prioritas
N-30835;Sari Setiawan;Pria;09/03/1966;Private
N-30836;Tono Lestari;M;20/11/1988;prio
N-30837;Andi Hakim;Wanita;16/06/1988;Private
N-30838;Nanda Maharani;L;21/05/1980;Reguler
N-30839;Yuni Lestari;M;18/04/1994;prio
N-30840;Hadi Setiawan;M;;Reguler
N-30841;Budi Santoso;Pria;10/11/1969;Private
N-30842;Citra Kusuma;Pria;30/06/2001;prio
N-30843;Lutfi Permata;Wanita;13/06/1984;
N-30844;Eka Utami;M;31/02/1999;RETAIL
N-30845;Maya Setiawan;Female;28/10/1962;Reguler
N-30846;Maya Saputra;Laki-laki;09/06/2004;RETAIL
N-30847;Fajar Lestari;M;23/10/1968;Prioritas
N-30848;Nanda Setiawan;M;23/12/1980;Private
N-30849;Eka Wijaya;M;09/07/1975;prio
N-30850;Gita Wijaya;Female;04/07/1997;Prioritas
N-30851;Tono Kusuma;Female;27/05/1997;Private
N-30852;Umi Kusuma;Wanita;12/11/2001;RETAIL
N-30853;Hadi Wijaya;Female;23/12/1984;Prioritas
N-30854;Maya Pratama;Laki-laki;04/12/1988;Private
N-30855;Rizal Setiawan;Laki-laki;24/01/1993;Private
N-30856;Vina Lestari;Laki-laki;09/10/1972;Reguler
N-30857;Maya Santoso;L;28/07/1985;RETAIL
N-30858;Joko Hakim;Wanita;14/07/1990;Reguler
N-30859;Hadi Maharani;Wanita;24/09/2005;Private
N-30860;Wawan Kusuma;Wanita;10/04/1972;
N-30861;Fajar Kusuma;Laki-laki;19/06/1970;prio
N-30862;Gita Lestari;Wanita;12/10/1988;
N-30863;Kartika Hidayat;Wanita;09/03/1992;prio
N-30864;Tono Hidayat;M;02/02/2000;RETAIL
N-30865;Rizal Santoso;P;07/12/1988;RETAIL
N-30866;Dewi Santoso;L;04/12/1986;Private
N-30867;Maya Maharani;L;18/05/2002;prio
N-30868;Andi Lestari;M;14/09/1960;
N-30869;Tono Wijaya;Female;28/08/1964;prio
N-30870;Fajar Lestari;Female;15/07/1995;Private
N-30871;Tono Kusuma;;17/05/1971;Private
N-30872;Lutfi Pratama;Wanita;08/12/1995;Prioritas
N-30873;Dewi Santoso;L;25/03/1972;Private
N-30874;Yuni Maharani;;;Prioritas
N-30875;Putri Lestari;Female;16/07/2001;RETAIL
N-30876;Joko Utami;Laki-laki;25/10/1987;RETAIL
N-30877;Tono Hakim;M;;Private
N-30878;Putri Lestari;Pria;24/03/1987;RETAIL
N-30879;Joko Utami;Pria;26/08/1972;Private
N-30880;Umi Saputra;;;prio
N-30881;Kartika Utami;P;12/07/2003;
N-30882;Hadi Santoso;;;Private
N-30883;Indah Setiawan;Laki-laki;27/05/1988;Prioritas
N-30884;Tono Hidayat;L;15/10/1983;RETAIL
N-30885;Lutfi Utami;;17/05/1993;Reguler
N-30886;Andi Lestari;Pria;17/09/1960;Prioritas
N-30887;Hadi Setiawan;Female;01/01/1973;prio
N-30888;Joko Setiawan;;10/11/1994;RETAIL
N-30889;Oki Utami;Laki-laki;06/01/1989;
N-30890;Dewi Setiawan;Wanita;07/02/1998;Reguler
N-30891;Gita Kusuma;M;19/07/1969;prio
N-30892;Indah Hidayat;Wanita;13/05/1960;Private
N-30893;Eka Wijaya;L;05/12/1968;Private
N-30894;Tono Hakim;Laki-laki;21/10/1962;Prioritas
N-30895;Andi Kusuma;;20/05/1991;Reguler
N-30896;Dewi Santoso;L;23/08/1986;Reguler
N-30897;Andi Utami;M;15/08/1969;RETAIL
N-30898;Vina Permata;Pria;03/04/1983;Reguler
N-30899;Tono Kusuma;;04/12/1992;
N-30900;Joko Santoso;M;24/04/1976;Private
N-30901;Tono Permata;Laki-laki;03/01/1996;
N-30902;Joko Maharani;Laki-laki;04/08/1994;Reguler
N-30903;Nanda Utami;Pria;16/09/1992;
N-30904;Umi Hakim;Female;03/11/1990;Private
N-30905;Kartika Wijaya;;10/12/1980;
N-30906;Zaki Wijaya;Wanita;15/03/1981;Private
N-30907;Umi Hidayat;Wanita;26/10/1976;
N-30908;Sari Utami;P;31/12/1980;prio
N-30909;Eka Wijaya;;03/10/1966;
N-30910;Fajar Santoso;Pria;10/04/1988;prio
N-30911;Andi Lestari;P;19/12/1993;
N-30912;Eka Setiawan;Female;07/05/1960;
N-30913;Maya Lestari;;17/03/2000;Private
N-30914;Rizal Pratama;M;04/09/1966;Prioritas
N-30915;Kartika Santoso;Pria;04/07/1980;prio
N-30916;Lutfi Maharani;;07/01/1964;RETAIL
N-30917;Rizal Permata;Wanita;05/02/2005;Private
N-30918;Dewi Utami;L;04/04/1983;Private
N-30919;Budi Kusuma;Female;10/11/1998;Private
N-30920;Putri Pratama;M;07/12/2004;
N-30921;Lutfi Maharani;Wanita;07/02/1986;Reguler
N-30922;Hadi Wijaya;L;10/09/1979;prio
N-30923;Sari Permata;;31/02/1999;Private
N-30924;Lutfi Santoso;Female;04/02/1987;RETAIL
N-30925;Oki Lestari;Laki-laki;11/06/1996;
N-30926;Umi Santoso;Laki-laki;29/05/1983;Private
N-30927;Oki Permata;Laki-laki;;
N-30928;Nanda Utami;Female;11/08/2005;prio
N-30929;Budi Maharani;;05/06/1982;RETAIL
N-30930;Putri Utami;L;03/11/1961;Prioritas
N-30931;Andi Permata;Pria;10/11/1972;Prioritas
N-30932;Andi Lestari;M;30/08/2003;RETAIL
N-30933;Rizal Permata;Female;02/06/1995;Prioritas
N-30934;Citra Wijaya;P;14/06/2001;prio
N-30935;Gita Lestari;P;28/01/1989;
N-30936;Maya Lestari;P;02/03/2004;Prioritas
N-30937;Vina Setiawan;L;18/10/1977;Prioritas
N-30938;Wawan Utami;Wanita;14/05/1984;RETAIL
N-30939;Nanda Lestari;Laki-laki;18/08/1980;Reguler
N-30940;Vina Saputra;Laki-laki;28/12/2000;prio
N-30941;Lutfi Santoso;P;11/06/1990;Prioritas
N-30942;Vina Pratama;P;06/02/1996;Private
N-30943;Joko Santoso;Laki-laki;04/04/1963;prio
N-30944;Andi Setiawan;Female;15/12/1990;
N-30945;Maya Lestari;Wanita;;Private
N-30946;Putri Hidayat;Pria;25/12/1989;Prioritas
N-30947;Dewi Pratama;Wanita;26/07/1996;prio
N-30948;Tono Maharani;Laki-laki;14/11/1970;Reguler
N-30949;Dewi Wijaya;L;25/10/1983;RETAIL
N-30950;Sari Santoso;;22/04/1980;Prioritas
N-30951;Citra Hakim;Female;20/12/1994;Prioritas
N-30952;Fajar Permata;M;26/01/1984;RETAIL
N-30953;Umi Maharani;;05/05/1977;prio
N-30954;Vina Hakim;P;15/10/1990;prio
N-30955;Vina Hakim;Wanita;04/06/1969;
N-30956;Putri Hidayat;;04/11/1999;RETAIL
N-30957;Budi Saputra;M;21/05/1973;Prioritas
N-30958;Andi Setiawan;P;03/03/1979;
N-30959;Fajar Saputra;Pria;29/01/1997;Reguler
N-30960;Putri Saputra;Laki-laki;19/07/1996;prio
N-30961;Putri Hakim;;14/07/1985;Prioritas
N-30962;Zaki Santoso;P;27/02/2005;Prioritas
N-30963;Nanda Wijaya;;27/01/1995;
N-30964;Maya Santoso;Laki-laki;04/04/1980;Reguler
N-30965;Rizal Santoso;Wanita;02/03/1964;Prioritas
N-30966;Lutfi Maharani;;22/02/1996;RETAIL
N-30967;Oki Maharani;M;12/05/1969;Reguler
N-30968;Kartika Wijaya;;05/11/1993;Prioritas
N-30969;Kartika Saputra;Pria;02/05/1988;Reguler
N-30970;Putri Santoso;M;14/06/2005;
N-30971;Maya Pratama;Wanita;13/05/2004;Reguler
N-30972;Dewi Maharani;L;09/04/1970;Prioritas
N-30973;Zaki Maharani;Pria;17/02/1993;Reguler
N-30974;Nanda Santoso;M;25/07/1966;Reguler
N-30975;Wawan Santoso;P;;RETAIL
N-30976;Zaki Maharani;P;15/10/1970;
N-30977;Wawan Setiawan;Pria;;Private
N-30978;Putri Hidayat;Pria;17/07/1967;Reguler
N-30979;Lutfi Santoso;Pria;15/09/1979;Reguler
N-30980;Hadi Lestari;;18/01/1990;RETAIL
N-30981;Kartika Saputra;P;31/01/1961;Reguler
N-30982;Fajar Kusuma;Female;04/03/1979;RETAIL
N-30983;Citra Hidayat;M;18/12/1991;prio
N-30984;Zaki Saputra;M;02/07/1995;
N-30985;Tono Wijaya;P;17/09/1988;prio
N-30986;Kartika Santoso;Female;14/07/1993;RETAIL
N-30987;Hadi Hakim;Laki-laki;27/03/1986;RETAIL
N-30988;Maya Santoso;Female;26/12/1964;Private
N-30989;Kartika Hakim;Laki-laki;07/09/1976;prio
N-30990;Maya Kusuma;Laki-laki;22/10/1982;
N-30991;Nanda Santoso;Laki-laki;25/07/2000;Prioritas
N-30992;Rizal Saputra;Laki-laki;30/05/1980;Prioritas
N-30993;Zaki Santoso;L;31/02/1999;prio
N-30994;Hadi Maharani;P;;Private
N-30995;Maya Permata;;;Prioritas
N-30996;Vina Permata;L;28/01/1965;Private
N-30997;Citra Utami;Laki-laki;22/02/1990;Private
N-30998;Oki Permata;M;08/05/1972;
N-30999;Oki Maharani;Laki-laki;18/02/2001;RETAIL
N-31000;Nanda Hakim;Laki-laki;18/03/1990;Private
