nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-11501;Dewi Santoso;Pria;25/09/1963;
N-11502;Oki Permata;Laki-laki;09/03/1969;
N-11503;Vina Pratama;Female;22/11/1962;prio
N-11504;Indah Hidayat;P;13/07/1970;Prioritas
N-11505;Gita Setiawan;Pria;31/05/1998;Prioritas
N-11506;Umi Lestari;Laki-laki;29/04/1965;Private
N-11507;Lutfi Permata;Female;08/02/1975;RETAIL
N-11508;Yuni Santoso;Female;17/07/1968;Prioritas
N-11509;Nanda Saputra;Female;20/05/1971;
N-11510;Eka Pratama;M;17/03/1982;
N-11511;Maya Kusuma;M;09/02/1984;
N-11512;Nanda Maharani;;31/02/1999;Reguler
N-11513;Maya Permata;Female;09/02/1993;prio
N-11514;Putri Hidayat;L;10/05/1968;
N-11515;Oki Utami;Pria;06/09/1995;Prioritas
N-11516;Nanda Pratama;;10/06/1985;RETAIL
N-11517;Sari Hakim;M;17/07/2003;RETAIL
N-11518;Wawan Saputra;L;25/03/2001;Reguler
N-11519;Dewi Lestari;;19/05/1998;Prioritas
N-11520;Yuni Lestari;Female;01/08/1984;Reguler
N-11521;Vina Hidayat;Female;06/11/1974;Reguler
N-11522;Maya Utami;Female;02/01/1981;prio
N-11523;Vina Wijaya;P;;prio
N-11524;Citra Lestari;Laki-laki;05/12/1999;Reguler
N-11525;Andi Setiawan;Pria;20/11/1997;
N-11526;Eka Kusuma;P;06/01/1968;
N-11527;Dewi Wijaya;Pria;05/11/1986;Prioritas
N-11528;Maya Lestari;M;31/02/1999;Private
N-11529;Andi Hakim;M;11/02/1979;
N-11530;Zaki Lestari;Wanita;09/09/1999;Prioritas
N-11531;Citra Wijaya;M;14/06/1994;RETAIL
N-11532;Nanda Hidayat;M;23/07/1967;Prioritas
N-11533;Sari Hakim;Female;28/05/1962;
N-11534;Joko Pratama;Laki-laki;07/07/1986;
N-11535;Budi Pratama;;17/08/1981;prio
N-11536;Vina Hakim;P;30/01/1961;RETAIL
N-11537;Kartika Lestari;Wanita;03/10/1997;RETAIL
N-11538;Sari Utami;M;19/07/1966;Reguler
N-11539;Tono Wijaya;L;29/07/1963;Reguler
N-11540;Maya Permata;Female;13/12/2004;prio
N-11541;Nanda Setiawan;Wanita;12/09/1973;RETAIL
N-11542;Citra Santoso;P;25/03/1978;Prioritas
N-11543;Sari Hidayat;Wanita;06/12/1965;RETAIL
N-11544;Yuni Maharani;Laki-laki;31/02/1999;Reguler
N-11545;Nanda Wijaya;;08/12/1964;RETAIL
N-11546;Wawan Setiawan;M;23/04/1972;
N-11547;Andi Lestari;;05/04/1983;Prioritas
N-11548;Lutfi Lestari;Female;04/08/1970;Reguler
N-11549;Kartika Maharani;Female;04/08/1983;
N-11550;Tono Utami;P;28/10/2005;RETAIL
N-11551;Budi Kusuma;M;20/11/1982;Reguler
N-11552;Tono Utami;P;25/08/2005;Reguler
N-11553;Budi Saputra;Laki-laki;;RETAIL
N-11554;Maya Lestari;M;04/03/1963;Private
N-11555;Yuni Setiawan;Wanita;10/04/1982;prio
N-11556;Zaki Hidayat;Female;12/06/1993;Reguler
N-11557;Rizal Utami;L;13/02/1964;prio
N-11558;Citra Kusuma;Female;15/11/1987;RETAIL
N-11559;Citra Permata;;;Prioritas
N-11560;Joko Hakim;Female;05/10/1981;prio
N-11561;Lutfi Hakim;;13/07/1977;
N-11562;Sari Pratama;M;;prio
N-11563;Andi Pratama;Pria;10/11/1960;RETAIL
N-11564;Andi Utami;Wanita;03/08/1987;Reguler
N-11565;Gita Permata;Laki-laki;16/05/1965;Prioritas
N-11566;Yuni Santoso;P;;Prioritas
N-11567;Rizal Maharani;Pria;14/08/1967;Private
N-11568;Dewi Permata;M;19/05/1995;Reguler
N-11569;Tono Hakim;L;23/09/1971;Prioritas
N-11570;Joko Santoso;Pria;03/04/1995;
N-11571;Zaki Hidayat;Pria;15/12/1980;Reguler
N-11572;Gita Lestari;P;30/09/1974;prio
N-11573;Oki Hidayat;Wanita;22/02/1992;Prioritas
N-11574;Oki Santoso;;04/10/1970;Reguler
N-11575;Fajar Utami;Female;14/08/1963;Prioritas
N-11576;Kartika Lestari;P;30/11/1991;prio
N-11577;Rizal Saputra;Female;07/08/1975;Reguler
N-11578;Maya Kusuma;Laki-laki;21/02/1969;Prioritas
N-11579;Dewi Saputra;L;10/12/1979;Prioritas
N-11580;Gita Maharani;Pria;16/07/1967;Private
N-11581;Tono Santoso;P;;Reguler
N-11582;Gita Utami;;01/04/1968;RETAIL
N-11583;Dewi Saputra;;31/02/1999;Private
N-11584;Nanda Setiawan;Wanita;03/05/1994;
N-11585;Nanda Lestari;Pria;15/10/1976;RETAIL
N-11586;Indah Kusuma;M;;Private
N-11587;Umi Pratama;Female;22/12/2002;Reguler
N-11588;Citra Santoso;Wanita;22/11/1977;
N-11589;Rizal Pratama;L;20/03/1992;prio
N-11590;Sari Kusuma;Pria;26/01/2005;RETAIL
N-11591;Maya Santoso;M;;Private
N-11592;Hadi Saputra;Female;31/02/1999;prio
N-11593;Rizal Hidayat;Laki-laki;25/12/1968;Prioritas
N-11594;Wawan Pratama;Female;06/01/1965;Prioritas
N-11595;Tono Maharani;Pria;02/08/1975;Prioritas
N-11596;Hadi Hakim;Pria;09/03/1992;Private
N-11597;Andi Setiawan;Pria;30/09/1972;Private
N-11598;Gita Kusuma;Female;28/05/1963;Reguler
N-11599;Budi Pratama;Laki-laki;;prio
N-11600;Andi Hidayat;Laki-laki;27/07/1990;
N-11601;Fajar Hidayat;L;;Private
N-11602;Yuni Lestari;P;25/09/1992;Reguler
N-11603;Lutfi Setiawan;Wanita;12/03/1990;RETAIL
N-11604;Kartika Lestari;M;12/03/1999;
N-11605;Putri Utami;Pria;05/01/1992;Prioritas
N-11606;Wawan Hakim;M;03/06/1986;Prioritas
N-11607;Fajar Setiawan;L;17/02/1995;Private
N-11608;Budi Lestari;Pria;26/10/1979;
N-11609;Tono Wijaya;;24/12/1966;Prioritas
N-11610;Lutfi Hidayat;M;17/12/1967;
N-11611;Wawan Utami;Pria;17/10/1983;Prioritas
N-11612;Hadi Setiawan;P;10/09/1969;
N-11613;Andi Saputra;Wanita;25/08/1997;Prioritas
N-11614;Nanda Kusuma;Wanita;03/09/1993;Reguler
N-11615;Putri Hakim;Laki-laki;12/08/1966;Reguler
N-11616;Joko Saputra;Pria;24/05/1969;Reguler
N-11617;Kartika Lestari;Wanita;23/09/1966;Private
N-11618;Citra Hidayat;;11/09/1998;
N-11619;Fajar Hakim;Wanita;31/01/1969;RETAIL
N-11620;Gita Pratama;Wanita;19/10/1983;
N-11621;Joko Santoso;Laki-laki;01/04/1995;Private
N-11622;Sari Kusuma;M;31/02/1999;Reguler
N-11623;Nanda Wijaya;Female;03/02/2003;Prioritas
N-11624;Dewi Saputra;Laki-laki;07/03/1986;Reguler
N-11625;Putri Wijaya;Female;01/04/2002;prio
N-11626;Wawan Santoso;P;07/10/1994;Prioritas
N-11627;Lutfi Maharani;Pria;02/01/1964;RETAIL
N-11628;Oki Kusuma;Female;04/02/1984;Private
N-11629;Budi Lestari;P;04/11/1990;Private
N-11630;Nanda Hakim;Laki-laki;23/09/1994;Private
N-11631;Nanda Permata;;20/02/1981;prio
N-11632;Joko Wijaya;Wanita;11/02/1963;Private
N-11633;Tono Permata;M;14/04/2000;Prioritas
N-11634;Fajar Pratama;Laki-laki;25/12/1997;Reguler
N-11635;Wawan Maharani;Laki-laki;07/04/1973;Private
N-11636;Indah Hidayat;P;25/08/1995;Private
N-11637;Kartika Santoso;;09/02/1961;
N-11638;Umi Hakim;Wanita;04/06/1973;Prioritas
N-11639;Tono Hakim;P;22/01/1969;RETAIL
N-11640;Sari Hidayat;Wanita;25/07/2003;Private
N-11641;Umi Kusuma;L;25/02/1996;Prioritas
N-11642;Umi Hakim;Wanita;;RETAIL
N-11643;Yuni Pratama;L;04/02/1984;RETAIL
N-11644;Andi Hidayat;Female;08/02/2004;
N-11645;Wawan Wijaya;Laki-laki;02/10/1999;RETAIL
N-11646;Indah Setiawan;Wanita;04/01/1968;Prioritas
N-11647;Oki Pratama;Wanita;18/07/1993;Reguler
N-11648;Rizal Lestari;P;19/06/2005;prio
N-11649;Eka Permata;L;03/01/1978;Reguler
N-11650;Hadi Saputra;;31/02/1999;RETAIL
N-11651;Yuni Pratama;Female;24/08/2001;Private
N-11652;Maya Utami;P;14/09/1981;RETAIL
N-11653;Putri Hakim;;30/07/2002;Private
N-11654;Sari Hidayat;Pria;16/03/1983;
N-11655;Yuni Wijaya;Female;;Reguler
N-11656;Fajar Hakim;Laki-laki;12/03/1980;
N-11657;Gita Santoso;Wanita;18/10/1960;prio
N-11658;Eka Utami;M;04/10/1960;Prioritas
N-11659;Indah Hakim;Female;14/09/1984;prio
N-11660;Maya Hidayat;;13/11/2001;RETAIL
N-11661;Wawan Permata;Wanita;28/08/1960;Private
N-11662;Wawan Hidayat;Female;12/09/1969;prio
N-11663;Citra Hidayat;Female;02/11/1984;RETAIL
N-11664;Vina Setiawan;Female;23/07/1981;Reguler
N-11665;Umi Maharani;Pria;14/04/1962;
N-11666;Putri Santoso;Female;18/04/1996;prio
N-11667;Zaki Saputra;Laki-laki;13/12/1979;
N-11668;Sari Utami;;29/02/1992;Private
N-11669;Joko Lestari;M;27/03/2002;Prioritas
N-11670;Zaki Santoso;M;10/02/1990;
N-11671;Citra Pratama;Pria;20/07/1987;prio
N-11672;Kartika Hidayat;Female;09/08/2001;Reguler
N-11673;Putri Saputra;P;14/06/1977;Private
N-11674;Dewi Utami;Wanita;22/01/1997;Reguler
N-11675;Eka Lestari;Laki-laki;18/01/2001;Prioritas
N-11676;Kartika Setiawan;M;29/09/2003;RETAIL
N-11677;Vina Lestari;Pria;03/06/1960;prio
N-11678;Indah Pratama;M;19/03/1974;prio
N-11679;Citra Lestari;Wanita;10/03/1996;prio
N-11680;Putri Maharani;L;;Prioritas
N-11681;Zaki Hidayat;L;04/02/1977;Reguler
N-11682;Wawan Saputra;Laki-laki;22/11/1990;RETAIL
N-11683;Eka Wijaya;Wanita;18/06/1987;Prioritas
N-11684;Citra Saputra;Female;25/11/2000;
N-11685;Rizal Hakim;Pria;02/01/1972;RETAIL
N-11686;Putri Hidayat;Laki-laki;10/03/1996;Reguler
N-11687;Hadi Pratama;M;19/12/1961;Private
N-11688;Rizal Lestari;P;09/05/1963;prio
N-11689;Vina Santoso;L;20/04/1964;
N-11690;Dewi Utami;L;;Reguler
N-11691;Nanda Kusuma;Wanita;03/09/1982;prio
N-11692;Yuni Lestari;Laki-laki;31/10/1960;RETAIL
N-11693;Nanda Utami;P;21/03/1984;Private
N-11694;Umi Setiawan;M;30/05/1969;Private
N-11695;Zaki Hakim;P;14/07/1969;prio
N-11696;Gita Hakim;Laki-laki;03/02/1978;RETAIL
N-11697;Yuni Maharani;Female;12/07/2004;Prioritas
N-11698;Yuni Kusuma;Pria;21/02/1961;
N-11699;Citra Wijaya;;30/01/1968;Private
N-11700;Citra Setiawan;P;26/09/1980;prio
N-11701;Joko Santoso;;31/02/1999;Prioritas
N-11702;Budi Santoso;Pria;20/01/1988;prio
N-11703;Zaki Wijaya;P;12/02/1964;Reguler
N-11704;Eka Utami;M;09/04/1999;Private
N-11705;Indah Setiawan;P;30/09/1990;Prioritas
N-11706;Dewi Maharani;Wanita;21/05/1984;prio
N-11707;Yuni Kusuma;Wanita;18/12/1974;Reguler
N-11708;Eka Setiawan;L;20/04/1974;Reguler
N-11709;Nanda Hakim;;23/04/1999;Prioritas
N-11710;Umi Maharani;Pria;21/09/1971;prio
N-11711;Putri Wijaya;Wanita;06/09/1965;RETAIL
N-11712;Vina Hidayat;L;04/02/1980;
N-11713;Kartika Permata;P;20/04/1982;prio
N-11714;Lutfi Utami;Wanita;23/11/1964;Reguler
N-11715;Vina Lestari;;02/11/1974;Reguler
N-11716;Putri Hidayat;Laki-laki;14/12/1984;Reguler
N-11717;Rizal Pratama;Wanita;30/01/1981;Reguler
N-11718;Oki Kusuma;;19/09/2004;prio
N-11719;Kartika Wijaya;;05/08/1961;Reguler
N-11720;Maya Maharani;L;06/01/1960;Reguler
N-11721;Umi Hakim;Female;23/07/1978;
N-11722;Wawan Kusuma;Pria;13/11/1964;Prioritas
N-11723;Oki Hidayat;;04/08/1992;
N-11724;Oki Wijaya;P;23/11/1979;Reguler
N-11725;Kartika Hidayat;Female;17/07/1993;
N-11726;Dewi Saputra;M;17/09/1996;Reguler
N-11727;Indah Hakim;Laki-laki;01/04/1995;Prioritas
N-11728;Oki Pratama;Pria;08/03/1997;Reguler
N-11729;Vina Utami;P;01/06/2000;prio
N-11730;Wawan Hakim;M;22/05/1960;Private
N-11731;Zaki Saputra;Wanita;29/04/2003;Private
N-11732;Fajar Setiawan;M;08/07/1971;Reguler
N-11733;Maya Utami;Pria;05/07/1994;prio
N-11734;Umi Setiawan;Laki-laki;04/10/1990;RETAIL
N-11735;Oki Lestari;M;16/12/2005;RETAIL
N-11736;Yuni Permata;Pria;01/07/1979;Prioritas
N-11737;Gita Hakim;Female;26/11/1971;
N-11738;Vina Lestari;Pria;08/08/1991;Private
N-11739;Putri Hakim;Wanita;26/08/1985;prio
N-11740;Andi Permata;P;;Prioritas
N-11741;Budi Utami;L;09/06/1974;RETAIL
N-11742;Wawan Santoso;M;24/06/1986;Prioritas
N-11743;Sari Saputra;Pria;12/03/1969;Private
N-11744;Wawan Setiawan;Laki-laki;21/11/1994;Prioritas
N-11745;Rizal Setiawan;Female;19/03/1964;prio
N-11746;Maya Maharani;Pria;28/10/1964;Reguler
N-11747;Zaki Santoso;Laki-laki;01/10/1999;Prioritas
N-11748;Vina Setiawan;Pria;16/08/1977;
N-11749;Gita Santoso;;06/09/1966;Prioritas
N-11750;Fajar Setiawan;P;11/06/1998;RETAIL
N-11751;Sari Santoso;M;17/11/1982;Reguler
N-11752;Kartika Kusuma;M;;RETAIL
N-11753;Umi Saputra;Female;15/02/1992;Reguler
N-11754;Yuni Hidayat;Laki-laki;12/02/1966;Private
N-11755;Fajar Maharani;Wanita;05/11/1979;Prioritas
N-11756;Wawan Hidayat;Pria;07/08/1979;Private
N-11757;Rizal Kusuma;L;15/01/1991;prio
N-11758;Hadi Utami;Laki-laki;16/10/1988;prio
N-11759;Dewi Maharani;Female;16/05/1985;Reguler
N-11760;Rizal Hidayat;;05/08/1986;
N-11761;Gita Hidayat;P;07/01/1975;Private
N-11762;Sari Saputra;P;15/02/1979;
N-11763;Nanda Wijaya;Laki-laki;17/01/1999;
N-11764;Citra Setiawan;M;;
N-11765;Kartika Saputra;P;31/02/1999;Prioritas
N-11766;Indah Permata;P;03/06/1980;RETAIL
N-11767;Nanda Maharani;;06/11/1998;RETAIL
N-11768;Andi Maharani;P;03/09/1965;
N-11769;Tono Saputra;P;09/02/2005;Reguler
N-11770;Joko Utami;Female;03/04/1985;prio
N-11771;Maya Maharani;L;22/09/1979;Prioritas
N-11772;Zaki Maharani;Female;04/12/1972;RETAIL
N-11773;Wawan Setiawan;Pria;31/12/1960;Private
N-11774;Sari Lestari;P;;Private
N-11775;Umi Maharani;P;06/11/1990;Prioritas
N-11776;Nanda Utami;M;22/10/1979;Private
N-11777;Indah Pratama;P;17/11/1964;Private
N-11778;Oki Utami;P;16/01/1966;RETAIL
N-11779;Dewi Pratama;;15/01/1992;Prioritas
N-11780;Wawan Utami;Laki-laki;06/04/1966;Prioritas
N-11781;Kartika Kusuma;;04/06/1987;
N-11782;Tono Lestari;Pria;04/06/1998;Prioritas
N-11783;Andi Hidayat;Laki-laki;15/02/1999;RETAIL
N-11784;Lutfi Lestari;Pria;10/07/2001;prio
N-11785;Lutfi Santoso;;08/10/1975;
N-11786;Umi Wijaya;Female;23/07/1972;Private
N-11787;Gita Santoso;P;02/09/1961;Private
N-11788;Vina Saputra;Wanita;01/02/1979;Reguler
N-11789;Sari Santoso;;02/05/1973;RETAIL
N-11790;Maya Pratama;Female;15/12/2004;Private
N-11791;Citra Maharani;Pria;06/06/1981;Private
N-11792;Wawan Lestari;M;27/01/1976;Private
N-11793;Tono Utami;M;18/05/2003;RETAIL
N-11794;Budi Pratama;;19/09/1983;RETAIL
N-11795;Hadi Saputra;Laki-laki;29/05/1992;prio
N-11796;Putri Kusuma;L;;
N-11797;Kartika Wijaya;Female;16/08/1983;Private
N-11798;Sari Hakim;M;16/12/1993;RETAIL
N-11799;Tono Utami;P;05/10/1993;Prioritas
N-11800;Rizal Maharani;Pria;15/12/1990;prio
N-11801;Putri Hakim;L;19/06/1972;prio
N-11802;Fajar Pratama;P;11/03/1985;Prioritas
N-11803;Eka Lestari;M;13/08/1970;
N-11804;Hadi Maharani;Pria;14/03/2003;
N-11805;Putri Kusuma;Laki-laki;11/11/1996;Reguler
N-11806;Hadi Saputra;M;15/06/1974;Prioritas
N-11807;Vina Permata;L;05/03/1973;Reguler
N-11808;Fajar Santoso;M;16/05/1996;Private
N-11809;Tono Utami;L;06/06/1985;Reguler
N-11810;Gita Kusuma;;21/04/1975;Prioritas
N-11811;Nanda Hakim;M;25/04/1976;Private
N-11812;Wawan Permata;Female;28/09/1990;prio
N-11813;Umi Hakim;P;31/07/1994;Prioritas
N-11814;Dewi Saputra;Laki-laki;31/03/2005;
N-11815;Nanda Lestari;P;03/07/1963;Private
N-11816;Rizal Wijaya;P;10/09/1971;Private
N-11817;Sari Saputra;Wanita;24/03/1993;Reguler
N-11818;Yuni Permata;Wanita;03/04/2003;prio
N-11819;Lutfi Hakim;P;01/11/1982;prio
N-11820;Hadi Wijaya;Female;29/08/1996;RETAIL
N-11821;Gita Saputra;L;28/07/1970;Private
N-11822;Andi Maharani;Laki-laki;04/05/1988;prio
N-11823;Lutfi Wijaya;M;03/10/1982;RETAIL
N-11824;Sari Maharani;Pria;28/08/1995;Prioritas
N-11825;Nanda Permata;;26/05/2003;RETAIL
N-11826;Joko Hakim;Pria;19/09/1995;
N-11827;Eka Utami;P;25/01/2000;
N-11828;Fajar Wijaya;Laki-laki;12/05/1990;Private
N-11829;Umi Setiawan;L;22/06/1960;Reguler
N-11830;Eka Kusuma;Wanita;08/08/1983;Prioritas
N-11831;Lutfi Wijaya;L;11/12/1995;Private
N-11832;Vina Permata;Female;25/02/1965;Prioritas
N-11833;Vina Kusuma;;;
N-11834;Rizal Santoso;Laki-laki;;Private
N-11835;Rizal Permata;Laki-laki;27/03/1963;RETAIL
N-11836;Hadi Utami;L;16/10/1967;RETAIL
N-11837;Maya Hidayat;Wanita;20/12/1977;Private
N-11838;Andi Setiawan;P;10/07/1985;
N-11839;Sari Hakim;Pria;21/10/1984;Prioritas
N-11840;Umi Pratama;;01/06/1960;RETAIL
N-11841;Fajar Maharani;P;20/02/2005;RETAIL
N-11842;Kartika Wijaya;Female;10/06/1982;
N-11843;Oki Maharani;;22/06/1990;prio
N-11844;Wawan Kusuma;L;17/02/1983;Reguler
N-11845;Maya Utami;Laki-laki;17/08/1980;RETAIL
N-11846;Nanda Hidayat;L;17/08/1983;Prioritas
N-11847;Joko Wijaya;Wanita;06/09/1990;Reguler
N-11848;Sari Lestari;;10/08/1979;Private
N-11849;Indah Lestari;Laki-laki;29/11/1977;Prioritas
N-11850;Zaki Pratama;Female;11/03/1978;Prioritas
N-11851;Umi Hidayat;M;03/10/1970;Reguler
N-11852;Wawan Utami;;16/10/1963;prio
N-11853;Lutfi Hakim;Pria;24/08/1984;prio
N-11854;Fajar Permata;Female;04/07/1971;Reguler
N-11855;Rizal Maharani;;03/12/1962;Private
N-11856;Lutfi Maharani;M;19/10/1970;
N-11857;Rizal Kusuma;Pria;22/01/1961;
N-11858;Gita Maharani;P;19/04/1983;Prioritas
N-11859;Sari Santoso;Laki-laki;12/10/1990;RETAIL
N-11860;Fajar Kusuma;Wanita;26/05/1993;RETAIL
N-11861;Maya Santoso;;07/10/1971;Private
N-11862;Wawan Pratama;P;25/02/1981;Private
N-11863;Nanda Maharani;Laki-laki;01/06/1973;prio
N-11864;Andi Lestari;Wanita;28/04/1988;prio
N-11865;Joko Santoso;L;27/08/1974;Reguler
N-11866;Gita Santoso;;21/08/1968;prio
N-11867;Zaki Hidayat;Female;13/02/1983;RETAIL
N-11868;Andi Maharani;P;06/11/1977;Private
N-11869;Tono Utami;M;14/07/1985;RETAIL
N-11870;Kartika Utami;;05/02/2000;Reguler
N-11871;Maya Hakim;Female;29/12/1972;Prioritas
N-11872;Vina Hidayat;Wanita;24/04/1996;Reguler
N-11873;Citra Lestari;Pria;05/06/1988;
N-11874;Joko Setiawan;Female;24/06/1995;RETAIL
N-11875;Oki Hidayat;;30/06/1976;Reguler
N-11876;Eka Setiawan;Laki-laki;08/03/1967;Prioritas
N-11877;Fajar Maharani;P;14/06/2002;Private
N-11878;Budi Saputra;Wanita;20/06/1967;Reguler
N-11879;Indah Hakim;M;22/12/1994;RETAIL
N-11880;Hadi Pratama;Female;05/05/1971;Prioritas
N-11881;Rizal Lestari;L;;RETAIL
N-11882;Kartika Kusuma;;09/06/1984;Private
N-11883;Oki Lestari;M;16/12/2000;
N-11884;Zaki Utami;Wanita;12/10/1987;RETAIL
N-11885;Putri Permata;Laki-laki;22/08/1999;RETAIL
N-11886;Lutfi Maharani;Female;11/12/1960;Reguler
N-11887;Rizal Lestari;Pria;29/09/1960;
N-11888;Putri Kusuma;Female;;prio
N-11889;Joko Hakim;Laki-laki;09/07/1993;Prioritas
N-11890;Nanda Permata;Wanita;25/08/1974;
N-11891;Zaki Utami;Wanita;16/10/1979;RETAIL
N-11892;Citra Maharani;Laki-laki;22/05/1984;RETAIL
N-11893;Vina Setiawan;Female;21/02/1966;Prioritas
N-11894;Eka Santoso;P;14/08/2000;RETAIL
N-11895;Yuni Hakim;;27/09/1961;Prioritas
N-11896;Budi Permata;L;05/03/1969;RETAIL
N-11897;Indah Lestari;;19/11/1980;Reguler
N-11898;Eka Saputra;;13/09/1997;RETAIL
N-11899;Putri Hidayat;;05/11/1962;RETAIL
N-11900;Citra Lestari;L;16/03/1995;Reguler
N-11901;Sari Kusuma;M;08/06/1982;prio
N-11902;Andi Wijaya;Laki-laki;27/09/1999;Prioritas
N-11903;Zaki Saputra;Laki-laki;05/06/1968;Private
N-11904;Wawan Pratama;;01/01/1988;RETAIL
N-11905;Fajar Utami;L;16/12/1970;RETAIL
N-11906;Putri Utami;Female;02/09/1964;
N-11907;Gita Wijaya;Laki-laki;10/02/1989;Reguler
N-11908;Fajar Santoso;P;22/10/1981;Reguler
N-11909;Budi Hakim;;26/11/1973;RETAIL
N-11910;Citra Pratama;M;12/05/1990;
N-11911;Budi Saputra;Pria;20/08/1969;Prioritas
N-11912;Putri Pratama;Pria;27/02/1991;prio
N-11913;Zaki Pratama;L;18/02/1992;
N-11914;Eka Santoso;L;02/04/1999;Private
N-11915;Joko Permata;;28/09/1976;Private
N-11916;Lutfi Hidayat;;21/05/1974;Reguler
N-11917;Rizal Lestari;;17/08/1983;Private
N-11918;Lutfi Kusuma;L;23/05/2005;prio
N-11919;Zaki Lestari;L;30/08/1992;Private
N-11920;Hadi Hidayat;P;06/10/1994;Prioritas
N-11921;Rizal Utami;;29/10/1973;Private
N-11922;Joko Hidayat;Wanita;28/11/1969;Reguler
N-11923;Rizal Utami;P;;Prioritas
N-11924;Fajar Saputra;Laki-laki;10/03/1977;Reguler
N-11925;Budi Hakim;Wanita;17/12/1982;Reguler
N-11926;Lutfi Pratama;P;;Prioritas
N-11927;Vina Kusuma;P;12/06/1965;RETAIL
N-11928;Sari Setiawan;Wanita;25/03/1965;Private
N-11929;Indah Permata;L;07/04/1987;Reguler
N-11930;Gita Permata;P;21/09/1980;Private
N-11931;Maya Pratama;Laki-laki;26/04/1982;Private
N-11932;Vina Lestari;Wanita;11/02/1992;
N-11933;Oki Setiawan;Wanita;19/12/1974;Prioritas
N-11934;Sari Maharani;Pria;29/09/1999;RETAIL
N-11935;Kartika Permata;Pria;28/12/1996;
N-11936;Nanda Setiawan;Pria;11/03/1979;prio
N-11937;Sari Setiawan;Female;02/08/2000;prio
N-11938;Maya Saputra;L;18/06/1961;Private
N-11939;Eka Santoso;L;27/11/1979;Prioritas
N-11940;Kartika Saputra;Female;13/11/2005;Private
N-11941;Tono Hakim;M;20/04/2001;RETAIL
N-11942;Eka Lestari;Female;01/06/1982;Prioritas
N-11943;Indah Santoso;P;04/07/1979;
N-11944;Citra Setiawan;Pria;06/07/1975;prio
N-11945;Yuni Setiawan;P;13/12/1986;Reguler
N-11946;Zaki Hakim;Wanita;31/02/1999;Reguler
N-11947;Kartika Hidayat;Wanita;24/10/1970;Prioritas
N-11948;Zaki Utami;L;25/04/1994;Reguler
N-11949;Joko Permata;L;02/06/1973;RETAIL
N-11950;Rizal Setiawan;Laki-laki;31/03/1995;prio
N-11951;Umi Hakim;P;30/12/1985;prio
N-11952;Eka Lestari;Pria;03/06/1964;Private
N-11953;Maya Santoso;P;24/12/1998;
N-11954;Eka Lestari;;08/10/2003;prio
N-11955;Vina Hakim;Laki-laki;02/02/1982;Prioritas
N-11956;Citra Santoso;Wanita;14/01/1968;Reguler
N-11957;Wawan Maharani;Wanita;01/02/1977;RETAIL
N-11958;Lutfi Hakim;L;09/03/1975;RETAIL
N-11959;Umi Kusuma;M;11/12/1980;Prioritas
N-11960;Wawan Hidayat;M;12/09/1967;Reguler
N-11961;Zaki Saputra;Laki-laki;01/04/1973;RETAIL
N-11962;Andi Hidayat;P;09/04/2002;Reguler
N-11963;Kartika Pratama;Laki-laki;16/03/1983;Private
N-11964;Putri Hakim;M;25/08/1961;prio
N-11965;Tono Utami;L;23/05/1965;RETAIL
N-11966;Gita Setiawan;Female;31/02/1999;
N-11967;Andi Wijaya;Wanita;25/04/1992;Reguler
N-11968;Andi Santoso;Wanita;25/02/1994;Private
N-11969;Yuni Wijaya;Pria;24/11/1967;Prioritas
N-11970;Gita Permata;;05/12/1961;Reguler
N-11971;Hadi Permata;Female;17/04/1995;
N-11972;Fajar Saputra;Pria;19/11/1991;
N-11973;Joko Pratama;Female;12/02/1983;prio
N-11974;Andi Permata;Female;30/08/1990;prio
N-11975;Wawan Lestari;P;27/05/1980;prio
N-11976;Hadi Hakim;M;10/01/1988;Private
N-11977;Kartika Kusuma;M;06/06/1972;Private
N-11978;Sari Utami;Laki-laki;21/09/1987;
N-11979;Yuni Permata;M;08/01/1973;
N-11980;Tono Lestari;Pria;31/02/1999;Private
N-11981;Zaki Wijaya;M;20/01/1973;
N-11982;Andi Hidayat;Wanita;20/03/1987;prio
N-11983;Zaki Utami;Female;10/11/1976;Reguler
N-11984;Eka Lestari;L;10/12/1983;Private
N-11985;Tono Hakim;Laki-laki;18/09/1980;
N-11986;Andi Hidayat;P;04/10/2002;Prioritas
N-11987;Rizal Hakim;;19/07/1993;Prioritas
N-11988;Maya Kusuma;;03/05/1977;Prioritas
N-11989;Budi Maharani;L;20/01/1997;Prioritas
N-11990;Zaki Utami;Laki-laki;07/12/1965;Prioritas
N-11991;Oki Hakim;;17/01/2001;Prioritas
N-11992;Nanda Maharani;L;15/02/1994;
N-11993;Kartika Maharani;L;07/07/2000;prio
N-11994;Budi Pratama;Wanita;10/07/1963;Private
N-11995;Maya Permata;L;08/06/1999;prio
N-11996;Joko Santoso;;31/05/1986;Private
N-11997;Budi Setiawan;M;10/07/2000;Reguler
N-11998;Zaki Permata;P;20/02/1972;prio
N-11999;Nanda Hidayat;;;prio
N-12000;Tono Setiawan;Laki-laki;03/02/1968;RETAIL
