nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-19504;Umi Setiawan;Pria;26/04/1973;Prioritas
N-19505;Putri Pratama;;01/03/1965;prio
N-19506;Indah Lestari;P;10/05/1965;RETAIL
N-19507;Citra Setiawan;Pria;13/03/1980;Private
N-19508;Maya Wijaya;Laki-laki;10/08/1961;
N-19509;Lutfi Lestari;Laki-laki;02/08/1996;Prioritas
N-19510;Indah Maharani;M;23/03/1995;
N-19511;Eka Hakim;P;11/07/1972;
N-19512;Joko Santoso;;18/09/1968;Private
N-19513;Budi Wijaya;L;11/12/1970;Reguler
N-19514;Eka Pratama;M;05/10/1961;RETAIL
N-19515;Oki Saputra;;23/05/1993;RETAIL
N-19516;Yuni Kusuma;Pria;22/08/1966;
N-19517;Gita Santoso;Female;08/05/1988;Private
N-19518;Indah Setiawan;Wanita;02/07/1989;prio
N-19519;Kartika Kusuma;P;31/02/1999;
N-19520;Yuni Maharani;Laki-laki;12/07/1976;Private
N-19521;Maya Wijaya;Pria;27/08/1976;Prioritas
N-19522;Gita Hakim;Pria;29/12/1960;Private
N-19523;Umi Kusuma;Laki-laki;26/07/1960;prio
N-19524;Gita Permata;M;29/09/1997;Prioritas
N-19525;Oki Hakim;P;;Reguler
N-19526;Zaki Lestari;Pria;19/04/1983;prio
N-19527;Indah Setiawan;L;30/09/1971;Prioritas
N-19528;Oki Kusuma;Pria;25/09/2004;RETAIL
N-19529;Joko Hakim;L;08/08/1993;Private
N-19530;Kartika Permata;Wanita;14/09/2001;Reguler
N-19531;Andi Lestari;Laki-laki;09/05/1997;Private
N-19532;Budi Utami;Pria;19/01/1967;RETAIL
N-19533;Hadi Setiawan;Female;26/11/1980;Private
N-19534;Eka Setiawan;Pria;31/12/1995;prio
N-19535;Wawan Santoso;Wanita;09/06/2000;Private
N-19536;Rizal Wijaya;L;12/06/1981;
N-19537;Indah Lestari;M;25/11/1976;
N-19538;Gita Lestari;L;07/01/1981;RETAIL
N-19539;Putri Pratama;M;30/12/1996;RETAIL
N-19540;Kartika Kusuma;P;30/04/1978;RETAIL
N-19541;Umi Hidayat;Pria;07/02/1964;Private
N-19542;Joko Pratama;Female;16/11/1995;Prioritas
N-19543;Kartika Setiawan;Female;20/12/1974;RETAIL
N-19544;Hadi Wijaya;Female;;Prioritas
N-19545;Joko Permata;M;11/01/1967;Reguler
N-19546;Hadi Kusuma;Female;20/04/1993;RETAIL
N-19547;Putri Wijaya;Wanita;02/07/1994;RETAIL
N-19548;Putri Hidayat;Female;01/04/2002;Private
N-19549;Eka Utami;Female;10/06/1967;Private
N-19550;Sari Kusuma;L;03/09/1977;Private
N-19551;Citra Pratama;M;19/10/1999;prio
N-19552;Tono Kusuma;Wanita;03/05/1971;Prioritas
N-19553;Umi Hidayat;M;31/07/1971;
N-19554;Joko Pratama;Wanita;;Private
N-19555;Zaki Utami;Laki-laki;11/09/1999;Prioritas
N-19556;Joko Permata;Laki-laki;24/05/2000;Private
N-19557;Gita Hidayat;Female;19/06/2000;RETAIL
N-19558;Joko Saputra;Pria;30/05/1999;Reguler
N-19559;Putri Utami;P;10/06/1982;Reguler
N-19560;Oki Saputra;P;03/06/1975;Prioritas
N-19561;Indah Wijaya;Laki-laki;28/01/1982;Reguler
N-19562;Sari Utami;Wanita;11/09/1978;prio
N-19563;Fajar Utami;;28/04/1961;
N-19564;Hadi Pratama;;16/12/1988;
N-19565;Tono Permata;Female;23/11/1982;Prioritas
N-19566;Oki Hakim;L;20/11/1981;RETAIL
N-19567;Fajar Pratama;;18/07/1984;Reguler
N-19568;Joko Santoso;P;29/08/1988;RETAIL
N-19569;Zaki Pratama;L;31/02/1999;prio
N-19570;Gita Santoso;Pria;02/11/1964;
N-19571;Rizal Pratama;L;09/01/1964;Private
N-19572;Hadi Wijaya;M;29/03/1976;prio
N-19573;Maya Pratama;Pria;13/07/1970;Reguler
N-19574;Lutfi Kusuma;L;;Reguler
N-19575;Hadi Wijaya;M;27/08/1997;Prioritas
N-19576;Kartika Hidayat;;31/02/1999;Private
N-19577;Citra Maharani;Female;02/09/1969;
N-19578;Oki Santoso;Female;30/12/1969;Private
N-19579;Zaki Hakim;P;;Reguler
N-19580;Gita Utami;Laki-laki;05/05/1970;RETAIL
N-19581;Joko Setiawan;Female;09/12/1997;Private
N-19582;Hadi Wijaya;M;20/07/1965;Reguler
N-19583;Eka Hakim;;09/12/1985;RETAIL
N-19584;Budi Wijaya;Laki-laki;24/11/1998;Reguler
N-19585;Eka Pratama;Wanita;21/05/1969;prio
N-19586;Gita Kusuma;Female;09/03/1999;RETAIL
N-19587;Oki Pratama;Pria;16/12/1997;prio
N-19588;Indah Setiawan;L;07/06/1967;Reguler
N-19589;Putri Santoso;Pria;14/09/1960;Prioritas
N-19590;Andi Pratama;L;22/03/1997;prio
N-19591;Citra Pratama;P;23/04/2001;Private
N-19592;Tono Lestari;M;26/02/1975;Reguler
N-19593;Indah Saputra;Female;23/09/1998;
N-19594;Rizal Hakim;Pria;19/08/1967;Prioritas
N-19595;Zaki Utami;Female;23/01/1975;RETAIL
N-19596;Joko Utami;Wanita;12/08/1966;Private
N-19597;Fajar Permata;Pria;08/01/1986;
N-19598;Putri Santoso;L;09/05/1998;Private
N-19599;Eka Utami;Pria;12/06/1995;Prioritas
N-19600;Rizal Lestari;Pria;16/04/1961;Private
N-19601;Nanda Hidayat;Female;25/03/2001;Reguler
N-19602;Umi Lestari;;31/10/1992;Private
N-19603;Gita Lestari;P;30/11/2005;Reguler
N-19604;Hadi Setiawan;Wanita;19/01/1967;Reguler
N-19605;Joko Utami;Female;24/05/1998;Private
N-19606;Putri Lestari;Wanita;10/11/1988;prio
N-19607;Rizal Lestari;Female;18/02/1983;Reguler
N-19608;Budi Wijaya;;04/04/2001;Private
N-19609;Lutfi Hidayat;Pria;13/04/1971;prio
N-19610;Fajar Santoso;P;10/02/1980;
N-19611;Tono Santoso;Wanita;23/06/1971;RETAIL
N-19612;Hadi Permata;Female;13/06/1984;RETAIL
N-19613;Citra Utami;;29/09/2003;
N-19614;Yuni Santoso;Laki-laki;;prio
N-19615;Wawan Hakim;M;14/11/1993;Prioritas
N-19616;Sari Saputra;;22/04/1965;
N-19617;Citra Pratama;Female;01/09/1974;Prioritas
N-19618;Gita Santoso;Pria;03/06/2000;RETAIL
N-19619;Andi Utami;M;04/10/1969;Prioritas
N-19620;Joko Permata;Pria;31/02/1999;Private
N-19621;Lutfi Lestari;Laki-laki;05/03/1969;Private
N-19622;Gita Lestari;Female;29/01/1989;RETAIL
N-19623;Sari Pratama;P;02/03/1962;Reguler
N-19624;Joko Maharani;Wanita;22/06/1965;RETAIL
N-19625;Zaki Lestari;Laki-laki;22/02/2001;
N-19626;Joko Pratama;P;15/06/1965;
N-19627;Andi Pratama;;20/04/1973;
N-19628;Dewi Santoso;P;19/01/1985;Prioritas
N-19629;Fajar Saputra;;27/02/1994;
N-19630;Indah Kusuma;;31/10/1972;
N-19631;Yuni Permata;Pria;16/01/1965;prio
N-19632;Lutfi Setiawan;Wanita;09/11/2003;Private
N-19633;Tono Lestari;Laki-laki;14/08/1979;Prioritas
N-19634;Oki Setiawan;Laki-laki;17/01/1982;Prioritas
N-19635;Vina Setiawan;Laki-laki;26/01/1982;Private
N-19636;Wawan Wijaya;Wanita;24/02/1992;Private
N-19637;Yuni Kusuma;M;25/02/1993;Prioritas
N-19638;Hadi Saputra;Female;24/06/1978;
N-19639;Lutfi Pratama;L;22/12/1972;Reguler
N-19640;Rizal Setiawan;L;31/02/1999;
N-19641;Citra Santoso;M;12/08/1991;RETAIL
N-19642;Maya Hidayat;P;22/11/1994;Prioritas
N-19643;Hadi Hakim;Pria;16/12/1961;RETAIL
N-19644;Lutfi Kusuma;Pria;19/04/1966;Private
N-19645;Citra Lestari;;19/12/1996;prio
N-19646;Oki Wijaya;P;29/05/1997;prio
N-19647;Joko Setiawan;M;10/01/1969;Prioritas
N-19648;Tono Setiawan;P;13/12/1964;RETAIL
N-19649;Fajar Utami;Female;15/01/1964;RETAIL
N-19650;Umi Utami;P;02/06/1974;Reguler
N-19651;Dewi Wijaya;;16/02/1964;
N-19652;Fajar Permata;Wanita;30/09/1985;Reguler
N-19653;Citra Lestari;Female;27/07/2001;Prioritas
N-19654;Maya Kusuma;M;27/02/1993;prio
N-19655;Gita Santoso;P;06/01/1985;
N-19656;Lutfi Pratama;Pria;04/03/1996;Reguler
N-19657;Umi Hakim;Female;07/04/1998;RETAIL
N-19658;Oki Utami;L;11/10/1964;RETAIL
N-19659;Hadi Pratama;L;14/08/1996;
N-19660;Dewi Hakim;L;27/05/2004;Private
N-19661;Umi Setiawan;P;04/11/1971;Private
N-19662;Wawan Santoso;Female;16/09/1968;Reguler
N-19663;Rizal Maharani;Female;13/07/1983;
N-19664;Hadi Lestari;Wanita;31/02/1999;
N-19665;Citra Kusuma;Wanita;05/12/2004;RETAIL
N-19666;Zaki Wijaya;;11/07/1989;
N-19667;Dewi Hakim;Pria;22/06/1962;Private
N-19668;Umi Lestari;Female;10/09/1986;Reguler
N-19669;Eka Maharani;P;23/04/1971;Reguler
N-19670;Putri Hakim;M;10/03/2005;Reguler
N-19671;Wawan Setiawan;L;05/08/1976;Prioritas
N-19672;Tono Permata;Wanita;22/01/1981;Prioritas
N-19673;Eka Maharani;Pria;04/08/1995;Reguler
N-19674;Andi Utami;M;21/06/1991;Private
N-19675;Tono Wijaya;;23/08/1960;prio
N-19676;Sari Santoso;Laki-laki;09/03/1962;Reguler
N-19677;Lutfi Permata;Wanita;23/06/1999;Reguler
N-19678;Eka Lestari;L;18/11/1985;prio
N-19679;Umi Lestari;P;09/05/1985;Prioritas
N-19680;Rizal Hidayat;Female;21/01/1972;RETAIL
N-19681;Nanda Hakim;M;31/02/1999;prio
N-19682;Kartika Wijaya;Laki-laki;10/06/1973;prio
N-19683;Eka Utami;Wanita;28/07/1985;prio
N-19684;Fajar Saputra;;15/01/1975;prio
N-19685;Hadi Lestari;Female;11/11/1964;Private
N-19686;Wawan Saputra;Wanita;17/12/1994;prio
N-19687;Maya Pratama;Female;04/01/1961;Private
N-19688;Indah Setiawan;Female;29/10/1966;RETAIL
N-19689;Wawan Permata;L;24/03/2001;RETAIL
N-19690;Citra Hakim;Pria;31/02/1999;RETAIL
N-19691;Oki Wijaya;L;15/05/1995;RETAIL
N-19692;Kartika Kusuma;;24/01/2001;prio
N-19693;Zaki Permata;Pria;24/09/2002;Private
N-19694;Wawan Utami;Pria;03/04/1990;
N-19695;Nanda Lestari;Wanita;09/03/2002;
N-19696;Lutfi Maharani;L;24/06/1963;Private
N-19697;Sari Pratama;Female;12/08/1992;
N-19698;Maya Maharani;;;RETAIL
N-19699;Zaki Saputra;Female;07/02/2005;prio
N-19700;Oki Utami;Wanita;22/08/1973;prio
N-19701;Rizal Santoso;M;07/01/1960;Reguler
N-19702;Sari Wijaya;Laki-laki;09/09/1999;RETAIL
N-19703;Umi Wijaya;Pria;08/11/2004;
N-19704;Budi Pratama;Pria;31/08/1977;Reguler
N-19705;Umi Saputra;;20/01/1966;prio
N-19706;Joko Saputra;Female;27/04/1967;Reguler
N-19707;Sari Wijaya;Wanita;27/02/1962;
N-19708;Hadi Hakim;Wanita;08/04/1987;RETAIL
N-19709;Hadi Hakim;;14/04/1972;prio
N-19710;Citra Hidayat;;20/06/1980;Reguler
N-19711;Lutfi Hidayat;Laki-laki;19/05/1966;Reguler
N-19712;Citra Pratama;;11/11/2000;
N-19713;Vina Maharani;L;28/11/1992;Private
N-19714;Zaki Hakim;Female;27/04/1966;RETAIL
N-19715;Hadi Hakim;Laki-laki;29/06/1993;Prioritas
N-19716;Yuni Kusuma;Pria;31/07/1964;RETAIL
N-19717;Lutfi Setiawan;P;14/10/1977;Reguler
N-19718;Oki Utami;Female;18/11/1961;Reguler
N-19719;Eka Santoso;Pria;21/05/1981;
N-19720;Indah Hakim;L;05/09/1996;RETAIL
N-19721;Rizal Permata;Wanita;17/10/2000;Private
N-19722;Nanda Setiawan;;27/01/1984;prio
N-19723;Oki Santoso;L;07/05/1991;Prioritas
N-19724;Eka Maharani;M;20/09/1963;Prioritas
N-19725;Putri Kusuma;;19/11/1991;Private
N-19726;Fajar Pratama;Female;08/03/1996;Reguler
N-19727;Rizal Utami;;31/02/1999;Reguler
N-19728;Andi Utami;;09/01/1991;RETAIL
N-19729;Hadi Wijaya;;11/11/1991;Private
N-19730;Wawan Saputra;Laki-laki;22/08/2003;Reguler
N-19731;Vina Hakim;L;19/09/1967;Prioritas
N-19732;Putri Lestari;L;30/11/1978;Prioritas
N-19733;Joko Utami;Female;03/09/1965;Reguler
N-19734;Yuni Utami;Pria;04/06/1960;RETAIL
N-19735;Oki Wijaya;Laki-laki;;
N-19736;Hadi Utami;Laki-laki;26/06/2003;prio
N-19737;Maya Saputra;P;02/05/1977;Reguler
N-19738;Andi Wijaya;Laki-laki;29/04/1968;Prioritas
N-19739;Andi Pratama;Pria;11/12/1963;Reguler
N-19740;Tono Saputra;Pria;26/04/1986;Prioritas
N-19741;Zaki Hakim;;20/07/1997;Reguler
N-19742;Vina Lestari;Wanita;21/07/1977;prio
N-19743;Hadi Lestari;M;;RETAIL
N-19744;Kartika Maharani;;16/06/1975;RETAIL
N-19745;Wawan Wijaya;Pria;02/07/1982;Reguler
N-19746;Maya Pratama;Pria;31/12/2005;Prioritas
N-19747;Citra Maharani;P;24/04/1989;Private
N-19748;Vina Setiawan;Pria;07/10/2005;Private
N-19749;Oki Permata;L;09/01/1984;prio
N-19750;Zaki Pratama;Pria;25/06/1978;Private
N-19751;Citra Saputra;Wanita;31/02/1999;Private
N-19752;Hadi Saputra;M;04/02/1972;prio
N-19753;Andi Permata;Female;06/04/1965;Prioritas
N-19754;Rizal Hakim;Laki-laki;;prio
N-19755;Yuni Wijaya;Female;03/03/1992;Private
N-19756;Eka Pratama;M;09/01/1982;prio
N-19757;Nanda Utami;Pria;07/09/1961;Private
N-19758;Tono Kusuma;Female;15/07/1994;RETAIL
N-19759;Joko Lestari;Wanita;30/01/1974;Private
N-19760;Joko Saputra;Laki-laki;31/02/1999;Private
N-19761;Nanda Lestari;Female;18/04/1977;
N-19762;Sari Pratama;Wanita;17/07/1980;
N-19763;Lutfi Santoso;Wanita;25/03/2004;Prioritas
N-19764;Putri Hidayat;Female;30/06/1982;RETAIL
N-19765;Citra Kusuma;Laki-laki;04/06/2000;
N-19766;Fajar Wijaya;P;17/06/2003;Prioritas
N-19767;Rizal Hakim;Pria;11/10/1977;prio
N-19768;Citra Maharani;;18/01/1989;Prioritas
N-19769;Zaki Santoso;L;22/10/1967;
N-19770;Citra Maharani;M;13/12/1970;Prioritas
N-19771;Lutfi Santoso;P;14/08/1979;prio
N-19772;Tono Santoso;Laki-laki;31/02/1999;Prioritas
N-19773;Sari Saputra;Female;30/06/1995;RETAIL
N-19774;Lutfi Maharani;Pria;10/05/2000;Reguler
N-19775;Andi Pratama;;26/11/1991;Private
N-19776;Gita Maharani;M;30/12/1977;Prioritas
N-19777;Eka Utami;Laki-laki;29/07/1975;Prioritas
N-19778;Andi Maharani;P;14/02/1962;Private
N-19779;Yuni Maharani;Laki-laki;04/01/2003;
N-19780;Gita Setiawan;Wanita;05/01/1963;prio
N-19781;Yuni Pratama;;10/09/1989;Private
N-19782;Dewi Santoso;Pria;27/05/1991;prio
N-19783;Rizal Utami;M;14/02/1964;Prioritas
N-19784;Dewi Setiawan;Female;30/06/1991;Prioritas
N-19785;Lutfi Kusuma;P;09/12/2005;
N-19786;Kartika Kusuma;Pria;15/06/1962;
N-19787;Lutfi Kusuma;P;15/01/1994;Private
N-19788;Indah Utami;M;07/03/1982;Prioritas
N-19789;Wawan Utami;L;31/02/1999;
N-19790;Kartika Wijaya;Laki-laki;02/10/2003;Prioritas
N-19791;Dewi Lestari;M;16/09/1972;
N-19792;Rizal Lestari;M;24/02/1988;prio
N-19793;Budi Pratama;Wanita;28/10/1961;Private
N-19794;Vina Permata;Pria;03/03/1986;
N-19795;Maya Setiawan;Wanita;22/09/1970;RETAIL
N-19796;Andi Wijaya;Female;24/12/1993;RETAIL
N-19797;Hadi Saputra;L;22/06/1983;Prioritas
N-19798;Umi Hidayat;L;21/08/2000;
N-19799;Joko Utami;Laki-laki;16/10/2002;prio
N-19800;Zaki Setiawan;Wanita;23/09/1975;prio
N-19801;Budi Kusuma;Female;05/02/1970;Reguler
N-19802;Hadi Lestari;Laki-laki;23/09/1981;Reguler
N-19803;Joko Santoso;P;03/07/1995;RETAIL
N-19804;Hadi Kusuma;Female;28/10/1966;Prioritas
N-19805;Budi Utami;Laki-laki;07/09/1999;Private
N-19806;Dewi Pratama;Laki-laki;28/04/1982;Reguler
N-19807;Oki Hakim;L;03/05/1982;
N-19808;Vina Setiawan;P;29/03/2002;prio
N-19809;Nanda Maharani;Female;04/11/1987;RETAIL
N-19810;Andi Maharani;M;08/04/2000;Private
N-19811;Indah Pratama;M;16/02/1980;Prioritas
N-19812;Nanda Saputra;M;07/01/1982;
N-19813;Oki Maharani;;31/02/1999;
N-19814;Nanda Santoso;Laki-laki;26/08/1991;Reguler
N-19815;Gita Hakim;Wanita;22/12/1988;
N-19816;Indah Hidayat;Female;06/02/1987;Private
N-19817;Gita Setiawan;Wanita;27/09/1975;Prioritas
N-19818;Zaki Wijaya;Pria;07/09/1965;Reguler
N-19819;Oki Hidayat;M;;RETAIL
N-19820;Lutfi Setiawan;L;20/01/1960;Prioritas
N-19821;Umi Utami;Wanita;24/02/1987;Prioritas
N-19822;Sari Pratama;M;30/11/1976;RETAIL
N-19823;Eka Lestari;Wanita;27/11/1971;Reguler
N-19824;Tono Hidayat;Pria;31/05/1966;Prioritas
N-19825;Hadi Kusuma;Pria;07/07/1989;Reguler
N-19826;Yuni Hidayat;Wanita;06/05/1998;Private
N-19827;Oki Santoso;Pria;09/09/1966;
N-19828;Eka Lestari;Pria;12/11/1998;
N-19829;Rizal Saputra;Pria;03/03/1968;Prioritas
N-19830;Putri Utami;M;16/04/1988;
N-19831;Fajar Kusuma;Laki-laki;04/11/1966;Private
N-19832;Joko Setiawan;L;13/07/1970;Reguler
N-19833;Indah Lestari;P;;Reguler
N-19834;Tono Maharani;M;29/07/1981;Reguler
N-19835;Nanda Utami;P;23/10/1972;
N-19836;Putri Santoso;Wanita;18/01/1976;Private
N-19837;Maya Maharani;Wanita;26/05/1997;
N-19838;Tono Utami;;10/03/1986;Reguler
N-19839;Maya Pratama;Female;;
N-19840;Eka Hidayat;M;13/03/1985;Private
N-19841;Wawan Pratama;P;06/03/2003;Reguler
N-19842;Nanda Hakim;Pria;27/08/1969;Prioritas
N-19843;Gita Setiawan;L;23/12/1994;Private
N-19844;Citra Utami;L;27/08/1975;RETAIL
N-19845;Nanda Kusuma;M;01/09/1963;Reguler
N-19846;Indah Kusuma;Laki-laki;28/11/1965;Prioritas
N-19847;Joko Kusuma;Female;22/02/1973;prio
N-19848;Indah Santoso;P;01/12/2002;prio
N-19849;Budi Maharani;L;17/07/1988;Private
N-19850;Oki Saputra;M;08/08/1994;RETAIL
N-19851;Sari Permata;Pria;12/07/2003;Prioritas
N-19852;Citra Lestari;;02/07/1983;prio
N-19853;Joko Hakim;Pria;;prio
N-19854;Gita Setiawan;M;12/08/1978;Reguler
N-19855;Yuni Hidayat;Wanita;27/06/1966;RETAIL
N-19856;Indah Setiawan;;01/09/1985;Prioritas
N-19857;Vina Hakim;;15/09/1965;Private
N-19858;Andi Hidayat;M;27/05/1970;Prioritas
N-19859;Hadi Hakim;Female;30/08/2004;Reguler
N-19860;Oki Saputra;Pria;03/09/1961;Reguler
N-19861;Hadi Wijaya;P;30/10/1985;Private
N-19862;Rizal Wijaya;;31/07/2001;
N-19863;Sari Hidayat;Pria;01/03/1973;Prioritas
N-19864;Oki Hidayat;Pria;02/02/1986;Reguler
N-19865;Citra Hidayat;;17/01/2001;Prioritas
N-19866;Dewi Permata;Pria;01/04/1966;RETAIL
N-19867;Eka Pratama;;20/08/1974;Prioritas
N-19868;Joko Santoso;P;10/12/1997;
N-19869;Budi Hakim;Pria;06/07/1991;RETAIL
N-19870;Rizal Permata;Wanita;14/06/1997;RETAIL
N-19871;Putri Kusuma;L;13/05/1977;Reguler
N-19872;Umi Maharani;Pria;21/03/1985;Reguler
N-19873;Oki Santoso;Female;24/02/1987;
N-19874;Putri Saputra;Pria;31/02/1999;
N-19875;Zaki Kusuma;L;02/08/1996;
N-19876;Nanda Maharani;P;14/08/1962;Private
N-19877;Lutfi Permata;L;14/09/1963;Prioritas
N-19878;Nanda Pratama;Laki-laki;23/09/1960;RETAIL
N-19879;Dewi Lestari;Pria;26/03/1980;
N-19880;Yuni Kusuma;Laki-laki;10/11/1960;Reguler
N-19881;Wawan Utami;Female;25/06/1960;
N-19882;Putri Utami;L;18/06/1961;RETAIL
N-19883;Tono Wijaya;Pria;16/02/1989;Private
N-19884;Oki Saputra;Wanita;28/04/2002;Reguler
N-19885;Gita Saputra;Laki-laki;02/10/1988;RETAIL
N-19886;Putri Maharani;Wanita;26/12/1972;Reguler
N-19887;Dewi Permata;Wanita;07/10/1969;RETAIL
N-19888;Hadi Hidayat;Wanita;16/06/1963;Prioritas
N-19889;Zaki Saputra;P;;Reguler
N-19890;Umi Permata;M;27/01/1967;prio
N-19891;Andi Santoso;;26/05/2005;
N-19892;Zaki Setiawan;Female;09/11/1974;Reguler
N-19893;Vina Utami;Laki-laki;10/05/2004;Prioritas
N-19894;Andi Wijaya;;25/11/1964;RETAIL
N-19895;Joko Wijaya;Pria;21/05/1960;Prioritas
N-19896;Dewi Kusuma;L;01/05/1986;
N-19897;Rizal Saputra;Laki-laki;05/03/1998;Prioritas
N-19898;Vina Pratama;;02/12/2005;prio
N-19899;Lutfi Saputra;Pria;08/10/1980;Reguler
N-19900;Budi Lestari;Wanita;02/10/2005;Private
N-19901;Budi Setiawan;M;23/02/1995;prio
N-19902;Oki Pratama;P;10/06/1964;RETAIL
N-19903;Tono Permata;L;02/08/1980;Private
N-19904;Vina Setiawan;Pria;05/08/1980;prio
N-19905;Nanda Wijaya;;30/06/1970;prio
N-19906;Sari Hidayat;Pria;28/12/1973;
N-19907;Fajar Permata;;09/02/1973;prio
N-19908;Budi Permata;P;14/11/1961;Private
N-19909;Oki Lestari;Laki-laki;31/10/1968;Private
N-19910;Vina Lestari;Laki-laki;26/06/1977;RETAIL
N-19911;Oki Hakim;;31/02/1999;
N-19912;Zaki Setiawan;P;09/07/2005;
N-19913;Maya Hakim;M;15/06/1974;Reguler
N-19914;Zaki Utami;P;28/01/1969;RETAIL
N-19915;Nanda Maharani;Female;26/03/1972;
N-19916;Maya Hidayat;;28/04/1974;Prioritas
N-19917;Dewi Kusuma;Pria;31/10/1964;RETAIL
N-19918;Kartika Permata;Female;15/09/1978;prio
N-19919;Budi Utami;P;07/01/1994;Private
N-19920;Tono Saputra;L;16/07/1991;Reguler
N-19921;Kartika Permata;;11/05/1984;prio
N-19922;Rizal Santoso;Female;11/06/1974;Prioritas
N-19923;Tono Kusuma;M;20/06/1970;RETAIL
N-19924;Nanda Wijaya;M;21/03/1989;prio
N-19925;Zaki Lestari;Pria;17/09/1992;Reguler
N-19926;Yuni Santoso;;18/05/1984;Prioritas
N-19927;Sari Kusuma;P;14/02/1995;Prioritas
N-19928;Lutfi Santoso;Wanita;24/09/1967;prio
N-19929;Nanda Lestari;M;05/12/1983;Prioritas
N-19930;Wawan Hidayat;Female;14/02/1998;prio
N-19931;Citra Permata;Laki-laki;11/12/1993;Prioritas
N-19932;Eka Wijaya;;23/01/1979;Reguler
N-19933;Gita Pratama;;03/02/2001;Reguler
N-19934;Budi Kusuma;P;28/08/2004;prio
N-19935;Dewi Maharani;P;10/12/1991;prio
N-19936;Gita Maharani;P;07/10/1978;
N-19937;Eka Utami;Pria;10/11/1968;
N-19938;Joko Utami;M;07/05/2001;Private
N-19939;Maya Setiawan;Pria;31/02/1999;
N-19940;Dewi Kusuma;L;22/12/1994;Private
N-19941;Budi Wijaya;M;27/08/1993;Private
N-19942;Andi Wijaya;Wanita;14/07/1971;Private
N-19943;Rizal Hidayat;Wanita;26/09/1971;RETAIL
N-19944;Andi Santoso;Laki-laki;;RETAIL
N-19945;Tono Wijaya;P;11/05/1962;RETAIL
N-19946;Eka Permata;M;31/02/1999;Prioritas
N-19947;Lutfi Santoso;M;03/04/1998;RETAIL
N-19948;Gita Kusuma;L;30/12/1964;prio
N-19949;Joko Santoso;P;25/01/1976;RETAIL
N-19950;Zaki Wijaya;Laki-laki;05/01/1981;Reguler
N-19951;Kartika Saputra;M;25/09/1990;prio
N-19952;Eka Hakim;;22/03/1977;
N-19953;Hadi Saputra;L;05/06/1968;Private
N-19954;Yuni Maharani;L;28/04/1974;Private
N-19955;Andi Santoso;M;;
N-19956;Tono Maharani;Female;31/02/1999;RETAIL
N-19957;Dewi Wijaya;Female;04/11/1988;prio
N-19958;Vina Lestari;L;;prio
N-19959;Oki Hakim;Pria;29/01/1990;Prioritas
N-19960;Lutfi Maharani;Pria;14/04/1961;prio
N-19961;Maya Hakim;M;01/04/1997;Reguler
N-19962;Eka Lestari;P;31/02/1999;prio
N-19963;Yuni Hakim;;31/02/1999;Prioritas
N-19964;Nanda Kusuma;Pria;09/02/1975;RETAIL
N-19965;Joko Permata;Laki-laki;01/02/1961;Private
N-19966;Sari Wijaya;M;;prio
N-19967;Umi Setiawan;P;10/03/1968;Prioritas
N-19968;Gita Hakim;Wanita;23/01/1987;prio
N-19969;Andi Hidayat;;09/09/1994;Prioritas
N-19970;Maya Maharani;Female;09/10/1973;
N-19971;Vina Pratama;Female;27/02/1961;Prioritas
N-19972;Indah Santoso;Wanita;22/12/1991;Reguler
N-19973;Dewi Maharani;;13/05/1987;RETAIL
N-19974;Budi Permata;P;19/04/1985;Private
N-19975;Tono Wijaya;P;24/05/2001;
N-19976;Putri Hidayat;Wanita;18/01/1995;Reguler
N-19977;Zaki Maharani;Wanita;03/10/1971;Private
N-19978;Joko Pratama;;07/10/1982;RETAIL
N-19979;Joko Permata;Female;16/06/2003;Prioritas
N-19980;Umi Kusuma;Female;15/12/1977;prio
N-19981;Umi Hidayat;P;02/09/1985;prio
N-19982;Tono Santoso;P;13/01/1974;Private
N-19983;Vina Hakim;Wanita;18/07/2000;Reguler
N-19984;Rizal Utami;M;09/04/1994;prio
N-19985;Kartika Wijaya;Laki-laki;02/12/1972;Prioritas
N-19986;Hadi Setiawan;;04/09/1997;Reguler
N-19987;Rizal Pratama;M;09/08/1968;Prioritas
N-19988;Andi Utami;M;15/08/1965;RETAIL
N-19989;Kartika Hidayat;Laki-laki;23/08/1994;prio
N-19990;Andi Pratama;Female;30/03/1995;RETAIL
N-19991;Vina Utami;P;23/05/1964;RETAIL
N-19992;Wawan Kusuma;Pria;02/06/1973;
N-19993;Dewi Lestari;P;02/09/1981;RETAIL
N-19994;Yuni Setiawan;P;10/11/1974;prio
N-19995;Umi Utami;;31/02/1999;Prioritas
N-19996;Tono Saputra;M;31/02/1999;
N-19997;Gita Hidayat;L;08/01/1996;
N-19998;Eka Wijaya;Pria;07/09/1967;
N-19999;Andi Maharani;L;07/08/1972;prio
N-20000;Andi Setiawan;M;23/04/1972;RETAIL
