nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-25507;Andi Hakim;Pria;13/08/1989;prio
N-25508;Umi Santoso;Laki-laki;21/07/1989;RETAIL
N-25509;Tono Hidayat;Female;08/06/1968;RETAIL
N-25510;Yuni Maharani;M;31/02/1999;Private
N-25511;Joko Santoso;Pria;07/09/1994;RETAIL
N-25512;Andi Lestari;Laki-laki;27/09/1998;prio
N-25513;Nanda Hakim;P;03/03/1970;RETAIL
N-25514;Oki Hakim;Female;31/02/1999;RETAIL
N-25515;Budi Utami;Pria;31/02/1999;RETAIL
N-25516;Citra Hidayat;Pria;23/09/1983;Reguler
N-25517;Yuni Setiawan;P;12/05/1980;Private
N-25518;Umi Hakim;Female;10/08/1961;Prioritas
N-25519;Indah Utami;Female;09/04/1982;RETAIL
N-25520;Lutfi Permata;Laki-laki;07/02/1977;Prioritas
N-25521;Putri Setiawan;Female;09/02/1975;Prioritas
N-25522;Hadi Permata;P;16/06/1966;
N-25523;Kartika Hakim;Wanita;13/05/1965;
N-25524;Oki Hidayat;P;17/03/1974;
N-25525;Oki Kusuma;Pria;21/01/1992;
N-25526;Vina Permata;Wanita;03/03/1978;Prioritas
N-25527;Citra Saputra;Female;17/11/1970;Private
N-25528;Maya Setiawan;Pria;01/02/1985;RETAIL
N-25529;Eka Lestari;L;27/08/1960;RETAIL
N-25530;Putri Wijaya;Pria;19/05/1995;Private
N-25531;Umi Setiawan;;07/10/1987;prio
N-25532;Maya Lestari;L;13/05/1992;Prioritas
N-25533;Budi Permata;Wanita;04/12/1980;Reguler
N-25534;Sari Setiawan;Female;29/10/1998;
N-25535;Umi Santoso;Laki-laki;18/10/1960;Prioritas
N-25536;Citra Maharani;Pria;25/01/1960;Private
N-25537;Budi Hakim;Wanita;01/07/1980;Reguler
N-25538;Fajar Lestari;L;31/03/1986;Reguler
N-25539;Rizal Saputra;Female;25/12/1984;
N-25540;Zaki Maharani;Pria;09/07/1971;prio
N-25541;Indah Lestari;L;06/04/1987;Reguler
N-25542;Umi Hidayat;M;14/01/1979;Prioritas
N-25543;Gita Saputra;Pria;23/09/1997;Prioritas
N-25544;Oki Wijaya;M;26/10/1971;Private
N-25545;Yuni Setiawan;Laki-laki;22/10/1961;RETAIL
N-25546;Rizal Permata;L;25/03/1982;RETAIL
N-25547;Zaki Hakim;;25/08/1996;RETAIL
N-25548;Citra Kusuma;Female;26/11/1990;Prioritas
N-25549;Sari Maharani;Laki-laki;23/11/1989;Reguler
N-25550;Tono Saputra;M;29/03/1962;prio
N-25551;Umi Maharani;L;11/12/1973;Prioritas
N-25552;Lutfi Hidayat;Pria;05/10/1987;prio
N-25553;Umi Hakim;Pria;24/07/1990;Private
N-25554;Eka Hidayat;Pria;24/07/1965;RETAIL
N-25555;Putri Santoso;P;15/12/1974;prio
N-25556;Vina Hakim;P;22/12/1961;Private
N-25557;Oki Santoso;Wanita;21/03/1996;
N-25558;Rizal Utami;Wanita;22/05/1980;Reguler
N-25559;Indah Permata;M;;Prioritas
N-25560;Vina Pratama;;24/02/1977;RETAIL
N-25561;Maya Wijaya;Wanita;21/01/1978;Prioritas
N-25562;Yuni Santoso;L;29/04/1979;RETAIL
N-25563;Joko Utami;Wanita;12/11/1964;Reguler
N-25564;Andi Permata;Laki-laki;04/09/1964;prio
N-25565;Vina Saputra;Laki-laki;05/07/1961;
N-25566;Indah Utami;Wanita;09/07/1985;Reguler
N-25567;Rizal Santoso;P;27/01/1980;Prioritas
N-25568;Nanda Setiawan;Laki-laki;08/05/1967;prio
N-25569;Citra Santoso;Female;10/02/1967;
N-25570;Wawan Lestari;Laki-laki;24/04/1998;prio
N-25571;Andi Setiawan;Laki-laki;07/11/1976;Reguler
N-25572;Maya Permata;;10/01/1960;Reguler
N-25573;Sari Hakim;;27/12/1982;prio
N-25574;Vina Pratama;Laki-laki;17/05/1960;Private
N-25575;Rizal Permata;Wanita;22/03/2001;prio
N-25576;Tono Lestari;M;31/01/2005;RETAIL
N-25577;Eka Santoso;Laki-laki;18/05/1977;Reguler
N-25578;Andi Santoso;P;22/04/1976;prio
N-25579;Vina Wijaya;Wanita;04/04/1963;Prioritas
N-25580;Yuni Permata;Female;28/04/1971;Private
N-25581;Eka Setiawan;Laki-laki;15/03/1998;Prioritas
N-25582;Rizal Kusuma;Pria;18/06/1962;
N-25583;Rizal Permata;Laki-laki;27/09/1992;
N-25584;Sari Lestari;;13/10/1975;prio
N-25585;Vina Santoso;Female;07/08/1987;Private
N-25586;Nanda Hidayat;L;07/06/1997;Private
N-25587;Wawan Saputra;M;08/08/1992;RETAIL
N-25588;Tono Santoso;Female;;Reguler
N-25589;Joko Lestari;Wanita;05/02/1991;Reguler
N-25590;Maya Maharani;;24/06/1991;RETAIL
N-25591;Dewi Permata;Female;;
N-25592;Putri Setiawan;Wanita;17/03/1998;Private
N-25593;Budi Hakim;P;;Reguler
N-25594;Nanda Hakim;Pria;05/06/1981;prio
N-25595;Vina Saputra;Laki-laki;25/01/1989;Private
N-25596;Tono Utami;Wanita;16/09/1961;RETAIL
N-25597;Kartika Kusuma;Female;16/03/1964;Reguler
N-25598;Citra Maharani;P;13/09/1991;prio
N-25599;Zaki Maharani;;31/05/1988;prio
N-25600;Maya Hakim;Female;08/04/1970;RETAIL
N-25601;Dewi Hakim;;02/10/1968;Private
N-25602;Sari Hakim;Wanita;01/07/1982;Private
N-25603;Umi Hidayat;M;09/04/1987;
N-25604;Tono Utami;L;26/06/1998;
N-25605;Hadi Setiawan;Wanita;12/02/1998;
N-25606;Fajar Lestari;L;04/02/1996;Prioritas
N-25607;Umi Permata;L;05/02/1987;Reguler
N-25608;Dewi Setiawan;;28/11/1970;
N-25609;Nanda Setiawan;Laki-laki;27/06/1961;Private
N-25610;Putri Santoso;;08/05/1968;Private
N-25611;Hadi Pratama;L;11/08/1995;RETAIL
N-25612;Budi Saputra;P;17/08/2003;
N-25613;Vina Permata;;;RETAIL
N-25614;Sari Permata;L;06/06/1971;Private
N-25615;Putri Lestari;;04/03/1966;RETAIL
N-25616;Lutfi Hidayat;Laki-laki;29/01/1991;Prioritas
N-25617;Tono Wijaya;M;02/09/1961;Prioritas
N-25618;Kartika Santoso;Wanita;24/11/1960;RETAIL
N-25619;Rizal Utami;M;21/12/1965;Reguler
N-25620;Umi Hakim;Wanita;29/04/1975;
N-25621;Zaki Setiawan;Wanita;09/05/1985;Private
N-25622;Rizal Permata;M;31/02/1999;prio
N-25623;Kartika Santoso;L;25/08/1998;Reguler
N-25624;Putri Hidayat;L;30/01/1963;
N-25625;Maya Pratama;M;21/06/1985;
N-25626;Nanda Maharani;M;22/08/1988;RETAIL
N-25627;Kartika Hakim;M;22/01/1975;Private
N-25628;Zaki Setiawan;L;14/02/1972;Private
N-25629;Wawan Permata;L;15/02/1989;Private
N-25630;Dewi Santoso;Pria;10/07/2003;RETAIL
N-25631;Zaki Permata;Female;03/08/1997;Prioritas
N-25632;Tono Wijaya;L;22/03/1961;Private
N-25633;Budi Hidayat;Pria;22/11/1997;Prioritas
N-25634;Tono Hidayat;Laki-laki;19/02/1979;prio
N-25635;Vina Hakim;M;29/09/1983;Prioritas
N-25636;Hadi Pratama;Wanita;12/06/2001;RETAIL
N-25637;Maya Hakim;Wanita;25/11/1962;prio
N-25638;Sari Pratama;P;21/05/1995;prio
N-25639;Zaki Setiawan;L;13/08/1998;prio
N-25640;Lutfi Wijaya;Wanita;06/11/1994;
N-25641;Vina Setiawan;P;16/11/1998;prio
N-25642;Umi Utami;Female;24/02/1987;Private
N-25643;Wawan Saputra;L;02/07/1973;Prioritas
N-25644;Budi Permata;Female;31/12/1971;Prioritas
N-25645;Yuni Wijaya;;17/03/1999;Prioritas
N-25646;Oki Setiawan;P;10/04/1966;Private
N-25647;Andi Lestari;;;Prioritas
N-25648;Lutfi Saputra;Laki-laki;11/01/1960;prio
N-25649;Oki Setiawan;Female;18/08/2005;
N-25650;Andi Santoso;L;04/07/1992;RETAIL
N-25651;Nanda Kusuma;Pria;;RETAIL
N-25652;Wawan Santoso;P;23/12/1969;prio
N-25653;Lutfi Saputra;Laki-laki;09/10/1973;
N-25654;Rizal Lestari;Female;23/03/1991;Private
N-25655;Eka Maharani;Laki-laki;;Private
N-25656;Citra Pratama;L;24/11/1964;Prioritas
N-25657;Fajar Maharani;;16/10/1963;Reguler
N-25658;Vina Pratama;P;09/09/1970;RETAIL
N-25659;Lutfi Setiawan;Pria;10/11/2000;
N-25660;Yuni Hakim;Wanita;10/04/1994;Reguler
N-25661;Vina Setiawan;M;17/06/2003;RETAIL
N-25662;Eka Pratama;;22/04/1998;prio
N-25663;Hadi Lestari;P;28/05/1964;Private
N-25664;Joko Lestari;L;09/02/1967;
N-25665;Budi Wijaya;P;31/02/1999;Private
N-25666;Hadi Hidayat;M;18/09/1997;Reguler
N-25667;Joko Saputra;;08/03/2002;Reguler
N-25668;Zaki Hakim;;02/08/1966;
N-25669;Oki Hidayat;P;08/05/1983;Reguler
N-25670;Budi Santoso;L;26/03/1975;Reguler
N-25671;Fajar Kusuma;;11/04/1975;
N-25672;Kartika Maharani;Pria;05/02/1972;Prioritas
N-25673;Sari Hakim;M;01/12/1992;Prioritas
N-25674;Lutfi Maharani;Laki-laki;28/04/1961;Private
N-25675;Sari Kusuma;L;21/08/1978;Prioritas
N-25676;Gita Pratama;M;07/04/1998;Prioritas
N-25677;Indah Pratama;P;19/12/1981;Private
N-25678;Eka Utami;Wanita;10/01/1982;RETAIL
N-25679;Nanda Lestari;Laki-laki;18/05/1987;Private
N-25680;Indah Permata;Laki-laki;12/03/1999;prio
N-25681;Gita Kusuma;;07/07/1996;Private
N-25682;Putri Permata;Female;02/02/1965;Reguler
N-25683;Vina Permata;Female;28/09/1974;Prioritas
N-25684;Indah Kusuma;P;19/02/1962;Prioritas
N-25685;Dewi Saputra;M;23/06/1989;Prioritas
N-25686;Indah Maharani;Laki-laki;29/04/1973;prio
N-25687;Citra Setiawan;Wanita;16/04/1997;
N-25688;Hadi Wijaya;Wanita;11/06/1999;RETAIL
N-25689;Andi Pratama;;25/01/1988;RETAIL
N-25690;Kartika Utami;;24/06/1984;Prioritas
N-25691;Yuni Pratama;;10/05/1976;Prioritas
N-25692;Eka Saputra;Wanita;08/07/1972;Private
N-25693;Budi Lestari;Laki-laki;22/01/1963;Reguler
N-25694;Andi Utami;Female;20/01/1998;
N-25695;Lutfi Hidayat;Pria;10/11/1987;Private
N-25696;Citra Utami;P;25/06/2001;Private
N-25697;Nanda Hidayat;Laki-laki;31/02/1999;RETAIL
N-25698;Sari Kusuma;P;29/09/1985;
N-25699;Gita Hidayat;Pria;31/02/1999;
N-25700;Hadi Hidayat;Pria;04/02/1985;Private
N-25701;Joko Utami;Laki-laki;11/09/2001;prio
N-25702;Andi Pratama;M;12/03/1970;Private
N-25703;Lutfi Utami;Female;13/03/1977;
N-25704;Wawan Utami;L;29/05/1993;Prioritas
N-25705;Zaki Maharani;Pria;07/01/1993;Prioritas
N-25706;Joko Hidayat;Pria;;RETAIL
N-25707;Zaki Maharani;Laki-laki;13/08/1975;Reguler
N-25708;Putri Pratama;Laki-laki;31/02/1999;RETAIL
N-25709;Eka Maharani;Wanita;20/08/2004;
N-25710;Sari Saputra;M;31/10/2004;Reguler
N-25711;Putri Maharani;M;30/12/1977;Private
N-25712;Joko Lestari;P;21/06/1971;
N-25713;Gita Kusuma;Wanita;07/10/1987;prio
N-25714;Joko Saputra;Pria;18/03/1983;RETAIL
N-25715;Putri Hidayat;Pria;13/10/1975;Prioritas
N-25716;Maya Saputra;L;;prio
N-25717;Budi Kusuma;Pria;21/10/1975;Reguler
N-25718;Maya Pratama;L;20/05/1981;Reguler
N-25719;Oki Utami;P;29/01/1975;
N-25720;Umi Maharani;Pria;19/12/1979;Prioritas
N-25721;Umi Maharani;Wanita;14/12/2001;Prioritas
N-25722;Joko Maharani;L;;Reguler
N-25723;Tono Wijaya;Pria;11/01/2003;
N-25724;Joko Pratama;Pria;04/12/1986;RETAIL
N-25725;Citra Pratama;P;31/02/1999;
N-25726;Sari Saputra;M;16/04/1968;Private
N-25727;Dewi Lestari;Pria;16/01/1980;prio
N-25728;Citra Permata;Female;08/02/1970;prio
N-25729;Hadi Utami;Laki-laki;;prio
N-25730;Vina Lestari;Wanita;01/05/2003;prio
N-25731;Oki Utami;P;10/03/1967;Private
N-25732;Tono Utami;P;18/04/1969;prio
N-25733;Sari Santoso;Female;21/04/1979;Prioritas
N-25734;Vina Maharani;P;07/04/1996;RETAIL
N-25735;Dewi Pratama;P;07/03/1982;Prioritas
N-25736;Sari Pratama;M;05/08/1978;
N-25737;Indah Hakim;P;06/05/2000;Reguler
N-25738;Citra Kusuma;Laki-laki;01/04/1982;Reguler
N-25739;Yuni Maharani;Pria;23/06/1961;Reguler
N-25740;Fajar Saputra;Female;27/02/1981;Reguler
N-25741;Kartika Hakim;P;13/12/1995;Private
N-25742;Oki Hakim;P;21/06/1986;Prioritas
N-25743;Oki Utami;M;19/08/1962;RETAIL
N-25744;Oki Kusuma;M;16/08/1975;Prioritas
N-25745;Dewi Hidayat;Pria;24/08/1974;RETAIL
N-25746;Oki Lestari;;28/06/1996;prio
N-25747;Tono Setiawan;M;17/07/1991;Reguler
N-25748;Tono Pratama;Laki-laki;17/02/1986;Reguler
N-25749;Dewi Santoso;Wanita;;prio
N-25750;Lutfi Utami;Pria;07/11/1967;Reguler
N-25751;Zaki Saputra;Female;13/09/1992;Reguler
N-25752;Wawan Lestari;M;31/10/1974;
N-25753;Sari Kusuma;Female;23/11/1973;Private
N-25754;Hadi Santoso;P;27/03/1996;Prioritas
N-25755;Dewi Maharani;Female;20/01/1997;
N-25756;Wawan Santoso;L;27/01/1991;Reguler
N-25757;Umi Permata;L;16/11/1969;RETAIL
N-25758;Vina Wijaya;P;01/12/1969;Private
N-25759;Kartika Lestari;Female;27/10/2004;Private
N-25760;Zaki Santoso;;19/10/1964;Private
N-25761;Rizal Lestari;;28/01/1984;Private
N-25762;Lutfi Saputra;Laki-laki;29/02/1960;Prioritas
N-25763;Sari Pratama;;16/05/1981;
N-25764;Hadi Wijaya;Wanita;30/03/1971;RETAIL
N-25765;Umi Pratama;Wanita;06/12/2005;Private
N-25766;Umi Wijaya;Laki-laki;21/09/1965;Prioritas
N-25767;Indah Saputra;Wanita;21/09/1992;Reguler
N-25768;Vina Permata;;28/10/1966;RETAIL
N-25769;Gita Saputra;;02/05/1981;
N-25770;Kartika Hakim;M;15/04/1984;RETAIL
N-25771;Putri Utami;Wanita;31/08/1970;Private
N-25772;Fajar Kusuma;M;29/12/1987;Private
N-25773;Vina Wijaya;M;17/09/2002;RETAIL
N-25774;Vina Hidayat;;;Prioritas
N-25775;Eka Setiawan;Pria;03/05/2003;prio
N-25776;Lutfi Kusuma;M;31/02/1999;prio
N-25777;Putri Hidayat;Female;08/10/1970;prio
N-25778;Umi Saputra;Pria;15/02/1976;Reguler
N-25779;Umi Hidayat;L;26/04/1981;Prioritas
N-25780;Umi Permata;L;04/05/1986;Private
N-25781;Fajar Saputra;;17/07/1969;Private
N-25782;Joko Saputra;M;05/02/2002;Reguler
N-25783;Lutfi Utami;;29/12/1973;Prioritas
N-25784;Dewi Lestari;Wanita;29/05/1963;Private
N-25785;Indah Maharani;Female;09/03/1962;prio
N-25786;Fajar Saputra;P;23/08/1965;RETAIL
N-25787;Dewi Wijaya;Wanita;24/09/1996;
N-25788;Andi Hakim;Pria;;Reguler
N-25789;Nanda Hidayat;;26/09/1981;Prioritas
N-25790;Yuni Permata;P;16/01/1995;
N-25791;Wawan Utami;;17/08/1969;Reguler
N-25792;Tono Santoso;M;31/02/1999;
N-25793;Gita Permata;Wanita;08/11/1982;RETAIL
N-25794;Indah Lestari;Wanita;11/11/1998;Private
N-25795;Putri Permata;L;14/02/1961;Prioritas
N-25796;Indah Pratama;Female;07/06/1971;Private
N-25797;Nanda Utami;Female;12/06/1971;prio
N-25798;Maya Wijaya;P;17/10/1989;
N-25799;Umi Utami;P;06/12/1970;Private
N-25800;Indah Lestari;M;11/12/1989;prio
N-25801;Dewi Lestari;Female;21/10/2003;Private
N-25802;Yuni Maharani;L;06/01/1994;prio
N-25803;Oki Santoso;Wanita;27/07/1967;Reguler
N-25804;Joko Hidayat;M;23/09/1999;RETAIL
N-25805;Lutfi Pratama;Pria;25/12/1980;RETAIL
N-25806;Putri Hidayat;L;06/12/1972;
N-25807;Citra Utami;P;14/02/2001;prio
N-25808;Putri Setiawan;P;23/05/1974;Reguler
N-25809;Budi Lestari;Female;31/07/1961;RETAIL
N-25810;Oki Hakim;Female;17/11/1999;RETAIL
N-25811;Sari Permata;M;19/07/1999;Private
N-25812;Indah Hakim;P;07/06/2001;Private
N-25813;Andi Permata;L;23/10/1992;
N-25814;Wawan Pratama;M;26/03/1971;RETAIL
N-25815;Lutfi Pratama;P;08/02/1961;
N-25816;Maya Utami;Wanita;21/03/1981;Prioritas
N-25817;Joko Pratama;P;01/02/2002;RETAIL
N-25818;Vina Wijaya;;21/04/2003;Prioritas
N-25819;Citra Kusuma;Female;15/06/1963;Private
N-25820;Citra Wijaya;Female;12/01/1972;
N-25821;Maya Permata;L;08/07/1978;Private
N-25822;Indah Permata;Wanita;27/02/1968;prio
N-25823;Rizal Wijaya;;06/02/1969;Prioritas
N-25824;Fajar Hidayat;Wanita;24/12/2005;RETAIL
N-25825;Nanda Santoso;P;01/02/1962;Private
N-25826;Oki Pratama;M;13/01/2002;RETAIL
N-25827;Putri Wijaya;Laki-laki;01/06/1966;prio
N-25828;Dewi Utami;M;19/07/1972;Reguler
N-25829;Kartika Kusuma;L;18/07/1960;prio
N-25830;Umi Hakim;Pria;18/11/1975;Reguler
N-25831;Gita Saputra;;11/10/1971;Reguler
N-25832;Andi Lestari;Wanita;30/06/1962;prio
N-25833;Budi Maharani;P;06/02/2002;prio
N-25834;Andi Hakim;;29/07/1986;Private
N-25835;Umi Santoso;M;05/09/1998;Prioritas
N-25836;Nanda Lestari;M;29/12/1994;
N-25837;Wawan Permata;L;16/11/1972;Prioritas
N-25838;Putri Utami;Pria;08/10/1970;Private
N-25839;Andi Hakim;Pria;20/12/2002;
N-25840;Gita Maharani;Laki-laki;;Prioritas
N-25841;Umi Kusuma;L;18/04/1963;Reguler
N-25842;Hadi Hakim;Laki-laki;06/11/1973;RETAIL
N-25843;Fajar Hidayat;M;03/10/1967;Prioritas
N-25844;Hadi Maharani;Pria;06/04/2002;prio
N-25845;Oki Pratama;M;05/04/1989;Prioritas
N-25846;Hadi Lestari;Laki-laki;14/04/1968;Reguler
N-25847;Joko Hidayat;L;22/09/1996;prio
N-25848;Joko Setiawan;Wanita;30/04/2001;Private
N-25849;Nanda Hakim;Pria;14/12/1971;Private
N-25850;Vina Saputra;Female;07/05/2001;RETAIL
N-25851;Wawan Hidayat;P;27/12/1969;Reguler
N-25852;Yuni Santoso;P;;prio
N-25853;Kartika Maharani;L;10/08/1969;prio
N-25854;Oki Lestari;Wanita;21/03/1970;Prioritas
N-25855;Kartika Maharani;Female;01/05/1981;Prioritas
N-25856;Gita Utami;Pria;17/05/1991;
N-25857;Gita Saputra;;17/04/1991;Private
N-25858;Wawan Utami;M;25/01/1992;RETAIL
N-25859;Maya Hidayat;Laki-laki;30/11/1965;
N-25860;Dewi Santoso;L;26/01/1994;Reguler
N-25861;Zaki Utami;Wanita;24/11/1962;RETAIL
N-25862;Fajar Pratama;Laki-laki;31/08/1993;Reguler
N-25863;Putri Permata;M;31/02/1999;Reguler
N-25864;Wawan Utami;Laki-laki;27/02/1960;Prioritas
N-25865;Umi Setiawan;Pria;30/01/1980;
N-25866;Oki Hidayat;L;23/04/1964;
N-25867;Dewi Maharani;Pria;17/10/1988;Reguler
N-25868;Hadi Santoso;Female;27/02/2001;RETAIL
N-25869;Vina Lestari;M;30/03/1989;RETAIL
N-25870;Dewi Setiawan;Laki-laki;01/01/1983;RETAIL
N-25871;Kartika Hakim;Laki-laki;10/08/2001;Reguler
N-25872;Kartika Santoso;;11/01/1990;Prioritas
N-25873;Fajar Setiawan;Pria;11/12/1982;Reguler
N-25874;Nanda Pratama;M;25/06/2005;RETAIL
N-25875;Putri Saputra;M;04/09/1962;RETAIL
N-25876;Zaki Lestari;M;06/11/1979;
N-25877;Vina Kusuma;Female;;Reguler
N-25878;Eka Pratama;Pria;30/04/1978;
N-25879;Vina Santoso;Wanita;06/07/1994;RETAIL
N-25880;Nanda Utami;;29/05/1987;Prioritas
N-25881;Citra Wijaya;P;18/11/1964;Reguler
N-25882;Yuni Hakim;P;19/06/1996;Reguler
N-25883;Zaki Saputra;Laki-laki;14/02/1974;RETAIL
N-25884;Umi Utami;M;16/02/2005;
N-25885;Oki Santoso;M;07/11/1991;prio
N-25886;Hadi Maharani;Female;;
N-25887;Sari Kusuma;;06/06/1963;RETAIL
N-25888;Umi Lestari;Wanita;28/09/1961;Prioritas
N-25889;Dewi Kusuma;Female;16/05/1999;
N-25890;Joko Wijaya;Pria;05/12/1984;Reguler
N-25891;Lutfi Wijaya;M;11/08/1973;
N-25892;Lutfi Santoso;M;;Reguler
N-25893;Yuni Hakim;L;26/07/2005;Reguler
N-25894;Joko Saputra;P;17/04/1989;Prioritas
N-25895;Kartika Pratama;L;14/11/1966;Private
N-25896;Oki Utami;Female;07/05/1975;
N-25897;Wawan Pratama;Wanita;28/06/1999;Reguler
N-25898;Wawan Hakim;P;24/12/1972;Prioritas
N-25899;Indah Hakim;Female;15/11/1995;
N-25900;Hadi Permata;Laki-laki;28/07/1979;prio
N-25901;Citra Wijaya;Female;17/10/1979;Private
N-25902;Hadi Hidayat;Female;29/04/2004;Private
N-25903;Gita Hidayat;Wanita;24/09/1996;Prioritas
N-25904;Gita Pratama;Pria;20/05/1995;RETAIL
N-25905;Wawan Kusuma;Laki-laki;07/02/1973;Reguler
N-25906;Citra Kusuma;Wanita;25/09/2003;
N-25907;Lutfi Maharani;Female;16/01/1967;RETAIL
N-25908;Umi Saputra;Wanita;14/05/1979;prio
N-25909;Oki Saputra;P;03/03/1990;prio
N-25910;Andi Kusuma;Laki-laki;25/03/1998;Prioritas
N-25911;Maya Pratama;Female;23/07/1999;Private
N-25912;Budi Santoso;L;30/09/1994;prio
N-25913;Citra Hakim;Female;;RETAIL
N-25914;Maya Wijaya;;07/06/1963;Prioritas
N-25915;Nanda Utami;;02/01/1973;
N-25916;Sari Maharani;P;12/10/2005;Prioritas
N-25917;Nanda Lestari;Pria;27/03/1989;RETAIL
N-25918;Umi Setiawan;;24/06/1975;Prioritas
N-25919;Oki Wijaya;M;17/06/2005;Prioritas
N-25920;Gita Permata;P;16/03/1998;RETAIL
N-25921;Maya Wijaya;Female;02/04/2004;Private
N-25922;Budi Hidayat;P;24/01/1965;Private
N-25923;Hadi Hakim;Pria;08/10/2004;
N-25924;Umi Wijaya;Female;31/02/1999;Prioritas
N-25925;Tono Pratama;Wanita;05/01/1980;Prioritas
N-25926;Kartika Hakim;Laki-laki;02/12/1966;Private
N-25927;Lutfi Maharani;Pria;;
N-25928;Vina Setiawan;M;29/12/1979;Prioritas
N-25929;Fajar Maharani;Female;25/04/1976;Prioritas
N-25930;Joko Pratama;M;16/03/1985;RETAIL
N-25931;Oki Permata;;26/03/1995;RETAIL
N-25932;Yuni Lestari;P;30/11/1985;Reguler
N-25933;Hadi Saputra;;16/07/1965;Prioritas
N-25934;Budi Wijaya;Pria;;RETAIL
N-25935;Citra Saputra;Pria;05/02/1964;Private
N-25936;Gita Maharani;;06/04/2000;
N-25937;Putri Wijaya;Pria;05/11/1980;Prioritas
N-25938;Gita Saputra;Pria;09/09/1992;Private
N-25939;Dewi Hakim;M;11/04/1991;Private
N-25940;Wawan Kusuma;Pria;01/03/1998;
N-25941;Zaki Kusuma;P;04/05/1971;Private
N-25942;Fajar Permata;P;30/01/1965;RETAIL
N-25943;Indah Hidayat;M;15/08/1965;
N-25944;Hadi Hidayat;Wanita;21/12/1985;Private
N-25945;Kartika Saputra;;;RETAIL
N-25946;Andi Hakim;Wanita;28/01/1971;Prioritas
N-25947;Gita Hidayat;Laki-laki;06/10/1971;prio
N-25948;Indah Lestari;Wanita;08/03/1961;prio
N-25949;Maya Permata;Wanita;;
N-25950;Budi Setiawan;P;18/05/1966;RETAIL
N-25951;Hadi Wijaya;Pria;29/10/1968;Private
N-25952;Oki Lestari;Female;20/01/1966;
N-25953;Nanda Lestari;P;28/06/1998;RETAIL
N-25954;Dewi Lestari;Wanita;08/03/1963;prio
N-25955;Rizal Permata;Wanita;20/12/2005;
N-25956;Eka Maharani;Pria;;Prioritas
N-25957;Gita Kusuma;L;;prio
N-25958;Nanda Wijaya;;16/08/1986;Private
N-25959;Indah Setiawan;Pria;13/11/1992;Private
N-25960;Nanda Setiawan;Pria;09/01/1966;Private
N-25961;Tono Setiawan;L;31/02/1999;RETAIL
N-25962;Citra Wijaya;Laki-laki;21/08/1974;Reguler
N-25963;Citra Kusuma;;07/04/1973;Private
N-25964;Gita Hidayat;Wanita;15/03/1962;prio
N-25965;Maya Hidayat;Wanita;02/11/1977;Reguler
N-25966;Umi Maharani;Female;07/01/1980;
N-25967;Dewi Maharani;Wanita;14/12/1987;Prioritas
N-25968;Fajar Permata;M;14/01/1964;prio
N-25969;Kartika Pratama;L;26/12/1990;
N-25970;Sari Saputra;P;12/02/1983;Private
N-25971;Gita Maharani;Pria;13/05/1992;RETAIL
N-25972;Oki Maharani;Laki-laki;02/08/2002;Reguler
N-25973;Fajar Utami;L;22/12/1990;Reguler
N-25974;Fajar Hidayat;M;15/07/1972;Reguler
N-25975;Dewi Santoso;;25/11/2003;
N-25976;Tono Hidayat;P;06/07/1990;Reguler
N-25977;Maya Kusuma;Pria;03/07/1972;RETAIL
N-25978;Lutfi Utami;Female;10/03/1963;RETAIL
N-25979;Oki Saputra;P;21/06/1976;
N-25980;Citra Wijaya;M;25/10/1987;RETAIL
N-25981;Tono Hakim;M;19/04/1976;RETAIL
N-25982;Gita Pratama;L;28/06/1985;prio
N-25983;Kartika Lestari;Female;04/06/1973;Prioritas
N-25984;Umi Kusuma;M;06/12/1972;Reguler
N-25985;Yuni Kusuma;Laki-laki;13/04/1961;Prioritas
N-25986;Nanda Pratama;Wanita;08/11/1981;
N-25987;Joko Utami;M;01/07/1988;Prioritas
N-25988;Vina Utami;Pria;18/02/1973;Prioritas
N-25989;Dewi Wijaya;L;02/08/1974;Private
N-25990;Lutfi Maharani;Female;19/08/1978;Private
N-25991;Joko Saputra;L;18/09/1972;RETAIL
N-25992;Budi Hakim;Laki-laki;13/07/1997;
N-25993;Citra Hakim;M;25/05/1977;RETAIL
N-25994;Hadi Permata;;26/08/1995;
N-25995;Zaki Maharani;Female;05/01/1963;prio
N-25996;Rizal Utami;;27/01/1991;Private
N-25997;Yuni Maharani;P;;Reguler
N-25998;Sari Maharani;Pria;16/10/1965;
N-25999;Hadi Santoso;Wanita;15/07/1979;Prioritas
N-26000;Oki Kusuma;P;01/08/1994;Private
