nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-18510;Wawan Pratama;Pria;08/07/1996;Reguler
N-18511;Andi Permata;Pria;29/10/1990;Reguler
N-18512;Budi Saputra;;06/01/1966;RETAIL
N-18513;Eka Lestari;Wanita;11/12/1980;prio
N-18514;Gita Wijaya;L;;
N-18515;Dewi Lestari;Laki-laki;09/12/1980;prio
N-18516;Maya Kusuma;P;02/04/1987;Prioritas
N-18517;Citra Pratama;P;17/12/2000;
N-18518;Maya Saputra;Female;13/10/1974;Prioritas
N-18519;Zaki Permata;;13/03/1982;Prioritas
N-18520;Umi Permata;L;31/02/1999;Prioritas
N-18521;Fajar Wijaya;M;29/12/2003;
N-18522;Umi Maharani;P;02/10/1988;Reguler
N-18523;Citra Hakim;Female;14/05/1975;Reguler
N-18524;Nanda Hidayat;;02/06/2005;prio
N-18525;Nanda Hidayat;;19/03/1974;Reguler
N-18526;Yuni Hidayat;Female;14/12/2002;prio
N-18527;Rizal Hidayat;P;25/11/1974;RETAIL
N-18528;Joko Kusuma;Pria;;Prioritas
N-18529;Yuni Permata;Pria;25/09/2002;prio
N-18530;Oki Santoso;;10/12/1970;Private
N-18531;Putri Hidayat;Female;07/03/1997;
N-18532;Sari Maharani;M;29/05/1966;Private
N-18533;Joko Santoso;M;26/01/1973;Prioritas
N-18534;Andi Setiawan;Pria;18/02/1974;RETAIL
N-18535;Oki Maharani;;05/10/1963;RETAIL
N-18536;Gita Lestari;Female;07/11/2000;Prioritas
N-18537;Maya Maharani;;05/01/1993;RETAIL
N-18538;Maya Permata;M;31/02/1999;RETAIL
N-18539;Sari Utami;L;18/10/1964;Reguler
N-18540;Tono Permata;Female;;RETAIL
N-18541;Andi Hakim;M;27/03/1995;prio
N-18542;Joko Santoso;L;02/03/1982;Reguler
N-18543;Oki Lestari;M;06/07/1983;Prioritas
N-18544;Tono Pratama;Wanita;14/05/1980;prio
N-18545;Sari Saputra;P;30/08/2002;
N-18546;Sari Setiawan;Female;08/04/1967;Private
N-18547;Lutfi Lestari;M;28/06/1960;Reguler
N-18548;Gita Maharani;;23/02/1965;
N-18549;Maya Permata;P;30/08/1979;
N-18550;Budi Wijaya;P;06/01/1989;Private
N-18551;Tono Maharani;Wanita;14/01/2003;Private
N-18552;Lutfi Hidayat;M;16/10/1992;
N-18553;Rizal Saputra;P;17/10/2005;RETAIL
N-18554;Kartika Saputra;Female;22/07/1995;
N-18555;Joko Wijaya;M;23/10/1970;prio
N-18556;Kartika Lestari;Wanita;31/02/1999;Prioritas
N-18557;Budi Wijaya;Wanita;01/12/1993;Private
N-18558;Lutfi Wijaya;Pria;29/08/1979;Prioritas
N-18559;Putri Santoso;M;18/09/1960;Private
N-18560;Rizal Utami;L;24/08/1994;RETAIL
N-18561;Zaki Lestari;Pria;16/01/1985;prio
N-18562;Hadi Utami;M;;
N-18563;Hadi Permata;L;13/02/1968;Private
N-18564;Zaki Setiawan;;12/06/1995;prio
N-18565;Citra Saputra;Laki-laki;07/11/1999;Private
N-18566;Andi Setiawan;Wanita;19/07/1987;Reguler
N-18567;Wawan Permata;L;18/05/1989;Reguler
N-18568;Umi Lestari;Female;18/05/1966;prio
N-18569;Hadi Hidayat;Wanita;04/12/1990;RETAIL
N-18570;Eka Lestari;;31/05/1994;Reguler
N-18571;Dewi Setiawan;P;;prio
N-18572;Maya Kusuma;M;03/02/1978;Reguler
N-18573;Maya Setiawan;L;20/02/1961;
N-18574;Fajar Kusuma;Female;31/10/1971;Reguler
N-18575;Sari Utami;P;25/09/1971;prio
N-18576;Citra Kusuma;P;19/06/1978;Prioritas
N-18577;Andi Wijaya;L;21/05/1976;
N-18578;Kartika Kusuma;P;;RETAIL
N-18579;Andi Hidayat;Pria;15/12/1961;
N-18580;Oki Saputra;M;13/03/1983;Private
N-18581;Rizal Maharani;Female;28/12/1984;
N-18582;Sari Pratama;M;21/11/1992;
N-18583;Rizal Pratama;M;08/01/1983;RETAIL
N-18584;Putri Utami;M;27/12/1995;
N-18585;Maya Maharani;Pria;22/04/1984;RETAIL
N-18586;Oki Hidayat;P;08/08/1994;Private
N-18587;Umi Saputra;;17/10/1986;
N-18588;Zaki Lestari;Female;29/07/1979;Reguler
N-18589;Rizal Hidayat;L;28/09/2003;
N-18590;Fajar Santoso;L;21/01/1974;Private
N-18591;Joko Wijaya;L;31/02/1999;prio
N-18592;Putri Hakim;P;14/02/1962;
N-18593;Kartika Utami;Wanita;08/06/1967;Private
N-18594;Joko Permata;P;15/08/1999;Private
N-18595;Budi Utami;Laki-laki;09/07/2001;Reguler
N-18596;Umi Lestari;;14/10/2000;Private
N-18597;Joko Setiawan;;03/04/1971;Reguler
N-18598;Nanda Hakim;Female;30/09/1969;Reguler
N-18599;Putri Maharani;Wanita;01/04/1967;Reguler
N-18600;Putri Lestari;M;04/11/2002;
N-18601;Eka Kusuma;Wanita;12/07/1982;
N-18602;Indah Hakim;M;09/04/1961;Reguler
N-18603;Kartika Setiawan;Wanita;15/10/1963;
N-18604;Wawan Hidayat;L;22/03/2002;
N-18605;Maya Wijaya;;22/09/1982;
N-18606;Wawan Permata;L;07/07/1963;Reguler
N-18607;Hadi Kusuma;Pria;12/07/1977;Prioritas
N-18608;Tono Saputra;Pria;14/03/1970;Private
N-18609;Vina Hakim;;30/11/1963;Reguler
N-18610;Kartika Hakim;;15/03/1964;Prioritas
N-18611;Vina Maharani;L;30/11/1971;Reguler
N-18612;Sari Hidayat;;21/03/1984;prio
N-18613;Fajar Utami;L;25/04/1989;prio
N-18614;Tono Setiawan;Female;20/01/1988;Prioritas
N-18615;Umi Pratama;Laki-laki;;RETAIL
N-18616;Indah Hidayat;M;18/05/1995;prio
N-18617;Citra Utami;Pria;22/12/1998;Reguler
N-18618;Lutfi Pratama;P;05/12/1964;Reguler
N-18619;Umi Pratama;P;19/07/1977;
N-18620;Rizal Saputra;L;05/03/1991;Private
N-18621;Umi Hidayat;P;10/11/1993;RETAIL
N-18622;Citra Utami;M;12/05/1966;Reguler
N-18623;Lutfi Hidayat;L;22/03/1974;RETAIL
N-18624;Maya Wijaya;P;19/09/1990;Prioritas
N-18625;Kartika Maharani;P;;Prioritas
N-18626;Citra Utami;Wanita;20/02/1976;
N-18627;Wawan Permata;Pria;28/03/1966;RETAIL
N-18628;Eka Maharani;;18/06/1980;Reguler
N-18629;Putri Saputra;Wanita;18/04/1980;Reguler
N-18630;Hadi Lestari;Pria;26/05/1963;RETAIL
N-18631;Gita Lestari;L;04/11/1974;prio
N-18632;Fajar Hakim;;06/02/1989;Reguler
N-18633;Citra Maharani;Female;25/05/1960;prio
N-18634;Dewi Pratama;;26/05/1991;RETAIL
N-18635;Rizal Saputra;M;16/10/1971;Private
N-18636;Indah Kusuma;Wanita;19/06/1978;Prioritas
N-18637;Zaki Wijaya;Female;15/03/1968;Prioritas
N-18638;Wawan Utami;M;25/11/1962;prio
N-18639;Lutfi Lestari;Laki-laki;12/03/1995;Reguler
N-18640;Oki Permata;M;28/10/1992;
N-18641;Budi Maharani;L;30/05/1979;
N-18642;Oki Saputra;;19/04/1998;Prioritas
N-18643;Nanda Maharani;;09/06/1988;Private
N-18644;Andi Setiawan;Laki-laki;;prio
N-18645;Umi Kusuma;Female;02/01/1990;RETAIL
N-18646;Fajar Saputra;M;21/11/1962;Private
N-18647;Vina Wijaya;Pria;27/09/1993;Private
N-18648;Citra Pratama;Laki-laki;15/12/1963;RETAIL
N-18649;Umi Kusuma;L;09/08/2005;
N-18650;Kartika Saputra;Female;;Reguler
N-18651;Dewi Hidayat;M;08/01/1995;prio
N-18652;Vina Hidayat;Pria;22/03/1981;Prioritas
N-18653;Vina Maharani;Wanita;;
N-18654;Gita Lestari;Laki-laki;04/03/1967;Reguler
N-18655;Andi Hidayat;;18/02/1978;
N-18656;Wawan Saputra;L;22/09/1975;Prioritas
N-18657;Nanda Permata;L;27/12/1964;Private
N-18658;Vina Hidayat;Wanita;21/11/1979;prio
N-18659;Joko Lestari;Wanita;;
N-18660;Hadi Hakim;Wanita;27/05/1978;Prioritas
N-18661;Eka Maharani;L;03/01/1991;Private
N-18662;Citra Pratama;P;07/11/1962;RETAIL
N-18663;Fajar Lestari;Pria;30/05/1982;
N-18664;Umi Utami;Female;13/02/1993;prio
N-18665;Nanda Utami;Pria;23/09/1989;Private
N-18666;Budi Pratama;L;18/08/1971;
N-18667;Tono Pratama;P;18/02/1999;prio
N-18668;Oki Santoso;Female;06/10/2005;Prioritas
N-18669;Oki Kusuma;M;24/01/1965;RETAIL
N-18670;Fajar Santoso;;22/07/1986;Prioritas
N-18671;Gita Permata;Wanita;05/07/1991;
N-18672;Wawan Santoso;;22/05/1963;RETAIL
N-18673;Umi Saputra;P;;Reguler
N-18674;Rizal Maharani;Laki-laki;14/01/1969;
N-18675;Oki Santoso;Female;08/04/1961;prio
N-18676;Hadi Hidayat;Pria;25/03/1971;Reguler
N-18677;Yuni Pratama;;10/05/2002;prio
N-18678;Sari Hidayat;M;;Reguler
N-18679;Lutfi Hakim;Female;21/04/1993;RETAIL
N-18680;Dewi Hakim;Laki-laki;28/07/1986;Prioritas
N-18681;Wawan Utami;P;07/01/2005;
N-18682;Sari Maharani;;;
N-18683;Joko Santoso;L;30/10/1963;RETAIL
N-18684;Indah Santoso;;31/02/1999;RETAIL
N-18685;Hadi Maharani;P;30/05/1960;Private
N-18686;Maya Maharani;Pria;05/11/1982;prio
N-18687;Budi Wijaya;M;26/08/2000;Private
N-18688;Citra Saputra;Laki-laki;27/02/1981;Reguler
N-18689;Maya Wijaya;L;12/11/1962;Private
N-18690;Eka Kusuma;M;15/06/1967;Private
N-18691;Lutfi Permata;Pria;18/03/1965;Prioritas
N-18692;Yuni Wijaya;Wanita;03/11/1979;Reguler
N-18693;Tono Setiawan;L;30/10/1987;prio
N-18694;Fajar Utami;L;;prio
N-18695;Sari Setiawan;Laki-laki;26/12/1974;
N-18696;Tono Maharani;Laki-laki;18/12/1983;
N-18697;Kartika Lestari;Wanita;19/02/1987;Reguler
N-18698;Nanda Pratama;Laki-laki;16/06/2001;Private
N-18699;Budi Saputra;Laki-laki;10/07/1977;Prioritas
N-18700;Kartika Setiawan;Pria;11/02/1992;prio
N-18701;Rizal Wijaya;Laki-laki;01/11/1997;
N-18702;Hadi Kusuma;Wanita;30/06/1986;Prioritas
N-18703;Umi Wijaya;M;02/03/1996;Private
N-18704;Joko Pratama;Wanita;26/06/1971;
N-18705;Wawan Pratama;;07/11/1971;Reguler
N-18706;Umi Hidayat;P;;Prioritas
N-18707;Andi Permata;M;24/06/1991;prio
N-18708;Umi Lestari;;;
N-18709;Hadi Pratama;M;04/07/1965;
N-18710;Umi Setiawan;;22/07/1999;Prioritas
N-18711;Eka Saputra;Laki-laki;25/02/1973;prio
N-18712;Lutfi Santoso;Wanita;06/12/1975;
N-18713;Dewi Pratama;L;21/08/1961;prio
N-18714;Dewi Hakim;Wanita;02/04/1990;prio
N-18715;Oki Utami;Female;18/05/1974;RETAIL
N-18716;Indah Kusuma;M;06/06/1982;Private
N-18717;Dewi Maharani;Pria;31/02/1999;
N-18718;Citra Setiawan;P;19/09/2004;Private
N-18719;Yuni Permata;;24/08/1976;Private
N-18720;Eka Hakim;P;28/07/1964;Prioritas
N-18721;Budi Wijaya;Pria;07/04/1993;
N-18722;Fajar Permata;Pria;29/07/1986;Prioritas
N-18723;Umi Santoso;;31/08/1963;
N-18724;Umi Pratama;;06/09/1974;Private
N-18725;Lutfi Hidayat;M;31/02/1999;RETAIL
N-18726;Putri Kusuma;Female;02/08/1991;Prioritas
N-18727;Lutfi Wijaya;Female;04/07/1963;Private
N-18728;Hadi Utami;M;26/03/1987;prio
N-18729;Kartika Wijaya;;04/12/1987;prio
N-18730;Tono Wijaya;Pria;02/07/1990;Prioritas
N-18731;Citra Utami;Laki-laki;27/11/1967;prio
N-18732;Yuni Saputra;Pria;20/05/1988;Prioritas
N-18733;Nanda Hakim;Laki-laki;18/11/1963;
N-18734;Nanda Wijaya;;16/04/1995;Reguler
N-18735;Yuni Setiawan;M;05/04/1975;Reguler
N-18736;Sari Kusuma;Female;09/01/1989;
N-18737;Hadi Santoso;P;29/01/2004;Prioritas
N-18738;Budi Saputra;Wanita;10/08/1975;RETAIL
N-18739;Fajar Santoso;P;04/04/2004;Private
N-18740;Hadi Maharani;Pria;02/12/1981;prio
N-18741;Andi Maharani;Laki-laki;11/10/1983;Reguler
N-18742;Maya Santoso;Pria;23/01/1988;Reguler
N-18743;Fajar Setiawan;L;31/03/1962;prio
N-18744;Budi Santoso;Pria;14/02/2004;
N-18745;Lutfi Santoso;P;30/07/1960;Reguler
N-18746;Vina Permata;Laki-laki;19/04/1967;
N-18747;Zaki Kusuma;M;31/02/1999;RETAIL
N-18748;Wawan Hidayat;Pria;07/04/1985;prio
N-18749;Hadi Utami;L;28/08/1968;Prioritas
N-18750;Joko Setiawan;Laki-laki;20/10/1964;prio
N-18751;Lutfi Setiawan;Laki-laki;27/03/1976;RETAIL
N-18752;Gita Utami;L;11/03/1963;
N-18753;Umi Maharani;L;04/06/1961;
N-18754;Budi Permata;Wanita;01/08/1969;
N-18755;Nanda Pratama;Laki-laki;26/01/1989;prio
N-18756;Eka Lestari;Wanita;03/02/1984;Prioritas
N-18757;Tono Hidayat;;08/12/1977;Reguler
N-18758;Nanda Hidayat;Pria;19/05/1992;Reguler
N-18759;Citra Kusuma;Pria;09/11/2002;
N-18760;Joko Pratama;L;06/03/1992;RETAIL
N-18761;Eka Lestari;Pria;05/09/1980;RETAIL
N-18762;Dewi Saputra;Laki-laki;18/06/1999;prio
N-18763;Budi Kusuma;M;28/04/1971;RETAIL
N-18764;Sari Saputra;Laki-laki;19/07/1979;Private
N-18765;Nanda Pratama;L;02/04/1966;Reguler
N-18766;Umi Kusuma;M;18/12/1982;prio
N-18767;Vina Pratama;Pria;10/04/1987;Reguler
N-18768;Fajar Saputra;Pria;16/03/2003;prio
N-18769;Sari Wijaya;Pria;25/09/1995;prio
N-18770;Fajar Lestari;Wanita;09/02/1967;prio
N-18771;Vina Wijaya;Female;18/11/1993;RETAIL
N-18772;Andi Santoso;P;20/06/1984;Prioritas
N-18773;Andi Utami;M;30/05/1964;Reguler
N-18774;Kartika Hakim;P;;RETAIL
N-18775;Indah Lestari;P;28/12/1973;Private
N-18776;Citra Santoso;Wanita;04/08/1982;Prioritas
N-18777;Hadi Lestari;L;30/04/1960;prio
N-18778;Budi Santoso;L;07/07/1988;Reguler
N-18779;Gita Saputra;L;05/03/1994;Private
N-18780;Oki Pratama;;26/04/1995;
N-18781;Andi Pratama;M;09/01/1972;RETAIL
N-18782;Sari Saputra;Laki-laki;;Private
N-18783;Andi Kusuma;Laki-laki;06/03/1967;
N-18784;Rizal Lestari;P;20/10/2003;Reguler
N-18785;Kartika Pratama;;08/06/1976;prio
N-18786;Vina Hidayat;Pria;;prio
N-18787;Joko Hakim;Wanita;17/03/1968;Reguler
N-18788;Tono Maharani;;23/07/1989;Reguler
N-18789;Lutfi Saputra;;17/06/1978;Private
N-18790;Dewi Wijaya;Female;09/10/2003;Prioritas
N-18791;Nanda Wijaya;M;17/09/1973;Prioritas
N-18792;Putri Utami;M;31/03/1975;Prioritas
N-18793;Oki Pratama;L;19/01/1973;Reguler
N-18794;Rizal Hidayat;Wanita;30/09/1987;prio
N-18795;Eka Pratama;Pria;;RETAIL
N-18796;Maya Wijaya;Wanita;29/10/2002;Prioritas
N-18797;Tono Hakim;Pria;24/04/1971;RETAIL
N-18798;Joko Santoso;Pria;16/04/1963;
N-18799;Fajar Pratama;M;10/05/1969;
N-18800;Dewi Saputra;Wanita;07/03/1971;
N-18801;Citra Hakim;Pria;08/10/1983;RETAIL
N-18802;Kartika Setiawan;P;17/01/1976;Prioritas
N-18803;Kartika Hakim;;26/04/2000;Private
N-18804;Umi Maharani;Female;;Reguler
N-18805;Oki Hakim;M;27/08/1965;Reguler
N-18806;Kartika Hidayat;Pria;07/11/1988;Prioritas
N-18807;Vina Hakim;;21/12/1976;Private
N-18808;Putri Maharani;M;25/08/1980;
N-18809;Tono Utami;P;18/12/1973;Reguler
N-18810;Vina Santoso;Wanita;08/06/1974;prio
N-18811;Dewi Utami;Laki-laki;08/03/1986;
N-18812;Oki Santoso;Wanita;30/12/1971;
N-18813;Rizal Maharani;Pria;29/12/1961;RETAIL
N-18814;Putri Kusuma;M;05/11/1977;
N-18815;Wawan Saputra;M;10/01/1993;Reguler
N-18816;Andi Utami;P;05/08/1997;prio
N-18817;Wawan Pratama;;25/07/1963;Reguler
N-18818;Rizal Lestari;;10/02/1993;Reguler
N-18819;Wawan Kusuma;P;04/05/1973;Prioritas
N-18820;Oki Maharani;Female;16/11/1998;
N-18821;Lutfi Utami;Wanita;12/09/1993;Private
N-18822;Budi Santoso;Laki-laki;03/11/2005;RETAIL
N-18823;Lutfi Permata;Laki-laki;27/06/1977;Prioritas
N-18824;Lutfi Saputra;M;10/09/1981;Prioritas
N-18825;Citra Saputra;M;26/01/1996;Reguler
N-18826;Lutfi Santoso;Pria;10/04/1988;Prioritas
N-18827;Nanda Hidayat;Female;01/09/1988;prio
N-18828;Andi Hidayat;M;17/11/1979;prio
N-18829;Eka Hakim;L;07/12/1963;Private
N-18830;Citra Hakim;;15/07/1991;
N-18831;Kartika Hidayat;Wanita;04/11/1962;Prioritas
N-18832;Yuni Santoso;;09/06/1992;Private
N-18833;Eka Pratama;M;16/12/1963;
N-18834;Maya Wijaya;L;20/06/1980;Private
N-18835;Hadi Pratama;;23/05/1989;Prioritas
N-18836;Kartika Permata;Laki-laki;06/02/1979;Prioritas
N-18837;Umi Wijaya;Wanita;18/10/2003;RETAIL
N-18838;Dewi Wijaya;Laki-laki;22/10/1988;
N-18839;Kartika Santoso;Pria;15/04/1988;
N-18840;Budi Hakim;P;18/08/1981;
N-18841;Lutfi Hakim;;16/03/1988;Private
N-18842;Tono Saputra;Pria;01/01/1967;Prioritas
N-18843;Kartika Kusuma;L;08/05/1977;
N-18844;Rizal Hakim;Pria;23/06/1978;Prioritas
N-18845;Fajar Pratama;Wanita;18/11/2002;Prioritas
N-18846;Oki Maharani;M;20/05/1977;
N-18847;Yuni Wijaya;Female;14/06/1962;Prioritas
N-18848;Budi Wijaya;P;31/02/1999;Private
N-18849;Dewi Utami;;27/06/1965;Reguler
N-18850;Vina Hidayat;Female;04/11/1988;prio
N-18851;Putri Setiawan;Laki-laki;22/05/1971;RETAIL
N-18852;Yuni Utami;L;06/02/1966;RETAIL
N-18853;Nanda Utami;;14/12/1986;Reguler
N-18854;Eka Santoso;;12/05/1983;Prioritas
N-18855;Dewi Utami;M;16/02/1965;RETAIL
N-18856;Tono Pratama;Pria;04/04/1967;Reguler
N-18857;Sari Pratama;;04/11/1977;Prioritas
N-18858;Fajar Utami;M;08/07/1968;
N-18859;Umi Hidayat;Pria;30/06/2003;Reguler
N-18860;Dewi Santoso;Pria;23/01/1999;Prioritas
N-18861;Budi Lestari;Pria;18/10/1983;Prioritas
N-18862;Zaki Permata;Laki-laki;30/11/2005;Reguler
N-18863;Rizal Hakim;M;13/05/1967;
N-18864;Fajar Lestari;L;28/01/1988;Reguler
N-18865;Budi Setiawan;Wanita;09/06/2001;Private
N-18866;Gita Hidayat;M;14/03/1978;Reguler
N-18867;Andi Setiawan;;31/08/1978;Private
N-18868;Budi Lestari;L;07/11/1987;Reguler
N-18869;Citra Santoso;Wanita;23/03/1980;RETAIL
N-18870;Putri Maharani;Pria;14/04/1972;Prioritas
N-18871;Maya Hidayat;L;27/10/1990;RETAIL
N-18872;Tono Wijaya;;16/08/1972;Private
N-18873;Andi Setiawan;P;07/05/1963;Private
N-18874;Tono Lestari;Wanita;31/02/1999;prio
N-18875;Tono Maharani;Pria;;Private
N-18876;Vina Lestari;L;12/11/1996;Reguler
N-18877;Dewi Wijaya;M;22/09/1972;Prioritas
N-18878;Vina Pratama;;25/09/1994;Private
N-18879;Joko Hakim;Female;24/02/2001;RETAIL
N-18880;Kartika Maharani;Laki-laki;26/11/1978;Prioritas
N-18881;Andi Hakim;Laki-laki;18/06/1967;prio
N-18882;Rizal Santoso;Wanita;13/11/1998;
N-18883;Joko Permata;Laki-laki;22/06/2000;prio
N-18884;Budi Utami;L;26/09/1975;Prioritas
N-18885;Andi Maharani;;01/03/1976;Prioritas
N-18886;Nanda Wijaya;Wanita;;RETAIL
N-18887;Joko Santoso;;30/11/1967;Reguler
N-18888;Rizal Utami;;11/11/1968;RETAIL
N-18889;Eka Saputra;P;23/09/1964;
N-18890;Lutfi Maharani;;25/10/1980;
N-18891;Sari Santoso;L;;prio
N-18892;Sari Utami;Pria;06/11/1975;Reguler
N-18893;Sari Saputra;Pria;31/02/1999;Private
N-18894;Budi Pratama;Wanita;10/09/1965;
N-18895;Eka Hidayat;P;12/07/1985;
N-18896;Fajar Wijaya;Wanita;22/07/1981;prio
N-18897;Dewi Saputra;L;30/05/1960;RETAIL
N-18898;Dewi Maharani;Wanita;07/01/1965;Reguler
N-18899;Andi Pratama;P;09/12/1970;RETAIL
N-18900;Joko Hakim;Female;07/09/1970;Reguler
N-18901;Gita Hakim;M;;Prioritas
N-18902;Zaki Lestari;Laki-laki;16/07/1996;RETAIL
N-18903;Umi Saputra;;09/08/2001;Private
N-18904;Yuni Santoso;;04/10/1967;Prioritas
N-18905;Wawan Setiawan;M;02/02/1966;Prioritas
N-18906;Lutfi Permata;;;RETAIL
N-18907;Eka Wijaya;M;24/11/1971;Prioritas
N-18908;Lutfi Utami;Female;21/11/1970;Reguler
N-18909;Dewi Kusuma;Female;26/10/1971;
N-18910;Wawan Permata;Female;27/12/1973;Reguler
N-18911;Andi Kusuma;Pria;29/03/1994;RETAIL
N-18912;Zaki Maharani;;05/04/2003;prio
N-18913;Rizal Kusuma;Laki-laki;05/07/1973;Private
N-18914;Citra Saputra;Pria;26/02/1993;Prioritas
N-18915;Joko Saputra;L;04/04/1996;Reguler
N-18916;Eka Saputra;P;26/08/1988;Private
N-18917;Joko Kusuma;;25/04/1989;Reguler
N-18918;Hadi Setiawan;Laki-laki;05/02/1966;Reguler
N-18919;Dewi Hakim;;08/01/1965;Private
N-18920;Citra Pratama;P;16/02/1960;prio
N-18921;Tono Wijaya;Female;05/08/1984;Reguler
N-18922;Indah Hidayat;Female;13/09/1996;Private
N-18923;Sari Lestari;;03/01/1995;RETAIL
N-18924;Zaki Utami;P;19/09/1967;prio
N-18925;Joko Maharani;;04/06/2002;prio
N-18926;Budi Wijaya;Female;29/07/1982;prio
N-18927;Citra Hidayat;P;30/11/2001;Reguler
N-18928;Maya Santoso;Wanita;19/07/1984;Reguler
N-18929;Tono Kusuma;Laki-laki;20/02/1971;Reguler
N-18930;Wawan Santoso;Female;23/01/1998;Private
N-18931;Wawan Wijaya;P;31/01/1967;
N-18932;Wawan Utami;Wanita;18/02/1970;Prioritas
N-18933;Gita Wijaya;Pria;12/10/1983;RETAIL
N-18934;Maya Kusuma;P;20/10/2001;RETAIL
N-18935;Citra Permata;Laki-laki;26/10/1970;Prioritas
N-18936;Fajar Kusuma;Female;05/05/1980;
N-18937;Maya Utami;P;30/11/1984;
N-18938;Wawan Setiawan;M;26/10/1979;RETAIL
N-18939;Budi Setiawan;L;12/12/1999;RETAIL
N-18940;Vina Kusuma;P;17/11/1994;RETAIL
N-18941;Citra Utami;M;09/07/2000;prio
N-18942;Putri Hidayat;Female;08/11/1960;prio
N-18943;Hadi Setiawan;P;11/12/1996;Private
N-18944;Oki Kusuma;Wanita;;RETAIL
N-18945;Vina Maharani;Wanita;22/07/1992;
N-18946;Joko Saputra;M;30/06/1982;prio
N-18947;Rizal Lestari;Laki-laki;22/08/2001;RETAIL
N-18948;Sari Utami;P;06/10/1989;RETAIL
N-18949;Dewi Permata;Female;30/03/1969;Prioritas
N-18950;Kartika Setiawan;Female;;
N-18951;Citra Pratama;Female;13/11/1993;Reguler
N-18952;Putri Santoso;Laki-laki;29/09/1969;Private
N-18953;Sari Pratama;Female;28/10/1982;Private
N-18954;Citra Setiawan;Female;04/12/1980;Prioritas
N-18955;Eka Maharani;Pria;23/03/1967;Private
N-18956;Oki Kusuma;Laki-laki;31/08/1988;
N-18957;Andi Utami;Pria;;Prioritas
N-18958;Gita Setiawan;Female;27/08/1968;
N-18959;Fajar Setiawan;M;04/01/1991;Prioritas
N-18960;Dewi Pratama;M;30/08/1965;Prioritas
N-18961;Andi Lestari;L;17/04/1983;Private
N-18962;Maya Utami;P;02/04/1969;prio
N-18963;Sari Santoso;Laki-laki;26/11/1979;Prioritas
N-18964;Maya Hidayat;Laki-laki;16/12/1977;RETAIL
N-18965;Wawan Hidayat;L;10/07/1995;RETAIL
N-18966;Maya Maharani;Wanita;21/04/1973;prio
N-18967;Rizal Pratama;Wanita;05/11/1980;Prioritas
N-18968;Putri Hakim;M;16/03/1966;Prioritas
N-18969;Tono Kusuma;Female;15/08/1968;
N-18970;Fajar Saputra;Laki-laki;23/06/1976;Private
N-18971;Andi Lestari;;31/02/1999;Reguler
N-18972;Maya Maharani;L;03/10/1975;
N-18973;Wawan Lestari;Pria;02/04/1969;
N-18974;Putri Hakim;Laki-laki;30/06/1988;Reguler
N-18975;Dewi Hakim;Female;08/07/1995;RETAIL
N-18976;Budi Maharani;Laki-laki;06/06/1990;prio
N-18977;Sari Wijaya;Laki-laki;07/09/1993;Private
N-18978;Joko Hidayat;M;17/07/1965;
N-18979;Wawan Saputra;L;07/10/1979;prio
N-18980;Indah Permata;Pria;11/08/1988;RETAIL
N-18981;Yuni Hakim;Female;23/12/1978;Private
N-18982;Budi Wijaya;Pria;31/02/1999;prio
N-18983;Dewi Utami;Pria;05/10/1961;RETAIL
N-18984;Putri Lestari;Female;10/05/1981;prio
N-18985;Andi Utami;Wanita;30/04/1996;RETAIL
N-18986;Joko Santoso;Female;02/02/1969;Reguler
N-18987;Eka Maharani;Wanita;19/01/2002;
N-18988;Citra Pratama;Female;01/02/1966;
N-18989;Nanda Santoso;Female;09/09/1977;Private
N-18990;Citra Kusuma;Female;21/10/1968;Private
N-18991;Sari Lestari;Female;27/04/1969;RETAIL
N-18992;Vina Lestari;M;25/11/1993;prio
N-18993;Citra Hidayat;Wanita;01/06/1981;Prioritas
N-18994;Andi Utami;;13/08/1995;RETAIL
N-18995;Lutfi Pratama;P;03/09/1967;Prioritas
N-18996;Andi Utami;P;27/02/1977;RETAIL
N-18997;Putri Kusuma;M;;prio
N-18998;Yuni Lestari;L;20/09/2001;Prioritas
N-18999;Hadi Maharani;P;09/08/2000;Private
N-19000;Putri Saputra;Laki-laki;01/10/2003;
