nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-12507;Budi Wijaya;Female;01/05/2004;prio
N-12508;Hadi Maharani;Female;21/08/1987;Prioritas
N-12509;Tono Saputra;Pria;19/03/1985;RETAIL
N-12510;Tono Utami;M;23/03/1979;Prioritas
N-12511;Nanda Setiawan;Female;30/04/1967;Private
N-12512;Budi Hakim;Laki-laki;12/03/1982;Reguler
N-12513;Lutfi Saputra;P;20/03/1995;Reguler
N-12514;Dewi Lestari;Pria;21/10/1993;Private
N-12515;Oki Permata;P;22/02/1997;RETAIL
N-12516;Oki Lestari;L;18/11/1966;prio
N-12517;Eka Lestari;M;17/04/1968;RETAIL
N-12518;Zaki Maharani;;13/02/1978;Prioritas
N-12519;Sari Wijaya;M;10/05/1969;Private
N-12520;Indah Santoso;Pria;10/04/1985;Prioritas
N-12521;Lutfi Permata;M;21/12/1993;RETAIL
N-12522;Umi Kusuma;P;28/03/1960;
N-12523;Oki Wijaya;Female;10/12/2001;
N-12524;Dewi Permata;P;14/06/1973;Reguler
N-12525;Yuni Hakim;Female;31/02/1999;
N-12526;Sari Wijaya;Female;02/03/1998;Prioritas
N-12527;Dewi Permata;L;10/12/1977;Reguler
N-12528;Nanda Permata;M;24/07/1990;Prioritas
N-12529;Gita Maharani;Pria;02/01/1994;
N-12530;Nanda Setiawan;M;02/10/1962;Reguler
N-12531;Dewi Santoso;M;18/03/2002;Private
N-12532;Umi Hakim;Wanita;18/09/2003;prio
N-12533;Yuni Saputra;M;23/01/1979;
N-12534;Wawan Lestari;M;07/04/1965;Private
N-12535;Kartika Kusuma;Female;28/12/1962;RETAIL
N-12536;Tono Wijaya;Pria;02/01/1994;Reguler
N-12537;Rizal Kusuma;M;02/03/1993;RETAIL
N-12538;Andi Santoso;Female;27/06/1967;
N-12539;Budi Santoso;Pria;28/03/1987;Prioritas
N-12540;Oki Permata;Female;05/01/1975;Private
N-12541;Zaki Hidayat;Pria;30/04/1985;RETAIL
N-12542;Hadi Setiawan;Female;17/02/2000;Prioritas
N-12543;Tono Lestari;;20/05/1992;RETAIL
N-12544;Eka Saputra;M;30/06/1983;Private
N-12545;Lutfi Hidayat;;31/03/1982;Prioritas
N-12546;Kartika Hidayat;L;24/10/2001;RETAIL
N-12547;Gita Lestari;Female;08/11/1974;RETAIL
N-12548;Zaki Utami;Female;14/09/1972;Reguler
N-12549;Vina Hakim;Wanita;06/11/2001;prio
N-12550;Vina Setiawan;Laki-laki;14/08/1974;RETAIL
N-12551;Citra Pratama;P;03/12/1992;Private
N-12552;Sari Maharani;Wanita;02/08/1982;prio
N-12553;Umi Wijaya;Wanita;10/09/1977;
N-12554;Putri Pratama;M;26/03/2005;
N-12555;Maya Lestari;Pria;08/11/1971;
N-12556;Andi Lestari;Laki-laki;10/10/1987;RETAIL
N-12557;Eka Lestari;P;01/12/2000;Prioritas
N-12558;Joko Santoso;L;31/02/1999;RETAIL
N-12559;Zaki Kusuma;M;28/03/1972;Prioritas
N-12560;Zaki Santoso;Laki-laki;04/12/1987;RETAIL
N-12561;Umi Setiawan;P;01/07/1968;RETAIL
N-12562;Budi Setiawan;Female;08/09/2002;
N-12563;Sari Wijaya;Laki-laki;02/06/1966;Private
N-12564;Kartika Kusuma;M;02/04/1999;Prioritas
N-12565;Hadi Hakim;Pria;20/02/1985;Prioritas
N-12566;Andi Wijaya;Wanita;10/04/1992;Private
N-12567;Tono Wijaya;L;20/11/1996;RETAIL
N-12568;Hadi Utami;P;04/03/1993;Prioritas
N-12569;Sari Hakim;;05/11/2005;Private
N-12570;Yuni Santoso;Pria;11/06/1965;prio
N-12571;Joko Kusuma;P;23/02/1984;prio
N-12572;Vina Saputra;Laki-laki;07/10/1965;RETAIL
N-12573;Eka Setiawan;Female;28/06/1979;
N-12574;Umi Hidayat;Wanita;15/09/1995;prio
N-12575;Putri Hidayat;Pria;08/08/1982;Private
N-12576;Kartika Permata;Laki-laki;20/08/1961;Private
N-12577;Dewi Santoso;Laki-laki;03/09/2001;RETAIL
N-12578;Gita Hidayat;;;Prioritas
N-12579;Nanda Kusuma;M;06/05/1983;Prioritas
N-12580;Joko Kusuma;L;08/03/1998;prio
N-12581;Indah Kusuma;P;17/09/1990;prio
N-12582;Vina Permata;Wanita;31/02/1999;prio
N-12583;Oki Permata;Pria;;prio
N-12584;Putri Santoso;M;29/08/1989;prio
N-12585;Oki Pratama;Pria;07/09/1998;Reguler
N-12586;Sari Lestari;Laki-laki;;Reguler
N-12587;Putri Santoso;Wanita;19/05/1975;prio
N-12588;Indah Saputra;Wanita;29/07/1971;RETAIL
N-12589;Eka Wijaya;Female;02/08/1991;Reguler
N-12590;Sari Permata;M;19/01/1975;Prioritas
N-12591;Nanda Wijaya;Pria;18/10/2000;prio
N-12592;Tono Maharani;L;07/01/1992;Prioritas
N-12593;Eka Hidayat;Female;25/07/1962;Private
N-12594;Wawan Santoso;L;08/11/1977;
N-12595;Eka Pratama;;30/09/1976;
N-12596;Vina Setiawan;Laki-laki;31/02/1999;RETAIL
N-12597;Gita Wijaya;M;08/06/1963;prio
N-12598;Sari Santoso;M;17/07/1998;RETAIL
N-12599;Rizal Wijaya;;05/01/2003;prio
N-12600;Umi Permata;L;30/03/1979;Reguler
N-12601;Indah Pratama;L;23/11/1983;Reguler
N-12602;Dewi Hakim;Pria;09/07/1990;Private
N-12603;Andi Maharani;Pria;05/04/2000;RETAIL
N-12604;Tono Kusuma;Wanita;;
N-12605;Joko Wijaya;Wanita;20/08/2000;Prioritas
N-12606;Budi Wijaya;;22/01/2003;prio
N-12607;Yuni Saputra;P;01/09/1999;Prioritas
N-12608;Indah Wijaya;L;29/09/2005;RETAIL
N-12609;Nanda Pratama;L;15/10/1980;RETAIL
N-12610;Nanda Permata;M;18/02/1965;
N-12611;Dewi Hakim;Female;31/02/1999;prio
N-12612;Yuni Setiawan;Wanita;07/06/1975;Reguler
N-12613;Lutfi Utami;Laki-laki;12/03/1962;Prioritas
N-12614;Budi Kusuma;Wanita;06/09/1993;Reguler
N-12615;Citra Kusuma;Wanita;20/07/1998;Prioritas
N-12616;Andi Santoso;Female;13/01/1977;Private
N-12617;Indah Kusuma;L;31/02/1999;
N-12618;Yuni Hidayat;Female;02/01/1962;
N-12619;Vina Permata;P;14/02/1990;prio
N-12620;Sari Saputra;L;25/05/1987;Prioritas
N-12621;Rizal Saputra;Female;10/04/1994;RETAIL
N-12622;Yuni Saputra;Female;31/02/1999;Prioritas
N-12623;Fajar Utami;M;19/06/1976;Private
N-12624;Rizal Maharani;M;09/08/1995;prio
N-12625;Lutfi Pratama;Female;29/03/1965;
N-12626;Rizal Maharani;L;31/02/1999;prio
N-12627;Joko Lestari;;31/02/1999;Reguler
N-12628;Rizal Hakim;;20/05/1962;prio
N-12629;Dewi Hakim;Wanita;06/08/1968;RETAIL
N-12630;Budi Permata;Female;26/03/1982;prio
N-12631;Joko Hidayat;Pria;;
N-12632;Gita Setiawan;M;17/01/1971;Private
N-12633;Oki Santoso;P;21/02/1971;Prioritas
N-12634;Oki Santoso;Laki-laki;21/06/2005;Reguler
N-12635;Budi Setiawan;L;26/07/1965;RETAIL
N-12636;Budi Hakim;;24/07/1964;Reguler
N-12637;Dewi Santoso;Female;02/03/1983;prio
N-12638;Tono Saputra;P;28/07/1978;Private
N-12639;Gita Pratama;Pria;03/10/1977;RETAIL
N-12640;Citra Lestari;L;14/01/2003;RETAIL
N-12641;Dewi Wijaya;Laki-laki;21/08/1971;Private
N-12642;Indah Lestari;Wanita;30/10/1964;Reguler
N-12643;Tono Hidayat;M;08/02/1972;Reguler
N-12644;Maya Hakim;M;05/03/2002;RETAIL
N-12645;Hadi Santoso;P;27/12/1986;
N-12646;Andi Santoso;Pria;22/10/1983;
N-12647;Lutfi Hidayat;L;23/03/1993;
N-12648;Zaki Kusuma;P;29/05/1995;
N-12649;Zaki Saputra;P;03/12/1984;prio
N-12650;Eka Wijaya;Female;25/08/1993;
N-12651;Tono Maharani;P;21/02/1967;RETAIL
N-12652;Wawan Saputra;Female;01/09/1976;Private
N-12653;Maya Utami;;16/02/1990;Reguler
N-12654;Budi Maharani;M;03/11/1990;Prioritas
N-12655;Lutfi Pratama;P;30/07/1980;Reguler
N-12656;Tono Hakim;Wanita;04/12/1974;prio
N-12657;Sari Permata;P;03/06/1968;prio
N-12658;Tono Setiawan;L;15/07/1986;RETAIL
N-12659;Umi Setiawan;M;07/10/2005;Reguler
N-12660;Sari Santoso;Wanita;25/12/1999;
N-12661;Joko Santoso;Pria;22/10/1982;Reguler
N-12662;Andi Kusuma;Wanita;28/07/1996;Reguler
N-12663;Rizal Hakim;Wanita;20/08/1994;
N-12664;Maya Utami;Wanita;14/05/1980;Prioritas
N-12665;Budi Maharani;Wanita;10/11/1991;prio
N-12666;Umi Saputra;Wanita;11/06/1974;prio
N-12667;Kartika Pratama;Laki-laki;14/08/1981;RETAIL
N-12668;Lutfi Hakim;L;16/12/1994;
N-12669;Wawan Utami;Wanita;17/12/1977;prio
N-12670;Yuni Wijaya;L;;Reguler
N-12671;Oki Wijaya;M;26/11/1993;prio
N-12672;Yuni Saputra;;16/10/2002;RETAIL
N-12673;Yuni Kusuma;Pria;01/11/1979;
N-12674;Vina Saputra;Female;05/06/1977;Private
N-12675;Nanda Santoso;P;16/09/1966;
N-12676;Zaki Santoso;M;19/01/1995;Prioritas
N-12677;Dewi Hakim;L;07/01/1982;RETAIL
N-12678;Joko Lestari;Wanita;24/07/2003;RETAIL
N-12679;Wawan Santoso;M;07/07/1975;prio
N-12680;Maya Setiawan;P;04/09/1967;
N-12681;Oki Setiawan;Pria;;Private
N-12682;Wawan Utami;L;28/01/1961;Reguler
N-12683;Vina Maharani;L;;Reguler
N-12684;Budi Utami;M;14/06/1982;Prioritas
N-12685;Hadi Wijaya;Laki-laki;08/06/1990;RETAIL
N-12686;Oki Saputra;Wanita;06/03/1964;Private
N-12687;Zaki Santoso;L;20/07/1987;
N-12688;Rizal Hakim;Pria;30/06/1975;
N-12689;Wawan Maharani;Female;10/05/1980;Private
N-12690;Hadi Saputra;Laki-laki;05/05/1968;
N-12691;Yuni Hakim;M;20/10/1968;prio
N-12692;Kartika Maharani;Female;28/03/1969;prio
N-12693;Eka Hakim;Female;04/11/1975;Prioritas
N-12694;Rizal Utami;M;22/11/1979;Reguler
N-12695;Zaki Permata;Laki-laki;19/01/1980;Private
N-12696;Eka Santoso;Wanita;03/04/1979;
N-12697;Hadi Hakim;Laki-laki;11/05/1974;RETAIL
N-12698;Zaki Permata;;05/09/1961;Reguler
N-12699;Indah Saputra;;23/06/2000;Private
N-12700;Vina Saputra;;03/08/1981;
N-12701;Dewi Kusuma;Female;02/09/1966;RETAIL
N-12702;Rizal Maharani;Wanita;;prio
N-12703;Citra Hakim;Female;29/11/1999;Prioritas
N-12704;Eka Maharani;;15/12/1995;prio
N-12705;Wawan Utami;Female;18/06/1975;prio
N-12706;Vina Saputra;Female;26/03/1976;
N-12707;Lutfi Maharani;Female;30/03/2002;Reguler
N-12708;Eka Permata;;21/12/2005;Reguler
N-12709;Budi Wijaya;Female;20/09/2001;prio
N-12710;Fajar Utami;M;08/02/1970;Private
N-12711;Hadi Kusuma;Wanita;02/11/1986;
N-12712;Rizal Saputra;P;25/10/1991;Private
N-12713;Umi Santoso;Female;02/11/1962;Private
N-12714;Vina Pratama;Pria;12/04/1973;Prioritas
N-12715;Sari Hidayat;Female;;prio
N-12716;Sari Lestari;Wanita;02/02/1979;
N-12717;Oki Pratama;Pria;28/09/1976;prio
N-12718;Hadi Utami;Female;21/09/1984;prio
N-12719;Vina Setiawan;M;20/03/1995;
N-12720;Budi Setiawan;Laki-laki;20/05/1971;Reguler
N-12721;Sari Saputra;Pria;03/04/1963;Prioritas
N-12722;Rizal Hidayat;Laki-laki;13/11/1969;prio
N-12723;Indah Santoso;Female;03/11/1966;Prioritas
N-12724;Wawan Permata;Pria;;Reguler
N-12725;Nanda Setiawan;P;06/06/1965;RETAIL
N-12726;Oki Wijaya;;18/01/1995;Reguler
N-12727;Lutfi Maharani;Laki-laki;13/03/1983;RETAIL
N-12728;Eka Setiawan;Pria;22/03/1962;prio
N-12729;Budi Santoso;Laki-laki;03/09/2002;Private
N-12730;Eka Setiawan;M;13/07/1969;prio
N-12731;Vina Wijaya;;21/06/1970;Private
N-12732;Gita Saputra;Pria;23/10/1960;prio
N-12733;Oki Hidayat;M;19/03/1995;prio
N-12734;Oki Pratama;Female;03/05/1961;Private
N-12735;Yuni Saputra;L;12/09/1999;prio
N-12736;Tono Santoso;P;01/06/1994;prio
N-12737;Nanda Kusuma;P;19/08/1998;prio
N-12738;Indah Hakim;;13/05/1999;
N-12739;Umi Kusuma;Wanita;19/05/1969;
N-12740;Joko Setiawan;Laki-laki;04/08/2000;Prioritas
N-12741;Nanda Pratama;Laki-laki;11/09/1985;Reguler
N-12742;Sari Hakim;M;;Reguler
N-12743;Joko Setiawan;Female;03/09/1994;RETAIL
N-12744;Tono Permata;;09/08/2005;RETAIL
N-12745;Budi Saputra;L;01/05/1988;RETAIL
N-12746;Dewi Utami;;17/11/1989;RETAIL
N-12747;Vina Utami;Female;07/03/1998;
N-12748;Lutfi Lestari;Wanita;21/06/1989;Private
N-12749;Joko Wijaya;Pria;10/09/1992;
N-12750;Dewi Kusuma;M;;Prioritas
N-12751;Kartika Pratama;L;02/02/2000;Reguler
N-12752;Hadi Wijaya;Laki-laki;;Private
N-12753;Indah Maharani;M;05/04/1998;Prioritas
N-12754;Andi Wijaya;M;;Private
N-12755;Eka Hidayat;L;16/03/1960;RETAIL
N-12756;Kartika Hakim;Wanita;05/07/1978;prio
N-12757;Joko Lestari;L;09/06/1980;RETAIL
N-12758;Citra Lestari;;27/09/1967;Prioritas
N-12759;Rizal Maharani;Laki-laki;06/04/1997;
N-12760;Dewi Utami;Female;04/12/1991;RETAIL
N-12761;Nanda Permata;Female;12/04/1975;Private
N-12762;Maya Lestari;Laki-laki;24/05/1991;RETAIL
N-12763;Lutfi Hidayat;Laki-laki;19/08/1991;Prioritas
N-12764;Tono Maharani;;10/05/1982;Prioritas
N-12765;Yuni Maharani;Female;15/12/1966;Private
N-12766;Gita Santoso;;08/06/1963;Reguler
N-12767;Eka Hidayat;Laki-laki;22/08/1998;Private
N-12768;Wawan Setiawan;Pria;27/10/1997;Reguler
N-12769;Zaki Utami;Pria;16/06/1999;prio
N-12770;Fajar Lestari;Female;30/12/1986;Reguler
N-12771;Putri Saputra;L;01/11/1982;Private
N-12772;Putri Utami;Wanita;21/12/1963;prio
N-12773;Eka Hidayat;;05/04/1960;RETAIL
N-12774;Yuni Pratama;Wanita;03/10/1984;
N-12775;Oki Saputra;Laki-laki;31/01/1969;Prioritas
N-12776;Andi Hakim;P;05/08/1991;Reguler
N-12777;Indah Utami;Laki-laki;;Private
N-12778;Citra Lestari;Wanita;07/01/2003;prio
N-12779;Wawan Wijaya;Female;10/02/1990;Private
N-12780;Budi Hidayat;Pria;05/12/1964;RETAIL
N-12781;Eka Santoso;Wanita;28/05/1974;prio
N-12782;Wawan Utami;Wanita;;prio
N-12783;Umi Kusuma;Wanita;12/05/1996;prio
N-12784;Eka Pratama;;25/08/1984;
N-12785;Gita Lestari;;24/09/2004;Reguler
N-12786;Dewi Hidayat;L;21/06/1970;Prioritas
N-12787;Vina Maharani;Pria;26/02/1977;
N-12788;Wawan Hidayat;P;19/08/1996;Prioritas
N-12789;Budi Permata;Pria;07/08/2001;Reguler
N-12790;Gita Setiawan;Pria;31/12/1962;RETAIL
N-12791;Kartika Lestari;L;03/03/1978;Reguler
N-12792;Andi Utami;Pria;10/01/1979;
N-12793;Budi Setiawan;Laki-laki;17/08/1964;
N-12794;Kartika Lestari;Laki-laki;14/01/1978;RETAIL
N-12795;Maya Santoso;Female;23/03/1977;prio
N-12796;Putri Wijaya;L;25/02/1991;
N-12797;Citra Santoso;P;04/02/1985;Private
N-12798;Citra Lestari;Female;25/01/1967;Prioritas
N-12799;Oki Hidayat;Pria;20/12/1992;prio
N-12800;Zaki Kusuma;Laki-laki;28/04/2003;Reguler
N-12801;Maya Utami;Wanita;03/07/1975;Private
N-12802;Sari Setiawan;;30/04/1999;
N-12803;Zaki Hakim;Female;16/05/1992;RETAIL
N-12804;Lutfi Hakim;Pria;22/09/2001;Private
N-12805;Nanda Hidayat;P;18/01/1986;
N-12806;Yuni Maharani;L;17/12/1960;RETAIL
N-12807;Nanda Kusuma;Female;11/08/2004;Reguler
N-12808;Umi Wijaya;Laki-laki;06/03/1978;Reguler
N-12809;Wawan Permata;Laki-laki;09/02/1986;Private
N-12810;Maya Maharani;Laki-laki;30/04/1966;RETAIL
N-12811;Andi Pratama;;16/10/1989;
N-12812;Sari Hidayat;;01/12/1983;RETAIL
N-12813;Joko Pratama;P;31/02/1999;prio
N-12814;Nanda Maharani;M;09/03/1973;Prioritas
N-12815;Oki Santoso;P;12/11/2003;prio
N-12816;Yuni Lestari;L;16/12/1965;Private
N-12817;Yuni Lestari;L;07/08/2004;Private
N-12818;Lutfi Santoso;M;08/08/1971;RETAIL
N-12819;Fajar Hidayat;L;31/02/1999;
N-12820;Hadi Santoso;;21/01/1979;Prioritas
N-12821;Eka Permata;Wanita;05/05/1971;Reguler
N-12822;Joko Wijaya;Laki-laki;23/09/2004;prio
N-12823;Tono Hidayat;L;13/10/1960;RETAIL
N-12824;Vina Setiawan;P;22/02/1962;RETAIL
N-12825;Budi Hakim;Female;20/04/2003;prio
N-12826;Eka Hidayat;Female;10/11/1972;
N-12827;Tono Hakim;M;20/04/1975;Prioritas
N-12828;Fajar Saputra;Female;21/05/1985;RETAIL
N-12829;Umi Wijaya;L;01/04/2000;RETAIL
N-12830;Sari Utami;;19/09/1987;Prioritas
N-12831;Nanda Wijaya;Wanita;12/12/1998;Prioritas
N-12832;Sari Hakim;L;07/09/1998;Private
N-12833;Hadi Wijaya;Laki-laki;08/09/1999;Private
N-12834;Nanda Lestari;;23/08/1971;Prioritas
N-12835;Citra Pratama;L;16/05/2002;Prioritas
N-12836;Gita Kusuma;Laki-laki;14/08/1984;Prioritas
N-12837;Joko Utami;M;25/10/1974;Reguler
N-12838;Nanda Lestari;Pria;02/07/1991;Prioritas
N-12839;Rizal Saputra;P;06/07/1976;Prioritas
N-12840;Oki Wijaya;L;01/02/1962;RETAIL
N-12841;Zaki Hidayat;Female;12/12/1970;RETAIL
N-12842;Dewi Pratama;;04/04/1980;prio
N-12843;Joko Lestari;;27/10/1969;RETAIL
N-12844;Hadi Setiawan;Laki-laki;26/01/1982;Reguler
N-12845;Gita Pratama;Female;07/02/1998;prio
N-12846;Andi Setiawan;;15/11/1994;
N-12847;Fajar Hidayat;Pria;21/11/1965;Private
N-12848;Andi Lestari;P;12/10/1980;Private
N-12849;Budi Santoso;Pria;08/11/1973;
N-12850;Putri Permata;Laki-laki;21/05/1978;Reguler
N-12851;Maya Saputra;M;16/10/1985;
N-12852;Indah Permata;;05/11/1966;Reguler
N-12853;Nanda Setiawan;;02/06/1995;RETAIL
N-12854;Fajar Setiawan;Female;24/02/1978;
N-12855;Fajar Maharani;Pria;22/11/1978;RETAIL
N-12856;Nanda Kusuma;Female;;Reguler
N-12857;Gita Santoso;M;01/08/2004;Prioritas
N-12858;Zaki Lestari;P;03/05/1975;prio
N-12859;Citra Wijaya;M;31/03/1984;
N-12860;Oki Maharani;L;31/02/1999;
N-12861;Putri Santoso;;18/07/1975;RETAIL
N-12862;Gita Hidayat;M;29/08/1980;
N-12863;Indah Setiawan;Wanita;22/11/2001;prio
N-12864;Gita Setiawan;Female;04/03/1986;Private
N-12865;Fajar Permata;Pria;;Prioritas
N-12866;Nanda Saputra;Wanita;25/05/1981;Private
N-12867;Fajar Saputra;Pria;29/04/1976;Prioritas
N-12868;Nanda Hidayat;;23/03/1996;Reguler
N-12869;Putri Hakim;Wanita;02/09/1999;Prioritas
N-12870;Gita Santoso;M;28/12/1979;Private
N-12871;Umi Santoso;P;23/12/1983;Prioritas
N-12872;Sari Permata;;;
N-12873;Nanda Permata;Wanita;19/09/1990;RETAIL
N-12874;Putri Saputra;P;13/09/1965;
N-12875;Umi Maharani;P;28/11/1964;RETAIL
N-12876;Lutfi Saputra;Laki-laki;14/03/1974;RETAIL
N-12877;Oki Hidayat;Female;05/06/1975;
N-12878;Andi Maharani;P;22/08/1973;
N-12879;Lutfi Pratama;M;29/06/2000;RETAIL
N-12880;Gita Maharani;P;31/05/2005;RETAIL
N-12881;Lutfi Maharani;Female;27/02/2002;Reguler
N-12882;Zaki Kusuma;M;16/06/1999;Private
N-12883;Rizal Kusuma;L;15/10/2000;Reguler
N-12884;Putri Saputra;Laki-laki;05/11/1980;Reguler
N-12885;Nanda Setiawan;Wanita;10/12/2000;RETAIL
N-12886;Vina Kusuma;Wanita;07/11/2002;RETAIL
N-12887;Citra Utami;P;31/01/1962;
N-12888;Fajar Saputra;Wanita;14/05/1981;Prioritas
N-12889;Hadi Hakim;Pria;09/09/1975;RETAIL
N-12890;Budi Pratama;L;24/10/1980;prio
N-12891;Fajar Hidayat;;18/06/1986;Reguler
N-12892;Tono Saputra;M;22/02/1980;Private
N-12893;Vina Saputra;L;14/09/1967;Prioritas
N-12894;Putri Saputra;L;09/05/1966;Private
N-12895;Vina Saputra;L;25/07/1973;RETAIL
N-12896;Hadi Wijaya;Wanita;23/05/1964;Private
N-12897;Tono Setiawan;P;02/02/2003;RETAIL
N-12898;Kartika Hakim;P;28/12/2001;
N-12899;Indah Utami;Female;17/04/1971;Reguler
N-12900;Indah Kusuma;Female;30/01/2005;RETAIL
N-12901;Citra Lestari;Laki-laki;10/09/1984;Prioritas
N-12902;Zaki Kusuma;M;23/06/1964;RETAIL
N-12903;Andi Utami;P;15/07/1972;Prioritas
N-12904;Hadi Maharani;P;06/07/1979;prio
N-12905;Indah Pratama;Pria;05/01/1982;prio
N-12906;Wawan Setiawan;M;01/01/1969;RETAIL
N-12907;Fajar Utami;L;06/05/2005;
N-12908;Fajar Kusuma;Female;25/05/1967;Reguler
N-12909;Indah Santoso;Laki-laki;28/09/1960;Private
N-12910;Joko Kusuma;Female;04/10/1966;Private
N-12911;Rizal Santoso;Female;26/02/1984;
N-12912;Eka Kusuma;Pria;19/07/1983;Private
N-12913;Dewi Wijaya;;31/12/1966;RETAIL
N-12914;Tono Utami;Laki-laki;08/02/2005;prio
N-12915;Indah Maharani;Wanita;04/04/1994;Prioritas
N-12916;Gita Permata;Pria;21/11/1986;Reguler
N-12917;Eka Wijaya;;30/07/1981;prio
N-12918;Nanda Pratama;Pria;;Prioritas
N-12919;Hadi Kusuma;P;07/10/1974;Reguler
N-12920;Oki Santoso;Pria;27/10/1968;RETAIL
N-12921;Lutfi Pratama;M;13/12/1967;RETAIL
N-12922;Sari Saputra;P;09/08/1978;Prioritas
N-12923;Budi Lestari;Wanita;25/01/2005;RETAIL
N-12924;Fajar Maharani;L;13/04/1995;Prioritas
N-12925;Andi Wijaya;Laki-laki;11/02/1992;prio
N-12926;Oki Hidayat;L;10/03/1968;prio
N-12927;Joko Hakim;Laki-laki;21/06/1981;Private
N-12928;Zaki Setiawan;M;26/06/1995;Private
N-12929;Kartika Utami;M;24/05/1982;
N-12930;Budi Saputra;;26/11/1981;Reguler
N-12931;Vina Lestari;L;16/01/2003;Reguler
N-12932;Nanda Permata;Laki-laki;05/07/1973;Private
N-12933;Tono Kusuma;P;24/10/1967;RETAIL
N-12934;Yuni Santoso;Female;07/04/1989;
N-12935;Yuni Setiawan;Pria;;RETAIL
N-12936;Maya Wijaya;;;
N-12937;Vina Utami;Wanita;04/02/1960;prio
N-12938;Rizal Utami;M;22/09/1993;prio
N-12939;Budi Saputra;Wanita;22/08/1997;
N-12940;Gita Hidayat;Wanita;31/02/1999;Prioritas
N-12941;Andi Hakim;Wanita;11/02/1996;prio
N-12942;Sari Utami;;18/08/1972;RETAIL
N-12943;Fajar Santoso;M;04/12/1979;RETAIL
N-12944;Rizal Maharani;Wanita;10/03/2000;Private
N-12945;Citra Wijaya;;16/05/1970;
N-12946;Maya Kusuma;;07/10/1991;Reguler
N-12947;Gita Pratama;M;04/04/1989;Prioritas
N-12948;Umi Setiawan;Pria;10/06/1979;
N-12949;Fajar Wijaya;M;16/05/1970;
N-12950;Umi Hakim;P;25/06/1990;Prioritas
N-12951;Lutfi Hidayat;P;03/02/1998;
N-12952;Yuni Saputra;;14/11/1996;RETAIL
N-12953;Putri Wijaya;;21/04/1971;Prioritas
N-12954;Maya Permata;Pria;01/12/1989;Reguler
N-12955;Nanda Santoso;M;;Reguler
N-12956;Indah Hakim;P;17/09/1965;Reguler
N-12957;Indah Santoso;;03/11/1977;Private
N-12958;Kartika Setiawan;L;28/05/1989;Private
N-12959;Budi Hakim;Laki-laki;25/04/1987;Prioritas
N-12960;Putri Wijaya;L;13/11/1963;Private
N-12961;Umi Kusuma;P;18/03/1978;
N-12962;Kartika Maharani;M;16/07/1986;Prioritas
N-12963;Indah Utami;Laki-laki;31/02/1999;prio
N-12964;Hadi Lestari;Pria;12/02/1965;RETAIL
N-12965;Gita Utami;Wanita;18/09/1968;
N-12966;Fajar Pratama;;;RETAIL
N-12967;Yuni Saputra;M;11/07/1986;Reguler
N-12968;Nanda Kusuma;;06/09/1965;Private
N-12969;Kartika Santoso;Laki-laki;27/04/1968;
N-12970;Citra Utami;Pria;30/09/2002;RETAIL
N-12971;Zaki Lestari;L;18/05/1966;RETAIL
N-12972;Citra Setiawan;Wanita;11/04/1977;prio
N-12973;Yuni Hakim;Wanita;29/05/1986;prio
N-12974;Maya Pratama;Laki-laki;20/02/1988;Private
N-12975;Hadi Setiawan;Female;;RETAIL
N-12976;Maya Maharani;P;27/11/1968;Prioritas
N-12977;Putri Permata;Female;26/04/1996;Reguler
N-12978;Budi Pratama;Female;31/05/1976;Private
N-12979;Maya Wijaya;Female;06/06/1966;
N-12980;Oki Hidayat;M;25/09/1998;Private
N-12981;Maya Wijaya;Pria;02/06/1965;Prioritas
N-12982;Rizal Permata;;;Prioritas
N-12983;Putri Pratama;Wanita;22/08/1988;Prioritas
N-12984;Yuni Setiawan;Pria;16/05/1985;prio
N-12985;Umi Maharani;L;01/12/1968;RETAIL
N-12986;Budi Hakim;Female;10/06/1963;Prioritas
N-12987;Maya Utami;Female;05/07/1975;Prioritas
N-12988;Joko Pratama;Pria;12/09/1981;
N-12989;Tono Saputra;;12/05/1973;RETAIL
N-12990;Andi Utami;Laki-laki;06/03/2004;prio
N-12991;Kartika Permata;Pria;;Prioritas
N-12992;Hadi Maharani;Wanita;16/07/1978;Private
N-12993;Indah Santoso;M;17/01/1998;
N-12994;Vina Setiawan;M;26/05/1990;RETAIL
N-12995;Hadi Permata;Pria;19/08/1987;Reguler
N-12996;Rizal Utami;;31/02/1999;
N-12997;Oki Setiawan;L;02/03/1977;Private
N-12998;Yuni Lestari;P;02/05/1979;prio
N-12999;Yuni Saputra;Laki-laki;;RETAIL
N-13000;Fajar Kusuma;M;04/08/1975;Private
