nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-17507;Joko Lestari;Female;05/07/1967;prio
N-17508;Joko Utami;L;29/10/1976;Private
N-17509;Eka Maharani;Pria;05/04/1971;
N-17510;Tono Wijaya;Female;30/07/1998;Prioritas
N-17511;Budi Utami;Laki-laki;15/09/1964;prio
N-17512;Putri Kusuma;Laki-laki;06/05/1999;RETAIL
N-17513;Eka Setiawan;Pria;16/07/2002;RETAIL
N-17514;Andi Setiawan;Wanita;;Prioritas
N-17515;Putri Permata;Pria;24/03/2005;
N-17516;Putri Setiawan;;19/12/1972;prio
N-17517;Gita Utami;Laki-laki;20/04/1969;Reguler
N-17518;Dewi Hakim;P;;Private
N-17519;Citra Kusuma;Wanita;21/04/1978;prio
N-17520;Indah Permata;Laki-laki;26/02/1993;Reguler
N-17521;Hadi Saputra;;04/12/2000;prio
N-17522;Kartika Hakim;L;14/08/1990;prio
N-17523;Eka Hidayat;Wanita;12/08/1987;Reguler
N-17524;Joko Kusuma;Female;27/11/1982;Private
N-17525;Andi Wijaya;L;15/11/1990;RETAIL
N-17526;Lutfi Saputra;Laki-laki;19/08/1960;prio
N-17527;Yuni Pratama;Laki-laki;30/10/1975;Private
N-17528;Sari Kusuma;;16/11/1999;prio
N-17529;Maya Saputra;Female;08/10/1961;Reguler
N-17530;Budi Setiawan;Pria;27/04/1984;prio
N-17531;Hadi Setiawan;Pria;22/05/1993;
N-17532;Andi Setiawan;P;22/06/1995;RETAIL
N-17533;Lutfi Pratama;Laki-laki;16/04/2000;Prioritas
N-17534;Citra Lestari;Wanita;26/08/1972;Private
N-17535;Budi Hidayat;P;20/12/1962;prio
N-17536;Vina Maharani;L;22/02/1975;Reguler
N-17537;Hadi Utami;Female;07/03/1999;
N-17538;Putri Permata;P;06/06/1961;RETAIL
N-17539;Tono Permata;L;03/09/1986;RETAIL
N-17540;Oki Pratama;L;03/10/2005;
N-17541;Andi Pratama;L;09/05/1976;Prioritas
N-17542;Umi Permata;L;21/06/1970;Reguler
N-17543;Gita Pratama;Female;18/04/1989;
N-17544;Wawan Setiawan;M;04/01/1995;RETAIL
N-17545;Kartika Setiawan;P;02/07/1998;Reguler
N-17546;Umi Lestari;;10/02/1984;RETAIL
N-17547;Sari Maharani;L;25/05/1974;
N-17548;Wawan Santoso;M;06/03/1990;prio
N-17549;Hadi Setiawan;P;06/02/1977;Private
N-17550;Dewi Pratama;Female;30/03/1973;RETAIL
N-17551;Joko Kusuma;M;21/06/1978;prio
N-17552;Nanda Saputra;Laki-laki;23/12/1983;RETAIL
N-17553;Lutfi Pratama;M;24/08/2004;RETAIL
N-17554;Yuni Hidayat;;31/02/1999;Prioritas
N-17555;Yuni Utami;Laki-laki;29/11/1998;
N-17556;Indah Saputra;Pria;27/03/2003;
N-17557;Hadi Lestari;;21/06/1985;prio
N-17558;Nanda Lestari;Female;11/11/1984;Prioritas
N-17559;Lutfi Hidayat;L;27/04/1967;Private
N-17560;Sari Setiawan;Pria;12/05/1968;Private
N-17561;Dewi Saputra;P;31/02/1999;prio
N-17562;Zaki Hidayat;Pria;13/07/1997;Prioritas
N-17563;Umi Setiawan;;20/05/1968;Prioritas
N-17564;Zaki Wijaya;Wanita;19/02/2002;
N-17565;Eka Permata;P;11/03/1972;Reguler
N-17566;Yuni Pratama;Female;02/06/1994;
N-17567;Kartika Hakim;Wanita;29/04/1969;Prioritas
N-17568;Yuni Kusuma;Wanita;26/10/1989;Private
N-17569;Lutfi Santoso;Laki-laki;08/06/1987;Private
N-17570;Kartika Hidayat;Laki-laki;16/08/1985;Private
N-17571;Fajar Hidayat;Wanita;27/01/2003;Private
N-17572;Andi Hidayat;P;05/11/1960;prio
N-17573;Umi Hidayat;Pria;05/06/2002;Prioritas
N-17574;Kartika Permata;Pria;28/02/1977;prio
N-17575;Citra Pratama;P;;RETAIL
N-17576;Andi Saputra;Wanita;08/04/1986;RETAIL
N-17577;Oki Saputra;Wanita;17/02/1983;
N-17578;Wawan Hidayat;Female;15/01/1963;
N-17579;Indah Lestari;Female;12/03/1970;Reguler
N-17580;Eka Maharani;Female;12/07/1966;prio
N-17581;Citra Setiawan;;28/06/1989;Prioritas
N-17582;Hadi Wijaya;Laki-laki;01/10/1981;
N-17583;Oki Santoso;Female;15/01/1980;Reguler
N-17584;Umi Saputra;M;05/06/1968;
N-17585;Rizal Pratama;M;22/07/1993;Private
N-17586;Budi Maharani;M;07/03/1989;Private
N-17587;Zaki Santoso;Female;25/04/1987;Private
N-17588;Nanda Wijaya;P;20/05/2000;prio
N-17589;Zaki Hidayat;Laki-laki;10/08/1993;Prioritas
N-17590;Sari Maharani;Pria;26/11/1977;
N-17591;Budi Utami;P;;RETAIL
N-17592;Umi Wijaya;L;13/06/1997;Private
N-17593;Oki Hidayat;;31/01/1991;
N-17594;Dewi Saputra;Wanita;07/10/1996;RETAIL
N-17595;Budi Santoso;Wanita;15/12/1991;Reguler
N-17596;Zaki Kusuma;M;02/09/2002;
N-17597;Citra Saputra;Laki-laki;04/04/1981;prio
N-17598;Maya Hakim;L;12/12/2003;RETAIL
N-17599;Umi Pratama;;06/05/1974;prio
N-17600;Yuni Saputra;L;01/05/1976;Prioritas
N-17601;Vina Saputra;P;04/05/1993;prio
N-17602;Oki Santoso;Wanita;20/12/1998;Reguler
N-17603;Budi Utami;;17/09/1982;prio
N-17604;Zaki Permata;Wanita;06/09/2000;RETAIL
N-17605;Indah Kusuma;;;Reguler
N-17606;Kartika Saputra;Laki-laki;03/03/1982;Reguler
N-17607;Tono Santoso;L;04/06/2001;
N-17608;Dewi Saputra;Female;12/05/1998;Private
N-17609;Vina Pratama;Wanita;24/05/1992;RETAIL
N-17610;Wawan Hidayat;L;31/07/1999;prio
N-17611;Andi Hidayat;L;26/04/1977;RETAIL
N-17612;Joko Maharani;;19/08/1969;prio
N-17613;Umi Utami;P;20/06/2002;
N-17614;Lutfi Hidayat;Pria;15/04/1980;Private
N-17615;Wawan Saputra;Female;03/10/1982;
N-17616;Budi Kusuma;Wanita;14/05/1987;Reguler
N-17617;Joko Setiawan;Laki-laki;22/08/1982;
N-17618;Joko Saputra;P;13/06/1983;Private
N-17619;Eka Wijaya;;21/10/1982;prio
N-17620;Sari Hakim;;20/08/1963;RETAIL
N-17621;Eka Kusuma;M;10/01/1973;prio
N-17622;Hadi Santoso;Laki-laki;10/11/1992;prio
N-17623;Andi Utami;Pria;;
N-17624;Umi Lestari;Pria;24/11/1964;prio
N-17625;Oki Maharani;;02/12/1986;
N-17626;Vina Pratama;M;17/12/1977;
N-17627;Oki Hakim;Laki-laki;09/04/1999;prio
N-17628;Nanda Maharani;Wanita;09/05/1969;Prioritas
N-17629;Umi Hakim;Laki-laki;15/06/1963;prio
N-17630;Gita Hakim;Laki-laki;26/04/1990;Private
N-17631;Yuni Setiawan;Pria;11/11/1986;Reguler
N-17632;Wawan Santoso;Pria;07/01/1968;Reguler
N-17633;Yuni Utami;Laki-laki;;
N-17634;Fajar Kusuma;P;04/12/1986;Private
N-17635;Vina Lestari;Female;27/01/1998;Private
N-17636;Vina Saputra;P;04/05/2003;
N-17637;Indah Saputra;P;26/10/1973;
N-17638;Dewi Setiawan;Pria;02/11/1995;
N-17639;Nanda Kusuma;P;17/02/1985;prio
N-17640;Maya Maharani;Wanita;;Reguler
N-17641;Indah Hakim;Pria;05/06/1994;prio
N-17642;Zaki Wijaya;Wanita;12/12/2005;Prioritas
N-17643;Oki Maharani;L;27/01/1996;Prioritas
N-17644;Vina Santoso;P;;
N-17645;Oki Lestari;Female;21/08/1991;Private
N-17646;Hadi Saputra;L;15/07/1963;
N-17647;Vina Setiawan;Female;22/08/2001;RETAIL
N-17648;Joko Permata;L;08/07/1961;RETAIL
N-17649;Nanda Santoso;Wanita;27/06/1961;prio
N-17650;Dewi Pratama;M;05/10/2001;Prioritas
N-17651;Andi Setiawan;M;19/07/1969;prio
N-17652;Citra Hidayat;Female;16/01/1960;
N-17653;Budi Setiawan;M;18/03/1988;
N-17654;Rizal Hidayat;Laki-laki;14/11/1961;RETAIL
N-17655;Maya Hidayat;L;14/09/1961;RETAIL
N-17656;Maya Permata;M;31/02/1999;Private
N-17657;Wawan Kusuma;Laki-laki;04/04/1996;Reguler
N-17658;Maya Pratama;Wanita;16/07/1998;
N-17659;Joko Setiawan;Pria;09/11/1995;prio
N-17660;Vina Wijaya;;05/08/1990;RETAIL
N-17661;Tono Kusuma;;15/08/1963;Reguler
N-17662;Umi Kusuma;Wanita;10/09/1988;Private
N-17663;Joko Setiawan;Pria;29/07/1971;Private
N-17664;Hadi Maharani;L;04/04/1990;Private
N-17665;Umi Permata;Female;11/05/1975;Private
N-17666;Putri Hakim;M;22/08/1962;Private
N-17667;Fajar Santoso;Wanita;05/09/1972;RETAIL
N-17668;Wawan Pratama;Pria;17/07/1962;Prioritas
N-17669;Umi Lestari;Pria;26/11/1997;Reguler
N-17670;Budi Setiawan;Laki-laki;05/01/1985;Reguler
N-17671;Umi Hidayat;Pria;08/06/1960;RETAIL
N-17672;Vina Setiawan;P;14/04/1994;Reguler
N-17673;Zaki Saputra;;24/07/2005;RETAIL
N-17674;Oki Utami;Wanita;26/12/1981;prio
N-17675;Tono Wijaya;M;10/03/1994;
N-17676;Joko Hakim;Wanita;28/04/1999;prio
N-17677;Joko Pratama;Female;25/08/1990;
N-17678;Nanda Wijaya;Laki-laki;04/05/1967;Reguler
N-17679;Joko Saputra;Laki-laki;14/10/1964;RETAIL
N-17680;Budi Saputra;Wanita;13/11/1996;
N-17681;Maya Hakim;Laki-laki;30/04/1982;Private
N-17682;Rizal Santoso;Female;25/10/1975;
N-17683;Eka Santoso;P;19/12/1975;Reguler
N-17684;Zaki Kusuma;Pria;22/04/1964;
N-17685;Oki Lestari;Pria;;
N-17686;Wawan Utami;Laki-laki;18/09/1997;Prioritas
N-17687;Hadi Kusuma;M;01/04/1985;Reguler
N-17688;Wawan Utami;Pria;15/11/1999;RETAIL
N-17689;Nanda Hidayat;Female;25/05/1969;Private
N-17690;Hadi Utami;Wanita;15/09/1969;Private
N-17691;Budi Kusuma;Wanita;09/10/1969;
N-17692;Indah Permata;Female;15/12/1988;RETAIL
N-17693;Maya Utami;;16/01/1979;RETAIL
N-17694;Budi Santoso;L;29/07/1962;RETAIL
N-17695;Wawan Hidayat;Laki-laki;18/11/1974;Reguler
N-17696;Rizal Wijaya;;;prio
N-17697;Fajar Utami;Female;20/07/2005;
N-17698;Joko Pratama;Laki-laki;04/10/1975;RETAIL
N-17699;Zaki Lestari;M;07/06/1965;Private
N-17700;Tono Permata;Wanita;24/05/1991;Reguler
N-17701;Joko Maharani;Wanita;27/09/2000;Prioritas
N-17702;Oki Maharani;Wanita;04/10/1996;
N-17703;Gita Kusuma;Wanita;30/04/1973;Reguler
N-17704;Gita Saputra;;21/04/1977;RETAIL
N-17705;Gita Lestari;Pria;01/12/1978;Reguler
N-17706;Tono Setiawan;Laki-laki;15/06/1973;RETAIL
N-17707;Maya Hidayat;Female;31/05/1980;
N-17708;Tono Kusuma;P;18/03/1988;
N-17709;Maya Hakim;Female;31/02/1999;Reguler
N-17710;Maya Lestari;Wanita;22/05/1964;Prioritas
N-17711;Eka Hakim;P;19/10/2002;
N-17712;Maya Lestari;Female;27/01/1991;Private
N-17713;Nanda Santoso;M;05/10/1971;Reguler
N-17714;Wawan Setiawan;M;05/03/1999;Prioritas
N-17715;Fajar Wijaya;Pria;23/03/1980;Private
N-17716;Hadi Hidayat;Pria;;prio
N-17717;Tono Pratama;Female;10/11/1977;
N-17718;Vina Santoso;Female;17/07/1968;prio
N-17719;Lutfi Lestari;Female;08/09/1979;Prioritas
N-17720;Lutfi Santoso;L;07/06/1971;Reguler
N-17721;Nanda Pratama;M;16/06/2001;Reguler
N-17722;Indah Santoso;Female;19/05/1999;RETAIL
N-17723;Oki Hakim;P;14/09/1996;RETAIL
N-17724;Gita Permata;L;10/04/1994;
N-17725;Lutfi Hidayat;Wanita;24/02/1962;Private
N-17726;Yuni Wijaya;Laki-laki;27/03/1973;Private
N-17727;Maya Maharani;L;29/05/1983;RETAIL
N-17728;Budi Hidayat;Pria;23/10/1995;prio
N-17729;Zaki Wijaya;M;30/07/1968;prio
N-17730;Maya Maharani;;05/11/1990;Reguler
N-17731;Lutfi Pratama;Pria;12/11/1989;Reguler
N-17732;Umi Santoso;Pria;30/04/1999;Reguler
N-17733;Vina Kusuma;M;22/09/1985;Prioritas
N-17734;Nanda Kusuma;P;27/11/1987;prio
N-17735;Lutfi Hidayat;Female;22/08/1990;
N-17736;Eka Lestari;Female;30/11/1965;Reguler
N-17737;Andi Maharani;Pria;14/01/1990;prio
N-17738;Fajar Pratama;L;29/03/1993;Prioritas
N-17739;Citra Maharani;Laki-laki;22/09/2001;Prioritas
N-17740;Maya Lestari;;30/08/1989;Private
N-17741;Putri Maharani;Female;21/01/1971;Reguler
N-17742;Andi Maharani;Laki-laki;24/05/1998;Prioritas
N-17743;Lutfi Utami;M;22/10/1992;Prioritas
N-17744;Umi Pratama;L;10/07/2003;
N-17745;Sari Wijaya;L;20/11/1980;Private
N-17746;Nanda Permata;P;11/07/1990;RETAIL
N-17747;Wawan Maharani;Female;08/04/1967;
N-17748;Joko Saputra;Laki-laki;31/02/1999;RETAIL
N-17749;Eka Pratama;Female;21/12/1975;RETAIL
N-17750;Andi Pratama;Female;12/10/1963;Private
N-17751;Joko Hidayat;P;08/09/1960;Private
N-17752;Citra Maharani;Pria;02/05/1967;Prioritas
N-17753;Nanda Wijaya;P;09/06/1997;RETAIL
N-17754;Putri Utami;;23/07/1995;prio
N-17755;Indah Wijaya;L;20/06/1961;Reguler
N-17756;Tono Lestari;P;20/10/1983;
N-17757;Kartika Hakim;P;10/12/1984;
N-17758;Indah Hidayat;Pria;23/10/1961;
N-17759;Indah Hidayat;L;20/04/2000;RETAIL
N-17760;Eka Hakim;Laki-laki;28/11/1988;prio
N-17761;Sari Saputra;Laki-laki;13/10/1993;Prioritas
N-17762;Oki Maharani;M;10/08/1961;Reguler
N-17763;Citra Saputra;P;17/07/1977;prio
N-17764;Nanda Permata;Pria;14/08/1976;Private
N-17765;Rizal Hakim;;25/06/1965;RETAIL
N-17766;Budi Permata;;02/03/2001;Private
N-17767;Vina Saputra;P;17/06/1970;Prioritas
N-17768;Sari Maharani;P;21/01/1962;RETAIL
N-17769;Umi Hakim;Pria;08/03/1995;Reguler
N-17770;Vina Permata;Female;12/11/1971;
N-17771;Oki Hidayat;;26/07/1961;
N-17772;Eka Hakim;P;27/03/1964;Reguler
N-17773;Joko Wijaya;Wanita;30/06/1989;prio
N-17774;Lutfi Hakim;Female;31/02/1999;Private
N-17775;Lutfi Maharani;P;28/09/1960;Reguler
N-17776;Dewi Santoso;L;07/04/2001;Reguler
N-17777;Budi Wijaya;Laki-laki;07/09/1966;Prioritas
N-17778;Fajar Lestari;Wanita;08/05/2005;
N-17779;Fajar Setiawan;P;14/01/1979;Reguler
N-17780;Gita Santoso;L;09/07/1985;RETAIL
N-17781;Vina Kusuma;Wanita;18/12/1989;
N-17782;Lutfi Kusuma;Laki-laki;15/01/1983;prio
N-17783;Maya Kusuma;Wanita;13/02/1973;
N-17784;Fajar Wijaya;Pria;04/10/2004;Private
N-17785;Gita Maharani;L;16/10/1962;RETAIL
N-17786;Yuni Setiawan;Female;25/09/1977;RETAIL
N-17787;Kartika Santoso;Laki-laki;18/09/2002;Private
N-17788;Indah Hakim;Wanita;12/01/1972;Private
N-17789;Budi Maharani;P;;Reguler
N-17790;Indah Santoso;P;15/10/1982;RETAIL
N-17791;Yuni Santoso;Pria;03/04/1967;Reguler
N-17792;Fajar Saputra;L;10/10/1966;Prioritas
N-17793;Eka Maharani;Female;16/04/1989;
N-17794;Indah Permata;Pria;23/12/1994;prio
N-17795;Citra Saputra;L;27/04/1981;Reguler
N-17796;Wawan Pratama;Pria;26/09/2004;Private
N-17797;Nanda Santoso;L;22/12/1987;
N-17798;Oki Hakim;M;07/06/1987;
N-17799;Putri Hidayat;Female;21/04/1996;prio
N-17800;Zaki Pratama;Female;09/03/1984;Reguler
N-17801;Putri Setiawan;L;20/01/1985;Private
N-17802;Maya Saputra;P;28/08/1984;Reguler
N-17803;Vina Lestari;Laki-laki;16/08/1990;RETAIL
N-17804;Fajar Hidayat;;18/11/1983;Private
N-17805;Umi Lestari;Laki-laki;13/04/1984;prio
N-17806;Rizal Kusuma;L;03/09/1972;prio
N-17807;Andi Maharani;Wanita;06/11/1994;
N-17808;Oki Saputra;P;06/07/1990;Prioritas
N-17809;Lutfi Lestari;Pria;10/06/1999;RETAIL
N-17810;Sari Pratama;;11/07/1974;Reguler
N-17811;Lutfi Hidayat;P;04/01/1981;
N-17812;Fajar Maharani;Wanita;10/06/1994;
N-17813;Yuni Utami;Pria;24/08/2004;RETAIL
N-17814;Gita Saputra;L;15/11/1960;Reguler
N-17815;Fajar Hidayat;M;28/07/1971;Prioritas
N-17816;Nanda Hidayat;L;25/07/1980;Reguler
N-17817;Citra Hidayat;P;30/03/1985;prio
N-17818;Nanda Santoso;Female;;prio
N-17819;Maya Permata;P;09/06/1977;RETAIL
N-17820;Nanda Maharani;Wanita;14/02/1996;
N-17821;Oki Setiawan;;26/07/2005;RETAIL
N-17822;Putri Utami;Pria;22/02/1988;prio
N-17823;Umi Pratama;;23/11/1963;Prioritas
N-17824;Rizal Maharani;Wanita;14/04/1995;
N-17825;Citra Lestari;M;18/04/1978;
N-17826;Citra Utami;Laki-laki;05/11/2001;Reguler
N-17827;Rizal Maharani;Laki-laki;01/06/1990;
N-17828;Vina Kusuma;M;19/05/1991;Prioritas
N-17829;Zaki Maharani;P;14/01/1987;Private
N-17830;Budi Wijaya;Pria;;prio
N-17831;Tono Hakim;M;31/07/2000;RETAIL
N-17832;Maya Saputra;Female;13/05/1978;prio
N-17833;Eka Permata;P;07/01/1993;Prioritas
N-17834;Kartika Hakim;P;24/06/2000;Private
N-17835;Nanda Kusuma;Wanita;07/06/1962;prio
N-17836;Tono Wijaya;Wanita;17/09/2001;Reguler
N-17837;Andi Maharani;L;16/02/1969;RETAIL
N-17838;Oki Wijaya;Laki-laki;13/07/1987;RETAIL
N-17839;Putri Kusuma;;30/01/2004;prio
N-17840;Joko Santoso;M;29/10/1988;Private
N-17841;Kartika Saputra;Laki-laki;31/02/1999;prio
N-17842;Kartika Lestari;Female;01/01/1993;Prioritas
N-17843;Rizal Permata;Pria;;
N-17844;Gita Permata;L;12/02/1971;Private
N-17845;Vina Lestari;Female;17/08/1965;Prioritas
N-17846;Umi Setiawan;Laki-laki;23/07/1963;
N-17847;Sari Pratama;Laki-laki;07/07/1984;Prioritas
N-17848;Vina Wijaya;P;20/07/1990;RETAIL
N-17849;Vina Kusuma;;10/12/1970;Reguler
N-17850;Zaki Utami;P;09/01/1974;Reguler
N-17851;Nanda Lestari;Pria;16/02/1974;Reguler
N-17852;Zaki Hakim;L;31/03/1997;prio
N-17853;Gita Santoso;;10/06/1994;RETAIL
N-17854;Joko Permata;L;28/02/1977;prio
N-17855;Nanda Permata;L;23/05/1998;Reguler
N-17856;Andi Utami;Wanita;20/10/1988;
N-17857;Hadi Maharani;Female;19/05/1980;
N-17858;Eka Hidayat;Laki-laki;;Prioritas
N-17859;Tono Wijaya;M;20/06/1994;
N-17860;Yuni Lestari;M;09/02/1988;Private
N-17861;Yuni Santoso;;26/09/1963;Prioritas
N-17862;Andi Lestari;M;18/02/1965;Reguler
N-17863;Gita Utami;Laki-laki;19/02/1965;Prioritas
N-17864;Vina Kusuma;;01/02/1994;RETAIL
N-17865;Joko Kusuma;P;31/12/1988;Reguler
N-17866;Eka Lestari;Pria;28/10/1987;
N-17867;Dewi Hakim;Pria;20/08/1965;RETAIL
N-17868;Indah Saputra;;26/10/2002;RETAIL
N-17869;Zaki Wijaya;Female;24/03/1964;RETAIL
N-17870;Rizal Utami;;16/03/2005;Private
N-17871;Budi Hidayat;Wanita;22/03/1978;Reguler
N-17872;Tono Pratama;Pria;25/06/1987;
N-17873;Hadi Permata;Laki-laki;12/09/1985;Prioritas
N-17874;Indah Saputra;;13/02/1976;prio
N-17875;Joko Hakim;Wanita;25/11/1967;Private
N-17876;Kartika Hidayat;L;07/11/1983;Private
N-17877;Vina Lestari;;07/01/1975;prio
N-17878;Joko Saputra;Wanita;27/03/1988;
N-17879;Gita Kusuma;L;20/02/1973;Private
N-17880;Indah Wijaya;Pria;29/03/1960;Private
N-17881;Fajar Hidayat;Wanita;04/01/2005;Private
N-17882;Wawan Wijaya;;08/08/1969;RETAIL
N-17883;Joko Saputra;L;15/07/1974;prio
N-17884;Dewi Pratama;;27/10/1986;prio
N-17885;Indah Permata;Wanita;04/03/1968;
N-17886;Zaki Pratama;P;19/03/1967;Private
N-17887;Maya Utami;P;05/12/1967;Prioritas
N-17888;Putri Saputra;Pria;13/12/1985;RETAIL
N-17889;Joko Utami;;;
N-17890;Fajar Maharani;Pria;10/12/1974;RETAIL
N-17891;Rizal Saputra;Female;23/03/1997;
N-17892;Zaki Setiawan;P;08/04/1972;RETAIL
N-17893;Eka Utami;P;21/11/1999;
N-17894;Putri Pratama;M;15/04/2005;
N-17895;Putri Hakim;Pria;07/01/1962;prio
N-17896;Vina Utami;Laki-laki;22/06/1982;
N-17897;Gita Hakim;;;prio
N-17898;Umi Utami;Laki-laki;16/10/1964;
N-17899;Oki Setiawan;L;04/05/1992;RETAIL
N-17900;Joko Wijaya;Female;04/12/1985;
N-17901;Lutfi Maharani;L;13/12/1980;Prioritas
N-17902;Rizal Setiawan;;01/02/1967;prio
N-17903;Eka Utami;P;05/06/1975;
N-17904;Nanda Utami;Female;31/02/1999;Reguler
N-17905;Andi Permata;P;06/03/1966;
N-17906;Oki Lestari;Female;25/02/1974;Prioritas
N-17907;Kartika Saputra;Wanita;31/02/1999;Private
N-17908;Lutfi Maharani;L;10/08/2002;prio
N-17909;Hadi Setiawan;Laki-laki;;Private
N-17910;Rizal Wijaya;M;20/02/1969;Prioritas
N-17911;Umi Kusuma;L;15/09/1985;
N-17912;Yuni Saputra;;03/12/1998;Reguler
N-17913;Dewi Utami;L;21/07/1983;RETAIL
N-17914;Budi Kusuma;L;11/09/1979;Private
N-17915;Umi Saputra;M;13/06/1993;prio
N-17916;Sari Setiawan;Wanita;09/03/1968;RETAIL
N-17917;Maya Lestari;P;31/02/1999;Reguler
N-17918;Indah Lestari;Laki-laki;28/11/1989;prio
N-17919;Rizal Kusuma;Female;31/03/1981;prio
N-17920;Hadi Permata;Wanita;22/09/1979;Reguler
N-17921;Tono Hidayat;Laki-laki;31/02/1999;Prioritas
N-17922;Citra Maharani;M;10/04/1995;Private
N-17923;Tono Kusuma;Pria;;Prioritas
N-17924;Rizal Utami;P;06/12/1988;Prioritas
N-17925;Dewi Permata;P;27/10/2000;prio
N-17926;Oki Santoso;Laki-laki;18/12/1983;Prioritas
N-17927;Kartika Lestari;Laki-laki;21/06/1972;prio
N-17928;Joko Setiawan;Wanita;;Prioritas
N-17929;Indah Kusuma;P;17/05/1962;Prioritas
N-17930;Putri Santoso;Pria;03/12/2005;prio
N-17931;Rizal Wijaya;Female;23/06/1974;RETAIL
N-17932;Wawan Utami;P;;Prioritas
N-17933;Wawan Wijaya;L;20/12/1981;Private
N-17934;Putri Setiawan;Wanita;10/08/1990;RETAIL
N-17935;Andi Pratama;Pria;;
N-17936;Zaki Utami;;14/08/1969;RETAIL
N-17937;Oki Pratama;Wanita;26/08/1978;Reguler
N-17938;Umi Santoso;L;11/12/1970;prio
N-17939;Dewi Kusuma;;31/02/1999;prio
N-17940;Citra Hakim;P;07/02/1964;
N-17941;Andi Hidayat;Female;12/03/1984;Prioritas
N-17942;Maya Pratama;L;07/06/1962;RETAIL
N-17943;Oki Kusuma;P;10/04/1983;Private
N-17944;Oki Saputra;;11/06/1985;prio
N-17945;Budi Wijaya;M;18/04/1998;Prioritas
N-17946;Vina Setiawan;;17/02/2005;RETAIL
N-17947;Sari Hakim;Laki-laki;11/12/1984;
N-17948;Zaki Permata;Pria;12/07/1963;prio
N-17949;Budi Hakim;Female;11/12/1990;Prioritas
N-17950;Lutfi Hakim;Laki-laki;07/06/2002;Prioritas
N-17951;Kartika Maharani;Laki-laki;01/01/1980;Reguler
N-17952;Maya Hidayat;Pria;28/07/1986;Reguler
N-17953;Umi Hidayat;;31/02/1999;RETAIL
N-17954;Eka Utami;Pria;01/02/1960;Private
N-17955;Tono Saputra;Female;04/07/1970;Reguler
N-17956;Umi Setiawan;P;22/03/1961;prio
N-17957;Kartika Lestari;L;07/05/2003;Reguler
N-17958;Hadi Pratama;Female;28/07/1986;Prioritas
N-17959;Fajar Setiawan;Female;14/06/1974;Reguler
N-17960;Hadi Hidayat;Pria;21/10/1998;prio
N-17961;Eka Utami;Laki-laki;17/03/2001;Private
N-17962;Eka Kusuma;M;01/04/1976;prio
N-17963;Lutfi Wijaya;Female;25/10/1992;Reguler
N-17964;Umi Utami;Pria;;RETAIL
N-17965;Kartika Pratama;L;17/07/1991;RETAIL
N-17966;Vina Hakim;M;27/04/1969;Private
N-17967;Fajar Utami;Wanita;01/02/1970;Reguler
N-17968;Zaki Pratama;L;12/11/1978;
N-17969;Joko Utami;M;03/09/1970;RETAIL
N-17970;Kartika Setiawan;M;16/04/1985;
N-17971;Putri Saputra;;14/07/1992;Private
N-17972;Fajar Setiawan;Pria;15/11/1976;RETAIL
N-17973;Zaki Kusuma;P;25/07/1968;
N-17974;Sari Santoso;Female;18/04/1990;
N-17975;Gita Kusuma;M;;
N-17976;Yuni Setiawan;Wanita;16/05/2005;Prioritas
N-17977;Nanda Permata;Female;09/08/1982;Private
N-17978;Joko Santoso;P;23/12/1961;Private
N-17979;Vina Pratama;Wanita;18/02/1979;
N-17980;Kartika Utami;;05/01/2005;Prioritas
N-17981;Joko Wijaya;Laki-laki;;Private
N-17982;Gita Utami;P;31/08/1985;Private
N-17983;Yuni Santoso;;;prio
N-17984;Wawan Setiawan;;16/07/1982;RETAIL
N-17985;Umi Lestari;Laki-laki;22/01/1977;RETAIL
N-17986;Putri Hidayat;P;03/09/1977;Reguler
N-17987;Joko Lestari;Wanita;01/08/1980;prio
N-17988;Fajar Saputra;;12/02/1965;Reguler
N-17989;Rizal Lestari;Wanita;19/02/1966;
N-17990;Maya Saputra;Laki-laki;22/12/1991;Private
N-17991;Umi Maharani;M;04/09/2004;Reguler
N-17992;Indah Hakim;Pria;25/11/1968;
N-17993;Dewi Pratama;Female;02/07/1972;Reguler
N-17994;Joko Pratama;Female;26/06/2003;RETAIL
N-17995;Rizal Hidayat;L;24/03/1980;RETAIL
N-17996;Kartika Permata;P;27/11/1997;prio
N-17997;Maya Hidayat;Laki-laki;13/01/1970;Prioritas
N-17998;Citra Pratama;Laki-laki;31/08/1979;
N-17999;Hadi Hidayat;Female;05/03/1960;prio
N-18000;Tono Saputra;Female;19/01/1995;
