nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-16504;Rizal Utami;M;14/07/1962;prio
N-16505;Kartika Pratama;;23/05/1964;Private
N-16506;Budi Saputra;Laki-laki;01/06/1967;RETAIL
N-16507;Indah Setiawan;L;28/09/1980;
N-16508;Vina Hidayat;;02/04/1963;RETAIL
N-16509;Zaki Hakim;M;25/01/1991;Reguler
N-16510;Gita Kusuma;Laki-laki;03/07/1974;Reguler
N-16511;Yuni Lestari;Female;27/10/1988;RETAIL
N-16512;Budi Santoso;M;10/12/1963;Reguler
N-16513;Fajar Pratama;Wanita;18/06/1996;Private
N-16514;Kartika Saputra;Pria;13/01/2005;RETAIL
N-16515;Hadi Setiawan;;12/03/1989;Prioritas
N-16516;Lutfi Pratama;M;10/03/1976;
N-16517;Zaki Setiawan;P;10/11/1977;
N-16518;Vina Santoso;M;01/11/1997;Private
N-16519;Sari Wijaya;M;03/03/1992;Reguler
N-16520;Fajar Utami;L;19/12/1996;
N-16521;Oki Wijaya;L;10/04/1989;Reguler
N-16522;Budi Hakim;M;19/09/1995;prio
N-16523;Zaki Pratama;Pria;;prio
N-16524;Andi Hakim;Female;19/06/1974;Private
N-16525;Hadi Lestari;M;29/05/1995;prio
N-16526;Yuni Maharani;Female;03/01/1968;
N-16527;Lutfi Permata;P;28/08/1980;Prioritas
N-16528;Eka Utami;P;;Prioritas
N-16529;Lutfi Maharani;Laki-laki;15/12/2004;RETAIL
N-16530;Indah Pratama;L;31/02/1999;Prioritas
N-16531;Rizal Saputra;Female;25/08/2000;
N-16532;Indah Setiawan;M;28/09/1977;Reguler
N-16533;Dewi Pratama;P;09/05/1986;prio
N-16534;Gita Kusuma;M;29/03/1994;prio
N-16535;Nanda Saputra;;23/01/1991;prio
N-16536;Kartika Santoso;;26/10/1965;Reguler
N-16537;Sari Kusuma;Pria;12/04/2002;
N-16538;Fajar Setiawan;Pria;22/02/1972;Reguler
N-16539;Sari Hakim;;29/02/1996;Private
N-16540;Citra Hakim;;14/04/1961;Reguler
N-16541;Hadi Lestari;;09/10/1967;
N-16542;Gita Santoso;Wanita;07/03/2005;
N-16543;Joko Hidayat;Female;21/01/1980;prio
N-16544;Wawan Kusuma;M;19/07/1995;Reguler
N-16545;Oki Hidayat;L;07/04/1968;Prioritas
N-16546;Rizal Hidayat;Female;10/08/1996;Prioritas
N-16547;Kartika Maharani;Wanita;09/12/1995;Prioritas
N-16548;Vina Kusuma;P;15/07/1978;Private
N-16549;Tono Setiawan;Wanita;;RETAIL
N-16550;Fajar Pratama;Female;31/02/1999;Prioritas
N-16551;Joko Wijaya;L;11/06/1996;Reguler
N-16552;Hadi Permata;Wanita;09/11/1974;RETAIL
N-16553;Yuni Maharani;L;13/01/1977;
N-16554;Citra Kusuma;Wanita;27/12/1994;Reguler
N-16555;Wawan Utami;Wanita;14/06/1987;
N-16556;Citra Saputra;Wanita;12/12/1985;prio
N-16557;Putri Pratama;;13/05/2002;Reguler
N-16558;Tono Pratama;M;26/08/1972;RETAIL
N-16559;Rizal Hidayat;Female;28/06/1994;Reguler
N-16560;Budi Setiawan;L;12/11/1987;Prioritas
N-16561;Dewi Santoso;Laki-laki;26/03/1967;Prioritas
N-16562;Dewi Saputra;;25/06/2002;Reguler
N-16563;Joko Hidayat;L;31/01/1973;Prioritas
N-16564;Gita Hidayat;M;08/10/1962;Reguler
N-16565;Sari Kusuma;L;27/11/1970;
N-16566;Vina Hakim;;22/10/1965;Private
N-16567;Umi Santoso;Female;01/01/1982;
N-16568;Andi Kusuma;Laki-laki;06/04/1986;prio
N-16569;Nanda Maharani;;02/09/1986;prio
N-16570;Kartika Permata;;22/11/1964;RETAIL
N-16571;Rizal Setiawan;Pria;31/02/1999;prio
N-16572;Maya Permata;P;23/09/1976;RETAIL
N-16573;Andi Hidayat;L;24/10/1976;
N-16574;Lutfi Kusuma;Pria;16/07/1993;Private
N-16575;Vina Wijaya;Pria;13/12/1985;Prioritas
N-16576;Budi Kusuma;;04/07/1965;RETAIL
N-16577;Gita Hidayat;P;22/12/1990;prio
N-16578;Umi Saputra;P;29/05/1991;Prioritas
N-16579;Putri Lestari;Laki-laki;21/08/1991;Reguler
N-16580;Nanda Santoso;Female;12/03/1992;Private
N-16581;Sari Saputra;M;15/05/1990;prio
N-16582;Dewi Permata;Laki-laki;28/01/1963;Reguler
N-16583;Oki Setiawan;Pria;14/02/2003;Private
N-16584;Nanda Kusuma;L;01/01/1988;
N-16585;Eka Lestari;M;10/01/1965;prio
N-16586;Budi Pratama;;17/09/1980;
N-16587;Dewi Pratama;Laki-laki;21/11/1961;Private
N-16588;Gita Hidayat;Wanita;06/09/1966;
N-16589;Fajar Santoso;;25/09/2005;Private
N-16590;Zaki Maharani;P;18/03/1986;Private
N-16591;Gita Hidayat;P;02/10/1986;prio
N-16592;Indah Hidayat;Wanita;22/09/1995;RETAIL
N-16593;Oki Hakim;Female;06/10/1969;Private
N-16594;Yuni Maharani;Pria;23/06/1997;prio
N-16595;Rizal Wijaya;L;25/05/1976;Private
N-16596;Zaki Wijaya;Female;06/07/2000;Prioritas
N-16597;Nanda Wijaya;Female;04/10/1971;RETAIL
N-16598;Indah Wijaya;M;13/09/2005;Reguler
N-16599;Dewi Pratama;Pria;03/05/1980;RETAIL
N-16600;Citra Wijaya;M;16/01/1968;
N-16601;Nanda Hakim;Wanita;10/01/1978;RETAIL
N-16602;Nanda Setiawan;Wanita;11/01/1994;RETAIL
N-16603;Yuni Santoso;;12/04/2002;
N-16604;Umi Permata;M;29/11/1976;Prioritas
N-16605;Umi Saputra;L;29/12/2005;Private
N-16606;Yuni Utami;M;06/03/1962;prio
N-16607;Zaki Utami;;28/12/1974;
N-16608;Eka Hidayat;Female;10/09/1992;
N-16609;Andi Permata;Laki-laki;06/09/1967;Private
N-16610;Indah Lestari;Laki-laki;31/02/1999;RETAIL
N-16611;Lutfi Kusuma;Wanita;31/02/1999;RETAIL
N-16612;Citra Saputra;M;11/04/1985;RETAIL
N-16613;Maya Pratama;Laki-laki;31/07/1965;Reguler
N-16614;Yuni Maharani;;04/07/1966;Reguler
N-16615;Yuni Lestari;M;29/03/1995;Prioritas
N-16616;Citra Saputra;P;07/07/1986;prio
N-16617;Nanda Hakim;Female;29/09/2000;
N-16618;Eka Lestari;L;27/02/1976;Private
N-16619;Citra Setiawan;;;Reguler
N-16620;Hadi Setiawan;L;29/09/1973;RETAIL
N-16621;Citra Hidayat;M;02/10/1960;Prioritas
N-16622;Putri Setiawan;P;09/11/1982;Reguler
N-16623;Citra Kusuma;Pria;29/12/1960;Reguler
N-16624;Gita Hidayat;P;25/09/1974;prio
N-16625;Kartika Wijaya;Wanita;13/05/1968;Private
N-16626;Dewi Setiawan;L;21/07/1984;Private
N-16627;Hadi Lestari;Pria;02/06/1968;Private
N-16628;Wawan Hidayat;Pria;;RETAIL
N-16629;Umi Utami;Female;24/05/1997;prio
N-16630;Rizal Maharani;P;;Private
N-16631;Lutfi Pratama;Female;23/10/2003;Reguler
N-16632;Hadi Setiawan;L;13/12/1997;prio
N-16633;Citra Kusuma;L;17/09/1972;Prioritas
N-16634;Dewi Setiawan;L;24/03/1984;Prioritas
N-16635;Wawan Santoso;M;;RETAIL
N-16636;Oki Setiawan;Female;25/09/2003;Prioritas
N-16637;Sari Wijaya;;27/01/1978;Prioritas
N-16638;Yuni Saputra;Wanita;08/02/1961;Prioritas
N-16639;Citra Lestari;Wanita;14/08/1973;prio
N-16640;Yuni Maharani;Laki-laki;31/02/1999;RETAIL
N-16641;Umi Setiawan;Pria;18/07/1983;Reguler
N-16642;Yuni Kusuma;Female;16/08/1987;RETAIL
N-16643;Eka Utami;Pria;21/09/1992;
N-16644;Wawan Setiawan;Laki-laki;07/03/1973;prio
N-16645;Indah Saputra;;20/07/1961;Prioritas
N-16646;Sari Maharani;;16/12/1993;Reguler
N-16647;Andi Utami;Pria;07/05/1969;Prioritas
N-16648;Yuni Hakim;Wanita;27/11/2004;prio
N-16649;Tono Setiawan;;14/06/1984;Private
N-16650;Citra Kusuma;Female;12/06/1980;Reguler
N-16651;Oki Utami;;;prio
N-16652;Rizal Kusuma;L;25/02/2005;
N-16653;Vina Hakim;;03/11/1999;Prioritas
N-16654;Zaki Hakim;L;31/02/1999;
N-16655;Hadi Permata;P;;RETAIL
N-16656;Zaki Hakim;Female;10/05/2003;Prioritas
N-16657;Dewi Utami;Wanita;08/05/1963;Prioritas
N-16658;Putri Maharani;Laki-laki;24/08/1967;Private
N-16659;Andi Permata;Female;22/07/2002;
N-16660;Tono Kusuma;L;14/02/1960;Private
N-16661;Lutfi Wijaya;Female;;
N-16662;Lutfi Maharani;Wanita;25/03/1985;prio
N-16663;Citra Wijaya;Female;;RETAIL
N-16664;Yuni Permata;Laki-laki;29/11/1969;RETAIL
N-16665;Nanda Hidayat;;05/10/1986;RETAIL
N-16666;Rizal Lestari;P;24/03/1995;
N-16667;Tono Wijaya;Laki-laki;27/05/1991;Private
N-16668;Umi Lestari;Wanita;09/12/1965;RETAIL
N-16669;Sari Permata;Laki-laki;14/10/2002;Reguler
N-16670;Indah Pratama;L;15/01/1975;RETAIL
N-16671;Nanda Utami;L;17/12/1986;Reguler
N-16672;Indah Maharani;Pria;03/06/1982;Reguler
N-16673;Maya Maharani;M;08/12/1975;
N-16674;Joko Setiawan;P;28/06/1969;RETAIL
N-16675;Maya Pratama;Pria;19/12/1972;Prioritas
N-16676;Nanda Permata;L;;prio
N-16677;Putri Hakim;Laki-laki;28/02/1992;Private
N-16678;Hadi Wijaya;P;26/03/1986;Prioritas
N-16679;Citra Setiawan;Pria;04/04/1962;Reguler
N-16680;Zaki Hidayat;P;06/01/1967;prio
N-16681;Dewi Maharani;;31/02/1999;prio
N-16682;Zaki Santoso;Female;07/08/1991;Prioritas
N-16683;Wawan Permata;Pria;20/03/1998;Reguler
N-16684;Yuni Lestari;Wanita;08/02/1965;
N-16685;Budi Utami;Laki-laki;08/04/1991;prio
N-16686;Kartika Saputra;Female;10/05/1981;RETAIL
N-16687;Nanda Saputra;L;07/06/1987;Reguler
N-16688;Sari Utami;Female;07/07/1990;Private
N-16689;Vina Wijaya;M;01/03/2005;
N-16690;Dewi Saputra;Female;10/05/1990;Prioritas
N-16691;Wawan Wijaya;L;18/05/1964;Private
N-16692;Oki Maharani;;25/04/1973;
N-16693;Dewi Maharani;M;06/07/2005;
N-16694;Wawan Setiawan;;;RETAIL
N-16695;Zaki Santoso;Pria;12/03/1973;Private
N-16696;Budi Utami;;05/10/1975;Prioritas
N-16697;Fajar Setiawan;L;19/06/1967;Prioritas
N-16698;Rizal Maharani;Pria;26/08/1983;prio
N-16699;Indah Wijaya;P;13/05/1997;prio
N-16700;Vina Setiawan;;01/12/1963;Private
N-16701;Budi Hakim;;24/04/2003;Private
N-16702;Vina Permata;M;26/12/1992;Private
N-16703;Vina Utami;;18/12/1995;Reguler
N-16704;Dewi Maharani;Wanita;14/11/2003;Prioritas
N-16705;Eka Pratama;M;07/02/1984;
N-16706;Sari Santoso;;17/11/1981;RETAIL
N-16707;Maya Lestari;P;20/05/1965;
N-16708;Dewi Kusuma;P;06/09/2003;RETAIL
N-16709;Eka Santoso;M;30/10/1973;
N-16710;Citra Lestari;L;19/06/1965;
N-16711;Lutfi Maharani;L;08/10/1994;Reguler
N-16712;Oki Hakim;P;21/06/1999;
N-16713;Budi Saputra;;23/08/1997;Prioritas
N-16714;Budi Pratama;Laki-laki;18/11/1966;Reguler
N-16715;Rizal Santoso;P;23/04/1962;
N-16716;Maya Setiawan;Pria;04/11/1969;Private
N-16717;Vina Utami;M;15/07/2002;RETAIL
N-16718;Vina Hidayat;Wanita;27/05/1974;prio
N-16719;Dewi Hakim;P;08/02/1999;
N-16720;Oki Kusuma;P;04/01/1977;prio
N-16721;Putri Pratama;P;07/09/1994;Prioritas
N-16722;Budi Setiawan;L;26/10/1989;prio
N-16723;Yuni Permata;Female;04/09/2004;
N-16724;Wawan Lestari;Wanita;23/10/1977;RETAIL
N-16725;Maya Maharani;L;08/12/1983;Reguler
N-16726;Zaki Setiawan;M;06/05/1992;RETAIL
N-16727;Fajar Hidayat;M;24/12/2002;Reguler
N-16728;Gita Maharani;Pria;02/04/1973;RETAIL
N-16729;Dewi Permata;M;10/07/1965;Reguler
N-16730;Yuni Santoso;Female;30/04/1963;Prioritas
N-16731;Rizal Permata;;11/11/1961;RETAIL
N-16732;Umi Wijaya;Wanita;14/06/1991;Private
N-16733;Sari Setiawan;Pria;04/03/1995;Prioritas
N-16734;Budi Hidayat;Female;30/05/1970;RETAIL
N-16735;Maya Maharani;Wanita;31/02/1999;
N-16736;Rizal Maharani;P;02/06/1969;
N-16737;Citra Lestari;Wanita;31/02/1999;Private
N-16738;Tono Kusuma;Pria;21/01/1981;Reguler
N-16739;Tono Utami;;04/12/1994;Prioritas
N-16740;Fajar Santoso;Laki-laki;28/04/1968;Prioritas
N-16741;Oki Pratama;L;04/05/1971;
N-16742;Dewi Lestari;Pria;18/04/1994;Prioritas
N-16743;Fajar Lestari;Female;07/03/2002;
N-16744;Gita Permata;M;01/09/1988;Private
N-16745;Lutfi Pratama;Laki-laki;11/08/1971;RETAIL
N-16746;Fajar Permata;;10/07/1961;Reguler
N-16747;Vina Wijaya;P;08/01/1968;
N-16748;Citra Maharani;Female;31/02/1999;prio
N-16749;Eka Santoso;L;16/12/2000;
N-16750;Dewi Saputra;Laki-laki;06/09/2003;Prioritas
N-16751;Fajar Saputra;Laki-laki;25/11/2004;Prioritas
N-16752;Gita Pratama;M;31/02/1999;Reguler
N-16753;Dewi Lestari;Wanita;03/12/2000;prio
N-16754;Putri Kusuma;P;30/12/1996;prio
N-16755;Joko Permata;;05/12/2000;Private
N-16756;Kartika Wijaya;Wanita;02/07/1960;Prioritas
N-16757;Sari Pratama;Pria;18/09/2000;prio
N-16758;Maya Utami;L;30/03/1976;RETAIL
N-16759;Lutfi Pratama;P;18/11/1994;Prioritas
N-16760;Oki Wijaya;Pria;05/12/1991;Private
N-16761;Andi Permata;Wanita;29/04/1984;prio
N-16762;Vina Santoso;Laki-laki;17/03/1979;prio
N-16763;Nanda Lestari;Pria;09/02/1976;prio
N-16764;Putri Santoso;Female;16/11/1980;Reguler
N-16765;Yuni Kusuma;M;28/11/1984;
N-16766;Indah Lestari;Pria;31/01/1967;Prioritas
N-16767;Budi Saputra;Laki-laki;14/10/1970;Private
N-16768;Oki Hidayat;P;09/10/1973;Reguler
N-16769;Nanda Maharani;Laki-laki;06/05/1982;Private
N-16770;Rizal Maharani;L;24/11/1998;Reguler
N-16771;Maya Maharani;Laki-laki;28/03/1998;prio
N-16772;Budi Hidayat;Laki-laki;25/01/1988;
N-16773;Rizal Hidayat;Female;07/04/1996;
N-16774;Umi Santoso;L;27/06/1974;RETAIL
N-16775;Lutfi Permata;P;21/01/1981;Reguler
N-16776;Sari Hidayat;Female;01/12/2000;Prioritas
N-16777;Nanda Utami;P;07/11/2005;prio
N-16778;Nanda Setiawan;;04/11/1982;Private
N-16779;Eka Lestari;Female;18/08/1976;Private
N-16780;Maya Santoso;;01/11/1982;Reguler
N-16781;Maya Santoso;Female;29/09/1982;Reguler
N-16782;Indah Hidayat;Pria;21/10/1982;Prioritas
N-16783;Dewi Permata;Wanita;14/05/1968;Prioritas
N-16784;Yuni Santoso;;12/04/1962;Reguler
N-16785;Nanda Lestari;;24/04/1998;prio
N-16786;Tono Kusuma;P;29/10/1965;prio
N-16787;Budi Hakim;L;25/10/1961;prio
N-16788;Umi Setiawan;Laki-laki;25/08/1971;Private
N-16789;Wawan Saputra;;28/10/1965;Reguler
N-16790;Tono Wijaya;Female;01/12/1977;Private
N-16791;Nanda Santoso;Pria;08/02/1968;Private
N-16792;Zaki Setiawan;L;07/06/1976;Private
N-16793;Budi Setiawan;;28/05/2005;RETAIL
N-16794;Wawan Pratama;Wanita;07/06/1988;Reguler
N-16795;Zaki Saputra;Pria;05/12/1970;prio
N-16796;Gita Santoso;Pria;25/11/1971;RETAIL
N-16797;Joko Kusuma;L;26/12/1990;Reguler
N-16798;Lutfi Kusuma;L;11/08/1986;
N-16799;Sari Kusuma;Wanita;16/04/1984;Private
N-16800;Indah Wijaya;;23/10/1970;RETAIL
N-16801;Gita Hakim;Pria;06/12/1966;prio
N-16802;Fajar Setiawan;Wanita;31/02/1999;Private
N-16803;Dewi Lestari;Pria;11/08/1990;Reguler
N-16804;Citra Kusuma;L;17/04/1994;Reguler
N-16805;Yuni Permata;Laki-laki;26/11/1984;Reguler
N-16806;Oki Permata;Pria;20/02/1969;prio
N-16807;Yuni Kusuma;P;16/09/1981;RETAIL
N-16808;Tono Hidayat;Laki-laki;22/09/1960;RETAIL
N-16809;Maya Utami;Pria;24/08/2003;prio
N-16810;Oki Pratama;Wanita;09/12/1970;Reguler
N-16811;Umi Kusuma;Female;07/08/1961;
N-16812;Vina Hidayat;L;14/02/1978;
N-16813;Tono Setiawan;Wanita;;Reguler
N-16814;Dewi Setiawan;;17/04/1969;RETAIL
N-16815;Umi Saputra;M;02/05/1984;prio
N-16816;Yuni Wijaya;;22/08/1982;RETAIL
N-16817;Joko Pratama;M;07/12/1988;Private
N-16818;Gita Lestari;;27/11/1966;Prioritas
N-16819;Vina Permata;Wanita;10/12/1983;RETAIL
N-16820;Fajar Hidayat;Laki-laki;19/06/1994;Prioritas
N-16821;Rizal Utami;Pria;29/05/2002;Private
N-16822;Zaki Utami;M;29/03/1962;RETAIL
N-16823;Maya Setiawan;L;05/12/1995;Reguler
N-16824;Sari Saputra;L;22/08/1991;
N-16825;Maya Saputra;P;09/12/1963;prio
N-16826;Dewi Permata;P;16/04/1977;Private
N-16827;Gita Kusuma;L;04/11/1993;Prioritas
N-16828;Kartika Santoso;L;28/12/2003;prio
N-16829;Wawan Saputra;Laki-laki;06/04/1972;Private
N-16830;Tono Utami;;07/04/1970;Prioritas
N-16831;Kartika Setiawan;;04/11/2001;Private
N-16832;Joko Setiawan;P;30/12/1961;
N-16833;Yuni Wijaya;Laki-laki;19/10/1975;RETAIL
N-16834;Dewi Pratama;P;17/04/1994;Reguler
N-16835;Joko Santoso;;28/03/1998;prio
N-16836;Hadi Santoso;Wanita;22/11/1997;prio
N-16837;Oki Hakim;Pria;;Reguler
N-16838;Sari Utami;M;04/12/1992;Prioritas
N-16839;Dewi Hidayat;Female;23/06/1974;Prioritas
N-16840;Gita Lestari;L;05/09/1977;Private
N-16841;Zaki Saputra;L;11/02/1982;Prioritas
N-16842;Yuni Wijaya;L;10/08/1973;Private
N-16843;Vina Saputra;Wanita;11/12/1997;Prioritas
N-16844;Maya Lestari;Female;24/02/1991;
N-16845;Nanda Hakim;Pria;24/02/1999;
N-16846;Gita Hakim;;04/07/1967;prio
N-16847;Citra Utami;Pria;01/05/1976;RETAIL
N-16848;Dewi Setiawan;P;03/11/1960;
N-16849;Fajar Utami;M;08/11/1969;Prioritas
N-16850;Oki Hidayat;Female;08/01/1990;Reguler
N-16851;Andi Permata;;19/03/2003;prio
N-16852;Dewi Utami;L;;Private
N-16853;Sari Saputra;M;28/11/1962;Private
N-16854;Tono Setiawan;Wanita;22/09/1989;
N-16855;Wawan Pratama;Laki-laki;29/03/2005;Prioritas
N-16856;Yuni Pratama;L;22/08/1983;prio
N-16857;Zaki Pratama;;31/02/1999;Prioritas
N-16858;Nanda Lestari;M;31/05/2000;Private
N-16859;Hadi Permata;P;29/09/1986;RETAIL
N-16860;Maya Santoso;Female;27/01/1984;Reguler
N-16861;Hadi Wijaya;Pria;01/02/1973;Reguler
N-16862;Budi Maharani;Pria;;Prioritas
N-16863;Sari Hakim;L;02/08/1983;RETAIL
N-16864;Gita Santoso;M;25/11/1998;Prioritas
N-16865;Zaki Hakim;Wanita;11/05/1973;Reguler
N-16866;Gita Santoso;;09/09/1962;Reguler
N-16867;Dewi Wijaya;Female;21/11/1985;
N-16868;Hadi Wijaya;M;16/01/1972;Private
N-16869;Budi Hakim;Female;23/11/2004;Private
N-16870;Joko Pratama;P;30/05/1987;Private
N-16871;Zaki Saputra;Female;20/05/1966;Prioritas
N-16872;Rizal Permata;P;26/11/1994;RETAIL
N-16873;Tono Utami;Pria;23/06/1990;prio
N-16874;Kartika Hidayat;Wanita;31/12/1962;
N-16875;Eka Santoso;Female;29/01/1995;Private
N-16876;Rizal Hakim;Wanita;28/01/1969;Private
N-16877;Lutfi Lestari;;24/02/2003;RETAIL
N-16878;Putri Permata;P;31/02/1999;
N-16879;Fajar Wijaya;Female;;Private
N-16880;Andi Utami;L;20/04/1985;Private
N-16881;Joko Hakim;;19/02/1979;prio
N-16882;Wawan Saputra;Wanita;27/04/1979;
N-16883;Vina Hakim;P;26/11/1993;
N-16884;Andi Saputra;Female;29/01/1972;Private
N-16885;Gita Lestari;Pria;12/02/1986;RETAIL
N-16886;Nanda Hakim;P;23/07/1961;Prioritas
N-16887;Rizal Wijaya;P;22/01/1987;Private
N-16888;Dewi Kusuma;Laki-laki;06/03/2004;Reguler
N-16889;Indah Wijaya;L;09/06/1964;Private
N-16890;Lutfi Kusuma;M;18/11/1966;
N-16891;Indah Permata;P;19/03/1993;prio
N-16892;Gita Utami;L;21/10/1968;Prioritas
N-16893;Tono Permata;Wanita;08/02/2005;
N-16894;Dewi Lestari;M;24/07/1992;Prioritas
N-16895;Sari Santoso;M;23/09/1990;RETAIL
N-16896;Hadi Setiawan;Female;31/12/1988;RETAIL
N-16897;Indah Utami;Female;18/01/2004;prio
N-16898;Andi Lestari;M;15/07/1981;RETAIL
N-16899;Indah Maharani;P;28/06/1979;RETAIL
N-16900;Zaki Permata;Laki-laki;24/07/1971;Prioritas
N-16901;Wawan Pratama;Pria;02/06/1974;
N-16902;Vina Permata;;31/02/1999;RETAIL
N-16903;Rizal Saputra;;12/09/1974;Reguler
N-16904;Dewi Kusuma;Pria;28/07/1965;Prioritas
N-16905;Hadi Lestari;Female;15/10/2001;prio
N-16906;Eka Wijaya;Wanita;20/01/1977;prio
N-16907;Rizal Utami;Pria;15/02/1962;Reguler
N-16908;Dewi Hidayat;;04/10/1977;Private
N-16909;Dewi Pratama;;25/03/1993;Reguler
N-16910;Zaki Wijaya;Female;07/12/1965;Reguler
N-16911;Tono Permata;Wanita;22/05/2000;
N-16912;Andi Setiawan;Laki-laki;21/12/1971;Private
N-16913;Andi Hakim;Female;18/10/1974;Private
N-16914;Yuni Hakim;Wanita;11/01/1998;Prioritas
N-16915;Eka Wijaya;Pria;19/08/1977;Private
N-16916;Joko Hidayat;Female;26/02/1997;Prioritas
N-16917;Joko Pratama;P;27/04/1971;Private
N-16918;Indah Hidayat;L;30/04/1976;
N-16919;Kartika Wijaya;Pria;13/02/1962;prio
N-16920;Fajar Utami;Laki-laki;24/04/1960;
N-16921;Hadi Utami;Wanita;23/09/1995;Private
N-16922;Citra Hakim;M;18/02/1980;Prioritas
N-16923;Maya Maharani;M;11/09/1971;RETAIL
N-16924;Wawan Permata;M;21/11/1987;prio
N-16925;Indah Hakim;M;;Reguler
N-16926;Tono Permata;Laki-laki;31/08/1965;prio
N-16927;Indah Hakim;Laki-laki;20/08/1987;
N-16928;Indah Hakim;Laki-laki;25/01/1991;prio
N-16929;Hadi Wijaya;;31/08/1986;Private
N-16930;Citra Pratama;;24/10/1960;RETAIL
N-16931;Hadi Saputra;L;28/04/1960;Prioritas
N-16932;Andi Pratama;Wanita;30/06/1984;RETAIL
N-16933;Gita Santoso;M;02/10/1979;RETAIL
N-16934;Joko Lestari;P;17/02/2002;
N-16935;Zaki Permata;M;04/08/1972;Reguler
N-16936;Yuni Saputra;Female;08/07/1977;prio
N-16937;Citra Wijaya;Wanita;16/06/1992;prio
N-16938;Hadi Setiawan;P;21/06/2004;prio
N-16939;Rizal Permata;Wanita;11/05/1993;Prioritas
N-16940;Maya Santoso;Laki-laki;21/12/1984;
N-16941;Maya Hidayat;Female;12/12/1966;Private
N-16942;Wawan Maharani;Wanita;24/10/1966;Prioritas
N-16943;Indah Santoso;Pria;16/01/1961;Prioritas
N-16944;Joko Maharani;Wanita;20/11/1970;
N-16945;Hadi Saputra;P;10/07/2003;
N-16946;Citra Wijaya;M;07/03/1985;Private
N-16947;Fajar Hidayat;Female;02/05/1966;RETAIL
N-16948;Andi Santoso;Wanita;25/05/1979;
N-16949;Gita Lestari;Female;10/03/2004;
N-16950;Umi Pratama;P;01/08/1986;RETAIL
N-16951;Gita Lestari;Pria;14/03/1963;Reguler
N-16952;Lutfi Lestari;Wanita;09/03/2002;Reguler
N-16953;Gita Saputra;M;14/09/1996;Private
N-16954;Andi Pratama;P;31/02/1999;RETAIL
N-16955;Vina Setiawan;;18/11/1986;prio
N-16956;Lutfi Lestari;Laki-laki;05/01/1973;
N-16957;Eka Hidayat;P;28/11/2003;
N-16958;Dewi Pratama;;25/06/1963;
N-16959;Wawan Lestari;P;01/01/1971;prio
N-16960;Kartika Setiawan;Female;04/04/1997;RETAIL
N-16961;Wawan Maharani;L;19/02/1975;RETAIL
N-16962;Maya Setiawan;Wanita;25/01/1984;Reguler
N-16963;Dewi Wijaya;P;24/08/1973;
N-16964;Budi Maharani;Wanita;;
N-16965;Fajar Wijaya;Pria;02/04/1984;RETAIL
N-16966;Kartika Lestari;L;27/11/1963;
N-16967;Putri Lestari;Female;21/06/1989;Private
N-16968;Vina Saputra;Pria;09/11/1994;Prioritas
N-16969;Umi Maharani;Pria;20/06/1974;Reguler
N-16970;Kartika Maharani;Laki-laki;27/09/1963;Private
N-16971;Andi Lestari;Pria;20/02/1972;RETAIL
N-16972;Dewi Wijaya;Pria;28/04/1991;
N-16973;Hadi Setiawan;L;07/04/1964;Prioritas
N-16974;Maya Pratama;L;17/03/1995;Private
N-16975;Gita Maharani;M;08/11/2001;Reguler
N-16976;Putri Wijaya;M;25/11/1997;prio
N-16977;Oki Maharani;Wanita;15/11/1975;
N-16978;Sari Pratama;Laki-laki;13/11/1967;RETAIL
N-16979;Kartika Hakim;Wanita;27/04/1986;Reguler
N-16980;Citra Pratama;P;16/04/1977;Reguler
N-16981;Kartika Setiawan;M;05/09/1968;Prioritas
N-16982;Andi Hakim;Wanita;08/01/1996;prio
N-16983;Joko Maharani;M;27/05/1974;Prioritas
N-16984;Umi Saputra;Female;15/01/1968;Reguler
N-16985;Yuni Permata;;16/06/2000;Private
N-16986;Citra Kusuma;Female;10/09/1990;
N-16987;Yuni Wijaya;Female;20/08/1964;Private
N-16988;Yuni Wijaya;Laki-laki;31/02/1999;prio
N-16989;Dewi Saputra;Female;24/12/1989;Prioritas
N-16990;Wawan Saputra;Wanita;09/02/2005;Prioritas
N-16991;Indah Saputra;L;16/12/1982;Reguler
N-16992;Kartika Maharani;;17/04/2000;
N-16993;Maya Hakim;Laki-laki;18/04/1989;Reguler
N-16994;Fajar Utami;;05/10/1968;prio
N-16995;Nanda Maharani;P;15/08/1986;RETAIL
N-16996;Andi Hakim;Wanita;;Private
N-16997;Vina Kusuma;Laki-laki;01/05/1989;RETAIL
N-16998;Maya Santoso;Pria;20/02/1992;Reguler
N-16999;Nanda Kusuma;Female;03/09/1986;Private
N-17000;Budi Lestari;Female;22/11/1963;prio
